,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,BCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
208,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,208,04:46,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,3,timeout,,Centre,,,286
209,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,209,04:44,"MISS JUMPER by BUNNER,CHEYENNE",,,,,,,"MISS JUMPER by BUNNER,CHEYENNE",3,jumper,missed,Centre,cheyenne bunner,,284
210,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,210,--,"REBOUND OFF by FEE,MIKAYLA",,,,,,,"REBOUND OFF by FEE,MIKAYLA",3,offensive rebound,,Centre,mikayla fee,,
211,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,211,04:41,"MISS JUMPER by FEE,MIKAYLA",,,,,,,"MISS JUMPER by FEE,MIKAYLA",3,jumper,missed,Centre,mikayla fee,,281
212,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,212,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
213,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,213,04:26,,,,,"MISS 3PTR by MORNING,JANA",,,"MISS 3PTR by MORNING,JANA",3,three pointer,missed,berry,jana morning,,266
214,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,214,--,"REBOUND DEF by BUNNER,CHEYENNE",,,,,,,"REBOUND DEF by BUNNER,CHEYENNE",3,defensive rebound,,Centre,cheyenne bunner,,
215,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,215,04:20,"TURNOVER  by BUNNER,CHEYENNE",,,,,,,"TURNOVER  by BUNNER,CHEYENNE",3,turnover,,Centre,cheyenne bunner,,260
216,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,216,04:19,,,,,"STEAL  by KIERNAN,ALEX",,,"STEAL  by KIERNAN,ALEX",3,steal,,berry,,,259
217,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,217,04:15,"FOUL  by WEHBY,ABIGAIL",,,,,,,"FOUL  by WEHBY,ABIGAIL",3,foul,,Centre,abigail wehby,,255
218,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,218,04:15,,19,,31 (+12),"GOOD FT by WEEMS,ALEX",BCW 19-31 (-12),,"GOOD FT by WEEMS,ALEX",3,free throw,good,berry,alex weems,1,255
219,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,219,04:15,,19,,32 (+13),"GOOD FT by WEEMS,ALEX",BCW 19-32 (-13),,"GOOD FT by WEEMS,ALEX",3,free throw,good,berry,alex weems,1,255
220,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,220,04:08,"TURNOVER  by BUNNER,CHEYENNE",,,,,,,"TURNOVER  by BUNNER,CHEYENNE",3,turnover,,Centre,cheyenne bunner,,248
221,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,221,04:07,,,,,"STEAL  by PARSONS,EVELINE",,,"STEAL  by PARSONS,EVELINE",3,steal,,berry,,,247
222,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,222,04:01,,,,,"MISS 3PTR by SMITH,NIA",,,"MISS 3PTR by SMITH,NIA",3,three pointer,missed,berry,nia smith,,241
223,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,223,--,"REBOUND DEF by KELLAM,PAIGE",,,,,,,"REBOUND DEF by KELLAM,PAIGE",3,defensive rebound,,Centre,paige kellam,,
224,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,224,03:52,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",3,turnover,,Centre,paige kellam,,232
225,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,225,03:51,,,,,"STEAL  by MORNING,JANA",,,"STEAL  by MORNING,JANA",3,steal,,berry,,,231
226,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,226,03:35,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,215
227,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,227,03:35,,19,,33 (+14),"GOOD FT by MORNING,JANA",BCW 19-33 (-14),,"GOOD FT by MORNING,JANA",3,free throw,good,berry,jana morning,1,215
228,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,228,03:35,,19,,34 (+15),"GOOD FT by MORNING,JANA",BCW 19-34 (-15),,"GOOD FT by MORNING,JANA",3,free throw,good,berry,jana morning,1,215
229,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,229,03:17,"MISS JUMPER by RICE,MADISON",,,,,,,"MISS JUMPER by RICE,MADISON",3,jumper,missed,Centre,madison rice,,197
230,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,230,03:17,,,,,"BLOCK  by WEEMS,ALEX",,,"BLOCK  by WEEMS,ALEX",3,block,,berry,alex weems,,197
231,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,231,--,"REBOUND OFF by RICE,MADISON",,,,,,,"REBOUND OFF by RICE,MADISON",3,offensive rebound,,Centre,madison rice,,
232,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,232,03:14,,,,,"FOUL  by WEEMS,ALEX",,,"FOUL  by WEEMS,ALEX",3,foul,,berry,alex weems,,194
233,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,233,03:14,"GOOD FT by RICE,MADISON",20,,34 (+14),,CENTRE-W 20-34 (-14),,"GOOD FT by RICE,MADISON",3,free throw,good,Centre,madison rice,1,194
234,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,234,03:14,"GOOD FT by RICE,MADISON",21,,34 (+13),,CENTRE-W 21-34 (-13),,"GOOD FT by RICE,MADISON",3,free throw,good,Centre,madison rice,1,194
235,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,235,03:00,,,,,"MISS LAYUP by PARSONS,EVELINE",,,"MISS LAYUP by PARSONS,EVELINE",3,layup,missed,berry,eveline parsons,,180
236,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,236,03:00,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",3,block,,Centre,abigail stewart,,180
237,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,237,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",3,defensive rebound,,Centre,abigail stewart,,
238,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,238,02:52,"MISS 3PTR by MURRAY,KYLEE",,,,,,,"MISS 3PTR by MURRAY,KYLEE",3,three pointer,missed,Centre,kylee murray,,172
239,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,239,--,,,,,"REBOUND DEF by KIERNAN,ALEX",,,"REBOUND DEF by KIERNAN,ALEX",3,defensive rebound,,berry,alex kiernan,,
240,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,240,02:35,,21,,37 (+16),"GOOD 3PTR by PARSONS,EVELINE",BCW 21-37 (-16),,"GOOD 3PTR by PARSONS,EVELINE",3,three pointer,good,berry,eveline parsons,3,155
241,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,241,02:18,,,,,"FOUL  by KIERNAN,ALEX",,,"FOUL  by KIERNAN,ALEX",3,foul,,berry,alex kiernan,,138
242,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,242,02:18,"GOOD FT by WEHBY,ABIGAIL",22,,37 (+15),,CENTRE-W 22-37 (-15),,"GOOD FT by WEHBY,ABIGAIL",3,free throw,good,Centre,abigail wehby,1,138
243,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,243,02:18,"GOOD FT by WEHBY,ABIGAIL",23,,37 (+14),,CENTRE-W 23-37 (-14),,"GOOD FT by WEHBY,ABIGAIL",3,free throw,good,Centre,abigail wehby,1,138
244,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,244,02:09,,23,,39 (+16),"GOOD LAYUP by SMITH,NIA(in the paint)",BCW 23-39 (-16),,"GOOD LAYUP by SMITH,NIA(in the paint)",3,layup,good,berry,nia smith,2,129
245,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,245,01:48,"TURNOVER  by SCHAD,OLIVIA",,,,,,,"TURNOVER  by SCHAD,OLIVIA",3,turnover,,Centre,olivia schad,,108
246,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,246,01:48,,,,,"STEAL  by MCKEE,ASHLEY",,,"STEAL  by MCKEE,ASHLEY",3,steal,,berry,,,108
247,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,247,01:37,,,,,"MISS JUMPER by PARSONS,EVELINE",,,"MISS JUMPER by PARSONS,EVELINE",3,jumper,missed,berry,eveline parsons,,97
248,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,248,--,,,,,"REBOUND OFF by SMITH,MCKENZIE",,,"REBOUND OFF by SMITH,MCKENZIE",3,offensive rebound,,berry,mckenzie smith,,
249,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,249,01:33,,,,,"MISS 3PTR by MCKEE,ASHLEY",,,"MISS 3PTR by MCKEE,ASHLEY",3,three pointer,missed,berry,ashley mckee,,93
250,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,250,--,,,,,"REBOUND OFF by MCKEE,ASHLEY",,,"REBOUND OFF by MCKEE,ASHLEY",3,offensive rebound,,berry,ashley mckee,,
251,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,251,01:17,,23,,41 (+18),"GOOD JUMPER by SMITH,NIA(in the paint)",BCW 23-41 (-18),,"GOOD JUMPER by SMITH,NIA(in the paint)",3,jumper,good,berry,nia smith,2,77
252,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,252,00:58,"TURNOVER  by SCHAD,OLIVIA",,,,,,,"TURNOVER  by SCHAD,OLIVIA",3,turnover,,Centre,olivia schad,,58
253,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,253,00:58,,,,,"STEAL  by MCKEE,ASHLEY",,,"STEAL  by MCKEE,ASHLEY",3,steal,,berry,,,58
254,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,254,00:54,,23,,43 (+20),"GOOD LAYUP by MCKEE,ASHLEY(fastbreak)(in the paint)",BCW 23-43 (-20),,"GOOD LAYUP by MCKEE,ASHLEY(fastbreak)(in the paint)",3,layup,good,berry,ashley(fastbreak) mckee,2,54
255,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,255,00:34,"TURNOVER  by RICE,MADISON",,,,,,,"TURNOVER  by RICE,MADISON",3,turnover,,Centre,madison rice,,34
256,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,256,00:34,,,,,"STEAL  by PARSONS,EVELINE",,,"STEAL  by PARSONS,EVELINE",3,steal,,berry,,,34
257,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,257,00:30,,23,,45 (+22),"GOOD LAYUP by MCKEE,ASHLEY(fastbreak)(in the paint)",BCW 23-45 (-22),,"GOOD LAYUP by MCKEE,ASHLEY(fastbreak)(in the paint)",3,layup,good,berry,ashley(fastbreak) mckee,2,30
258,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,258,--,,,,,"ASSIST  by PARSONS,EVELINE",,,"ASSIST  by PARSONS,EVELINE",3,assist,,berry,eveline parsons,,
259,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,259,00:01,"MISS 3PTR by SCHAD,OLIVIA",,,,,,,"MISS 3PTR by SCHAD,OLIVIA",3,three pointer,missed,Centre,olivia schad,,1
260,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,260,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
261,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,261,Start Period 4,,,,,,,,,4,,,,,,
262,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,262,09:46,,23,,47 (+24),"GOOD JUMPER by MORNING,JANA",BCW 23-47 (-24),,"GOOD JUMPER by MORNING,JANA",4,jumper,good,berry,jana morning,2,586
263,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,263,09:28,"TURNOVER  by FEE,MIKAYLA",,,,,,,"TURNOVER  by FEE,MIKAYLA",4,turnover,,Centre,mikayla fee,,568
264,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,264,09:28,,,,,"STEAL  by WEEMS,ALEX",,,"STEAL  by WEEMS,ALEX",4,steal,,berry,,,568
265,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,265,09:13,,,,,"TURNOVER  by DALE,KIANA",,,"TURNOVER  by DALE,KIANA",4,turnover,,berry,kiana dale,,553
266,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,266,09:12,"STEAL  by WILSON,KATHLEEN",,,,,,,"STEAL  by WILSON,KATHLEEN",4,steal,,Centre,,,552
267,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,267,09:05,"MISS 3PTR by KELLAM,PAIGE",,,,,,,"MISS 3PTR by KELLAM,PAIGE",4,three pointer,missed,Centre,paige kellam,,545
268,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,268,--,"REBOUND OFF by FEE,MIKAYLA",,,,,,,"REBOUND OFF by FEE,MIKAYLA",4,offensive rebound,,Centre,mikayla fee,,
269,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,269,09:00,"MISS LAYUP by FEE,MIKAYLA",,,,,,,"MISS LAYUP by FEE,MIKAYLA",4,layup,missed,Centre,mikayla fee,,540
270,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,270,--,"REBOUND OFF by FEE,MIKAYLA",,,,,,,"REBOUND OFF by FEE,MIKAYLA",4,offensive rebound,,Centre,mikayla fee,,
271,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,271,08:57,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,537
272,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,272,08:57,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,4,timeout,,Centre,,,537
273,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,273,08:51,"MISS 3PTR by WILSON,KATHLEEN",,,,,,,"MISS 3PTR by WILSON,KATHLEEN",4,three pointer,missed,Centre,kathleen wilson,,531
274,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,274,--,,,,,"REBOUND DEF by WEEMS,ALEX",,,"REBOUND DEF by WEEMS,ALEX",4,defensive rebound,,berry,alex weems,,
275,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,275,08:41,,,,,"TURNOVER  by MCKEE,ASHLEY",,,"TURNOVER  by MCKEE,ASHLEY",4,turnover,,berry,ashley mckee,,521
276,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,276,08:40,"STEAL  by WILSON,KATHLEEN",,,,,,,"STEAL  by WILSON,KATHLEEN",4,steal,,Centre,,,520
277,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,277,08:30,"MISS JUMPER by FEE,MIKAYLA",,,,,,,"MISS JUMPER by FEE,MIKAYLA",4,jumper,missed,Centre,mikayla fee,,510
278,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,278,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
279,25,-4-berry,Centre,Berry,41-61,41,61,"9, 5, 9, 18, 41","7, 12, 26, 16, 61",9,5,9,18,41,7,12,26,16,61,15-10,13-13,02/23/18,Lose,225,No Location Recorded,6:00p.m.,A,279,08:25,"MISS JUMPER by KELLAM,PAIGE",,,,,,,"MISS JUMPER by KELLAM,PAIGE",4,jumper,missed,Centre,paige kellam,,505
