,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MILWB,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
458,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,458,07:19,,,,,"STEAL  by KELLAM,PAIGE",,,"STEAL  by KELLAM,PAIGE",4,steal,,Centre,,,439
459,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,459,07:14,,50,,67 (+17),"GOOD JUMPER by KELLAM,PAIGE(in the paint)",CENTRE-W 50-67 (+17),,"GOOD JUMPER by KELLAM,PAIGE(in the paint)",4,jumper,good,Centre,paige kellam,2,434
460,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,460,07:06,"SUB IN by HARRIS,REBECCA",,,,,,,"SUB IN by HARRIS,REBECCA",4,subbing in,,millsaps,rebecca harris,,426
461,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,461,07:06,"SUB IN by MANNING,TAELOR",,,,,,,"SUB IN by MANNING,TAELOR",4,subbing in,,millsaps,taelor manning,,426
462,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,462,07:06,"SUB OUT by WILSON,ANNA",,,,,,,"SUB OUT by WILSON,ANNA",4,subbing out,,millsaps,anna wilson,,426
463,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,463,07:06,"SUB OUT by DONALDSON,MEGAN",,,,,,,"SUB OUT by DONALDSON,MEGAN",4,subbing out,,millsaps,megan donaldson,,426
464,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,464,07:06,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,426
465,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,465,07:06,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,426
466,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,466,07:06,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,426
467,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,467,07:06,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,426
468,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,468,06:56,,,,,"FOUL  by MARCUM,MADISON",,,"FOUL  by MARCUM,MADISON",4,foul,,Centre,madison marcum,,416
469,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,469,06:47,"MISS JUMPER by THOMAS,BRAXTON",,,,,,,"MISS JUMPER by THOMAS,BRAXTON",4,jumper,missed,millsaps,braxton thomas,,407
470,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,470,--,,,,,"REBOUND DEF by KELLAM,PAIGE",,,"REBOUND DEF by KELLAM,PAIGE",4,defensive rebound,,Centre,paige kellam,,
471,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,471,06:37,,,,,"MISS JUMPER by FEE,MIKAYLA",,,"MISS JUMPER by FEE,MIKAYLA",4,jumper,missed,Centre,mikayla fee,,397
472,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,472,06:37,"BLOCK  by HARRIS,REBECCA",,,,,,,"BLOCK  by HARRIS,REBECCA",4,block,,millsaps,rebecca harris,,397
473,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,473,--,,,,,"REBOUND OFF by FEE,MIKAYLA",,,"REBOUND OFF by FEE,MIKAYLA",4,offensive rebound,,Centre,mikayla fee,,
474,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,474,06:27,,,,,"MISS JUMPER by BUNNER,CHEYENNE",,,"MISS JUMPER by BUNNER,CHEYENNE",4,jumper,missed,Centre,cheyenne bunner,,387
475,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,475,--,"REBOUND DEF by FORTENBERRY,DIA",,,,,,,"REBOUND DEF by FORTENBERRY,DIA",4,defensive rebound,,millsaps,dia fortenberry,,
476,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,476,06:21,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",4,foul,,Centre,mikayla fee,,381
477,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,477,06:21,"SUB IN by JONES,BRAZIA",,,,,,,"SUB IN by JONES,BRAZIA",4,subbing in,,millsaps,brazia jones,,381
478,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,478,06:21,"SUB OUT by THOMAS,BRAXTON",,,,,,,"SUB OUT by THOMAS,BRAXTON",4,subbing out,,millsaps,braxton thomas,,381
479,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,479,06:21,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,381
480,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,480,06:21,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,381
481,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,481,06:18,"MISS LAYUP by FORTENBERRY,DIA",,,,,,,"MISS LAYUP by FORTENBERRY,DIA",4,layup,missed,millsaps,dia fortenberry,,378
482,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,482,--,"REBOUND OFF by FORTENBERRY,DIA",,,,,,,"REBOUND OFF by FORTENBERRY,DIA",4,offensive rebound,,millsaps,dia fortenberry,,
483,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,483,06:10,"GOOD LAYUP by FORTENBERRY,DIA(in the paint)",52,,67 (+15),,MILWB 52-67 (+15),,"GOOD LAYUP by FORTENBERRY,DIA(in the paint)",4,layup,good,millsaps,dia fortenberry,2,370
484,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,484,05:58,,,,,"TURNOVER  by BUNNER,CHEYENNE",,,"TURNOVER  by BUNNER,CHEYENNE",4,turnover,,Centre,cheyenne bunner,,358
485,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,485,05:55,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,355
486,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,486,05:55,,,,,"SUB IN by WILSON,KATHLEEN",,,"SUB IN by WILSON,KATHLEEN",4,subbing in,,Centre,kathleen wilson,,355
487,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,487,05:55,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,355
488,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,488,05:55,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,355
489,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,489,05:33,"GOOD LAYUP by FORTENBERRY,DIA(in the paint)",54,,67 (+13),,MILWB 54-67 (+13),,"GOOD LAYUP by FORTENBERRY,DIA(in the paint)",4,layup,good,millsaps,dia fortenberry,2,333
490,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,490,05:33,,,,,"FOUL  by WILSON,KATHLEEN",,,"FOUL  by WILSON,KATHLEEN",4,foul,,Centre,kathleen wilson,,333
491,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,491,05:33,"GOOD FT by FORTENBERRY,DIA",55,,67 (+12),,MILWB 55-67 (+12),,"GOOD FT by FORTENBERRY,DIA",4,free throw,good,millsaps,dia fortenberry,1,333
492,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,492,05:33,"SUB IN by THOMAS,BRAXTON",,,,,,,"SUB IN by THOMAS,BRAXTON",4,subbing in,,millsaps,braxton thomas,,333
493,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,493,05:33,"SUB IN by GUILBEAU,CAROLINE",,,,,,,"SUB IN by GUILBEAU,CAROLINE",4,subbing in,,millsaps,caroline guilbeau,,333
494,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,494,05:33,"SUB OUT by HARRIS,REBECCA",,,,,,,"SUB OUT by HARRIS,REBECCA",4,subbing out,,millsaps,rebecca harris,,333
495,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,495,05:33,"SUB OUT by BUTLER,MILLICENT",,,,,,,"SUB OUT by BUTLER,MILLICENT",4,subbing out,,millsaps,millicent butler,,333
496,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,496,05:20,,55,,69 (+14),"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",CENTRE-W 55-69 (+14),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",4,layup,good,Centre,abigail stewart,2,320
497,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,497,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",4,assist,,Centre,paige kellam,,
498,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,498,05:00,"GOOD 3PTR by THOMAS,BRAXTON",58,,69 (+11),,MILWB 58-69 (+11),,"GOOD 3PTR by THOMAS,BRAXTON",4,three pointer,good,millsaps,braxton thomas,3,300
499,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,499,--,"ASSIST  by JONES,BRAZIA",,,,,,,"ASSIST  by JONES,BRAZIA",4,assist,,millsaps,brazia jones,,
500,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,500,04:33,"FOUL  by FORTENBERRY,DIA",,,,,,,"FOUL  by FORTENBERRY,DIA",4,foul,,millsaps,dia fortenberry,,273
501,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,501,04:33,"SUB IN by HARRIS,REBECCA",,,,,,,"SUB IN by HARRIS,REBECCA",4,subbing in,,millsaps,rebecca harris,,273
502,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,502,04:33,"SUB OUT by FORTENBERRY,DIA",,,,,,,"SUB OUT by FORTENBERRY,DIA",4,subbing out,,millsaps,dia fortenberry,,273
503,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,503,04:33,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,273
504,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,504,04:33,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,273
505,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,505,04:27,,,,,"MISS 3PTR by WILSON,KATHLEEN",,,"MISS 3PTR by WILSON,KATHLEEN",4,three pointer,missed,Centre,kathleen wilson,,267
506,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,506,--,"REBOUND DEF by THOMAS,BRAXTON",,,,,,,"REBOUND DEF by THOMAS,BRAXTON",4,defensive rebound,,millsaps,braxton thomas,,
507,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,507,04:14,"GOOD 3PTR by GUILBEAU,CAROLINE",61,,69 (+8),,MILWB 61-69 (+8),,"GOOD 3PTR by GUILBEAU,CAROLINE",4,three pointer,good,millsaps,caroline guilbeau,3,254
508,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,508,--,"ASSIST  by JONES,BRAZIA",,,,,,,"ASSIST  by JONES,BRAZIA",4,assist,,millsaps,brazia jones,,
509,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,509,04:01,"FOUL  by THOMAS,BRAXTON",,,,,,,"FOUL  by THOMAS,BRAXTON",4,foul,,millsaps,braxton thomas,,241
510,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,510,04:01,,61,,70 (+9),"GOOD FT by STEWART,ABIGAIL",CENTRE-W 61-70 (+9),,"GOOD FT by STEWART,ABIGAIL",4,free throw,good,Centre,abigail stewart,1,241
511,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,511,04:01,,61,,71 (+10),"GOOD FT by STEWART,ABIGAIL",CENTRE-W 61-71 (+10),,"GOOD FT by STEWART,ABIGAIL",4,free throw,good,Centre,abigail stewart,1,241
512,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,512,04:01,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,241
513,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,513,04:01,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,241
514,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,514,03:48,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",4,foul,,Centre,abigail stewart,,228
515,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,515,03:43,"MISS FT by GUILBEAU,CAROLINE",,,,,,,"MISS FT by GUILBEAU,CAROLINE",4,free throw,missed,millsaps,caroline guilbeau,,223
516,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,516,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,millsaps,,,
517,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,517,03:43,"MISS FT by GUILBEAU,CAROLINE",,,,,,,"MISS FT by GUILBEAU,CAROLINE",4,free throw,missed,millsaps,caroline guilbeau,,223
518,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,518,--,,,,,"REBOUND DEF by WILSON,KATHLEEN",,,"REBOUND DEF by WILSON,KATHLEEN",4,defensive rebound,,Centre,kathleen wilson,,
519,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,519,03:43,"FOUL  by JONES,BRAZIA",,,,,,,"FOUL  by JONES,BRAZIA",4,foul,,millsaps,brazia jones,,223
520,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,520,03:40,"SUB IN by FORTENBERRY,DIA",,,,,,,"SUB IN by FORTENBERRY,DIA",4,subbing in,,millsaps,dia fortenberry,,220
521,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,521,03:40,"SUB OUT by HARRIS,REBECCA",,,,,,,"SUB OUT by HARRIS,REBECCA",4,subbing out,,millsaps,rebecca harris,,220
522,13,millsaps,Millsaps,Centre,89-72,89,72,"21, 22, 17, 29, 89","18, 13, 16, 25, 72",21,22,17,29,89,18,13,16,25,72,12-1 (3-0 SAA),4-10 (1-2 SAA),01/07/18,Win,174,No Location Recorded,1:00 PM,H,522,03:23,"FOUL  by MANNING,TAELOR",,,,,,,"FOUL  by MANNING,TAELOR",4,foul,,millsaps,taelor manning,,203
