,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,CCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
358,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,358,07:54,,,,,"SUB OUT by WALTER,BEKAH",,,"SUB OUT by WALTER,BEKAH",4,subbing out,,covenant,bekah walter,,474
359,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,359,07:54,,,,,"SUB OUT by SMITH,JOANNA",,,"SUB OUT by SMITH,JOANNA",4,subbing out,,covenant,joanna smith,,474
360,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,360,07:43,,,,,"TURNOVER  by BELL,JESSICA",,,"TURNOVER  by BELL,JESSICA",4,turnover,,covenant,jessica bell,,463
361,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,361,07:27,"GOOD 3PTR by MARCUM,MADISON",51 (+17),,34,,CENTRE-W 51-34 (+17),,"GOOD 3PTR by MARCUM,MADISON",4,three pointer,good,Centre,madison marcum,3,447
362,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,362,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",4,assist,,Centre,abigail wehby,,
363,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,363,07:11,,,,,"MISS JUMPER by HALLMARK,KALEY",,,"MISS JUMPER by HALLMARK,KALEY",4,jumper,missed,covenant,kaley hallmark,,431
364,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,364,--,,,,,"REBOUND OFF by HALLMARK,KALEY",,,"REBOUND OFF by HALLMARK,KALEY",4,offensive rebound,,covenant,kaley hallmark,,
365,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,365,07:08,,,,,"MISS JUMPER by THOMAS,RACHEL",,,"MISS JUMPER by THOMAS,RACHEL",4,jumper,missed,covenant,rachel thomas,,428
366,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,366,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
367,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,367,06:36,"MISS JUMPER by WEHBY,ABIGAIL",,,,,,,"MISS JUMPER by WEHBY,ABIGAIL",4,jumper,missed,Centre,abigail wehby,,396
368,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,368,--,"REBOUND OFF by FEE,MIKAYLA",,,,,,,"REBOUND OFF by FEE,MIKAYLA",4,offensive rebound,,Centre,mikayla fee,,
369,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,369,06:32,"GOOD JUMPER by FEE,MIKAYLA(in the paint)",53 (+19),,34,,CENTRE-W 53-34 (+19),,"GOOD JUMPER by FEE,MIKAYLA(in the paint)",4,jumper,good,Centre,mikayla fee,2,392
370,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,370,06:24,,53 (+16),,37,"GOOD 3PTR by HALLMARK,KALEY",CCW 53-37 (+16),,"GOOD 3PTR by HALLMARK,KALEY",4,three pointer,good,covenant,kaley hallmark,3,384
371,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,371,05:52,"MISS JUMPER by WEHBY,ABIGAIL",,,,,,,"MISS JUMPER by WEHBY,ABIGAIL",4,jumper,missed,Centre,abigail wehby,,352
372,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,372,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
373,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,373,05:49,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,349
374,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,374,05:49,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,349
375,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,375,05:49,,,,,"SUB IN by DOUGLASS,MORGAN",,,"SUB IN by DOUGLASS,MORGAN",4,subbing in,,covenant,morgan douglass,,349
376,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,376,05:49,,,,,"SUB OUT by BELL,JESSICA",,,"SUB OUT by BELL,JESSICA",4,subbing out,,covenant,jessica bell,,349
377,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,377,05:26,,,,,"MISS 3PTR by HALLMARK,KALEY",,,"MISS 3PTR by HALLMARK,KALEY",4,three pointer,missed,covenant,kaley hallmark,,326
378,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,378,--,"REBOUND DEF by MARCUM,MADISON",,,,,,,"REBOUND DEF by MARCUM,MADISON",4,defensive rebound,,Centre,madison marcum,,
379,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,379,05:03,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",55 (+18),,37,,CENTRE-W 55-37 (+18),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",4,layup,good,Centre,mikayla fee,2,303
380,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,380,--,"ASSIST  by SCHAD,OLIVIA",,,,,,,"ASSIST  by SCHAD,OLIVIA",4,assist,,Centre,olivia schad,,
381,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,381,04:42,,,,,"TURNOVER  by DOUGLASS,MORGAN",,,"TURNOVER  by DOUGLASS,MORGAN",4,turnover,,covenant,morgan douglass,,282
382,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,382,04:41,"STEAL  by MARCUM,MADISON",,,,,,,"STEAL  by MARCUM,MADISON",4,steal,,Centre,,,281
383,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,383,04:21,,,,,"FOUL  by WOLFE,CLARA DIRKSE",,,"FOUL  by WOLFE,CLARA DIRKSE",4,foul,,covenant,clara dirkse wolfe,,261
384,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,384,04:21,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,4,timeout,,Centre,,,261
385,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,385,04:21,,,,,"SUB IN by SMITH,JOANNA",,,"SUB IN by SMITH,JOANNA",4,subbing in,,covenant,joanna smith,,261
386,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,386,04:21,,,,,"SUB OUT by HALLMARK,KALEY",,,"SUB OUT by HALLMARK,KALEY",4,subbing out,,covenant,kaley hallmark,,261
387,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,387,04:16,"GOOD JUMPER by RICE,MADISON",57 (+20),,37,,CENTRE-W 57-37 (+20),,"GOOD JUMPER by RICE,MADISON",4,jumper,good,Centre,madison rice,2,256
388,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,388,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",4,assist,,Centre,abigail wehby,,
389,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,389,03:59,,57 (+18),,39,"GOOD JUMPER by WOLFE,CLARA DIRKSE",CCW 57-39 (+18),,"GOOD JUMPER by WOLFE,CLARA DIRKSE",4,jumper,good,covenant,clara dirkse wolfe,2,239
390,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,390,--,,,,,"ASSIST  by SMITH,JOANNA",,,"ASSIST  by SMITH,JOANNA",4,assist,,covenant,joanna smith,,
391,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,391,03:37,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",59 (+20),,39,,CENTRE-W 59-39 (+20),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",4,layup,good,Centre,mikayla fee,2,217
392,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,392,03:12,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,192
393,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,393,03:12,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",4,subbing in,,Centre,kathleen wilson,,192
394,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,394,03:12,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,192
395,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,395,03:12,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,192
396,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,396,03:12,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,192
397,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,397,03:12,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,192
398,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,398,03:12,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,192
399,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,399,03:12,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,192
400,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,400,03:12,,,,,"SUB IN by GRIMES,EMMA",,,"SUB IN by GRIMES,EMMA",4,subbing in,,covenant,emma grimes,,192
401,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,401,03:12,,,,,"SUB OUT by POTTER,GRACE",,,"SUB OUT by POTTER,GRACE",4,subbing out,,covenant,grace potter,,192
402,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,402,03:04,,,,,"TURNOVER  by SMITH,JOANNA",,,"TURNOVER  by SMITH,JOANNA",4,turnover,,covenant,joanna smith,,184
403,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,403,02:45,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",4,jumper,missed,Centre,abigail stewart,,165
404,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,404,--,,,,,"REBOUND DEF by SMITH,JOANNA",,,"REBOUND DEF by SMITH,JOANNA",4,defensive rebound,,covenant,joanna smith,,
405,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,405,02:38,,,,,"TURNOVER  by THOMAS,RACHEL",,,"TURNOVER  by THOMAS,RACHEL",4,turnover,,covenant,rachel thomas,,158
406,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,406,02:36,"STEAL  by SCHAD,OLIVIA",,,,,,,"STEAL  by SCHAD,OLIVIA",4,steal,,Centre,,,156
407,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,407,02:18,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",4,jumper,missed,Centre,abigail stewart,,138
408,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,408,--,,,,,"REBOUND DEF by SMITH,JOANNA",,,"REBOUND DEF by SMITH,JOANNA",4,defensive rebound,,covenant,joanna smith,,
409,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,409,02:10,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,covenant,,,130
410,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,410,02:10,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,130
411,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,411,02:10,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,130
412,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,412,02:00,,,,,"MISS JUMPER by WOLFE,CLARA DIRKSE",,,"MISS JUMPER by WOLFE,CLARA DIRKSE",4,jumper,missed,covenant,clara dirkse wolfe,,120
413,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,413,--,,,,,"REBOUND OFF by SMITH,JOANNA",,,"REBOUND OFF by SMITH,JOANNA",4,offensive rebound,,covenant,joanna smith,,
414,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,414,01:56,,59 (+18),,41,"GOOD JUMPER by THOMAS,RACHEL",CCW 59-41 (+18),,"GOOD JUMPER by THOMAS,RACHEL",4,jumper,good,covenant,rachel thomas,2,116
415,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,415,--,,,,,"ASSIST  by SMITH,JOANNA",,,"ASSIST  by SMITH,JOANNA",4,assist,,covenant,joanna smith,,
416,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,416,01:25,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",4,jumper,missed,Centre,abigail stewart,,85
417,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,417,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
418,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,418,01:23,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,83
419,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,419,01:23,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,83
420,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,420,01:23,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,83
421,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,421,01:23,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,83
422,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,422,01:23,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,83
423,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,423,01:23,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,83
424,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,424,01:17,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,4,turnover,,Centre,,,77
425,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,425,01:15,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,75
426,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,426,01:15,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,75
427,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,427,01:15,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,75
428,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,428,01:15,,,,,"SUB IN by POTTER,GRACE",,,"SUB IN by POTTER,GRACE",4,subbing in,,covenant,grace potter,,75
429,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,429,01:15,,,,,"SUB OUT by SMITH,JOANNA",,,"SUB OUT by SMITH,JOANNA",4,subbing out,,covenant,joanna smith,,75
430,10,covenant,Centre,Covenant,59-41,59,41,"8, 15, 23, 13, 59","16, 11, 5, 9, 41",8,15,23,13,59,16,11,5,9,41,9-1,4-5,12/29/17,Win,86,No Location Recorded,7 p.m.,A,430,01:08,"FOUL  by BALLARD,AMI",,,,,,,"FOUL  by BALLARD,AMI",4,foul,,Centre,ami ballard,,68
