,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,ROCKFORD,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
355,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,355,00:31,,,,,"STEAL  by YERK,NEVE",,,"STEAL  by YERK,NEVE",3,steal,,rockford university,,,31
356,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,356,00:24,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,24
357,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,357,00:24,,50 (+16),,34,"GOOD FT by KEY,TAJANAE",ROCKFORD 50-34 (+16),,"GOOD FT by KEY,TAJANAE",3,free throw,good,rockford university,tajanae key,1,24
358,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,358,00:24,,,,,"MISS FT by KEY,TAJANAE",,,"MISS FT by KEY,TAJANAE",3,free throw,missed,rockford university,tajanae key,,24
359,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,359,--,"REBOUND DEF by BUNNER,CHEYENNE",,,,,,,"REBOUND DEF by BUNNER,CHEYENNE",3,defensive rebound,,Centre,cheyenne bunner,,
360,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,360,00:24,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,24
361,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,361,00:24,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,24
362,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,362,00:24,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,24
363,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,363,00:24,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,24
364,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,364,00:00,,,,,"FOUL  by REED,VIRGINIA",,,"FOUL  by REED,VIRGINIA",3,foul,,rockford university,virginia reed,,0
365,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,365,00:00,"MISS FT by WEHBY,ABIGAIL",,,,,,,"MISS FT by WEHBY,ABIGAIL",3,free throw,missed,Centre,abigail wehby,,0
366,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,366,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
367,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,367,00:00,"GOOD FT by WEHBY,ABIGAIL",51 (+17),,34,,CENTRE-W 51-34 (+17),,"GOOD FT by WEHBY,ABIGAIL",3,free throw,good,Centre,abigail wehby,1,0
368,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,368,Start Period 4,,,,,,,,,4,,,,,,
369,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,369,09:50,"MISS LAYUP by FEE,MIKAYLA",,,,,,,"MISS LAYUP by FEE,MIKAYLA",4,layup,missed,Centre,mikayla fee,,590
370,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,370,--,,,,,"REBOUND DEF by YERK,NEVE",,,"REBOUND DEF by YERK,NEVE",4,defensive rebound,,rockford university,neve yerk,,
371,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,371,09:40,,,,,"SUB IN by YERK,NEVE",,,"SUB IN by YERK,NEVE",4,subbing in,,rockford university,neve yerk,,580
372,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,372,09:40,,,,,"SUB IN by WOODARD,PHYLLIS",,,"SUB IN by WOODARD,PHYLLIS",4,subbing in,,rockford university,phyllis woodard,,580
373,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,373,09:40,,,,,"SUB IN by REED,VIRGINIA",,,"SUB IN by REED,VIRGINIA",4,subbing in,,rockford university,virginia reed,,580
374,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,374,09:40,,,,,"SUB OUT by RUSSELL,SAMMI",,,"SUB OUT by RUSSELL,SAMMI",4,subbing out,,rockford university,sammi russell,,580
375,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,375,09:40,,,,,"SUB OUT by KELLER,LINZY",,,"SUB OUT by KELLER,LINZY",4,subbing out,,rockford university,linzy keller,,580
376,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,376,09:40,,,,,"SUB OUT by HART,KATIE",,,"SUB OUT by HART,KATIE",4,subbing out,,rockford university,katie hart,,580
377,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,377,09:36,,51 (+15),,36,"GOOD JUMPER by SILVERS,NICOLE",ROCKFORD 51-36 (+15),,"GOOD JUMPER by SILVERS,NICOLE",4,jumper,good,rockford university,nicole silvers,2,576
378,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,378,--,,,,,"ASSIST  by REED,VIRGINIA",,,"ASSIST  by REED,VIRGINIA",4,assist,,rockford university,virginia reed,,
379,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,379,09:16,"MISS JUMPER by BUNNER,CHEYENNE",,,,,,,"MISS JUMPER by BUNNER,CHEYENNE",4,jumper,missed,Centre,cheyenne bunner,,556
380,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,380,--,,,,,"REBOUND DEF by WOODARD,PHYLLIS",,,"REBOUND DEF by WOODARD,PHYLLIS",4,defensive rebound,,rockford university,phyllis woodard,,
381,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,381,09:07,,,,,"MISS JUMPER by YERK,NEVE",,,"MISS JUMPER by YERK,NEVE",4,jumper,missed,rockford university,neve yerk,,547
382,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,382,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
383,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,383,08:54,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",4,jumper,missed,Centre,kathleen wilson,,534
384,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,384,--,"REBOUND OFF by FEE,MIKAYLA",,,,,,,"REBOUND OFF by FEE,MIKAYLA",4,offensive rebound,,Centre,mikayla fee,,
385,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,385,08:50,"MISS JUMPER by FEE,MIKAYLA",,,,,,,"MISS JUMPER by FEE,MIKAYLA",4,jumper,missed,Centre,mikayla fee,,530
386,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,386,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
387,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,387,08:35,"GOOD JUMPER by STEWART,ABIGAIL",53 (+17),,36,,CENTRE-W 53-36 (+17),,"GOOD JUMPER by STEWART,ABIGAIL",4,jumper,good,Centre,abigail stewart,2,515
388,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,388,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",4,assist,,Centre,paige kellam,,
389,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,389,08:15,,53 (+15),,38,"GOOD JUMPER by SILVERS,NICOLE",ROCKFORD 53-38 (+15),,"GOOD JUMPER by SILVERS,NICOLE",4,jumper,good,rockford university,nicole silvers,2,495
390,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,390,07:56,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",4,jumper,missed,Centre,kathleen wilson,,476
391,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,391,--,"REBOUND OFF by WILSON,KATHLEEN",,,,,,,"REBOUND OFF by WILSON,KATHLEEN",4,offensive rebound,,Centre,kathleen wilson,,
392,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,392,07:53,"MISS JUMPER by KELLAM,PAIGE",,,,,,,"MISS JUMPER by KELLAM,PAIGE",4,jumper,missed,Centre,paige kellam,,473
393,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,393,--,,,,,"REBOUND DEF by KEY,TAJANAE",,,"REBOUND DEF by KEY,TAJANAE",4,defensive rebound,,rockford university,tajanae key,,
394,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,394,07:34,,,,,"MISS 3PTR by SILVERS,NICOLE",,,"MISS 3PTR by SILVERS,NICOLE",4,three pointer,missed,rockford university,nicole silvers,,454
395,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,395,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",4,defensive rebound,,Centre,madison rice,,
396,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,396,07:04,"MISS 3PTR by WILSON,KATHLEEN",,,,,,,"MISS 3PTR by WILSON,KATHLEEN",4,three pointer,missed,Centre,kathleen wilson,,424
397,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,397,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",4,offensive rebound,,Centre,abigail stewart,,
398,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,398,07:02,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",55 (+17),,38,,CENTRE-W 55-38 (+17),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",4,layup,good,Centre,abigail stewart,2,422
399,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,399,06:38,,55 (+14),,41,"GOOD 3PTR by WOODARD,PHYLLIS",ROCKFORD 55-41 (+14),,"GOOD 3PTR by WOODARD,PHYLLIS",4,three pointer,good,rockford university,phyllis woodard,3,398
400,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,400,--,,,,,"ASSIST  by KEY,TAJANAE",,,"ASSIST  by KEY,TAJANAE",4,assist,,rockford university,tajanae key,,
401,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,401,06:05,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,365
402,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,402,06:05,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,365
403,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,403,06:05,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,365
404,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,404,06:05,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,365
405,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,405,06:05,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,365
406,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,406,06:05,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,365
407,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,407,06:05,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,365
408,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,408,06:05,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,365
409,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,409,06:05,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,365
410,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,410,06:05,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,365
411,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,411,06:05,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,365
412,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,412,05:51,"MISS JUMPER by WEHBY,ABIGAIL",,,,,,,"MISS JUMPER by WEHBY,ABIGAIL",4,jumper,missed,Centre,abigail wehby,,351
413,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,413,--,"REBOUND OFF by FEE,MIKAYLA",,,,,,,"REBOUND OFF by FEE,MIKAYLA",4,offensive rebound,,Centre,mikayla fee,,
414,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,414,05:35,"GOOD 3PTR by WEHBY,ABIGAIL",58 (+17),,41,,CENTRE-W 58-41 (+17),,"GOOD 3PTR by WEHBY,ABIGAIL",4,three pointer,good,Centre,abigail wehby,3,335
415,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,415,--,"ASSIST  by FEE,MIKAYLA",,,,,,,"ASSIST  by FEE,MIKAYLA",4,assist,,Centre,mikayla fee,,
416,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,416,05:10,,,,,"MISS JUMPER by HART,KATIE",,,"MISS JUMPER by HART,KATIE",4,jumper,missed,rockford university,katie hart,,310
417,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,417,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
418,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,418,04:46,"MISS JUMPER by FEE,MIKAYLA",,,,,,,"MISS JUMPER by FEE,MIKAYLA",4,jumper,missed,Centre,mikayla fee,,286
419,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,419,--,,,,,"REBOUND DEF by HART,KATIE",,,"REBOUND DEF by HART,KATIE",4,defensive rebound,,rockford university,katie hart,,
420,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,420,04:41,,,,,"SUB IN by RUSSELL,SAMMI",,,"SUB IN by RUSSELL,SAMMI",4,subbing in,,rockford university,sammi russell,,281
421,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,421,04:41,,,,,"SUB IN by KELLER,LINZY",,,"SUB IN by KELLER,LINZY",4,subbing in,,rockford university,linzy keller,,281
422,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,422,04:41,,,,,"SUB IN by HART,KATIE",,,"SUB IN by HART,KATIE",4,subbing in,,rockford university,katie hart,,281
423,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,423,04:41,,,,,"SUB OUT by YERK,NEVE",,,"SUB OUT by YERK,NEVE",4,subbing out,,rockford university,neve yerk,,281
424,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,424,04:41,,,,,"SUB OUT by WOODARD,PHYLLIS",,,"SUB OUT by WOODARD,PHYLLIS",4,subbing out,,rockford university,phyllis woodard,,281
425,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,425,04:41,,,,,"SUB OUT by REED,VIRGINIA",,,"SUB OUT by REED,VIRGINIA",4,subbing out,,rockford university,virginia reed,,281
426,8,rockford,Centre College,Rockford University,62-48,62,48,"9, 28, 14, 11, 62","12, 10, 12, 14, 48",9,28,14,11,62,12,10,12,14,48,7-1,1-8,12/19/17,Win,91,No Location Recorded,4:00 AM,A,426,04:28,,58 (+14),,44,"GOOD 3PTR by WOODARD,PHYLLIS",ROCKFORD 58-44 (+14),,"GOOD 3PTR by WOODARD,PHYLLIS",4,three pointer,good,rockford university,phyllis woodard,3,268
