,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,WOO,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
209,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,209,04:58,"SUB IN by MCKOY,AUBRI",,,,,,,"SUB IN by MCKOY,AUBRI",2,subbing in,,college of wooster,aubri mckoy,,298
210,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,210,04:58,"SUB OUT by LOCKHART,COURTNEY",,,,,,,"SUB OUT by LOCKHART,COURTNEY",2,subbing out,,college of wooster,courtney lockhart,,298
211,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,211,04:47,,,,,"MISS JUMPER by BUNNER,CHEYENNE",,,"MISS JUMPER by BUNNER,CHEYENNE",2,jumper,missed,Centre,cheyenne bunner,,287
212,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,212,--,,,,,"REBOUND OFF by HICKS,ELLEN",,,"REBOUND OFF by HICKS,ELLEN",2,offensive rebound,,Centre,ellen hicks,,
213,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,213,04:40,,15,,27 (+12),"GOOD JUMPER by HICKS,ELLEN(in the paint)",CENTRE-W 15-27 (+12),,"GOOD JUMPER by HICKS,ELLEN(in the paint)",2,jumper,good,Centre,ellen hicks,2,280
214,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,214,04:30,"MISS 3PTR by GIBBS,ANNA",,,,,,,"MISS 3PTR by GIBBS,ANNA",2,three pointer,missed,college of wooster,anna gibbs,,270
215,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,215,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",2,defensive rebound,,Centre,abigail wehby,,
216,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,216,03:57,,,,,"MISS JUMPER by BUNNER,CHEYENNE",,,"MISS JUMPER by BUNNER,CHEYENNE",2,jumper,missed,Centre,cheyenne bunner,,237
217,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,217,--,"REBOUND DEF by JANASKO,MARIA",,,,,,,"REBOUND DEF by JANASKO,MARIA",2,defensive rebound,,college of wooster,maria janasko,,
218,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,218,03:44,"MISS 3PTR by ORR,KYLIE",,,,,,,"MISS 3PTR by ORR,KYLIE",2,three pointer,missed,college of wooster,kylie orr,,224
219,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,219,--,"REBOUND OFF by JANASKO,MARIA",,,,,,,"REBOUND OFF by JANASKO,MARIA",2,offensive rebound,,college of wooster,maria janasko,,
220,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,220,03:32,,,,,"FOUL  by HICKS,ELLEN",,,"FOUL  by HICKS,ELLEN",2,foul,,Centre,ellen hicks,,212
221,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,221,03:32,"MISS FT by JANASKO,MARIA",,,,,,,"MISS FT by JANASKO,MARIA",2,free throw,missed,college of wooster,maria janasko,,212
222,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,222,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
223,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,223,03:32,"MISS FT by JANASKO,MARIA",,,,,,,"MISS FT by JANASKO,MARIA",2,free throw,missed,college of wooster,maria janasko,,212
224,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,224,--,,,,,"REBOUND DEF by MURRAY,KYLEE",,,"REBOUND DEF by MURRAY,KYLEE",2,defensive rebound,,Centre,kylee murray,,
225,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,225,03:32,"SUB IN by CROXTON,KYLE",,,,,,,"SUB IN by CROXTON,KYLE",2,subbing in,,college of wooster,kyle croxton,,212
226,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,226,03:32,"SUB OUT by ORR,KYLIE",,,,,,,"SUB OUT by ORR,KYLIE",2,subbing out,,college of wooster,kylie orr,,212
227,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,227,03:32,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",2,subbing in,,Centre,madison rice,,212
228,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,228,03:32,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",2,subbing out,,Centre,cheyenne bunner,,212
229,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,229,03:11,,,,,"MISS JUMPER by HICKS,ELLEN",,,"MISS JUMPER by HICKS,ELLEN",2,jumper,missed,Centre,ellen hicks,,191
230,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,230,--,"REBOUND DEF by JANASKO,MARIA",,,,,,,"REBOUND DEF by JANASKO,MARIA",2,defensive rebound,,college of wooster,maria janasko,,
231,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,231,03:03,"TURNOVER  by MCKOY,AUBRI",,,,,,,"TURNOVER  by MCKOY,AUBRI",2,turnover,,college of wooster,aubri mckoy,,183
232,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,232,03:01,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,181
233,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,233,03:01,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",2,subbing in,,Centre,madison marcum,,181
234,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,234,03:01,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,181
235,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,235,03:01,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",2,subbing in,,Centre,abigail stewart,,181
236,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,236,03:01,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",2,subbing out,,Centre,abigail wehby,,181
237,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,237,03:01,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",2,subbing out,,Centre,kylee murray,,181
238,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,238,03:01,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",2,subbing out,,Centre,ellen hicks,,181
239,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,239,02:47,"FOUL  by JANASKO,MARIA",,,,,,,"FOUL  by JANASKO,MARIA",2,foul,,college of wooster,maria janasko,,167
240,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,240,02:47,,15,,28 (+13),"GOOD FT by STEWART,ABIGAIL",CENTRE-W 15-28 (+13),,"GOOD FT by STEWART,ABIGAIL",2,free throw,good,Centre,abigail stewart,1,167
241,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,241,02:47,,15,,29 (+14),"GOOD FT by STEWART,ABIGAIL",CENTRE-W 15-29 (+14),,"GOOD FT by STEWART,ABIGAIL",2,free throw,good,Centre,abigail stewart,1,167
242,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,242,02:47,"SUB IN by LOCKHART,COURTNEY",,,,,,,"SUB IN by LOCKHART,COURTNEY",2,subbing in,,college of wooster,courtney lockhart,,167
243,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,243,02:47,"SUB OUT by JANASKO,MARIA",,,,,,,"SUB OUT by JANASKO,MARIA",2,subbing out,,college of wooster,maria janasko,,167
244,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,244,02:29,"TURNOVER  by MCKOY,AUBRI",,,,,,,"TURNOVER  by MCKOY,AUBRI",2,turnover,,college of wooster,aubri mckoy,,149
245,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,245,02:28,,,,,"STEAL  by KELLAM,PAIGE",,,"STEAL  by KELLAM,PAIGE",2,steal,,Centre,,,148
246,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,246,02:21,,,,,"FOUL  by RICE,MADISON",,,"FOUL  by RICE,MADISON",2,foul,,Centre,madison rice,,141
247,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,247,02:21,,,,,"TURNOVER  by RICE,MADISON",,,"TURNOVER  by RICE,MADISON",2,turnover,,Centre,madison rice,,141
248,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,248,01:53,"MISS JUMPER by MCKOY,AUBRI",,,,,,,"MISS JUMPER by MCKOY,AUBRI",2,jumper,missed,college of wooster,aubri mckoy,,113
249,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,249,01:53,,,,,"BLOCK  by STEWART,ABIGAIL",,,"BLOCK  by STEWART,ABIGAIL",2,block,,Centre,abigail stewart,,113
250,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,250,--,,,,,"REBOUND DEF by STEWART,ABIGAIL",,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
251,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,251,01:43,,15,,31 (+16),"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",CENTRE-W 15-31 (+16),,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",2,jumper,good,Centre,abigail stewart,2,103
252,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,252,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",2,assist,,Centre,paige kellam,,
253,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,253,01:32,"MISS 3PTR by CROXTON,KYLE",,,,,,,"MISS 3PTR by CROXTON,KYLE",2,three pointer,missed,college of wooster,kyle croxton,,92
254,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,254,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
255,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,255,01:28,"SUB IN by RAPACZ,SARAH",,,,,,,"SUB IN by RAPACZ,SARAH",2,subbing in,,college of wooster,sarah rapacz,,88
256,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,256,01:28,"SUB OUT by MCKOY,AUBRI",,,,,,,"SUB OUT by MCKOY,AUBRI",2,subbing out,,college of wooster,aubri mckoy,,88
257,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,257,01:28,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",2,subbing in,,Centre,ami ballard,,88
258,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,258,01:28,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,88
259,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,259,01:06,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,66
260,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,260,01:06,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,66
261,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,261,01:00,,,,,"TURNOVER  by RICE,MADISON",,,"TURNOVER  by RICE,MADISON",2,turnover,,Centre,madison rice,,60
262,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,262,00:59,"STEAL  by MARION,SARAH",,,,,,,"STEAL  by MARION,SARAH",2,steal,,college of wooster,,,59
263,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,263,00:55,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",2,foul,,Centre,abigail stewart,,55
264,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,264,00:55,"MISS FT by RAPACZ,SARAH",,,,,,,"MISS FT by RAPACZ,SARAH",2,free throw,missed,college of wooster,sarah rapacz,,55
265,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,265,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
266,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,266,00:55,"GOOD FT by RAPACZ,SARAH",16,,31 (+15),,WOO 16-31 (+15),,"GOOD FT by RAPACZ,SARAH",2,free throw,good,college of wooster,sarah rapacz,1,55
267,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,267,00:55,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",2,subbing in,,Centre,ellen hicks,,55
268,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,268,00:55,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,55
269,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,269,00:46,,,,,"TURNOVER  by BALLARD,AMI",,,"TURNOVER  by BALLARD,AMI",2,turnover,,Centre,ami ballard,,46
270,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,270,00:45,"STEAL  by GIBBS,ANNA",,,,,,,"STEAL  by GIBBS,ANNA",2,steal,,college of wooster,,,45
271,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,271,00:25,"MISS JUMPER by GIBBS,ANNA",,,,,,,"MISS JUMPER by GIBBS,ANNA",2,jumper,missed,college of wooster,anna gibbs,,25
272,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,272,--,,,,,"REBOUND DEF by MILLER,LAKKEN",,,"REBOUND DEF by MILLER,LAKKEN",2,defensive rebound,,Centre,lakken miller,,
273,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,273,00:22,,,,,"FOUL  by RICE,MADISON",,,"FOUL  by RICE,MADISON",2,foul,,Centre,madison rice,,22
274,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,274,00:22,,,,,"TURNOVER  by RICE,MADISON",,,"TURNOVER  by RICE,MADISON",2,turnover,,Centre,madison rice,,22
275,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,275,00:22,"MISS FT by LOCKHART,COURTNEY",,,,,,,"MISS FT by LOCKHART,COURTNEY",2,free throw,missed,college of wooster,courtney lockhart,,22
276,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,276,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
277,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,277,00:22,"GOOD FT by LOCKHART,COURTNEY",17,,31 (+14),,WOO 17-31 (+14),,"GOOD FT by LOCKHART,COURTNEY",2,free throw,good,college of wooster,courtney lockhart,1,22
278,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,278,00:22,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,22
279,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,279,00:22,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,22
280,11,wooster,College of Wooster,Centre College,73-51,73,51,"20, 12, 24, 17, 73","10, 7, 19, 15, 51",20,12,24,17,73,10,7,19,15,51,10-1,2-11,12/30/17,Win,57,No Location Recorded,1 p.m.,H,280,00:11,"FOUL  by CROXTON,KYLE",,,,,,,"FOUL  by CROXTON,KYLE",2,foul,,college of wooster,kyle croxton,,11
