,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SUWB,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
278,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,278,07:31,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,451
279,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,279,07:31,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,451
280,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,280,07:19,,,,,"MISS JUMPER by WILSON,KATHLEEN",,,"MISS JUMPER by WILSON,KATHLEEN",3,jumper,missed,Centre,kathleen wilson,,439
281,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,281,--,"REBOUND DEF by MATTHEWS,LELANDA",,,,,,,"REBOUND DEF by MATTHEWS,LELANDA",3,defensive rebound,,spalding,lelanda matthews,,
282,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,282,06:49,"MISS JUMPER by MARTIN,ALEX",,,,,,,"MISS JUMPER by MARTIN,ALEX",3,jumper,missed,spalding,alex martin,,409
283,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,283,06:49,,,,,"BLOCK  by SCHAD,OLIVIA",,,"BLOCK  by SCHAD,OLIVIA",3,block,,Centre,olivia schad,,409
284,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,284,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
285,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,285,06:41,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,3,turnover,,spalding,,,401
286,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,286,06:38,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,398
287,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,287,06:38,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,398
288,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,288,06:35,,,,,"MISS JUMPER by BUNNER,CHEYENNE",,,"MISS JUMPER by BUNNER,CHEYENNE",3,jumper,missed,Centre,cheyenne bunner,,395
289,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,289,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
290,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,290,06:33,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,393
291,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,291,06:33,"MISS LAYUP by MARTIN,ALEX",,,,,,,"MISS LAYUP by MARTIN,ALEX",3,layup,missed,spalding,alex martin,,393
292,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,292,06:33,,,,,"BLOCK  by FEE,MIKAYLA",,,"BLOCK  by FEE,MIKAYLA",3,block,,Centre,mikayla fee,,393
293,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,293,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
294,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,294,06:33,,,,,"MISS LAYUP by BUNNER,CHEYENNE",,,"MISS LAYUP by BUNNER,CHEYENNE",3,layup,missed,Centre,cheyenne bunner,,393
295,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,295,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
296,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,296,06:30,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,390
297,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,297,06:30,"SUB IN by GOEING,MEGAN",,,,,,,"SUB IN by GOEING,MEGAN",3,subbing in,,spalding,megan goeing,,390
298,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,298,06:30,"SUB OUT by MARTIN,ALEX",,,,,,,"SUB OUT by MARTIN,ALEX",3,subbing out,,spalding,alex martin,,390
299,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,299,06:03,"FOUL  by MYERS,MACKENZIE",,,,,,,"FOUL  by MYERS,MACKENZIE",3,foul,,spalding,mackenzie myers,,363
300,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,300,06:03,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,363
301,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,301,06:03,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",3,subbing out,,Centre,kathleen wilson,,363
302,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,302,06:02,"TURNOVER  by MYERS,MACKENZIE",,,,,,,"TURNOVER  by MYERS,MACKENZIE",3,turnover,,spalding,mackenzie myers,,362
303,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,303,05:39,,27,,32 (+5),"GOOD 3PTR by MILLER,LAKKEN",CENTRE-W 27-32 (+5),,"GOOD 3PTR by MILLER,LAKKEN",3,three pointer,good,Centre,lakken miller,3,339
304,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,304,--,,,,,"ASSIST  by BUNNER,CHEYENNE",,,"ASSIST  by BUNNER,CHEYENNE",3,assist,,Centre,cheyenne bunner,,
305,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,305,05:18,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,318
306,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,306,05:18,"GOOD FT by JUST,ALLISON",28,,32 (+4),,SUWB 28-32 (+4),,"GOOD FT by JUST,ALLISON",3,free throw,good,spalding,allison just,1,318
307,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,307,05:18,"GOOD FT by JUST,ALLISON",29,,32 (+3),,SUWB 29-32 (+3),,"GOOD FT by JUST,ALLISON",3,free throw,good,spalding,allison just,1,318
308,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,308,05:18,"SUB IN by RENFRO,HANNAH",,,,,,,"SUB IN by RENFRO,HANNAH",3,subbing in,,spalding,hannah renfro,,318
309,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,309,05:18,"SUB OUT by MYERS,MACKENZIE",,,,,,,"SUB OUT by MYERS,MACKENZIE",3,subbing out,,spalding,mackenzie myers,,318
310,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,310,05:18,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,318
311,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,311,05:18,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,318
312,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,312,05:18,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,318
313,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,313,05:18,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,318
314,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,314,05:13,,,,,"MISS JUMPER by BALLARD,AMI",,,"MISS JUMPER by BALLARD,AMI",3,jumper,missed,Centre,ami ballard,,313
315,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,315,--,"REBOUND DEF by MATTHEWS,LELANDA",,,,,,,"REBOUND DEF by MATTHEWS,LELANDA",3,defensive rebound,,spalding,lelanda matthews,,
316,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,316,04:43,"MISS 3PTR by GAHAGAN,TSELEM",,,,,,,"MISS 3PTR by GAHAGAN,TSELEM",3,three pointer,missed,spalding,tselem gahagan,,283
317,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,317,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
318,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,318,04:21,"FOUL  by MATTHEWS,LELANDA",,,,,,,"FOUL  by MATTHEWS,LELANDA",3,foul,,spalding,lelanda matthews,,261
319,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,319,04:21,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,3,timeout,,Centre,,,261
320,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,320,04:21,"SUB IN by MYERS,MACKENZIE",,,,,,,"SUB IN by MYERS,MACKENZIE",3,subbing in,,spalding,mackenzie myers,,261
321,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,321,04:21,"SUB IN by MARTIN,ALEX",,,,,,,"SUB IN by MARTIN,ALEX",3,subbing in,,spalding,alex martin,,261
322,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,322,04:21,"SUB OUT by MATTHEWS,LELANDA",,,,,,,"SUB OUT by MATTHEWS,LELANDA",3,subbing out,,spalding,lelanda matthews,,261
323,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,323,04:21,"SUB OUT by GAHAGAN,TSELEM",,,,,,,"SUB OUT by GAHAGAN,TSELEM",3,subbing out,,spalding,tselem gahagan,,261
324,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,324,04:21,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,261
325,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,325,04:21,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",3,subbing out,,Centre,ami ballard,,261
326,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,326,04:05,,,,,"MISS JUMPER by MARCUM,MADISON",,,"MISS JUMPER by MARCUM,MADISON",3,jumper,missed,Centre,madison marcum,,245
327,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,327,04:05,"BLOCK  by JUST,ALLISON",,,,,,,"BLOCK  by JUST,ALLISON",3,block,,spalding,allison just,,245
328,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,328,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
329,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,329,03:51,,,,,"MISS 3PTR by MARCUM,MADISON",,,"MISS 3PTR by MARCUM,MADISON",3,three pointer,missed,Centre,madison marcum,,231
330,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,330,--,"REBOUND DEF by JUST,ALLISON",,,,,,,"REBOUND DEF by JUST,ALLISON",3,defensive rebound,,spalding,allison just,,
331,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,331,03:42,,,,,"FOUL  by MARCUM,MADISON",,,"FOUL  by MARCUM,MADISON",3,foul,,Centre,madison marcum,,222
332,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,332,03:42,"GOOD FT by JUST,ALLISON",30,,32 (+2),,SUWB 30-32 (+2),,"GOOD FT by JUST,ALLISON",3,free throw,good,spalding,allison just,1,222
333,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,333,03:42,"GOOD FT by JUST,ALLISON",31,,32 (+1),,SUWB 31-32 (+1),,"GOOD FT by JUST,ALLISON",3,free throw,good,spalding,allison just,1,222
334,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,334,03:42,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,222
335,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,335,03:42,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,222
336,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,336,03:33,,,,,"SUB IN by WILSON,KATHLEEN",,,"SUB IN by WILSON,KATHLEEN",3,subbing in,,Centre,kathleen wilson,,213
337,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,337,03:33,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,213
338,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,338,03:33,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,213
339,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,339,03:33,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,213
340,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,340,03:33,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,213
341,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,341,03:33,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,213
342,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,342,03:31,,,,,"MISS JUMPER by STEWART,ABIGAIL",,,"MISS JUMPER by STEWART,ABIGAIL",3,jumper,missed,Centre,abigail stewart,,211
343,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,343,--,"REBOUND DEF by RENFRO,HANNAH",,,,,,,"REBOUND DEF by RENFRO,HANNAH",3,defensive rebound,,spalding,hannah renfro,,
344,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,344,03:17,"TURNOVER  by MYERS,MACKENZIE",,,,,,,"TURNOVER  by MYERS,MACKENZIE",3,turnover,,spalding,mackenzie myers,,197
345,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,345,02:53,,,,,"MISS 3PTR by WILSON,KATHLEEN",,,"MISS 3PTR by WILSON,KATHLEEN",3,three pointer,missed,Centre,kathleen wilson,,173
346,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,346,--,,,,,"REBOUND OFF by SCHAD,OLIVIA",,,"REBOUND OFF by SCHAD,OLIVIA",3,offensive rebound,,Centre,olivia schad,,
347,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,347,02:47,,,,,"MISS 3PTR by KELLAM,PAIGE",,,"MISS 3PTR by KELLAM,PAIGE",3,three pointer,missed,Centre,paige kellam,,167
348,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,348,--,,,,,"REBOUND OFF by STEWART,ABIGAIL",,,"REBOUND OFF by STEWART,ABIGAIL",3,offensive rebound,,Centre,abigail stewart,,
349,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,349,02:41,"FOUL  by GOEING,MEGAN",,,,,,,"FOUL  by GOEING,MEGAN",3,foul,,spalding,megan goeing,,161
350,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,350,02:41,,31,,33 (+2),"GOOD FT by SCHAD,OLIVIA",CENTRE-W 31-33 (+2),,"GOOD FT by SCHAD,OLIVIA",3,free throw,good,Centre,olivia schad,1,161
351,3,spalding,Spalding,Centre,55-53,55,53,"16, 11, 7, 21, 55","14, 6, 19, 14, 53",16,11,7,21,55,14,6,19,14,53,3-0,1-3,11/21/17,Win,71,No Location Recorded,7:00 PM,H,351,02:41,,31,,34 (+3),"GOOD FT by SCHAD,OLIVIA",CENTRE-W 31-34 (+3),,"GOOD FT by SCHAD,OLIVIA",3,free throw,good,Centre,olivia schad,1,161
