,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,HXW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
245,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,245,07:34,,,,,"MISS LAYUP by DANIEL,VINESSA",,,"MISS LAYUP by DANIEL,VINESSA",3,layup,missed,hendrix,vinessa daniel,,454
246,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,246,07:34,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",3,block,,Centre,abigail stewart,,454
247,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,247,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",3,defensive rebound,,Centre,abigail stewart,,
248,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,248,07:21,"FOUL  by SCHAD,OLIVIA",,,,,,,"FOUL  by SCHAD,OLIVIA",3,foul,,Centre,olivia schad,,441
249,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,249,07:21,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,441
250,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,250,07:21,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,441
251,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,251,07:11,,,,,"MISS LAYUP by BOEHL,LEAH",,,"MISS LAYUP by BOEHL,LEAH",3,layup,missed,hendrix,leah boehl,,431
252,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,252,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
253,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,253,07:09,,,,,"FOUL  by PROWSE,HEATHER",,,"FOUL  by PROWSE,HEATHER",3,foul,,hendrix,heather prowse,,429
254,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,254,07:06,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",3,jumper,missed,Centre,abigail stewart,,426
255,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,255,--,,,,,"REBOUND DEF by MARTIN,MADISON",,,"REBOUND DEF by MARTIN,MADISON",3,defensive rebound,,hendrix,madison martin,,
256,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,256,06:48,,,,,"MISS 3PTR by SMITH,LEAH",,,"MISS 3PTR by SMITH,LEAH",3,three pointer,missed,hendrix,leah smith,,408
257,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,257,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",3,defensive rebound,,Centre,abigail stewart,,
258,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,258,06:16,"GOOD JUMPER by WEHBY,ABIGAIL",31,,33 (+2),,CENTRE-W 31-33 (-2),,"GOOD JUMPER by WEHBY,ABIGAIL",3,jumper,good,Centre,abigail wehby,2,376
259,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,259,06:03,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,363
260,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,260,06:03,,,,,"MISS FT by MARTIN,MADISON",,,"MISS FT by MARTIN,MADISON",3,free throw,missed,hendrix,madison martin,,363
261,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,261,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
262,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,262,06:03,,31,,34 (+3),"GOOD FT by MARTIN,MADISON",HXW 31-34 (-3),,"GOOD FT by MARTIN,MADISON",3,free throw,good,hendrix,madison martin,1,363
263,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,263,06:03,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,363
264,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,264,06:03,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,363
265,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,265,06:03,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,363
266,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,266,06:03,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",3,subbing out,,Centre,kathleen wilson,,363
267,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,267,06:03,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,363
268,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,268,06:03,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,363
269,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,269,06:03,,,,,"SUB IN by RHINEHART,MARY",,,"SUB IN by RHINEHART,MARY",3,subbing in,,hendrix,mary rhinehart,,363
270,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,270,06:03,,,,,"SUB OUT by MARTIN,MADISON",,,"SUB OUT by MARTIN,MADISON",3,subbing out,,hendrix,madison martin,,363
271,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,271,05:56,"MISS 3PTR by WEHBY,ABIGAIL",,,,,,,"MISS 3PTR by WEHBY,ABIGAIL",3,three pointer,missed,Centre,abigail wehby,,356
272,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,272,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
273,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,273,05:51,,,,,"SUB IN by ANDERSON,MADDIE",,,"SUB IN by ANDERSON,MADDIE",3,subbing in,,hendrix,maddie anderson,,351
274,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,274,05:51,,,,,"SUB OUT by PROWSE,HEATHER",,,"SUB OUT by PROWSE,HEATHER",3,subbing out,,hendrix,heather prowse,,351
275,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,275,05:32,,31,,37 (+6),"GOOD 3PTR by BOEHL,LEAH",HXW 31-37 (-6),,"GOOD 3PTR by BOEHL,LEAH",3,three pointer,good,hendrix,leah boehl,3,332
276,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,276,--,,,,,"ASSIST  by DANIEL,VINESSA",,,"ASSIST  by DANIEL,VINESSA",3,assist,,hendrix,vinessa daniel,,
277,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,277,05:14,,,,,"FOUL  by RHINEHART,MARY",,,"FOUL  by RHINEHART,MARY",3,foul,,hendrix,mary rhinehart,,314
278,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,278,04:46,"GOOD 3PTR by MARCUM,MADISON",34,,37 (+3),,CENTRE-W 34-37 (-3),,"GOOD 3PTR by MARCUM,MADISON",3,three pointer,good,Centre,madison marcum,3,286
279,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,279,--,"ASSIST  by MILLER,LAKKEN",,,,,,,"ASSIST  by MILLER,LAKKEN",3,assist,,Centre,lakken miller,,
280,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,280,04:25,,,,,"MISS JUMPER by BOEHL,LEAH",,,"MISS JUMPER by BOEHL,LEAH",3,jumper,missed,hendrix,leah boehl,,265
281,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,281,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
282,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,282,04:05,"GOOD JUMPER by FEE,MIKAYLA",36,,37 (+1),,CENTRE-W 36-37 (-1),,"GOOD JUMPER by FEE,MIKAYLA",3,jumper,good,Centre,mikayla fee,2,245
283,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,283,03:47,,,,,"MISS JUMPER by ANDERSON,MADDIE",,,"MISS JUMPER by ANDERSON,MADDIE",3,jumper,missed,hendrix,maddie anderson,,227
284,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,284,--,"REBOUND DEF by WEHBY,ABIGAIL",,,,,,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
285,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,285,03:37,"MISS 3PTR by MILLER,LAKKEN",,,,,,,"MISS 3PTR by MILLER,LAKKEN",3,three pointer,missed,Centre,lakken miller,,217
286,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,286,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
287,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,287,03:30,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,3,timeout,,Centre,,,210
288,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,288,03:30,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,210
289,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,289,03:30,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,210
290,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,290,03:30,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,210
291,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,291,03:30,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",3,subbing in,,Centre,ami ballard,,210
292,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,292,03:30,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,210
293,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,293,03:30,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,210
294,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,294,03:30,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,210
295,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,295,03:30,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,210
296,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,296,03:30,,,,,"SUB IN by MARTIN,MADISON",,,"SUB IN by MARTIN,MADISON",3,subbing in,,hendrix,madison martin,,210
297,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,297,03:30,,,,,"SUB IN by PROWSE,HEATHER",,,"SUB IN by PROWSE,HEATHER",3,subbing in,,hendrix,heather prowse,,210
298,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,298,03:30,,,,,"SUB IN by TURNER,AMBER",,,"SUB IN by TURNER,AMBER",3,subbing in,,hendrix,amber turner,,210
299,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,299,03:30,,,,,"SUB OUT by ANDERSON,MADDIE",,,"SUB OUT by ANDERSON,MADDIE",3,subbing out,,hendrix,maddie anderson,,210
300,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,300,03:30,,,,,"SUB OUT by RHINEHART,MARY",,,"SUB OUT by RHINEHART,MARY",3,subbing out,,hendrix,mary rhinehart,,210
301,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,301,03:30,,,,,"SUB OUT by DANIEL,VINESSA",,,"SUB OUT by DANIEL,VINESSA",3,subbing out,,hendrix,vinessa daniel,,210
302,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,302,03:10,"FOUL  by MARCUM,MADISON",,,,,,,"FOUL  by MARCUM,MADISON",3,foul,,Centre,madison marcum,,190
303,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,303,03:10,,,,,"MISS FT by BOEHL,LEAH",,,"MISS FT by BOEHL,LEAH",3,free throw,missed,hendrix,leah boehl,,190
304,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,304,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
305,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,305,03:10,,36,,38 (+2),"GOOD FT by BOEHL,LEAH",HXW 36-38 (-2),,"GOOD FT by BOEHL,LEAH",3,free throw,good,hendrix,leah boehl,1,190
306,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,306,03:04,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",3,three pointer,missed,Centre,madison marcum,,184
307,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,307,--,,,,,"REBOUND DEF by PROWSE,HEATHER",,,"REBOUND DEF by PROWSE,HEATHER",3,defensive rebound,,hendrix,heather prowse,,
308,16,hendrix,CENTRE-W,Hendrix,65-72,65,72,"12, 12, 19, 22, 65","13, 16, 15, 28, 72",12,12,19,22,65,13,16,15,28,72,"12-3, 3-2","11-5, 3-2",01/19/18,Lose,No Attendence Recorded,No Location Recorded,6:00 PM,A,308,02:56,,36,,40 (+4),"GOOD LAYUP by DANIEL,VINESSA(in the paint)",HXW 36-40 (-4),,"GOOD LAYUP by DANIEL,VINESSA(in the paint)",3,layup,good,hendrix,vinessa daniel,2,176
