,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MSJ-WBK,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
400,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,400,07:52,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,472
401,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,401,07:52,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,472
402,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,402,07:45,"GOOD LAYUP by HABERTHY,MADDIE(in the paint)",42 (+3),,39,,MSJ-WBK 42-39 (-3),,"GOOD LAYUP by HABERTHY,MADDIE(in the paint)",4,layup,good,mount st. joseph,maddie haberthy,2,465
403,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,403,07:30,,,,,"TURNOVER  by WEHBY,ABIGAIL",,,"TURNOVER  by WEHBY,ABIGAIL",4,turnover,,Centre,abigail wehby,,450
404,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,404,07:30,"STEAL  by STUDER,LAINEE",,,,,,,"STEAL  by STUDER,LAINEE",4,steal,,mount st. joseph,,,450
405,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,405,07:30,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,450
406,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,406,07:30,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,450
407,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,407,07:17,"MISS JUMPER by STUDER,LAINEE",,,,,,,"MISS JUMPER by STUDER,LAINEE",4,jumper,missed,mount st. joseph,lainee studer,,437
408,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,408,--,,,,,"REBOUND DEF by SCHAD,OLIVIA",,,"REBOUND DEF by SCHAD,OLIVIA",4,defensive rebound,,Centre,olivia schad,,
409,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,409,07:04,,,,,"MISS 3PTR by BALLARD,AMI",,,"MISS 3PTR by BALLARD,AMI",4,three pointer,missed,Centre,ami ballard,,424
410,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,410,--,"REBOUND DEF by TUCKER,ALEHIA",,,,,,,"REBOUND DEF by TUCKER,ALEHIA",4,defensive rebound,,mount st. joseph,alehia tucker,,
411,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,411,06:44,"GOOD LAYUP by TUCKER,ALEHIA(in the paint)",44 (+5),,39,,MSJ-WBK 44-39 (-5),,"GOOD LAYUP by TUCKER,ALEHIA(in the paint)",4,layup,good,mount st. joseph,alehia tucker,2,404
412,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,412,06:44,,,,,"FOUL  by WEHBY,ABIGAIL",,,"FOUL  by WEHBY,ABIGAIL",4,foul,,Centre,abigail wehby,,404
413,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,413,06:44,"MISS FT by TUCKER,ALEHIA",,,,,,,"MISS FT by TUCKER,ALEHIA",4,free throw,missed,mount st. joseph,alehia tucker,,404
414,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,414,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",4,defensive rebound,,Centre,mikayla fee,,
415,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,415,06:44,,,,,"SUB IN by WILSON,KATHLEEN",,,"SUB IN by WILSON,KATHLEEN",4,subbing in,,Centre,kathleen wilson,,404
416,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,416,06:44,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,404
417,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,417,06:44,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",4,subbing out,,Centre,ami ballard,,404
418,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,418,06:44,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,404
419,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,419,06:36,,,,,"MISS JUMPER by WILSON,KATHLEEN",,,"MISS JUMPER by WILSON,KATHLEEN",4,jumper,missed,Centre,kathleen wilson,,396
420,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,420,--,,,,,"REBOUND OFF by WILSON,KATHLEEN",,,"REBOUND OFF by WILSON,KATHLEEN",4,offensive rebound,,Centre,kathleen wilson,,
421,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,421,06:32,"FOUL  by HABERTHY,MADDIE",,,,,,,"FOUL  by HABERTHY,MADDIE",4,foul,,mount st. joseph,maddie haberthy,,392
422,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,422,06:32,,44 (+4),,40,"GOOD FT by WILSON,KATHLEEN",CENTRE-W 44-40 (-4),,"GOOD FT by WILSON,KATHLEEN",4,free throw,good,Centre,kathleen wilson,1,392
423,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,423,06:32,,44 (+3),,41,"GOOD FT by WILSON,KATHLEEN",CENTRE-W 44-41 (-3),,"GOOD FT by WILSON,KATHLEEN",4,free throw,good,Centre,kathleen wilson,1,392
424,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,424,06:32,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,392
425,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,425,06:32,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,392
426,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,426,06:17,"GOOD 3PTR by SANDERS,REBA",47 (+6),,41,,MSJ-WBK 47-41 (-6),,"GOOD 3PTR by SANDERS,REBA",4,three pointer,good,mount st. joseph,reba sanders,3,377
427,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,427,--,"ASSIST  by STUDER,LAINEE",,,,,,,"ASSIST  by STUDER,LAINEE",4,assist,,mount st. joseph,lainee studer,,
428,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,428,06:03,"FOUL  by TUCKER,ALEHIA",,,,,,,"FOUL  by TUCKER,ALEHIA",4,foul,,mount st. joseph,alehia tucker,,363
429,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,429,06:03,,47 (+5),,42,"GOOD FT by KELLAM,PAIGE",CENTRE-W 47-42 (-5),,"GOOD FT by KELLAM,PAIGE",4,free throw,good,Centre,paige kellam,1,363
430,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,430,06:03,,47 (+4),,43,"GOOD FT by KELLAM,PAIGE",CENTRE-W 47-43 (-4),,"GOOD FT by KELLAM,PAIGE",4,free throw,good,Centre,paige kellam,1,363
431,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,431,05:52,"TURNOVER  by STUDER,LAINEE",,,,,,,"TURNOVER  by STUDER,LAINEE",4,turnover,,mount st. joseph,lainee studer,,352
432,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,432,05:43,,,,,"MISS 3PTR by WILSON,KATHLEEN",,,"MISS 3PTR by WILSON,KATHLEEN",4,three pointer,missed,Centre,kathleen wilson,,343
433,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,433,--,,,,,"REBOUND OFF by FEE,MIKAYLA",,,"REBOUND OFF by FEE,MIKAYLA",4,offensive rebound,,Centre,mikayla fee,,
434,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,434,05:38,"FOUL  by SANDERS,REBA",,,,,,,"FOUL  by SANDERS,REBA",4,foul,,mount st. joseph,reba sanders,,338
435,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,435,05:38,,,,,"MISS FT by FEE,MIKAYLA",,,"MISS FT by FEE,MIKAYLA",4,free throw,missed,Centre,mikayla fee,,338
436,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,436,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
437,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,437,05:38,,47 (+3),,44,"GOOD FT by FEE,MIKAYLA",CENTRE-W 47-44 (-3),,"GOOD FT by FEE,MIKAYLA",4,free throw,good,Centre,mikayla fee,1,338
438,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,438,05:38,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,338
439,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,439,05:38,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,338
440,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,440,05:29,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",4,foul,,Centre,mikayla fee,,329
441,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,441,05:29,"MISS FT by STUDER,LAINEE",,,,,,,"MISS FT by STUDER,LAINEE",4,free throw,missed,mount st. joseph,lainee studer,,329
442,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,442,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
443,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,443,05:29,"GOOD FT by STUDER,LAINEE",48 (+4),,44,,MSJ-WBK 48-44 (-4),,"GOOD FT by STUDER,LAINEE",4,free throw,good,mount st. joseph,lainee studer,1,329
444,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,444,05:29,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,329
445,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,445,05:29,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",4,subbing out,,Centre,mikayla fee,,329
446,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,446,05:12,,48 (+2),,46,"GOOD LAYUP by WILSON,KATHLEEN(in the paint)",CENTRE-W 48-46 (-2),,"GOOD LAYUP by WILSON,KATHLEEN(in the paint)",4,layup,good,Centre,kathleen wilson,2,312
447,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,447,04:57,,,,,"FOUL  by MILLER,LAKKEN",,,"FOUL  by MILLER,LAKKEN",4,foul,,Centre,lakken miller,,297
448,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,448,04:57,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,4,timeout,,mount st. joseph,,,297
449,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,449,04:57,"GOOD FT by HABERTHY,MADDIE",49 (+3),,46,,MSJ-WBK 49-46 (-3),,"GOOD FT by HABERTHY,MADDIE",4,free throw,good,mount st. joseph,maddie haberthy,1,297
450,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,450,04:57,"GOOD FT by HABERTHY,MADDIE",50 (+4),,46,,MSJ-WBK 50-46 (-4),,"GOOD FT by HABERTHY,MADDIE",4,free throw,good,mount st. joseph,maddie haberthy,1,297
451,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,451,04:57,"SUB IN by MERRITT,COURTNEY",,,,,,,"SUB IN by MERRITT,COURTNEY",4,subbing in,,mount st. joseph,courtney merritt,,297
452,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,452,04:57,"SUB OUT by TUCKER,ALEHIA",,,,,,,"SUB OUT by TUCKER,ALEHIA",4,subbing out,,mount st. joseph,alehia tucker,,297
453,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,453,04:57,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,297
454,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,454,04:57,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,297
455,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,455,04:47,,,,,"FOUL  by SCHAD,OLIVIA",,,"FOUL  by SCHAD,OLIVIA",4,foul,,Centre,olivia schad,,287
456,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,456,04:47,,,,,"TURNOVER  by SCHAD,OLIVIA",,,"TURNOVER  by SCHAD,OLIVIA",4,turnover,,Centre,olivia schad,,287
457,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,457,04:29,"TURNOVER  by STUDER,LAINEE",,,,,,,"TURNOVER  by STUDER,LAINEE",4,turnover,,mount st. joseph,lainee studer,,269
458,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,458,04:29,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,269
459,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,459,04:29,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,269
460,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,460,04:23,,,,,"MISS 3PTR by MILLER,LAKKEN",,,"MISS 3PTR by MILLER,LAKKEN",4,three pointer,missed,Centre,lakken miller,,263
461,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,461,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
462,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,462,04:03,"MISS 3PTR by SANDERS,REBA",,,,,,,"MISS 3PTR by SANDERS,REBA",4,three pointer,missed,mount st. joseph,reba sanders,,243
463,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,463,--,,,,,"REBOUND DEF by KELLAM,PAIGE",,,"REBOUND DEF by KELLAM,PAIGE",4,defensive rebound,,Centre,paige kellam,,
464,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,464,03:55,,,,,"MISS 3PTR by WILSON,KATHLEEN",,,"MISS 3PTR by WILSON,KATHLEEN",4,three pointer,missed,Centre,kathleen wilson,,235
465,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,465,--,"REBOUND DEF by SANDERS,REBA",,,,,,,"REBOUND DEF by SANDERS,REBA",4,defensive rebound,,mount st. joseph,reba sanders,,
466,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,466,03:47,"GOOD 3PTR by MARCUM,MACKENZIE",53 (+7),,46,,MSJ-WBK 53-46 (-7),,"GOOD 3PTR by MARCUM,MACKENZIE",4,three pointer,good,mount st. joseph,mackenzie marcum,3,227
467,6,mt-st-joseph,Mount St. Joseph,Centre,59-58,59,58,"9, 13, 16, 21, 59","8, 14, 16, 20, 58",9,13,16,21,59,8,14,16,20,58,5-1,3-2,11/28/17,Win,59,No Location Recorded,7:00 PM,H,467,--,"ASSIST  by STUDER,LAINEE",,,,,,,"ASSIST  by STUDER,LAINEE",4,assist,,mount st. joseph,lainee studer,,
