,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,EC-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
234,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,234,05:28,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",2,subbing out,,Centre,kylee murray,,328
235,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,235,05:28,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",2,subbing out,,Centre,ami ballard,,328
236,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,236,05:28,,,,,"SUB IN by TENETTE,ACACIA",,,"SUB IN by TENETTE,ACACIA",2,subbing in,,earlham college,acacia tenette,,328
237,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,237,05:28,,,,,"SUB IN by WHITE,CAMRYN",,,"SUB IN by WHITE,CAMRYN",2,subbing in,,earlham college,camryn white,,328
238,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,238,05:28,,,,,"SUB OUT by BOWLING,KAYLA",,,"SUB OUT by BOWLING,KAYLA",2,subbing out,,earlham college,kayla bowling,,328
239,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,239,05:28,,,,,"SUB OUT by WEISNER,AMY",,,"SUB OUT by WEISNER,AMY",2,subbing out,,earlham college,amy weisner,,328
240,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,240,05:07,"GOOD LAYUP by MILLER,LAKKEN(in the paint)",24 (+11),,13,,CENTRE-W 24-13 (+11),,"GOOD LAYUP by MILLER,LAKKEN(in the paint)",2,layup,good,Centre,lakken miller,2,307
241,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,241,04:50,,,,,"MISS 3PTR by FLYNN,MARIAH",,,"MISS 3PTR by FLYNN,MARIAH",2,three pointer,missed,earlham college,mariah flynn,,290
242,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,242,--,"REBOUND DEF by WILSON,KATHLEEN",,,,,,,"REBOUND DEF by WILSON,KATHLEEN",2,defensive rebound,,Centre,kathleen wilson,,
243,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,243,04:35,"MISS LAYUP by KELLAM,PAIGE",,,,,,,"MISS LAYUP by KELLAM,PAIGE",2,layup,missed,Centre,paige kellam,,275
244,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,244,--,,,,,"REBOUND DEF by WHITE,CAMRYN",,,"REBOUND DEF by WHITE,CAMRYN",2,defensive rebound,,earlham college,camryn white,,
245,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,245,04:28,,,,,"TURNOVER  by WHITE,CAMRYN",,,"TURNOVER  by WHITE,CAMRYN",2,turnover,,earlham college,camryn white,,268
246,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,246,04:26,,,,,"SUB IN by CURTIS,ZOE",,,"SUB IN by CURTIS,ZOE",2,subbing in,,earlham college,zoe curtis,,266
247,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,247,04:26,,,,,"SUB IN by WEISNER,AMY",,,"SUB IN by WEISNER,AMY",2,subbing in,,earlham college,amy weisner,,266
248,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,248,04:26,,,,,"SUB OUT by NEWHART,ROSIE",,,"SUB OUT by NEWHART,ROSIE",2,subbing out,,earlham college,rosie newhart,,266
249,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,249,04:26,,,,,"SUB OUT by SPEARS,KYNDALL",,,"SUB OUT by SPEARS,KYNDALL",2,subbing out,,earlham college,kyndall spears,,266
250,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,250,04:14,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",2,jumper,missed,Centre,abigail stewart,,254
251,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,251,--,,,,,"REBOUND DEF by FLYNN,MARIAH",,,"REBOUND DEF by FLYNN,MARIAH",2,defensive rebound,,earlham college,mariah flynn,,
252,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,252,04:06,,,,,"TURNOVER  by WHITE,CAMRYN",,,"TURNOVER  by WHITE,CAMRYN",2,turnover,,earlham college,camryn white,,246
253,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,253,04:06,,,,,"SUB IN by BOWLING,KAYLA",,,"SUB IN by BOWLING,KAYLA",2,subbing in,,earlham college,kayla bowling,,246
254,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,254,04:06,,,,,"SUB OUT by WHITE,CAMRYN",,,"SUB OUT by WHITE,CAMRYN",2,subbing out,,earlham college,camryn white,,246
255,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,255,03:51,,,,,"FOUL  by WEISNER,AMY",,,"FOUL  by WEISNER,AMY",2,foul,,earlham college,amy weisner,,231
256,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,256,03:51,"GOOD FT by KELLAM,PAIGE",25 (+12),,13,,CENTRE-W 25-13 (+12),,"GOOD FT by KELLAM,PAIGE",2,free throw,good,Centre,paige kellam,1,231
257,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,257,03:51,"GOOD FT by KELLAM,PAIGE",26 (+13),,13,,CENTRE-W 26-13 (+13),,"GOOD FT by KELLAM,PAIGE",2,free throw,good,Centre,paige kellam,1,231
258,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,258,03:51,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,231
259,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,259,03:51,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,231
260,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,260,03:51,,,,,"SUB IN by PITTMAN,SHANNON",,,"SUB IN by PITTMAN,SHANNON",2,subbing in,,earlham college,shannon pittman,,231
261,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,261,03:51,,,,,"SUB OUT by WEISNER,AMY",,,"SUB OUT by WEISNER,AMY",2,subbing out,,earlham college,amy weisner,,231
262,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,262,03:43,,,,,"MISS 3PTR by FLYNN,MARIAH",,,"MISS 3PTR by FLYNN,MARIAH",2,three pointer,missed,earlham college,mariah flynn,,223
263,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,263,--,,,,,"REBOUND OFF by FLYNN,MARIAH",,,"REBOUND OFF by FLYNN,MARIAH",2,offensive rebound,,earlham college,mariah flynn,,
264,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,264,03:20,,,,,"MISS LAYUP by PITTMAN,SHANNON",,,"MISS LAYUP by PITTMAN,SHANNON",2,layup,missed,earlham college,shannon pittman,,200
265,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,265,--,,,,,"REBOUND OFF by PITTMAN,SHANNON",,,"REBOUND OFF by PITTMAN,SHANNON",2,offensive rebound,,earlham college,shannon pittman,,
266,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,266,03:16,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",2,foul,,Centre,abigail stewart,,196
267,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,267,03:16,,26 (+12),,14,"GOOD FT by PITTMAN,SHANNON",EC-W 26-14 (+12),,"GOOD FT by PITTMAN,SHANNON",2,free throw,good,earlham college,shannon pittman,1,196
268,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,268,03:16,,26 (+11),,15,"GOOD FT by PITTMAN,SHANNON",EC-W 26-15 (+11),,"GOOD FT by PITTMAN,SHANNON",2,free throw,good,earlham college,shannon pittman,1,196
269,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,269,03:16,"SUB IN by MOORE,LAUREN",,,,,,,"SUB IN by MOORE,LAUREN",2,subbing in,,Centre,lauren moore,,196
270,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,270,03:16,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,196
271,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,271,03:16,,,,,"SUB IN by JOSEPH,KYRA",,,"SUB IN by JOSEPH,KYRA",2,subbing in,,earlham college,kyra joseph,,196
272,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,272,03:16,,,,,"SUB OUT by FLYNN,MARIAH",,,"SUB OUT by FLYNN,MARIAH",2,subbing out,,earlham college,mariah flynn,,196
273,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,273,03:09,"TURNOVER  by RICE,MADISON",,,,,,,"TURNOVER  by RICE,MADISON",2,turnover,,Centre,madison rice,,189
274,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,274,03:07,,,,,"STEAL  by PITTMAN,SHANNON",,,"STEAL  by PITTMAN,SHANNON",2,steal,,earlham college,,,187
275,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,275,02:56,"FOUL  by WEHBY,ABIGAIL",,,,,,,"FOUL  by WEHBY,ABIGAIL",2,foul,,Centre,abigail wehby,,176
276,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,276,02:55,,26 (+10),,16,"GOOD FT by BOWLING,KAYLA",EC-W 26-16 (+10),,"GOOD FT by BOWLING,KAYLA",2,free throw,good,earlham college,kayla bowling,1,175
277,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,277,02:55,,26 (+9),,17,"GOOD FT by BOWLING,KAYLA",EC-W 26-17 (+9),,"GOOD FT by BOWLING,KAYLA",2,free throw,good,earlham college,kayla bowling,1,175
278,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,278,02:55,,,,,"SUB IN by WHITE,CAMRYN",,,"SUB IN by WHITE,CAMRYN",2,subbing in,,earlham college,camryn white,,175
279,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,279,02:55,,,,,"SUB OUT by TENETTE,ACACIA",,,"SUB OUT by TENETTE,ACACIA",2,subbing out,,earlham college,acacia tenette,,175
280,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,280,02:33,"TURNOVER  by RICE,MADISON",,,,,,,"TURNOVER  by RICE,MADISON",2,turnover,,Centre,madison rice,,153
281,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,281,02:33,,,,,"STEAL  by BOWLING,KAYLA",,,"STEAL  by BOWLING,KAYLA",2,steal,,earlham college,,,153
282,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,282,02:33,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,153
283,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,283,02:33,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,153
284,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,284,02:20,,,,,"TURNOVER  by WHITE,CAMRYN",,,"TURNOVER  by WHITE,CAMRYN",2,turnover,,earlham college,camryn white,,140
285,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,285,02:06,"MISS 3PTR by WILSON,KATHLEEN",,,,,,,"MISS 3PTR by WILSON,KATHLEEN",2,three pointer,missed,Centre,kathleen wilson,,126
286,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,286,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
287,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,287,02:02,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,122
288,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,288,02:02,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",2,subbing out,,Centre,abigail wehby,,122
289,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,289,01:50,,,,,"MISS JUMPER by WHITE,CAMRYN",,,"MISS JUMPER by WHITE,CAMRYN",2,jumper,missed,earlham college,camryn white,,110
290,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,290,--,"REBOUND DEF by BUNNER,CHEYENNE",,,,,,,"REBOUND DEF by BUNNER,CHEYENNE",2,defensive rebound,,Centre,cheyenne bunner,,
291,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,291,01:33,"TURNOVER  by MOORE,LAUREN",,,,,,,"TURNOVER  by MOORE,LAUREN",2,turnover,,Centre,lauren moore,,93
292,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,292,01:33,,,,,"SUB IN by SPEARS,KYNDALL",,,"SUB IN by SPEARS,KYNDALL",2,subbing in,,earlham college,kyndall spears,,93
293,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,293,01:33,,,,,"SUB OUT by PITTMAN,SHANNON",,,"SUB OUT by PITTMAN,SHANNON",2,subbing out,,earlham college,shannon pittman,,93
294,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,294,01:13,,,,,"MISS LAYUP by WHITE,CAMRYN",,,"MISS LAYUP by WHITE,CAMRYN",2,layup,missed,earlham college,camryn white,,73
295,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,295,01:13,"BLOCK  by KELLAM,PAIGE",,,,,,,"BLOCK  by KELLAM,PAIGE",2,block,,Centre,paige kellam,,73
296,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,296,--,"REBOUND DEF by WILSON,KATHLEEN",,,,,,,"REBOUND DEF by WILSON,KATHLEEN",2,defensive rebound,,Centre,kathleen wilson,,
297,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,297,01:03,"GOOD JUMPER by KELLAM,PAIGE(in the paint)",28 (+11),,17,,CENTRE-W 28-17 (+11),,"GOOD JUMPER by KELLAM,PAIGE(in the paint)",2,jumper,good,Centre,paige kellam,2,63
298,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,298,00:42,,,,,"MISS LAYUP by SPEARS,KYNDALL",,,"MISS LAYUP by SPEARS,KYNDALL",2,layup,missed,earlham college,kyndall spears,,42
299,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,299,--,"REBOUND DEF by MOORE,LAUREN",,,,,,,"REBOUND DEF by MOORE,LAUREN",2,defensive rebound,,Centre,lauren moore,,
300,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,300,00:21,"TURNOVER  by MOORE,LAUREN",,,,,,,"TURNOVER  by MOORE,LAUREN",2,turnover,,Centre,lauren moore,,21
301,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,301,00:19,,,,,"STEAL  by CURTIS,ZOE",,,"STEAL  by CURTIS,ZOE",2,steal,,earlham college,,,19
302,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,302,00:04,,,,,"MISS 3PTR by BOWLING,KAYLA",,,"MISS 3PTR by BOWLING,KAYLA",2,three pointer,missed,earlham college,kayla bowling,,4
303,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,303,--,"REBOUND DEF by WILSON,KATHLEEN",,,,,,,"REBOUND DEF by WILSON,KATHLEEN",2,defensive rebound,,Centre,kathleen wilson,,
304,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,304,Start Period 3,,,,,,,,,3,,,,,,
305,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,305,09:47,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",3,turnover,,Centre,abigail stewart,,587
306,5,earlham,Centre,Earlham College,74-56,74,56,"16, 12, 20, 26, 74","6, 11, 24, 15, 56",16,12,20,26,74,6,11,24,15,56,4-1,0-4,11/26/17,Win,223,No Location Recorded,4:00 PM,A,306,09:47,,,,,"STEAL  by SPEARS,KYNDALL",,,"STEAL  by SPEARS,KYNDALL",3,steal,,earlham college,,,587
