,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CC,Away Team Score,Play Team Indicator,Home Team Score,OU,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
253,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,253,00:55,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",2,subbing in,,Centre,kathleen wilson,,55
254,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,254,00:55,"SUB OUT by CHIRICO,PRESLEY",,,,,,,"SUB OUT by CHIRICO,PRESLEY",2,subbing out,,Centre,presley chirico,,55
255,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,255,00:46,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",2,foul,,Centre,mikayla fee,,46
256,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,256,00:46,,,,,"MISS FT by TRIPLETT,JADA",,,"MISS FT by TRIPLETT,JADA",2,free throw,missed,oglethorpe,jada triplett,,46
257,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,257,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
258,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,258,00:46,,,,,"MISS FT by TRIPLETT,JADA",,,"MISS FT by TRIPLETT,JADA",2,free throw,missed,oglethorpe,jada triplett,,46
259,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,259,--,"REBOUND DEF by BUNNER,CHEYENNE",,,,,,,"REBOUND DEF by BUNNER,CHEYENNE",2,defensive rebound,,Centre,cheyenne bunner,,
260,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,260,00:34,"MISS 3PTR by WILSON,KATHLEEN",,,,,,,"MISS 3PTR by WILSON,KATHLEEN",2,three pointer,missed,Centre,kathleen wilson,,34
261,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,261,--,,,,,"REBOUND DEF by BURDGE,AUDREY",,,"REBOUND DEF by BURDGE,AUDREY",2,defensive rebound,,oglethorpe,audrey burdge,,
262,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,262,00:03,,,,,"MISS JUMPER by BURDGE,AUDREY",,,"MISS JUMPER by BURDGE,AUDREY",2,jumper,missed,oglethorpe,audrey burdge,,3
263,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,263,--,"REBOUND DEF by BUNNER,CHEYENNE",,,,,,,"REBOUND DEF by BUNNER,CHEYENNE",2,defensive rebound,,Centre,cheyenne bunner,,
264,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,264,00:00,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",2,subbing in,,Centre,ellen hicks,,0
265,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,265,00:00,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,0
266,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,266,00:00,,,,,"SUB IN by LONG,SYDNEY",,,"SUB IN by LONG,SYDNEY",2,subbing in,,oglethorpe,sydney long,,0
267,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,267,00:00,,,,,"SUB OUT by TRIPLETT,JADA",,,"SUB OUT by TRIPLETT,JADA",2,subbing out,,oglethorpe,jada triplett,,0
268,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,268,Start Period 3,,,,,,,,,3,,,,,,
269,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,269,09:46,"FOUL  by RICE,MADISON",,,,,,,"FOUL  by RICE,MADISON",3,foul,,Centre,madison rice,,586
270,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,270,09:24,,,,,"MISS 3PTR by REED,NIKKI",,,"MISS 3PTR by REED,NIKKI",3,three pointer,missed,oglethorpe,nikki reed,,564
271,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,271,--,"REBOUND DEF by WILSON,KATHLEEN",,,,,,,"REBOUND DEF by WILSON,KATHLEEN",3,defensive rebound,,Centre,kathleen wilson,,
272,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,272,09:04,"MISS 3PTR by RICE,MADISON",,,,,,,"MISS 3PTR by RICE,MADISON",3,three pointer,missed,Centre,madison rice,,544
273,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,273,--,,,,,"REBOUND DEF by RANSOM,LAUREN",,,"REBOUND DEF by RANSOM,LAUREN",3,defensive rebound,,oglethorpe,lauren ransom,,
274,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,274,08:53,,12,,18 (+6),"GOOD JUMPER by LEGATE,SAVANNAH(in the paint)",OU 12-18 (-6),,"GOOD JUMPER by LEGATE,SAVANNAH(in the paint)",3,jumper,good,oglethorpe,savannah legate,2,533
275,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,275,--,,,,,"ASSIST  by SIMPSON,BROOKE",,,"ASSIST  by SIMPSON,BROOKE",3,assist,,oglethorpe,brooke simpson,,
276,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,276,08:29,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",3,jumper,missed,Centre,abigail stewart,,509
277,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,277,--,,,,,"REBOUND DEF by REED,NIKKI",,,"REBOUND DEF by REED,NIKKI",3,defensive rebound,,oglethorpe,nikki reed,,
278,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,278,08:17,,,,,"MISS JUMPER by RANSOM,LAUREN",,,"MISS JUMPER by RANSOM,LAUREN",3,jumper,missed,oglethorpe,lauren ransom,,497
279,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,279,--,,,,,"REBOUND OFF by LEGATE,SAVANNAH",,,"REBOUND OFF by LEGATE,SAVANNAH",3,offensive rebound,,oglethorpe,savannah legate,,
280,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,280,07:58,,,,,"TURNOVER  by REED,NIKKI",,,"TURNOVER  by REED,NIKKI",3,turnover,,oglethorpe,nikki reed,,478
281,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,281,07:56,"STEAL  by WEHBY,ABIGAIL",,,,,,,"STEAL  by WEHBY,ABIGAIL",3,steal,,Centre,,,476
282,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,282,07:54,,,,,"FOUL  by LEGATE,SAVANNAH",,,"FOUL  by LEGATE,SAVANNAH",3,foul,,oglethorpe,savannah legate,,474
283,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,283,07:54,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,474
284,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,284,07:54,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,474
285,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,285,07:28,"MISS 3PTR by WEHBY,ABIGAIL",,,,,,,"MISS 3PTR by WEHBY,ABIGAIL",3,three pointer,missed,Centre,abigail wehby,,448
286,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,286,--,,,,,"REBOUND DEF by LEGATE,SAVANNAH",,,"REBOUND DEF by LEGATE,SAVANNAH",3,defensive rebound,,oglethorpe,savannah legate,,
287,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,287,07:07,,,,,"MISS 3PTR by SIMPSON,BROOKE",,,"MISS 3PTR by SIMPSON,BROOKE",3,three pointer,missed,oglethorpe,brooke simpson,,427
288,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,288,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
289,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,289,07:06,"TURNOVER  by WILSON,KATHLEEN",,,,,,,"TURNOVER  by WILSON,KATHLEEN",3,turnover,,Centre,kathleen wilson,,426
290,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,290,07:05,,,,,"STEAL  by SIMPSON,BROOKE",,,"STEAL  by SIMPSON,BROOKE",3,steal,,oglethorpe,,,425
291,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,291,07:02,,12,,21 (+9),"GOOD 3PTR by SIMPSON,BROOKE",OU 12-21 (-9),,"GOOD 3PTR by SIMPSON,BROOKE",3,three pointer,good,oglethorpe,brooke simpson,3,422
292,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,292,--,,,,,"ASSIST  by CHARLES,BAILEY",,,"ASSIST  by CHARLES,BAILEY",3,assist,,oglethorpe,bailey charles,,
293,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,293,06:48,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,408
294,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,294,06:41,,,,,"SUB IN by LONG,SYDNEY",,,"SUB IN by LONG,SYDNEY",3,subbing in,,oglethorpe,sydney long,,401
295,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,295,06:41,,,,,"SUB OUT by REED,NIKKI",,,"SUB OUT by REED,NIKKI",3,subbing out,,oglethorpe,nikki reed,,401
296,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,296,06:32,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",3,three pointer,missed,Centre,madison marcum,,392
297,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,297,--,"REBOUND OFF by MARCUM,MADISON",,,,,,,"REBOUND OFF by MARCUM,MADISON",3,offensive rebound,,Centre,madison marcum,,
298,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,298,06:26,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",3,three pointer,missed,Centre,madison marcum,,386
299,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,299,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
300,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,300,06:15,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,375
301,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,301,06:15,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",3,subbing in,,Centre,presley chirico,,375
302,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,302,06:15,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,375
303,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,303,06:15,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",3,subbing out,,Centre,kathleen wilson,,375
304,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,304,06:12,"MISS JUMPER by MARCUM,MADISON",,,,,,,"MISS JUMPER by MARCUM,MADISON",3,jumper,missed,Centre,madison marcum,,372
305,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,305,--,,,,,"REBOUND DEF by LEGATE,SAVANNAH",,,"REBOUND DEF by LEGATE,SAVANNAH",3,defensive rebound,,oglethorpe,savannah legate,,
306,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,306,05:51,,,,,"MISS JUMPER by RANSOM,LAUREN",,,"MISS JUMPER by RANSOM,LAUREN",3,jumper,missed,oglethorpe,lauren ransom,,351
307,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,307,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
308,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,308,05:26,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",3,three pointer,missed,Centre,madison marcum,,326
309,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,309,--,,,,,"REBOUND DEF by LEGATE,SAVANNAH",,,"REBOUND DEF by LEGATE,SAVANNAH",3,defensive rebound,,oglethorpe,savannah legate,,
310,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,310,05:20,,,,,"MISS JUMPER by SIMPSON,BROOKE",,,"MISS JUMPER by SIMPSON,BROOKE",3,jumper,missed,oglethorpe,brooke simpson,,320
311,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,311,--,,,,,"REBOUND OFF by RANSOM,LAUREN",,,"REBOUND OFF by RANSOM,LAUREN",3,offensive rebound,,oglethorpe,lauren ransom,,
312,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,312,05:15,,,,,"TURNOVER  by RANSOM,LAUREN",,,"TURNOVER  by RANSOM,LAUREN",3,turnover,,oglethorpe,lauren ransom,,315
313,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,313,05:15,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,315
314,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,314,05:15,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,315
315,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,315,05:15,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,315
316,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,316,05:15,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,315
317,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,317,05:15,,,,,"SUB IN by BURDGE,AUDREY",,,"SUB IN by BURDGE,AUDREY",3,subbing in,,oglethorpe,audrey burdge,,315
318,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,318,05:15,,,,,"SUB IN by TRIPLETT,JADA",,,"SUB IN by TRIPLETT,JADA",3,subbing in,,oglethorpe,jada triplett,,315
319,15,oglethorpe,Centre,Oglethorpe,32-39,32,39,"10, 2, 13, 7, 32","8, 8, 7, 16, 39",10,2,13,7,32,8,8,7,16,39,"9-6, 2-2","12-3, 3-1",01/11/19,Lose,234,No Location Recorded,6:00 PM,A,319,05:15,,,,,"SUB OUT by SIMPSON,BROOKE",,,"SUB OUT by SIMPSON,BROOKE",3,subbing out,,oglethorpe,brooke simpson,,315
