,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,centreScorePeriod6,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,opponentScorePeriod6,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HENDRIXW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
299,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,299,01:59,"SUB IN by DANIEL,VINESSA",,,,,,,"SUB IN by DANIEL,VINESSA",3,subbing in,,hendrix,vinessa daniel,,119
300,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,300,01:59,"SUB IN by JENKINS,KESSIE",,,,,,,"SUB IN by JENKINS,KESSIE",3,subbing in,,hendrix,kessie jenkins,,119
301,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,301,01:59,"SUB OUT by PRUITT,SERENA",,,,,,,"SUB OUT by PRUITT,SERENA",3,subbing out,,hendrix,serena pruitt,,119
302,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,302,01:59,"SUB OUT by VOGEL,SARAH",,,,,,,"SUB OUT by VOGEL,SARAH",3,subbing out,,hendrix,sarah vogel,,119
303,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,303,01:51,,31,,31,"GOOD JUMPER by WILSON,KATHLEEN",CENTRE-W 31-31 (0),,"GOOD JUMPER by WILSON,KATHLEEN",3,jumper,good,Centre,kathleen wilson,2,111
304,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,304,01:29,"MISS 3PTR by MOODY,MACY",,,,,,,"MISS 3PTR by MOODY,MACY",3,three pointer,missed,hendrix,macy moody,,89
305,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,305,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
306,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,306,01:21,,,,,"TURNOVER  by MURRAY,KYLEE",,,"TURNOVER  by MURRAY,KYLEE",3,turnover,,Centre,kylee murray,,81
307,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,307,00:55,"GOOD 3PTR by KING,JAYLA",34 (+3),,31,,HENDRIXW 34-31 (-3),,"GOOD 3PTR by KING,JAYLA",3,three pointer,good,hendrix,jayla king,3,55
308,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,308,--,"ASSIST  by MOODY,MACY",,,,,,,"ASSIST  by MOODY,MACY",3,assist,,hendrix,macy moody,,
309,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,309,00:36,,,,,"MISS 3PTR by RICE,MADISON",,,"MISS 3PTR by RICE,MADISON",3,three pointer,missed,Centre,madison rice,,36
310,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,310,--,"REBOUND DEF by DANIEL,VINESSA",,,,,,,"REBOUND DEF by DANIEL,VINESSA",3,defensive rebound,,hendrix,vinessa daniel,,
311,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,311,00:34,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,34
312,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,312,00:15,"GOOD 3PTR by MOODY,MACY",37 (+6),,31,,HENDRIXW 37-31 (-6),,"GOOD 3PTR by MOODY,MACY",3,three pointer,good,hendrix,macy moody,3,15
313,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,313,--,"ASSIST  by DANIEL,VINESSA",,,,,,,"ASSIST  by DANIEL,VINESSA",3,assist,,hendrix,vinessa daniel,,
314,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,314,00:00,,,,,"MISS 3PTR by WEHBY,ABIGAIL",,,"MISS 3PTR by WEHBY,ABIGAIL",3,three pointer,missed,Centre,abigail wehby,,0
315,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,315,--,"REBOUND DEF by JENKINS,KESSIE",,,,,,,"REBOUND DEF by JENKINS,KESSIE",3,defensive rebound,,hendrix,kessie jenkins,,
316,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,316,Start Period 4,,,,,,,,,4,,,,,,
317,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,317,10:00,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,600
318,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,318,10:00,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,600
319,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,319,09:51,"MISS LAYUP by DANIEL,VINESSA",,,,,,,"MISS LAYUP by DANIEL,VINESSA",4,layup,missed,hendrix,vinessa daniel,,591
320,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,320,09:51,,,,,"BLOCK  by MURRAY,KYLEE",,,"BLOCK  by MURRAY,KYLEE",4,block,,Centre,kylee murray,,591
321,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,321,--,"REBOUND OFF by DANIEL,VINESSA",,,,,,,"REBOUND OFF by DANIEL,VINESSA",4,offensive rebound,,hendrix,vinessa daniel,,
322,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,322,09:24,"MISS 3PTR by MOODY,MACY",,,,,,,"MISS 3PTR by MOODY,MACY",4,three pointer,missed,hendrix,macy moody,,564
323,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,323,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",4,defensive rebound,,Centre,abigail wehby,,
324,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,324,09:18,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,558
325,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,325,09:18,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",4,subbing out,,Centre,kylee murray,,558
326,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,326,09:14,"SUB IN by MOODY,MACY",,,,,,,"SUB IN by MOODY,MACY",4,subbing in,,hendrix,macy moody,,554
327,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,327,09:14,"SUB IN by KING,JAYLA",,,,,,,"SUB IN by KING,JAYLA",4,subbing in,,hendrix,jayla king,,554
328,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,328,09:14,"SUB OUT by PRUITT,SERENA",,,,,,,"SUB OUT by PRUITT,SERENA",4,subbing out,,hendrix,serena pruitt,,554
329,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,329,09:14,"SUB OUT by DANIEL,VINESSA",,,,,,,"SUB OUT by DANIEL,VINESSA",4,subbing out,,hendrix,vinessa daniel,,554
330,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,330,09:11,"FOUL  by ANDERSON,MADDIE",,,,,,,"FOUL  by ANDERSON,MADDIE",4,foul,,hendrix,maddie anderson,,551
331,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,331,09:03,"FOUL  by ANDERSON,MADDIE",,,,,,,"FOUL  by ANDERSON,MADDIE",4,foul,,hendrix,maddie anderson,,543
332,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,332,09:03,"SUB IN by VOGEL,SARAH",,,,,,,"SUB IN by VOGEL,SARAH",4,subbing in,,hendrix,sarah vogel,,543
333,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,333,09:03,"SUB OUT by ANDERSON,MADDIE",,,,,,,"SUB OUT by ANDERSON,MADDIE",4,subbing out,,hendrix,maddie anderson,,543
334,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,334,09:01,,,,,"MISS 3PTR by RICE,MADISON",,,"MISS 3PTR by RICE,MADISON",4,three pointer,missed,Centre,madison rice,,541
335,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,335,--,"REBOUND DEF by JENKINS,KESSIE",,,,,,,"REBOUND DEF by JENKINS,KESSIE",4,defensive rebound,,hendrix,kessie jenkins,,
336,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,336,08:40,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",4,foul,,Centre,abigail stewart,,520
337,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,337,08:40,"GOOD FT by TURNER,AMBER",38 (+7),,31,,HENDRIXW 38-31 (-7),,"GOOD FT by TURNER,AMBER",4,free throw,good,hendrix,amber turner,1,520
338,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,338,08:40,"GOOD FT by TURNER,AMBER",39 (+8),,31,,HENDRIXW 39-31 (-8),,"GOOD FT by TURNER,AMBER",4,free throw,good,hendrix,amber turner,1,520
339,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,339,08:26,,,,,"MISS 3PTR by MARCUM,MADISON",,,"MISS 3PTR by MARCUM,MADISON",4,three pointer,missed,Centre,madison marcum,,506
340,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,340,--,"REBOUND DEF by JENKINS,KESSIE",,,,,,,"REBOUND DEF by JENKINS,KESSIE",4,defensive rebound,,hendrix,kessie jenkins,,
341,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,341,08:10,"MISS 3PTR by VOGEL,SARAH",,,,,,,"MISS 3PTR by VOGEL,SARAH",4,three pointer,missed,hendrix,sarah vogel,,490
342,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,342,--,,,,,"REBOUND DEF by STEWART,ABIGAIL",,,"REBOUND DEF by STEWART,ABIGAIL",4,defensive rebound,,Centre,abigail stewart,,
343,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,343,07:48,,39 (+6),,33,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",CENTRE-W 39-33 (-6),,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",4,layup,good,Centre,abigail wehby,2,468
344,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,344,07:46,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,4,timeout,,Centre,,,466
345,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,345,07:46,"SUB IN by DANIEL,VINESSA",,,,,,,"SUB IN by DANIEL,VINESSA",4,subbing in,,hendrix,vinessa daniel,,466
346,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,346,07:46,"SUB OUT by VOGEL,SARAH",,,,,,,"SUB OUT by VOGEL,SARAH",4,subbing out,,hendrix,sarah vogel,,466
347,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,347,07:46,,,,,"SUB IN by CHIRICO,PRESLEY",,,"SUB IN by CHIRICO,PRESLEY",4,subbing in,,Centre,presley chirico,,466
348,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,348,07:46,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,466
349,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,349,07:28,"MISS LAYUP by DANIEL,VINESSA",,,,,,,"MISS LAYUP by DANIEL,VINESSA",4,layup,missed,hendrix,vinessa daniel,,448
350,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,350,--,,,,,"REBOUND DEF by CHIRICO,PRESLEY",,,"REBOUND DEF by CHIRICO,PRESLEY",4,defensive rebound,,Centre,presley chirico,,
351,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,351,07:28,"FOUL  by DANIEL,VINESSA",,,,,,,"FOUL  by DANIEL,VINESSA",4,foul,,hendrix,vinessa daniel,,448
352,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,352,07:15,,39 (+4),,35,"GOOD JUMPER by WEHBY,ABIGAIL",CENTRE-W 39-35 (-4),,"GOOD JUMPER by WEHBY,ABIGAIL",4,jumper,good,Centre,abigail wehby,2,435
353,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,353,--,,,,,"ASSIST  by WILSON,KATHLEEN",,,"ASSIST  by WILSON,KATHLEEN",4,assist,,Centre,kathleen wilson,,
354,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,354,06:41,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",4,foul,,Centre,abigail stewart,,401
355,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,355,06:41,"MISS FT by DANIEL,VINESSA",,,,,,,"MISS FT by DANIEL,VINESSA",4,free throw,missed,hendrix,vinessa daniel,,401
356,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,356,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
357,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,357,06:41,"GOOD FT by DANIEL,VINESSA",40 (+5),,35,,HENDRIXW 40-35 (-5),,"GOOD FT by DANIEL,VINESSA",4,free throw,good,hendrix,vinessa daniel,1,401
358,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,358,06:41,"SUB IN by WOPPMAN,RACHEL",,,,,,,"SUB IN by WOPPMAN,RACHEL",4,subbing in,,hendrix,rachel woppman,,401
359,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,359,06:41,"SUB OUT by MOODY,MACY",,,,,,,"SUB OUT by MOODY,MACY",4,subbing out,,hendrix,macy moody,,401
360,14,hendrix,Hendrix,Centre,58-60,58,60,"11, 11, 9, 17, 10, 58","13, 10, 14, 11, 12, 60",11,11,9,17,10,58,13,10,14,11,12,60,9-5 (2-1 SAA),9-5 (2-1 SAA),01/06/19,Lose,637,No Location Recorded,12:00 PM,H,360,06:41,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,401
