,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,OU-W,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
252,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,252,06:51,,,,,"MISS 3PTR by WEHBY,ABIGAIL",,,"MISS 3PTR by WEHBY,ABIGAIL",3,three pointer,missed,Centre,abigail wehby,,411
253,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,253,--,"REBOUND DEF by RANSOM,LAUREN",,,,,,,"REBOUND DEF by RANSOM,LAUREN",3,defensive rebound,,oglethorpe,lauren ransom,,
254,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,254,06:31,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,391
255,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,255,06:31,"GOOD FT by RANSOM,LAUREN",26 (+5),,21,,OU-W 26-21 (-5),,"GOOD FT by RANSOM,LAUREN",3,free throw,good,oglethorpe,lauren ransom,1,391
256,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,256,06:31,"MISS FT by RANSOM,LAUREN",,,,,,,"MISS FT by RANSOM,LAUREN",3,free throw,missed,oglethorpe,lauren ransom,,391
257,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,257,--,"REBOUND OFF by TRIPLETT,JADA",,,,,,,"REBOUND OFF by TRIPLETT,JADA",3,offensive rebound,,oglethorpe,jada triplett,,
258,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,258,06:31,,,,,"FOUL  by WILSON,KATHLEEN",,,"FOUL  by WILSON,KATHLEEN",3,foul,,Centre,kathleen wilson,,391
259,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,259,06:31,"SUB IN by GRINDLE,MORGAN",,,,,,,"SUB IN by GRINDLE,MORGAN",3,subbing in,,oglethorpe,morgan grindle,,391
260,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,260,06:31,"SUB IN by HIGASHI,HAILEY",,,,,,,"SUB IN by HIGASHI,HAILEY",3,subbing in,,oglethorpe,hailey higashi,,391
261,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,261,06:31,"SUB OUT by SIMPSON,BROOKE",,,,,,,"SUB OUT by SIMPSON,BROOKE",3,subbing out,,oglethorpe,brooke simpson,,391
262,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,262,06:31,"SUB OUT by DYER,KARLYMARIE",,,,,,,"SUB OUT by DYER,KARLYMARIE",3,subbing out,,oglethorpe,karlymarie dyer,,391
263,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,263,06:31,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,391
264,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,264,06:31,,,,,"SUB IN by CHIRICO,PRESLEY",,,"SUB IN by CHIRICO,PRESLEY",3,subbing in,,Centre,presley chirico,,391
265,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,265,06:31,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,391
266,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,266,06:22,"MISS JUMPER by HIGASHI,HAILEY",,,,,,,"MISS JUMPER by HIGASHI,HAILEY",3,jumper,missed,oglethorpe,hailey higashi,,382
267,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,267,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
268,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,268,06:13,,26 (+3),,23,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",CENTRE-W 26-23 (-3),,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",3,layup,good,Centre,abigail wehby,2,373
269,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,269,05:46,"GOOD JUMPER by RANSOM,LAUREN(in the paint)",28 (+5),,23,,OU-W 28-23 (-5),,"GOOD JUMPER by RANSOM,LAUREN(in the paint)",3,jumper,good,oglethorpe,lauren ransom,2,346
270,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,270,05:29,"FOUL  by HIGASHI,HAILEY",,,,,,,"FOUL  by HIGASHI,HAILEY",3,foul,,oglethorpe,hailey higashi,,329
271,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,271,05:29,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,329
272,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,272,05:29,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",3,subbing in,,Centre,rachel jennings,,329
273,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,273,05:29,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,329
274,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,274,05:29,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,329
275,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,275,05:07,,,,,"MISS 3PTR by WILSON,KATHLEEN",,,"MISS 3PTR by WILSON,KATHLEEN",3,three pointer,missed,Centre,kathleen wilson,,307
276,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,276,--,"REBOUND DEF by GRINDLE,MORGAN",,,,,,,"REBOUND DEF by GRINDLE,MORGAN",3,defensive rebound,,oglethorpe,morgan grindle,,
277,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,277,04:56,"MISS JUMPER by RANSOM,LAUREN",,,,,,,"MISS JUMPER by RANSOM,LAUREN",3,jumper,missed,oglethorpe,lauren ransom,,296
278,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,278,--,,,,,"REBOUND DEF by JENNINGS,RACHEL",,,"REBOUND DEF by JENNINGS,RACHEL",3,defensive rebound,,Centre,rachel jennings,,
279,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,279,04:55,"FOUL  by GRINDLE,MORGAN",,,,,,,"FOUL  by GRINDLE,MORGAN",3,foul,,oglethorpe,morgan grindle,,295
280,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,280,04:55,,,,,TIMEOUT MEDIA by TEAM,,,TIMEOUT MEDIA by TEAM,3,timeout,,Centre,,,295
281,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,281,04:55,"SUB IN by SIMPSON,BROOKE",,,,,,,"SUB IN by SIMPSON,BROOKE",3,subbing in,,oglethorpe,brooke simpson,,295
282,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,282,04:55,"SUB IN by LONG,SYDNEY",,,,,,,"SUB IN by LONG,SYDNEY",3,subbing in,,oglethorpe,sydney long,,295
283,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,283,04:55,"SUB OUT by TRIPLETT,JADA",,,,,,,"SUB OUT by TRIPLETT,JADA",3,subbing out,,oglethorpe,jada triplett,,295
284,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,284,04:55,"SUB OUT by CHARLES,BAILEY",,,,,,,"SUB OUT by CHARLES,BAILEY",3,subbing out,,oglethorpe,bailey charles,,295
285,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,285,04:29,,28 (+2),,26,"GOOD 3PTR by WILSON,KATHLEEN",CENTRE-W 28-26 (-2),,"GOOD 3PTR by WILSON,KATHLEEN",3,three pointer,good,Centre,kathleen wilson,3,269
286,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,286,--,,,,,"ASSIST  by MILLER,LAKKEN",,,"ASSIST  by MILLER,LAKKEN",3,assist,,Centre,lakken miller,,
287,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,287,04:12,"GOOD JUMPER by SIMPSON,BROOKE",30 (+4),,26,,OU-W 30-26 (-4),,"GOOD JUMPER by SIMPSON,BROOKE",3,jumper,good,oglethorpe,brooke simpson,2,252
288,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,288,03:37,,,,,"TURNOVER  by MILLER,LAKKEN",,,"TURNOVER  by MILLER,LAKKEN",3,turnover,,Centre,lakken miller,,217
289,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,289,03:35,"STEAL  by RANSOM,LAUREN",,,,,,,"STEAL  by RANSOM,LAUREN",3,steal,,oglethorpe,,,215
290,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,290,03:25,"GOOD 3PTR by GRINDLE,MORGAN",33 (+7),,26,,OU-W 33-26 (-7),,"GOOD 3PTR by GRINDLE,MORGAN",3,three pointer,good,oglethorpe,morgan grindle,3,205
291,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,291,--,"ASSIST  by SIMPSON,BROOKE",,,,,,,"ASSIST  by SIMPSON,BROOKE",3,assist,,oglethorpe,brooke simpson,,
292,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,292,03:07,"FOUL  by LONG,SYDNEY",,,,,,,"FOUL  by LONG,SYDNEY",3,foul,,oglethorpe,sydney long,,187
293,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,293,03:07,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,187
294,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,294,03:07,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,187
295,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,295,03:07,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,187
296,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,296,03:07,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,187
297,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,297,03:07,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,187
298,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,298,03:07,,,,,"SUB OUT by CHIRICO,PRESLEY",,,"SUB OUT by CHIRICO,PRESLEY",3,subbing out,,Centre,presley chirico,,187
299,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,299,02:53,,33 (+4),,29,"GOOD 3PTR by WILSON,KATHLEEN",CENTRE-W 33-29 (-4),,"GOOD 3PTR by WILSON,KATHLEEN",3,three pointer,good,Centre,kathleen wilson,3,173
300,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,300,--,,,,,"ASSIST  by JENNINGS,RACHEL",,,"ASSIST  by JENNINGS,RACHEL",3,assist,,Centre,rachel jennings,,
301,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,301,02:22,"MISS LAYUP by SIMPSON,BROOKE",,,,,,,"MISS LAYUP by SIMPSON,BROOKE",3,layup,missed,oglethorpe,brooke simpson,,142
302,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,302,--,"REBOUND OFF by SIMPSON,BROOKE",,,,,,,"REBOUND OFF by SIMPSON,BROOKE",3,offensive rebound,,oglethorpe,brooke simpson,,
303,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,303,02:19,"GOOD LAYUP by SIMPSON,BROOKE(in the paint)",35 (+6),,29,,OU-W 35-29 (-6),,"GOOD LAYUP by SIMPSON,BROOKE(in the paint)",3,layup,good,oglethorpe,brooke simpson,2,139
304,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,304,02:19,,,,,TIMEOUT MEDIA by TEAM,,,TIMEOUT MEDIA by TEAM,3,timeout,,Centre,,,139
305,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,305,02:19,"SUB IN by DYER,KARLYMARIE",,,,,,,"SUB IN by DYER,KARLYMARIE",3,subbing in,,oglethorpe,karlymarie dyer,,139
306,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,306,02:19,"SUB IN by CHARLES,BAILEY",,,,,,,"SUB IN by CHARLES,BAILEY",3,subbing in,,oglethorpe,bailey charles,,139
307,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,307,02:19,"SUB OUT by RANSOM,LAUREN",,,,,,,"SUB OUT by RANSOM,LAUREN",3,subbing out,,oglethorpe,lauren ransom,,139
308,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,308,02:19,"SUB OUT by HIGASHI,HAILEY",,,,,,,"SUB OUT by HIGASHI,HAILEY",3,subbing out,,oglethorpe,hailey higashi,,139
309,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,309,02:19,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,139
310,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,310,02:19,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",3,subbing out,,Centre,rachel jennings,,139
311,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,311,01:59,,,,,"MISS 3PTR by MURRAY,KYLEE",,,"MISS 3PTR by MURRAY,KYLEE",3,three pointer,missed,Centre,kylee murray,,119
312,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,312,--,"REBOUND DEF by CHARLES,BAILEY",,,,,,,"REBOUND DEF by CHARLES,BAILEY",3,defensive rebound,,oglethorpe,bailey charles,,
313,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,313,01:46,"TURNOVER  by SIMPSON,BROOKE",,,,,,,"TURNOVER  by SIMPSON,BROOKE",3,turnover,,oglethorpe,brooke simpson,,106
314,23,oglethorpe,Oglethorpe,Centre,43-53,43,53,"7, 10, 14, 12, 43","12, 11, 14, 16, 53",7,10,14,12,43,12,11,14,16,53,12-11 (5-7 SAA),18-5 (9-3 SAA),02/08/19,Lose,679,No Location Recorded,6:00 PM,H,314,01:44,,,,,"STEAL  by WEHBY,ABIGAIL",,,"STEAL  by WEHBY,ABIGAIL",3,steal,,Centre,,,104
