,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,AUW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
62,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,62,04:32,,,,,TIMEOUT MEDIA by TEAM,,,TIMEOUT MEDIA by TEAM,1,timeout,,Centre,,,272
63,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,63,04:32,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",1,subbing in,,Centre,ellen hicks,,272
64,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,64,04:32,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",1,subbing in,,Centre,madison marcum,,272
65,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,65,04:32,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",1,subbing in,,Centre,abigail wehby,,272
66,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,66,04:32,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",1,subbing in,,Centre,presley chirico,,272
67,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,67,04:32,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",1,subbing out,,Centre,kylee murray,,272
68,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,68,04:32,"SUB OUT by MORRIS,TAYLOR",,,,,,,"SUB OUT by MORRIS,TAYLOR",1,subbing out,,Centre,taylor morris,,272
69,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,69,04:32,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",1,subbing out,,Centre,cheyenne bunner,,272
70,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,70,04:32,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",1,subbing out,,Centre,lakken miller,,272
71,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,71,04:32,,,,,"SUB IN by JOHNSON,RAVYN",,,"SUB IN by JOHNSON,RAVYN",1,subbing in,,averett,ravyn johnson,,272
72,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,72,04:32,,,,,"SUB OUT by SMITH,KIARA",,,"SUB OUT by SMITH,KIARA",1,subbing out,,averett,kiara smith,,272
73,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,73,04:28,,,,,"MISS JUMPER by WEITERS,GENESIS",,,"MISS JUMPER by WEITERS,GENESIS",1,jumper,missed,averett,genesis weiters,,268
74,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,74,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
75,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,75,04:13,"GOOD LAYUP by HICKS,ELLEN(in the paint)",11 (+4),,7,,CENTRE-W 11-7 (+4),,"GOOD LAYUP by HICKS,ELLEN(in the paint)",1,layup,good,Centre,ellen hicks,2,253
76,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,76,--,"ASSIST  by MARCUM,MADISON",,,,,,,"ASSIST  by MARCUM,MADISON",1,assist,,Centre,madison marcum,,
77,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,77,03:53,,11 (+2),,9,"GOOD JUMPER by ROCCIA,ALIXIS",AUW 11-9 (+2),,"GOOD JUMPER by ROCCIA,ALIXIS",1,jumper,good,averett,alixis roccia,2,233
78,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,78,03:32,"MISS JUMPER by MARCUM,MADISON",,,,,,,"MISS JUMPER by MARCUM,MADISON",1,jumper,missed,Centre,madison marcum,,212
79,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,79,--,,,,,"REBOUND DEF by CARTHON,BROOKE",,,"REBOUND DEF by CARTHON,BROOKE",1,defensive rebound,,averett,brooke carthon,,
80,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,80,03:26,,,,,"TURNOVER  by WEITERS,GENESIS",,,"TURNOVER  by WEITERS,GENESIS",1,turnover,,averett,genesis weiters,,206
81,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,81,03:09,"MISS LAYUP by HICKS,ELLEN",,,,,,,"MISS LAYUP by HICKS,ELLEN",1,layup,missed,Centre,ellen hicks,,189
82,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,82,--,,,,,"REBOUND DEF by WEITERS,GENESIS",,,"REBOUND DEF by WEITERS,GENESIS",1,defensive rebound,,averett,genesis weiters,,
83,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,83,03:00,,,,,"TURNOVER  by CARTHON,BROOKE",,,"TURNOVER  by CARTHON,BROOKE",1,turnover,,averett,brooke carthon,,180
84,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,84,03:00,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",1,subbing in,,Centre,lakken miller,,180
85,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,85,03:00,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",1,subbing in,,Centre,abigail stewart,,180
86,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,86,03:00,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",1,subbing in,,Centre,kathleen wilson,,180
87,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,87,03:00,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",1,subbing in,,Centre,madison rice,,180
88,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,88,03:00,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",1,subbing out,,Centre,ellen hicks,,180
89,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,89,03:00,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",1,subbing out,,Centre,mikayla fee,,180
90,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,90,03:00,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",1,subbing out,,Centre,abigail wehby,,180
91,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,91,03:00,"SUB OUT by CHIRICO,PRESLEY",,,,,,,"SUB OUT by CHIRICO,PRESLEY",1,subbing out,,Centre,presley chirico,,180
92,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,92,03:00,,,,,"SUB IN by TECSON,SAMANTHA",,,"SUB IN by TECSON,SAMANTHA",1,subbing in,,averett,samantha tecson,,180
93,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,93,03:00,,,,,"SUB OUT by WEITERS,GENESIS",,,"SUB OUT by WEITERS,GENESIS",1,subbing out,,averett,genesis weiters,,180
94,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,94,02:45,"TURNOVER  by WILSON,KATHLEEN",,,,,,,"TURNOVER  by WILSON,KATHLEEN",1,turnover,,Centre,kathleen wilson,,165
95,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,95,02:44,,,,,"STEAL  by ROCCIA,ALIXIS",,,"STEAL  by ROCCIA,ALIXIS",1,steal,,averett,,,164
96,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,96,02:42,,,,,"FOUL  by ROCCIA,ALIXIS",,,"FOUL  by ROCCIA,ALIXIS",1,foul,,averett,alixis roccia,,162
97,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,97,02:42,,,,,"TURNOVER  by ROCCIA,ALIXIS",,,"TURNOVER  by ROCCIA,ALIXIS",1,turnover,,averett,alixis roccia,,162
98,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,98,02:37,"GOOD 3PTR by WILSON,KATHLEEN",14 (+5),,9,,CENTRE-W 14-9 (+5),,"GOOD 3PTR by WILSON,KATHLEEN",1,three pointer,good,Centre,kathleen wilson,3,157
99,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,99,--,"ASSIST  by MARCUM,MADISON",,,,,,,"ASSIST  by MARCUM,MADISON",1,assist,,Centre,madison marcum,,
100,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,100,02:22,,14 (+2),,12,"GOOD 3PTR by CARTHON,BROOKE",AUW 14-12 (+2),,"GOOD 3PTR by CARTHON,BROOKE",1,three pointer,good,averett,brooke carthon,3,142
101,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,101,02:05,"MISS LAYUP by WILSON,KATHLEEN",,,,,,,"MISS LAYUP by WILSON,KATHLEEN",1,layup,missed,Centre,kathleen wilson,,125
102,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,102,--,,,,,"REBOUND DEF by CARTHON,BROOKE",,,"REBOUND DEF by CARTHON,BROOKE",1,defensive rebound,,averett,brooke carthon,,
103,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,103,01:45,,14,,14,"GOOD LAYUP by TECSON,SAMANTHA(in the paint)",AUW 14-14 (0),,"GOOD LAYUP by TECSON,SAMANTHA(in the paint)",1,layup,good,averett,samantha tecson,2,105
104,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,104,01:27,"GOOD JUMPER by MILLER,LAKKEN",16 (+2),,14,,CENTRE-W 16-14 (+2),,"GOOD JUMPER by MILLER,LAKKEN",1,jumper,good,Centre,lakken miller,2,87
105,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,105,01:02,,,,,"TURNOVER  by TECSON,SAMANTHA",,,"TURNOVER  by TECSON,SAMANTHA",1,turnover,,averett,samantha tecson,,62
106,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,106,01:01,,,,,"SUB IN by LUNSFORD,CAMRYN",,,"SUB IN by LUNSFORD,CAMRYN",1,subbing in,,averett,camryn lunsford,,61
107,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,107,01:01,,,,,"SUB IN by SMITH,KIARA",,,"SUB IN by SMITH,KIARA",1,subbing in,,averett,kiara smith,,61
108,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,108,01:01,,,,,"SUB OUT by TECSON,SAMANTHA",,,"SUB OUT by TECSON,SAMANTHA",1,subbing out,,averett,samantha tecson,,61
109,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,109,01:01,,,,,"SUB OUT by CARTHON,BROOKE",,,"SUB OUT by CARTHON,BROOKE",1,subbing out,,averett,brooke carthon,,61
110,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,110,00:44,,,,,"FOUL  by AJAYI,AMANI",,,"FOUL  by AJAYI,AMANI",1,foul,,averett,amani ajayi,,44
111,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,111,00:44,,,,,"SUB IN by WEITERS,GENESIS",,,"SUB IN by WEITERS,GENESIS",1,subbing in,,averett,genesis weiters,,44
112,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,112,00:44,,,,,"SUB OUT by AJAYI,AMANI",,,"SUB OUT by AJAYI,AMANI",1,subbing out,,averett,amani ajayi,,44
113,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,113,00:39,,,,,"FOUL  by ROCCIA,ALIXIS",,,"FOUL  by ROCCIA,ALIXIS",1,foul,,averett,alixis roccia,,39
114,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,114,00:39,,,,,"SUB IN by CHAMBERS,ZENISE",,,"SUB IN by CHAMBERS,ZENISE",1,subbing in,,averett,zenise chambers,,39
115,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,115,00:39,,,,,"SUB OUT by ROCCIA,ALIXIS",,,"SUB OUT by ROCCIA,ALIXIS",1,subbing out,,averett,alixis roccia,,39
116,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,116,00:36,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",1,jumper,missed,Centre,kathleen wilson,,36
117,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,117,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",1,offensive rebound,,Centre,abigail stewart,,
118,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,118,00:30,"MISS LAYUP by STEWART,ABIGAIL",,,,,,,"MISS LAYUP by STEWART,ABIGAIL",1,layup,missed,Centre,abigail stewart,,30
119,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,119,--,,,,,"REBOUND DEF by LUNSFORD,CAMRYN",,,"REBOUND DEF by LUNSFORD,CAMRYN",1,defensive rebound,,averett,camryn lunsford,,
120,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,120,00:15,,16,,16,"GOOD LAYUP by JOHNSON,RAVYN(in the paint)",AUW 16-16 (0),,"GOOD LAYUP by JOHNSON,RAVYN(in the paint)",1,layup,good,averett,ravyn johnson,2,15
121,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,121,00:01,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",1,three pointer,missed,Centre,madison marcum,,1
122,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,122,--,,,,,"REBOUND DEF by JOHNSON,RAVYN",,,"REBOUND DEF by JOHNSON,RAVYN",1,defensive rebound,,averett,ravyn johnson,,
123,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,123,Start Period 2,,,,,,,,,2,,,,,,
124,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,124,10:00,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,600
125,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,125,10:00,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,600
126,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,126,10:00,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",2,subbing in,,Centre,presley chirico,,600
127,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,127,10:00,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",2,subbing in,,Centre,kylee murray,,600
128,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,128,10:00,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",2,subbing out,,Centre,kathleen wilson,,600
129,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,129,10:00,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,600
130,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,130,10:00,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",2,subbing out,,Centre,madison marcum,,600
131,9,averett,Centre,Averett,64-66,64,66,"16, 10, 17, 21, 64","16, 18, 18, 14, 66",16,10,17,21,64,16,18,18,14,66,(7-1),(4-4),12/17/18,Lose,No Attendence Recorded,No Location Recorded,1:00 PM,N,131,10:00,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,600
