,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Centre,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
244,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,244,--,,,,,"REBOUND DEF by WANNEMUEHLER,JOSIE",,,"REBOUND DEF by WANNEMUEHLER,JOSIE",3,defensive rebound,,birmingham-so.,josie wannemuehler,,
245,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,245,06:28,"FOUL  by MARCUM,MADISON",,,,,,,"FOUL  by MARCUM,MADISON",3,foul,,Centre,madison marcum,,388
246,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,246,06:28,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",3,subbing out,,Centre,rachel jennings,,388
247,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,247,06:28,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,388
248,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,248,06:28,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,388
249,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,249,06:28,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,388
250,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,250,06:28,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,388
251,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,251,06:28,"SUB IN by ROBERTS,BRIANNA",,,,,,,"SUB IN by ROBERTS,BRIANNA",3,subbing in,,Centre,brianna roberts,,388
252,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,252,06:28,"SUB IN by HEROLD,PAYTON",,,,,,,"SUB IN by HEROLD,PAYTON",3,subbing in,,Centre,payton herold,,388
253,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,253,06:28,"SUB IN by THACKER,JOSIE",,,,,,,"SUB IN by THACKER,JOSIE",3,subbing in,,Centre,josie thacker,,388
254,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,254,06:06,,,,,"MISS 3PTR by FUJII,MISA",,,"MISS 3PTR by FUJII,MISA",3,three pointer,missed,birmingham-so.,misa fujii,,366
255,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,255,--,"REBOUND DEF by THACKER,JOSIE",,,,,,,"REBOUND DEF by THACKER,JOSIE",3,defensive rebound,,Centre,josie thacker,,
256,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,256,05:52,"MISS JUMPER by WILSON,KAT",,,,,,,"MISS JUMPER by WILSON,KAT",3,jumper,missed,Centre,kat wilson,,352
257,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,257,--,"REBOUND OFF by HEROLD,PAYTON",,,,,,,"REBOUND OFF by HEROLD,PAYTON",3,offensive rebound,,Centre,payton herold,,
258,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,258,05:49,"MISS JUMPER by HEROLD,PAYTON",,,,,,,"MISS JUMPER by HEROLD,PAYTON",3,jumper,missed,Centre,payton herold,,349
259,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,259,--,,,,,"REBOUND DEF by FUJII,MISA",,,"REBOUND DEF by FUJII,MISA",3,defensive rebound,,birmingham-so.,misa fujii,,
260,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,260,05:38,,,,,"MISS 3PTR by WANNEMUEHLER,JOSIE",,,"MISS 3PTR by WANNEMUEHLER,JOSIE",3,three pointer,missed,birmingham-so.,josie wannemuehler,,338
261,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,261,--,"REBOUND DEF by HEROLD,PAYTON",,,,,,,"REBOUND DEF by HEROLD,PAYTON",3,defensive rebound,,Centre,payton herold,,
262,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,262,05:31,,,,,"FOUL  by WANNEMUEHLER,JOSIE",,,"FOUL  by WANNEMUEHLER,JOSIE",3,foul,,birmingham-so.,josie wannemuehler,,331
263,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,263,05:31,"GOOD FT by MURRAY,KYLEE(fastbreak)",28,,33 (+5),,Centre 28-33 (-5),,"GOOD FT by MURRAY,KYLEE(fastbreak)",3,free throw,good,Centre,kylee(fastbreak) murray,1,331
264,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,264,05:31,"GOOD FT by MURRAY,KYLEE(fastbreak)",29,,33 (+4),,Centre 29-33 (-4),,"GOOD FT by MURRAY,KYLEE(fastbreak)",3,free throw,good,Centre,kylee(fastbreak) murray,1,331
265,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,265,05:31,,,,,"SUB OUT by MIDDLETON,LEAH",,,"SUB OUT by MIDDLETON,LEAH",3,subbing out,,birmingham-so.,leah middleton,,331
266,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,266,05:31,,,,,"SUB IN by MANUEL,CHAMETRIA",,,"SUB IN by MANUEL,CHAMETRIA",3,subbing in,,birmingham-so.,chametria manuel,,331
267,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,267,05:10,,29,,35 (+6),"GOOD JUMPER by BLACK,DERIENNE(in the paint)",BSC 29-35 (-6),,"GOOD JUMPER by BLACK,DERIENNE(in the paint)",3,jumper,good,birmingham-so.,derienne black,2,310
268,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,268,04:55,,,,,"FOUL  by MANUEL,CHAMETRIA",,,"FOUL  by MANUEL,CHAMETRIA",3,foul,,birmingham-so.,chametria manuel,,295
269,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,269,04:55,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,3,timeout,,Centre,,,295
270,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,270,04:37,"SUB OUT by ROBERTS,BRIANNA",,,,,,,"SUB OUT by ROBERTS,BRIANNA",3,subbing out,,Centre,brianna roberts,,277
271,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,271,04:37,"SUB OUT by THACKER,JOSIE",,,,,,,"SUB OUT by THACKER,JOSIE",3,subbing out,,Centre,josie thacker,,277
272,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,272,04:37,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,277
273,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,273,04:37,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,277
274,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,274,04:36,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,276
275,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,275,04:36,"TURNOVER  by FEE,MIKAYLA",,,,,,,"TURNOVER  by FEE,MIKAYLA",3,turnover,,Centre,mikayla fee,,276
276,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,276,04:36,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,276
277,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,277,04:36,"SUB IN by ROBERTS,BRIANNA",,,,,,,"SUB IN by ROBERTS,BRIANNA",3,subbing in,,Centre,brianna roberts,,276
278,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,278,04:25,,,,,"FOUL  by BLACK,DERIENNE",,,"FOUL  by BLACK,DERIENNE",3,foul,,birmingham-so.,derienne black,,265
279,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,279,04:25,,,,,"TURNOVER  by BLACK,DERIENNE",,,"TURNOVER  by BLACK,DERIENNE",3,turnover,,birmingham-so.,derienne black,,265
280,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,280,04:06,"TURNOVER  by ROBERTS,BRIANNA",,,,,,,"TURNOVER  by ROBERTS,BRIANNA",3,turnover,,Centre,brianna roberts,,246
281,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,281,03:37,,,,,"MISS JUMPER by BLACK,DERIENNE(in the paint)",,,"MISS JUMPER by BLACK,DERIENNE(in the paint)",3,jumper,missed,birmingham-so.,derienne black,,217
282,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,282,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
283,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,283,03:37,"SUB OUT by WILSON,KAT",,,,,,,"SUB OUT by WILSON,KAT",3,subbing out,,Centre,kat wilson,,217
284,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,284,03:37,"SUB OUT by HEROLD,PAYTON",,,,,,,"SUB OUT by HEROLD,PAYTON",3,subbing out,,Centre,payton herold,,217
285,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,285,03:37,"SUB IN by JENNINGS,RACHEL",,,,,,,"SUB IN by JENNINGS,RACHEL",3,subbing in,,Centre,rachel jennings,,217
286,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,286,03:37,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,217
287,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,287,03:19,"GOOD JUMPER by JENNINGS,RACHEL(in the paint)",31,,35 (+4),,Centre 31-35 (-4),,"GOOD JUMPER by JENNINGS,RACHEL(in the paint)",3,jumper,good,Centre,rachel jennings,2,199
288,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,288,--,"ASSIST  by HICKS,ELLEN",,,,,,,"ASSIST  by HICKS,ELLEN",3,assist,,Centre,ellen hicks,,
289,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,289,03:09,"FOUL  by MARCUM,MADISON",,,,,,,"FOUL  by MARCUM,MADISON",3,foul,,Centre,madison marcum,,189
290,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,290,03:09,,,,,"SUB OUT by BLACK,DERIENNE",,,"SUB OUT by BLACK,DERIENNE",3,subbing out,,birmingham-so.,derienne black,,189
291,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,291,03:09,,,,,"SUB IN by LEE,SAMANTHA",,,"SUB IN by LEE,SAMANTHA",3,subbing in,,birmingham-so.,samantha lee,,189
292,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,292,02:52,,,,,"MISS JUMPER by LEE,SAMANTHA(in the paint)",,,"MISS JUMPER by LEE,SAMANTHA(in the paint)",3,jumper,missed,birmingham-so.,samantha lee,,172
293,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,293,--,,,,,"REBOUND OFF by MANUEL,CHAMETRIA",,,"REBOUND OFF by MANUEL,CHAMETRIA",3,offensive rebound,,birmingham-so.,chametria manuel,,
294,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,294,02:44,,,,,"MISS JUMPER by MANUEL,CHAMETRIA(in the paint)",,,"MISS JUMPER by MANUEL,CHAMETRIA(in the paint)",3,jumper,missed,birmingham-so.,chametria manuel,,164
295,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,295,--,,,,,"REBOUND OFF by OLSEN,EMILEE",,,"REBOUND OFF by OLSEN,EMILEE",3,offensive rebound,,birmingham-so.,emilee olsen,,
296,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,296,02:44,"FOUL  by HICKS,ELLEN",,,,,,,"FOUL  by HICKS,ELLEN",3,foul,,Centre,ellen hicks,,164
297,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,297,02:44,,31,,36 (+5),"GOOD FT by OLSEN,EMILEE",BSC 31-36 (-5),,"GOOD FT by OLSEN,EMILEE",3,free throw,good,birmingham-so.,emilee olsen,1,164
298,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,298,02:44,,31,,37 (+6),"GOOD FT by OLSEN,EMILEE",BSC 31-37 (-6),,"GOOD FT by OLSEN,EMILEE",3,free throw,good,birmingham-so.,emilee olsen,1,164
299,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,299,02:44,,,,,"SUB OUT by WANNEMUEHLER,JOSIE",,,"SUB OUT by WANNEMUEHLER,JOSIE",3,subbing out,,birmingham-so.,josie wannemuehler,,164
300,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,300,02:44,,,,,"SUB IN by MIDDLETON,LEAH",,,"SUB IN by MIDDLETON,LEAH",3,subbing in,,birmingham-so.,leah middleton,,164
301,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,301,02:44,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,164
302,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,302,02:44,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,164
303,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,303,02:44,"SUB IN by WILSON,KAT",,,,,,,"SUB IN by WILSON,KAT",3,subbing in,,Centre,kat wilson,,164
304,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,304,02:44,"SUB IN by THACKER,JOSIE",,,,,,,"SUB IN by THACKER,JOSIE",3,subbing in,,Centre,josie thacker,,164
305,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,305,02:28,"MISS 3PTR by THACKER,JOSIE",,,,,,,"MISS 3PTR by THACKER,JOSIE",3,three pointer,missed,Centre,josie thacker,,148
306,13,birmingham-southern,Centre,Birmingham-So.,46-52,46,52,"5, 17, 11, 13, 46","13, 15, 17, 7, 52",5,17,11,13,46,13,15,17,7,52,"6-6,0-2 SAA","10-3,2-0 SAA",01/03/20,Lose,117,No Location Recorded,6:00 PM,A,306,--,,,,,"REBOUND DEF by OLSEN,EMILEE",,,"REBOUND DEF by OLSEN,EMILEE",3,defensive rebound,,birmingham-so.,emilee olsen,,
