,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Sewan,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
257,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,257,03:50,,,,,"MISS JUMPER by HEROLD,PAYTON",,,"MISS JUMPER by HEROLD,PAYTON",3,jumper,missed,Centre,payton herold,,230
258,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,258,--,"REBOUND DEF by BOMBASSI,BELLA",,,,,,,"REBOUND DEF by BOMBASSI,BELLA",3,defensive rebound,,sewanee,bella bombassi,,
259,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,259,03:40,"GOOD JUMPER by TREANTON,ELLIE(in the paint)",35,,45 (+10),,Sewan 35-45 (+10),,"GOOD JUMPER by TREANTON,ELLIE(in the paint)",3,jumper,good,sewanee,ellie treanton,2,220
260,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,260,03:40,,,,,"FOUL  by JENNINGS,RACHEL",,,"FOUL  by JENNINGS,RACHEL",3,foul,,Centre,rachel jennings,,220
261,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,261,03:40,"MISS FT by TREANTON,ELLIE",,,,,,,"MISS FT by TREANTON,ELLIE",3,free throw,missed,sewanee,ellie treanton,,220
262,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,262,03:40,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,3,timeout,,sewanee,,,220
263,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,263,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",3,defensive rebound,,Centre,ellen hicks,,
264,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,264,03:40,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,220
265,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,265,03:40,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",3,subbing out,,Centre,rachel jennings,,220
266,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,266,03:40,,,,,"SUB OUT by ROBERTS,BRIANNA",,,"SUB OUT by ROBERTS,BRIANNA",3,subbing out,,Centre,brianna roberts,,220
267,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,267,03:40,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",3,subbing out,,Centre,payton herold,,220
268,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,268,03:40,,,,,"SUB OUT by THACKER,JOSIE",,,"SUB OUT by THACKER,JOSIE",3,subbing out,,Centre,josie thacker,,220
269,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,269,03:40,,,,,"SUB IN by WILSON,KAT",,,"SUB IN by WILSON,KAT",3,subbing in,,Centre,kat wilson,,220
270,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,270,03:40,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,220
271,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,271,03:40,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,220
272,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,272,03:40,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,220
273,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,273,03:40,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,220
274,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,274,03:40,"SUB OUT by BOMBASSI,BELLA",,,,,,,"SUB OUT by BOMBASSI,BELLA",3,subbing out,,sewanee,bella bombassi,,220
275,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,275,03:40,"SUB IN by PHILLIPS,LAKEISHA",,,,,,,"SUB IN by PHILLIPS,LAKEISHA",3,subbing in,,sewanee,lakeisha phillips,,220
276,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,276,03:30,,35,,48 (+13),"GOOD 3PTR by FEE,MIKAYLA",Centre 35-48 (+13),,"GOOD 3PTR by FEE,MIKAYLA",3,three pointer,good,Centre,mikayla fee,3,210
277,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,277,03:05,"GOOD 3PTR by TREANTON,ELLIE",38,,48 (+10),,Sewan 38-48 (+10),,"GOOD 3PTR by TREANTON,ELLIE",3,three pointer,good,sewanee,ellie treanton,3,185
278,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,278,02:50,,38,,51 (+13),"GOOD 3PTR by WILSON,KAT",Centre 38-51 (+13),,"GOOD 3PTR by WILSON,KAT",3,three pointer,good,Centre,kat wilson,3,170
279,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,279,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
280,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,280,02:23,"MISS 3PTR by YOUNG,ABBY",,,,,,,"MISS 3PTR by YOUNG,ABBY",3,three pointer,missed,sewanee,abby young,,143
281,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,281,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",3,defensive rebound,,Centre,ellen hicks,,
282,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,282,01:42,,,,,"TURNOVER  by WILSON,KAT",,,"TURNOVER  by WILSON,KAT",3,turnover,,Centre,kat wilson,,102
283,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,283,01:29,"FOUL  by PHILLIPS,LAKEISHA",,,,,,,"FOUL  by PHILLIPS,LAKEISHA",3,foul,,sewanee,lakeisha phillips,,89
284,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,284,01:29,"TURNOVER  by PHILLIPS,LAKEISHA",,,,,,,"TURNOVER  by PHILLIPS,LAKEISHA",3,turnover,,sewanee,lakeisha phillips,,89
285,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,285,01:11,"FOUL  by TREANTON,ELLIE",,,,,,,"FOUL  by TREANTON,ELLIE",3,foul,,sewanee,ellie treanton,,71
286,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,286,01:11,"SUB OUT by PHILLIPS,LAKEISHA",,,,,,,"SUB OUT by PHILLIPS,LAKEISHA",3,subbing out,,sewanee,lakeisha phillips,,71
287,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,287,01:11,"SUB IN by BOMBASSI,BELLA",,,,,,,"SUB IN by BOMBASSI,BELLA",3,subbing in,,sewanee,bella bombassi,,71
288,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,288,01:11,,38,,52 (+14),"GOOD FT by WILSON,KAT",Centre 38-52 (+14),,"GOOD FT by WILSON,KAT",3,free throw,good,Centre,kat wilson,1,71
289,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,289,01:11,,38,,53 (+15),"GOOD FT by WILSON,KAT",Centre 38-53 (+15),,"GOOD FT by WILSON,KAT",3,free throw,good,Centre,kat wilson,1,71
290,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,290,01:11,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,71
291,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,291,01:11,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,71
292,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,292,01:11,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",3,subbing in,,Centre,rachel jennings,,71
293,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,293,01:11,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",3,subbing in,,Centre,josie thacker,,71
294,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,294,00:51,"TURNOVER  by LOGAN,KINSLEY",,,,,,,"TURNOVER  by LOGAN,KINSLEY",3,turnover,,sewanee,kinsley logan,,51
295,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,295,00:51,,,,,"STEAL  by FEE,MIKAYLA",,,"STEAL  by FEE,MIKAYLA",3,steal,,Centre,,,51
296,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,296,00:43,"FOUL  by YOUNG,ABBY",,,,,,,"FOUL  by YOUNG,ABBY",3,foul,,sewanee,abby young,,43
297,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,297,00:43,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,43
298,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,298,00:43,,,,,"SUB IN by ROBERTS,BRIANNA",,,"SUB IN by ROBERTS,BRIANNA",3,subbing in,,Centre,brianna roberts,,43
299,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,299,00:43,"SUB OUT by YOUNG,ABBY",,,,,,,"SUB OUT by YOUNG,ABBY",3,subbing out,,sewanee,abby young,,43
300,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,300,00:43,"SUB IN by HITCHCOCK,ALLISON",,,,,,,"SUB IN by HITCHCOCK,ALLISON",3,subbing in,,sewanee,allison hitchcock,,43
301,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,301,00:43,,,,,"MISS FT by THACKER,JOSIE",,,"MISS FT by THACKER,JOSIE",3,free throw,missed,Centre,josie thacker,,43
302,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,302,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
303,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,303,00:43,,38,,54 (+16),"GOOD FT by THACKER,JOSIE",Centre 38-54 (+16),,"GOOD FT by THACKER,JOSIE",3,free throw,good,Centre,josie thacker,1,43
304,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,304,00:43,,,,,"SUB OUT by THACKER,JOSIE",,,"SUB OUT by THACKER,JOSIE",3,subbing out,,Centre,josie thacker,,43
305,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,305,00:43,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,43
306,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,306,00:24,"TURNOVER  by BOMBASSI,BELLA",,,,,,,"TURNOVER  by BOMBASSI,BELLA",3,turnover,,sewanee,bella bombassi,,24
307,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,307,00:24,,,,,"STEAL  by WILSON,KAT",,,"STEAL  by WILSON,KAT",3,steal,,Centre,,,24
308,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,308,00:14,"FOUL  by LOGAN,KINSLEY",,,,,,,"FOUL  by LOGAN,KINSLEY",3,foul,,sewanee,kinsley logan,,14
309,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,309,00:14,,38,,55 (+17),"GOOD FT by JENNINGS,RACHEL",Centre 38-55 (+17),,"GOOD FT by JENNINGS,RACHEL",3,free throw,good,Centre,rachel jennings,1,14
310,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,310,00:14,,38,,56 (+18),"GOOD FT by JENNINGS,RACHEL",Centre 38-56 (+18),,"GOOD FT by JENNINGS,RACHEL",3,free throw,good,Centre,rachel jennings,1,14
311,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,311,00:14,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,14
312,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,312,00:14,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",3,subbing in,,Centre,payton herold,,14
313,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,313,00:01,"GOOD 3PTR by LOGAN,KINSLEY",41,,56 (+15),,Sewan 41-56 (+15),,"GOOD 3PTR by LOGAN,KINSLEY",3,three pointer,good,sewanee,kinsley logan,3,1
314,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,314,Start Period 4,,,,,,,,,4,,,,,,
315,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,315,10:00,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",4,subbing out,,Centre,kylee murray,,600
316,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,316,10:00,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",4,subbing out,,Centre,rachel jennings,,600
317,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,317,10:00,,,,,"SUB OUT by ROBERTS,BRIANNA",,,"SUB OUT by ROBERTS,BRIANNA",4,subbing out,,Centre,brianna roberts,,600
318,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,318,10:00,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",4,subbing out,,Centre,payton herold,,600
319,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,319,10:00,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,600
320,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,320,10:00,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",4,subbing in,,Centre,abigail wehby,,600
321,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,321,10:00,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,600
322,25,sewanee,Sewanee,Centre,70-52,70,52,"14, 21, 21, 14, 70","13, 14, 14, 11, 52",14,21,21,14,70,13,14,14,11,52,"15-10,9-5 SAA","10-15,5-9 SAA",02/15/20,Win,250,No Location Recorded,1:00 PM,H,322,10:00,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",4,subbing in,,Centre,madison marcum,,600
