,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,NCW,Away Team Score,Play Team Indicator,Home Team Score,CEN,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
344,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,344,--,"REBOUND DEF by TRIPP,KNECIYA",,,,,,,"REBOUND DEF by TRIPP,KNECIYA",3,defensive rebound,,n.c. wesleyan,kneciya tripp,,
345,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,345,03:01,"MISS 3PTR by BEST,MYESHA",,,,,,,"MISS 3PTR by BEST,MYESHA",3,three pointer,missed,n.c. wesleyan,myesha best,,181
346,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,346,--,,,,,"REBOUND DEF by MARCUM,MADISON",,,"REBOUND DEF by MARCUM,MADISON",3,defensive rebound,,Centre,madison marcum,,
347,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,347,02:53,,64 (+31),,33,"GOOD 3PTR by MURRAY,KYLEE",CEN 64-33 (-31),,"GOOD 3PTR by MURRAY,KYLEE",3,three pointer,good,Centre,kylee murray,3,173
348,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,348,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
349,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,349,02:31,"TURNOVER  by BEST,NYESHA",,,,,,,"TURNOVER  by BEST,NYESHA",3,turnover,,n.c. wesleyan,nyesha best,,151
350,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,350,02:31,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,151
351,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,351,02:31,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,151
352,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,352,02:31,"SUB OUT by BEST,NYESHA",,,,,,,"SUB OUT by BEST,NYESHA",3,subbing out,,n.c. wesleyan,nyesha best,,151
353,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,353,02:31,"SUB OUT by HARRISON,KAYRISMA",,,,,,,"SUB OUT by HARRISON,KAYRISMA",3,subbing out,,n.c. wesleyan,kayrisma harrison,,151
354,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,354,02:31,"SUB IN by WATKINS,MYRA",,,,,,,"SUB IN by WATKINS,MYRA",3,subbing in,,n.c. wesleyan,myra watkins,,151
355,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,355,02:31,"SUB IN by BAKER,JERMAIYAH",,,,,,,"SUB IN by BAKER,JERMAIYAH",3,subbing in,,n.c. wesleyan,jermaiyah baker,,151
356,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,356,02:22,,64 (+29),,35,"GOOD LAYUP by MARCUM,MADISON(in the paint)",CEN 64-35 (-29),,"GOOD LAYUP by MARCUM,MADISON(in the paint)",3,layup,good,Centre,madison marcum,2,142
357,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,357,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
358,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,358,01:57,"MISS JUMPER by BAKER,JERMAIYAH",,,,,,,"MISS JUMPER by BAKER,JERMAIYAH",3,jumper,missed,n.c. wesleyan,jermaiyah baker,,117
359,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,359,--,"REBOUND OFF by BAKER,JERMAIYAH",,,,,,,"REBOUND OFF by BAKER,JERMAIYAH",3,offensive rebound,,n.c. wesleyan,jermaiyah baker,,
360,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,360,01:48,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,108
361,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,361,01:48,"MISS 3PTR by WATKINS,MYRA",,,,,,,"MISS 3PTR by WATKINS,MYRA",3,three pointer,missed,n.c. wesleyan,myra watkins,,108
362,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,362,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
363,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,363,01:42,,64 (+26),,38,"GOOD 3PTR by MARCUM,MADISON",CEN 64-38 (-26),,"GOOD 3PTR by MARCUM,MADISON",3,three pointer,good,Centre,madison marcum,3,102
364,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,364,--,,,,,"ASSIST  by MURRAY,KYLEE",,,"ASSIST  by MURRAY,KYLEE",3,assist,,Centre,kylee murray,,
365,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,365,01:23,"MISS LAYUP by BEST,MYESHA",,,,,,,"MISS LAYUP by BEST,MYESHA",3,layup,missed,n.c. wesleyan,myesha best,,83
366,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,366,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
367,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,367,01:16,,,,,"TURNOVER  by WEHBY,ABIGAIL",,,"TURNOVER  by WEHBY,ABIGAIL",3,turnover,,Centre,abigail wehby,,76
368,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,368,01:16,"STEAL  by WATKINS,MYRA",,,,,,,"STEAL  by WATKINS,MYRA",3,steal,,n.c. wesleyan,,,76
369,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,369,01:10,,,,,"FOUL  by JACKSON,HANNAH",,,"FOUL  by JACKSON,HANNAH",3,foul,,Centre,hannah jackson,,70
370,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,370,01:10,"SUB OUT by BEST,MYESHA",,,,,,,"SUB OUT by BEST,MYESHA",3,subbing out,,n.c. wesleyan,myesha best,,70
371,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,371,01:10,"SUB IN by JOHNSON,KAYLA",,,,,,,"SUB IN by JOHNSON,KAYLA",3,subbing in,,n.c. wesleyan,kayla johnson,,70
372,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,372,01:10,"TURNOVER  by TAYLOR,KEORRA",,,,,,,"TURNOVER  by TAYLOR,KEORRA",3,turnover,,n.c. wesleyan,keorra taylor,,70
373,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,373,01:10,,,,,"STEAL  by HICKS,ELLEN",,,"STEAL  by HICKS,ELLEN",3,steal,,Centre,,,70
374,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,374,01:10,,64 (+23),,41,"GOOD 3PTR by MARCUM,MADISON(fastbreak)",CEN 64-41 (-23),,"GOOD 3PTR by MARCUM,MADISON(fastbreak)",3,three pointer,good,Centre,madison(fastbreak) marcum,3,70
375,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,375,--,,,,,"ASSIST  by MURRAY,KYLEE",,,"ASSIST  by MURRAY,KYLEE",3,assist,,Centre,kylee murray,,
376,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,376,00:41,,,,,"FOUL  by MURRAY,KYLEE",,,"FOUL  by MURRAY,KYLEE",3,foul,,Centre,kylee murray,,41
377,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,377,00:41,"GOOD FT by WATKINS,MYRA",65 (+24),,41,,NCW 65-41 (-24),,"GOOD FT by WATKINS,MYRA",3,free throw,good,n.c. wesleyan,myra watkins,1,41
378,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,378,00:41,"GOOD FT by WATKINS,MYRA",66 (+25),,41,,NCW 66-41 (-25),,"GOOD FT by WATKINS,MYRA",3,free throw,good,n.c. wesleyan,myra watkins,1,41
379,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,379,00:41,,,,,"SUB OUT by JACKSON,HANNAH",,,"SUB OUT by JACKSON,HANNAH",3,subbing out,,Centre,hannah jackson,,41
380,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,380,00:41,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,41
381,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,381,00:41,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,41
382,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,382,00:41,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,41
383,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,383,00:41,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",3,subbing in,,Centre,rachel jennings,,41
384,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,384,00:41,,,,,"SUB IN by WILSON,KAT",,,"SUB IN by WILSON,KAT",3,subbing in,,Centre,kat wilson,,41
385,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,385,00:41,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",3,subbing in,,Centre,payton herold,,41
386,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,386,00:41,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,41
387,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,387,00:41,"SUB OUT by TRIPP,KNECIYA",,,,,,,"SUB OUT by TRIPP,KNECIYA",3,subbing out,,n.c. wesleyan,kneciya tripp,,41
388,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,388,00:41,"SUB IN by HARRISON,KAYRISMA",,,,,,,"SUB IN by HARRISON,KAYRISMA",3,subbing in,,n.c. wesleyan,kayrisma harrison,,41
389,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,389,00:27,,,,,"MISS JUMPER by HEROLD,PAYTON(in the paint)",,,"MISS JUMPER by HEROLD,PAYTON(in the paint)",3,jumper,missed,Centre,payton herold,,27
390,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,390,--,"REBOUND DEF by BAKER,JERMAIYAH",,,,,,,"REBOUND DEF by BAKER,JERMAIYAH",3,defensive rebound,,n.c. wesleyan,jermaiyah baker,,
391,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,391,00:18,"MISS 3PTR by JOHNSON,KAYLA",,,,,,,"MISS 3PTR by JOHNSON,KAYLA",3,three pointer,missed,n.c. wesleyan,kayla johnson,,18
392,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,392,--,"REBOUND OFF by TAYLOR,KEORRA",,,,,,,"REBOUND OFF by TAYLOR,KEORRA",3,offensive rebound,,n.c. wesleyan,keorra taylor,,
393,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,393,00:01,"GOOD JUMPER by HARRISON,KAYRISMA",68 (+27),,41,,NCW 68-41 (-27),,"GOOD JUMPER by HARRISON,KAYRISMA",3,jumper,good,n.c. wesleyan,kayrisma harrison,2,1
394,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,394,--,"ASSIST  by JOHNSON,KAYLA",,,,,,,"ASSIST  by JOHNSON,KAYLA",3,assist,,n.c. wesleyan,kayla johnson,,
395,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,395,Start Period 4,,,,,,,,,4,,,,,,
396,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,396,09:44,"FOUL  by TAYLOR,KEORRA",,,,,,,"FOUL  by TAYLOR,KEORRA",4,foul,,n.c. wesleyan,keorra taylor,,584
397,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,397,09:31,,68 (+25),,43,"GOOD JUMPER by WILSON,KAT",CEN 68-43 (-25),,"GOOD JUMPER by WILSON,KAT",4,jumper,good,Centre,kat wilson,2,571
398,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,398,09:08,,,,,"FOUL  by HEROLD,PAYTON",,,"FOUL  by HEROLD,PAYTON",4,foul,,Centre,payton herold,,548
399,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,399,09:08,"GOOD FT by HARRISON,KAYRISMA",69 (+26),,43,,NCW 69-43 (-26),,"GOOD FT by HARRISON,KAYRISMA",4,free throw,good,n.c. wesleyan,kayrisma harrison,1,548
400,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,400,09:08,"GOOD FT by HARRISON,KAYRISMA",70 (+27),,43,,NCW 70-43 (-27),,"GOOD FT by HARRISON,KAYRISMA",4,free throw,good,n.c. wesleyan,kayrisma harrison,1,548
401,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,401,08:59,"FOUL  by HARRISON,KAYRISMA(in the paint)",,,,,,,"FOUL  by HARRISON,KAYRISMA(in the paint)",4,foul,,n.c. wesleyan,kayrisma harrison,,539
402,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,402,08:42,,70 (+25),,45,"GOOD LAYUP by WILSON,KAT(in the paint)",CEN 70-45 (-25),,"GOOD LAYUP by WILSON,KAT(in the paint)",4,layup,good,Centre,kat wilson,2,522
403,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,403,08:21,"TURNOVER  by WATKINS,MYRA",,,,,,,"TURNOVER  by WATKINS,MYRA",4,turnover,,n.c. wesleyan,myra watkins,,501
404,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,404,08:21,,,,,"STEAL  by HEROLD,PAYTON",,,"STEAL  by HEROLD,PAYTON",4,steal,,Centre,,,501
405,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,405,08:00,,,,,"MISS JUMPER by JENNINGS,RACHEL",,,"MISS JUMPER by JENNINGS,RACHEL",4,jumper,missed,Centre,rachel jennings,,480
406,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,406,--,"REBOUND DEF by TAYLOR,KEORRA",,,,,,,"REBOUND DEF by TAYLOR,KEORRA",4,defensive rebound,,n.c. wesleyan,keorra taylor,,
407,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,407,07:52,"MISS LAYUP by TAYLOR,KEORRA",,,,,,,"MISS LAYUP by TAYLOR,KEORRA",4,layup,missed,n.c. wesleyan,keorra taylor,,472
408,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,408,07:52,,,,,"BLOCK  by WILSON,KAT",,,"BLOCK  by WILSON,KAT",4,block,,Centre,kat wilson,,472
409,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,409,--,,,,,"REBOUND DEF by WILSON,KAT",,,"REBOUND DEF by WILSON,KAT",4,defensive rebound,,Centre,kat wilson,,
410,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,410,07:28,,,,,"FOUL  by FEE,MIKAYLA(in the paint)",,,"FOUL  by FEE,MIKAYLA(in the paint)",4,foul,,Centre,mikayla fee,,448
411,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,411,07:23,"MISS JUMPER by JOHNSON,KAYLA(in the paint)",,,,,,,"MISS JUMPER by JOHNSON,KAYLA(in the paint)",4,jumper,missed,n.c. wesleyan,kayla johnson,,443
412,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,412,--,"REBOUND OFF by HARRISON,KAYRISMA",,,,,,,"REBOUND OFF by HARRISON,KAYRISMA",4,offensive rebound,,n.c. wesleyan,kayrisma harrison,,
413,1,n-c-wesleyan,N.C. Wesleyan,Centre,60-81,60,81,"14, 8, 19, 19, 60","23, 23, 22, 13, 81",14,8,19,19,60,23,23,22,13,81,0,0,11/17/19,Lose,210,No Location Recorded,0,N,413,07:23,"GOOD LAYUP by HARRISON,KAYRISMA",72 (+27),,45,,NCW 72-45 (-27),,"GOOD LAYUP by HARRISON,KAYRISMA",4,layup,good,n.c. wesleyan,kayrisma harrison,2,443
