,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HOOD,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
284,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,284,10:00,"SUB IN by ANDERSON,MORGAN",,,,,,,"SUB IN by ANDERSON,MORGAN",3,subbing in,,hood,morgan anderson,,600
285,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,285,10:00,"SUB IN by NEWSON,MARLISE",,,,,,,"SUB IN by NEWSON,MARLISE",3,subbing in,,hood,marlise newson,,600
286,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,286,10:00,"SUB OUT by FORD,TAMIYA",,,,,,,"SUB OUT by FORD,TAMIYA",3,subbing out,,hood,tamiya ford,,600
287,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,287,10:00,"SUB OUT by PITT,EBONY",,,,,,,"SUB OUT by PITT,EBONY",3,subbing out,,hood,ebony pitt,,600
288,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,288,09:49,"MISS LAYUP by ANDERSON,MORGAN",,,,,,,"MISS LAYUP by ANDERSON,MORGAN",3,layup,missed,hood,morgan anderson,,589
289,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,289,--,,,,,"REBOUND DEF by WILSON,KAT",,,"REBOUND DEF by WILSON,KAT",3,defensive rebound,,Centre,kat wilson,,
290,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,290,09:43,,,,,"MISS JUMPER by HICKS,ELLEN",,,"MISS JUMPER by HICKS,ELLEN",3,jumper,missed,Centre,ellen hicks,,583
291,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,291,--,,,,,"REBOUND OFF by FEE,MIKAYLA",,,"REBOUND OFF by FEE,MIKAYLA",3,offensive rebound,,Centre,mikayla fee,,
292,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,292,09:23,,,,,"TURNOVER  by FEE,MIKAYLA",,,"TURNOVER  by FEE,MIKAYLA",3,turnover,,Centre,mikayla fee,,563
293,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,293,09:09,,,,,"FOUL  by HICKS,ELLEN",,,"FOUL  by HICKS,ELLEN",3,foul,,Centre,ellen hicks,,549
294,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,294,09:09,"GOOD FT by SAVOY,MIA",24,,43 (+19),,HOOD 24-43 (+19),,"GOOD FT by SAVOY,MIA",3,free throw,good,hood,mia savoy,1,549
295,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,295,09:09,"GOOD FT by SAVOY,MIA",25,,43 (+18),,HOOD 25-43 (+18),,"GOOD FT by SAVOY,MIA",3,free throw,good,hood,mia savoy,1,549
296,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,296,09:09,"GOOD FT by SAVOY,MIA",26,,43 (+17),,HOOD 26-43 (+17),,"GOOD FT by SAVOY,MIA",3,free throw,good,hood,mia savoy,1,549
297,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,297,09:09,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",3,subbing in,,Centre,josie thacker,,549
298,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,298,09:09,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,549
299,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,299,08:56,,,,,"MISS 3PTR by WILSON,KAT",,,"MISS 3PTR by WILSON,KAT",3,three pointer,missed,Centre,kat wilson,,536
300,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,300,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
301,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,301,08:28,"MISS LAYUP by ANDERSON,MORGAN",,,,,,,"MISS LAYUP by ANDERSON,MORGAN",3,layup,missed,hood,morgan anderson,,508
302,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,302,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
303,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,303,08:09,,,,,"MISS LAYUP by WEHBY,ABIGAIL",,,"MISS LAYUP by WEHBY,ABIGAIL",3,layup,missed,Centre,abigail wehby,,489
304,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,304,--,,,,,"REBOUND OFF by FEE,MIKAYLA",,,"REBOUND OFF by FEE,MIKAYLA",3,offensive rebound,,Centre,mikayla fee,,
305,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,305,08:07,"FOUL  by MEIKLEJOHN,SARAH",,,,,,,"FOUL  by MEIKLEJOHN,SARAH",3,foul,,hood,sarah meiklejohn,,487
306,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,306,08:07,,26,,44 (+18),"GOOD FT by FEE,MIKAYLA",CENTRE-W 26-44 (+18),,"GOOD FT by FEE,MIKAYLA",3,free throw,good,Centre,mikayla fee,1,487
307,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,307,08:07,,26,,45 (+19),"GOOD FT by FEE,MIKAYLA",CENTRE-W 26-45 (+19),,"GOOD FT by FEE,MIKAYLA",3,free throw,good,Centre,mikayla fee,1,487
308,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,308,08:07,"SUB IN by FORD,TAMIYA",,,,,,,"SUB IN by FORD,TAMIYA",3,subbing in,,hood,tamiya ford,,487
309,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,309,08:07,"SUB OUT by ANDERSON,MORGAN",,,,,,,"SUB OUT by ANDERSON,MORGAN",3,subbing out,,hood,morgan anderson,,487
310,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,310,08:07,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",3,subbing in,,Centre,payton herold,,487
311,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,311,08:07,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,487
312,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,312,07:47,"MISS LAYUP by FORD,TAMIYA",,,,,,,"MISS LAYUP by FORD,TAMIYA",3,layup,missed,hood,tamiya ford,,467
313,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,313,--,,,,,"REBOUND DEF by MARCUM,MADISON",,,"REBOUND DEF by MARCUM,MADISON",3,defensive rebound,,Centre,madison marcum,,
314,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,314,07:26,,26,,47 (+21),"GOOD JUMPER by FEE,MIKAYLA(in the paint)",CENTRE-W 26-47 (+21),,"GOOD JUMPER by FEE,MIKAYLA(in the paint)",3,jumper,good,Centre,mikayla fee,2,446
315,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,315,--,,,,,"ASSIST  by HEROLD,PAYTON",,,"ASSIST  by HEROLD,PAYTON",3,assist,,Centre,payton herold,,
316,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,316,07:15,"GOOD JUMPER by MEIKLEJOHN,SARAH",28,,47 (+19),,HOOD 28-47 (+19),,"GOOD JUMPER by MEIKLEJOHN,SARAH",3,jumper,good,hood,sarah meiklejohn,2,435
317,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,317,07:02,,,,,"MISS 3PTR by WILSON,KAT",,,"MISS 3PTR by WILSON,KAT",3,three pointer,missed,Centre,kat wilson,,422
318,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,318,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
319,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,319,06:58,"SUB IN by ANDERSON,MORGAN",,,,,,,"SUB IN by ANDERSON,MORGAN",3,subbing in,,hood,morgan anderson,,418
320,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,320,06:58,"SUB OUT by MEIKLEJOHN,SARAH",,,,,,,"SUB OUT by MEIKLEJOHN,SARAH",3,subbing out,,hood,sarah meiklejohn,,418
321,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,321,06:58,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",3,subbing in,,Centre,rachel jennings,,418
322,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,322,06:58,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,418
323,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,323,06:41,"MISS 3PTR by KEENEY,LAUREN",,,,,,,"MISS 3PTR by KEENEY,LAUREN",3,three pointer,missed,hood,lauren keeney,,401
324,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,324,--,,,,,"REBOUND DEF by HEROLD,PAYTON",,,"REBOUND DEF by HEROLD,PAYTON",3,defensive rebound,,Centre,payton herold,,
325,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,325,06:30,,,,,"MISS 3PTR by WILSON,KAT",,,"MISS 3PTR by WILSON,KAT",3,three pointer,missed,Centre,kat wilson,,390
326,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,326,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
327,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,327,06:14,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,374
328,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,328,06:14,"MISS FT by SAVOY,MIA",,,,,,,"MISS FT by SAVOY,MIA",3,free throw,missed,hood,mia savoy,,374
329,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,329,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
330,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,330,06:14,"MISS FT by SAVOY,MIA",,,,,,,"MISS FT by SAVOY,MIA",3,free throw,missed,hood,mia savoy,,374
331,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,331,--,,,,,"REBOUND DEF by THACKER,JOSIE",,,"REBOUND DEF by THACKER,JOSIE",3,defensive rebound,,Centre,josie thacker,,
332,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,332,06:14,,,,,"SUB IN by ROBERTS,BRIANNA",,,"SUB IN by ROBERTS,BRIANNA",3,subbing in,,Centre,brianna roberts,,374
333,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,333,06:14,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,374
334,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,334,05:54,,,,,"MISS JUMPER by THACKER,JOSIE",,,"MISS JUMPER by THACKER,JOSIE",3,jumper,missed,Centre,josie thacker,,354
335,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,335,05:54,"BLOCK  by ANDERSON,MORGAN",,,,,,,"BLOCK  by ANDERSON,MORGAN",3,block,,hood,morgan anderson,,354
336,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,336,--,,,,,"REBOUND OFF by THACKER,JOSIE",,,"REBOUND OFF by THACKER,JOSIE",3,offensive rebound,,Centre,josie thacker,,
337,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,337,05:51,,28,,50 (+22),"GOOD 3PTR by WILSON,KAT",CENTRE-W 28-50 (+22),,"GOOD 3PTR by WILSON,KAT",3,three pointer,good,Centre,kat wilson,3,351
338,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,338,--,,,,,"ASSIST  by THACKER,JOSIE",,,"ASSIST  by THACKER,JOSIE",3,assist,,Centre,josie thacker,,
339,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,339,05:26,"MISS JUMPER by NEWSON,MARLISE",,,,,,,"MISS JUMPER by NEWSON,MARLISE",3,jumper,missed,hood,marlise newson,,326
340,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,340,--,,,,,"REBOUND DEF by ROBERTS,BRIANNA",,,"REBOUND DEF by ROBERTS,BRIANNA",3,defensive rebound,,Centre,brianna roberts,,
341,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,341,05:16,,28,,53 (+25),"GOOD 3PTR by HEROLD,PAYTON",CENTRE-W 28-53 (+25),,"GOOD 3PTR by HEROLD,PAYTON",3,three pointer,good,Centre,payton herold,3,316
342,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,342,--,,,,,"ASSIST  by WILSON,KAT",,,"ASSIST  by WILSON,KAT",3,assist,,Centre,kat wilson,,
343,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,343,05:12,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,3,timeout,,hood,,,312
344,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,344,05:12,"SUB IN by GALLOWAY,DESTINY",,,,,,,"SUB IN by GALLOWAY,DESTINY",3,subbing in,,hood,destiny galloway,,312
345,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,345,05:12,"SUB OUT by NEWSON,MARLISE",,,,,,,"SUB OUT by NEWSON,MARLISE",3,subbing out,,hood,marlise newson,,312
346,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,346,05:12,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,312
347,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,347,05:12,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,312
348,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,348,05:12,,,,,"SUB OUT by WILSON,KAT",,,"SUB OUT by WILSON,KAT",3,subbing out,,Centre,kat wilson,,312
349,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,349,05:12,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",3,subbing out,,Centre,rachel jennings,,312
350,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,350,05:00,"MISS 3PTR by SAVOY,MIA",,,,,,,"MISS 3PTR by SAVOY,MIA",3,three pointer,missed,hood,mia savoy,,300
351,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,351,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
352,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,352,04:32,,28,,56 (+28),"GOOD 3PTR by MURRAY,KYLEE",CENTRE-W 28-56 (+28),,"GOOD 3PTR by MURRAY,KYLEE",3,three pointer,good,Centre,kylee murray,3,272
353,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,353,--,,,,,"ASSIST  by HEROLD,PAYTON",,,"ASSIST  by HEROLD,PAYTON",3,assist,,Centre,payton herold,,
354,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,354,04:07,,,,,"FOUL  by ROBERTS,BRIANNA",,,"FOUL  by ROBERTS,BRIANNA",3,foul,,Centre,brianna roberts,,247
355,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,355,04:07,"GOOD FT by FORD,TAMIYA",29,,56 (+27),,HOOD 29-56 (+27),,"GOOD FT by FORD,TAMIYA",3,free throw,good,hood,tamiya ford,1,247
356,11,hood,HOOD,Centre Women,78-50,78,50,"15, 28, 20, 15, 78","8, 15, 14, 13, 50",15,28,20,15,78,8,15,14,13,50,5-6,4-7,12/21/19,Win,67,No Location Recorded,2:00 PM,N,356,04:07,"GOOD FT by FORD,TAMIYA",30,,56 (+26),,HOOD 30-56 (+26),,"GOOD FT by FORD,TAMIYA",3,free throw,good,hood,tamiya ford,1,247
