,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,OU,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
315,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,315,04:55,,,,,"FOUL  by MARCUM,MADISON",,,"FOUL  by MARCUM,MADISON",3,foul,,Centre,madison marcum,,295
316,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,316,04:55,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,3,timeout,,oglethorpe,,,295
317,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,317,04:55,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,295
318,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,318,04:55,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",3,subbing in,,Centre,rachel jennings,,295
319,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,319,04:55,"SUB OUT by VAZQUEZ,AMY",,,,,,,"SUB OUT by VAZQUEZ,AMY",3,subbing out,,oglethorpe,amy vazquez,,295
320,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,320,04:55,"SUB IN by GRINDLE,MORGAN",,,,,,,"SUB IN by GRINDLE,MORGAN",3,subbing in,,oglethorpe,morgan grindle,,295
321,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,321,04:39,"GOOD LAYUP by LEGATE,SAVANNAH(in the paint)",36 (+8),,28,,OU 36-28 (-8),,"GOOD LAYUP by LEGATE,SAVANNAH(in the paint)",3,layup,good,oglethorpe,savannah legate,2,279
322,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,322,--,"ASSIST  by SMITH,TAYLOR",,,,,,,"ASSIST  by SMITH,TAYLOR",3,assist,,oglethorpe,taylor smith,,
323,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,323,04:21,,36 (+6),,30,"GOOD JUMPER by WILSON,KAT(in the paint)",Centre 36-30 (-6),,"GOOD JUMPER by WILSON,KAT(in the paint)",3,jumper,good,Centre,kat wilson,2,261
324,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,324,04:21,"FOUL  by LEGATE,SAVANNAH",,,,,,,"FOUL  by LEGATE,SAVANNAH",3,foul,,oglethorpe,savannah legate,,261
325,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,325,04:21,,36 (+5),,31,"GOOD FT by WILSON,KAT",Centre 36-31 (-5),,"GOOD FT by WILSON,KAT",3,free throw,good,Centre,kat wilson,1,261
326,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,326,04:21,"SUB OUT by LEGATE,SAVANNAH",,,,,,,"SUB OUT by LEGATE,SAVANNAH",3,subbing out,,oglethorpe,savannah legate,,261
327,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,327,04:21,"SUB IN by DONOVAN,SYDNI",,,,,,,"SUB IN by DONOVAN,SYDNI",3,subbing in,,oglethorpe,sydni donovan,,261
328,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,328,04:03,,,,,"FOUL  by JENNINGS,RACHEL",,,"FOUL  by JENNINGS,RACHEL",3,foul,,Centre,rachel jennings,,243
329,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,329,04:03,,,,,"SUB OUT by WILSON,KAT",,,"SUB OUT by WILSON,KAT",3,subbing out,,Centre,kat wilson,,243
330,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,330,04:03,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,243
331,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,331,04:03,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",3,subbing in,,Centre,payton herold,,243
332,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,332,04:03,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,243
333,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,333,04:00,,,,,"FOUL  by HICKS,ELLEN",,,"FOUL  by HICKS,ELLEN",3,foul,,Centre,ellen hicks,,240
334,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,334,04:00,"GOOD FT by DONOVAN,SYDNI",37 (+6),,31,,OU 37-31 (-6),,"GOOD FT by DONOVAN,SYDNI",3,free throw,good,oglethorpe,sydni donovan,1,240
335,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,335,04:00,"GOOD FT by DONOVAN,SYDNI",38 (+7),,31,,OU 38-31 (-7),,"GOOD FT by DONOVAN,SYDNI",3,free throw,good,oglethorpe,sydni donovan,1,240
336,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,336,04:00,"SUB OUT by BURDGE,AUDREY",,,,,,,"SUB OUT by BURDGE,AUDREY",3,subbing out,,oglethorpe,audrey burdge,,240
337,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,337,04:00,"SUB IN by INMAN,MAYA",,,,,,,"SUB IN by INMAN,MAYA",3,subbing in,,oglethorpe,maya inman,,240
338,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,338,03:36,,,,,"MISS 3PTR by MURRAY,KYLEE",,,"MISS 3PTR by MURRAY,KYLEE",3,three pointer,missed,Centre,kylee murray,,216
339,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,339,--,"REBOUND DEF by INMAN,MAYA",,,,,,,"REBOUND DEF by INMAN,MAYA",3,defensive rebound,,oglethorpe,maya inman,,
340,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,340,03:19,"GOOD LAYUP by DONOVAN,SYDNI(in the paint)",40 (+9),,31,,OU 40-31 (-9),,"GOOD LAYUP by DONOVAN,SYDNI(in the paint)",3,layup,good,oglethorpe,sydni donovan,2,199
341,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,341,--,"ASSIST  by SMITH,TAYLOR",,,,,,,"ASSIST  by SMITH,TAYLOR",3,assist,,oglethorpe,taylor smith,,
342,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,342,02:55,,40 (+6),,34,"GOOD 3PTR by WEHBY,ABIGAIL",Centre 40-34 (-6),,"GOOD 3PTR by WEHBY,ABIGAIL",3,three pointer,good,Centre,abigail wehby,3,175
343,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,343,--,,,,,"ASSIST  by HICKS,ELLEN",,,"ASSIST  by HICKS,ELLEN",3,assist,,Centre,ellen hicks,,
344,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,344,02:40,"TURNOVER  by GRINDLE,MORGAN",,,,,,,"TURNOVER  by GRINDLE,MORGAN",3,turnover,,oglethorpe,morgan grindle,,160
345,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,345,02:40,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",3,subbing out,,Centre,payton herold,,160
346,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,346,02:40,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,160
347,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,347,02:40,"SUB OUT by REED,NIKKI",,,,,,,"SUB OUT by REED,NIKKI",3,subbing out,,oglethorpe,nikki reed,,160
348,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,348,02:40,"SUB IN by VAZQUEZ,AMY",,,,,,,"SUB IN by VAZQUEZ,AMY",3,subbing in,,oglethorpe,amy vazquez,,160
349,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,349,02:10,,,,,"MISS 3PTR by MURRAY,KYLEE",,,"MISS 3PTR by MURRAY,KYLEE",3,three pointer,missed,Centre,kylee murray,,130
350,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,350,--,"REBOUND DEF by DONOVAN,SYDNI",,,,,,,"REBOUND DEF by DONOVAN,SYDNI",3,defensive rebound,,oglethorpe,sydni donovan,,
351,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,351,01:59,"FOUL  by DONOVAN,SYDNI",,,,,,,"FOUL  by DONOVAN,SYDNI",3,foul,,oglethorpe,sydni donovan,,119
352,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,352,01:59,"TURNOVER  by DONOVAN,SYDNI",,,,,,,"TURNOVER  by DONOVAN,SYDNI",3,turnover,,oglethorpe,sydni donovan,,119
353,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,353,01:54,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",3,subbing out,,Centre,rachel jennings,,114
354,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,354,01:54,,,,,"SUB IN by WILSON,KAT",,,"SUB IN by WILSON,KAT",3,subbing in,,Centre,kat wilson,,114
355,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,355,01:54,"SUB OUT by SMITH,TAYLOR",,,,,,,"SUB OUT by SMITH,TAYLOR",3,subbing out,,oglethorpe,taylor smith,,114
356,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,356,01:54,"SUB IN by REED,NIKKI",,,,,,,"SUB IN by REED,NIKKI",3,subbing in,,oglethorpe,nikki reed,,114
357,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,357,01:50,,,,,"MISS LAYUP by WILSON,KAT(in the paint)",,,"MISS LAYUP by WILSON,KAT(in the paint)",3,layup,missed,Centre,kat wilson,,110
358,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,358,--,"REBOUND DEF by DONOVAN,SYDNI",,,,,,,"REBOUND DEF by DONOVAN,SYDNI",3,defensive rebound,,oglethorpe,sydni donovan,,
359,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,359,01:35,"MISS LAYUP by DONOVAN,SYDNI(in the paint)",,,,,,,"MISS LAYUP by DONOVAN,SYDNI(in the paint)",3,layup,missed,oglethorpe,sydni donovan,,95
360,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,360,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
361,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,361,01:29,,,,,"MISS JUMPER by WEHBY,ABIGAIL(in the paint)",,,"MISS JUMPER by WEHBY,ABIGAIL(in the paint)",3,jumper,missed,Centre,abigail wehby,,89
362,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,362,--,"REBOUND DEF by REED,NIKKI",,,,,,,"REBOUND DEF by REED,NIKKI",3,defensive rebound,,oglethorpe,nikki reed,,
363,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,363,01:03,"GOOD LAYUP by INMAN,MAYA(in the paint)",42 (+8),,34,,OU 42-34 (-8),,"GOOD LAYUP by INMAN,MAYA(in the paint)",3,layup,good,oglethorpe,maya inman,2,63
364,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,364,--,"ASSIST  by REED,NIKKI",,,,,,,"ASSIST  by REED,NIKKI",3,assist,,oglethorpe,nikki reed,,
365,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,365,00:33,,42 (+6),,36,"GOOD JUMPER by WEHBY,ABIGAIL",Centre 42-36 (-6),,"GOOD JUMPER by WEHBY,ABIGAIL",3,jumper,good,Centre,abigail wehby,2,33
366,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,366,00:33,"SUB OUT by REED,NIKKI",,,,,,,"SUB OUT by REED,NIKKI",3,subbing out,,oglethorpe,nikki reed,,33
367,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,367,00:33,"SUB IN by SMITH,TAYLOR",,,,,,,"SUB IN by SMITH,TAYLOR",3,subbing in,,oglethorpe,taylor smith,,33
368,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,368,00:01,"MISS LAYUP by SMITH,TAYLOR(in the paint)",,,,,,,"MISS LAYUP by SMITH,TAYLOR(in the paint)",3,layup,missed,oglethorpe,taylor smith,,1
369,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,369,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
370,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,370,Start Period 4,,,,,,,,,4,,,,,,
371,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,371,10:00,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,600
372,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,372,10:00,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,600
373,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,373,10:00,"SUB OUT by DONOVAN,SYDNI",,,,,,,"SUB OUT by DONOVAN,SYDNI",4,subbing out,,oglethorpe,sydni donovan,,600
374,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,374,10:00,"SUB OUT by INMAN,MAYA",,,,,,,"SUB OUT by INMAN,MAYA",4,subbing out,,oglethorpe,maya inman,,600
375,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,375,10:00,"SUB IN by BURDGE,AUDREY",,,,,,,"SUB IN by BURDGE,AUDREY",4,subbing in,,oglethorpe,audrey burdge,,600
376,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,376,10:00,"SUB IN by LEGATE,SAVANNAH",,,,,,,"SUB IN by LEGATE,SAVANNAH",4,subbing in,,oglethorpe,savannah legate,,600
377,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,377,09:51,,42 (+4),,38,"GOOD JUMPER by WILSON,KAT",Centre 42-38 (-4),,"GOOD JUMPER by WILSON,KAT",4,jumper,good,Centre,kat wilson,2,591
378,16,oglethorpe,Oglethorpe,Centre,54-60,54,60,"17, 11, 8, 18, 54","16, 12, 14, 18, 60",17,11,8,18,54,16,12,14,18,60,"8-7,2-3 SAA","15-1,5-0 SAA",01/12/20,Lose,315,No Location Recorded,1:00 PM,H,378,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",4,assist,,Centre,abigail wehby,,
