,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CEN,Away Team Score,Play Team Indicator,Home Team Score,DYC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
292,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,292,--,"ASSIST  by JENNINGS,RACHEL",,,,,,,"ASSIST  by JENNINGS,RACHEL",3,assist,,Centre,rachel jennings,,
293,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,293,07:11,,,,,"TURNOVER  by RIEDEL,RILEY",,,"TURNOVER  by RIEDEL,RILEY",3,turnover,,d'youville,riley riedel,,431
294,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,294,06:59,,,,,"FOUL  by KIRISITS,HALEY(in the paint)",,,"FOUL  by KIRISITS,HALEY(in the paint)",3,foul,,d'youville,haley kirisits,,419
295,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,295,06:43,"TURNOVER  by HICKS,ELLEN(in the paint)",,,,,,,"TURNOVER  by HICKS,ELLEN(in the paint)",3,turnover,,Centre,ellen hicks,,403
296,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,296,06:43,,,,,"STEAL  by HORE,DANIELLE",,,"STEAL  by HORE,DANIELLE",3,steal,,d'youville,,,403
297,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,297,06:42,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,402
298,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,298,06:42,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,402
299,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,299,06:42,"SUB IN by ROBERTS,BRIANNA",,,,,,,"SUB IN by ROBERTS,BRIANNA",3,subbing in,,Centre,brianna roberts,,402
300,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,300,06:29,,,,,"MISS JUMPER by KIRISITS,HALEY",,,"MISS JUMPER by KIRISITS,HALEY",3,jumper,missed,d'youville,haley kirisits,,389
301,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,301,--,"REBOUND DEF by HICKS,ELLEN",,,,,,,"REBOUND DEF by HICKS,ELLEN",3,defensive rebound,,Centre,ellen hicks,,
302,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,302,06:09,"TURNOVER  by JENNINGS,RACHEL",,,,,,,"TURNOVER  by JENNINGS,RACHEL",3,turnover,,Centre,rachel jennings,,369
303,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,303,06:09,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,369
304,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,304,06:09,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",3,subbing out,,Centre,rachel jennings,,369
305,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,305,06:09,"SUB IN by WILSON,KAT",,,,,,,"SUB IN by WILSON,KAT",3,subbing in,,Centre,kat wilson,,369
306,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,306,06:09,"SUB IN by HEROLD,PAYTON",,,,,,,"SUB IN by HEROLD,PAYTON",3,subbing in,,Centre,payton herold,,369
307,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,307,05:52,,,,,"MISS JUMPER by MCKEONE,BRIGID",,,"MISS JUMPER by MCKEONE,BRIGID",3,jumper,missed,d'youville,brigid mckeone,,352
308,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,308,--,"REBOUND DEF by ROBERTS,BRIANNA",,,,,,,"REBOUND DEF by ROBERTS,BRIANNA",3,defensive rebound,,Centre,brianna roberts,,
309,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,309,05:37,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",3,three pointer,missed,Centre,madison marcum,,337
310,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,310,--,,,,,"REBOUND DEF by KIRISITS,HALEY",,,"REBOUND DEF by KIRISITS,HALEY",3,defensive rebound,,d'youville,haley kirisits,,
311,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,311,05:23,,40 (+24),,16,"GOOD 3PTR by BRADLEY,ELIZABETH",DYC 40-16 (+24),,"GOOD 3PTR by BRADLEY,ELIZABETH",3,three pointer,good,d'youville,elizabeth bradley,3,323
312,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,312,--,,,,,"ASSIST  by HORE,DANIELLE",,,"ASSIST  by HORE,DANIELLE",3,assist,,d'youville,danielle hore,,
313,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,313,05:01,"GOOD LAYUP by ROBERTS,BRIANNA(in the paint)",42 (+26),,16,,CEN 42-16 (+26),,"GOOD LAYUP by ROBERTS,BRIANNA(in the paint)",3,layup,good,Centre,brianna roberts,2,301
314,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,314,--,"ASSIST  by HEROLD,PAYTON",,,,,,,"ASSIST  by HEROLD,PAYTON",3,assist,,Centre,payton herold,,
315,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,315,04:59,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,299
316,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,316,04:59,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,299
317,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,317,04:59,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,299
318,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,318,04:59,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,299
319,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,319,04:59,"SUB IN by THACKER,JOSIE",,,,,,,"SUB IN by THACKER,JOSIE",3,subbing in,,Centre,josie thacker,,299
320,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,320,04:59,,,,,"SUB OUT by HORE,DANIELLE",,,"SUB OUT by HORE,DANIELLE",3,subbing out,,d'youville,danielle hore,,299
321,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,321,04:59,,,,,"SUB OUT by KIRISITS,HALEY",,,"SUB OUT by KIRISITS,HALEY",3,subbing out,,d'youville,haley kirisits,,299
322,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,322,04:59,,,,,"SUB OUT by RIEDEL,RILEY",,,"SUB OUT by RIEDEL,RILEY",3,subbing out,,d'youville,riley riedel,,299
323,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,323,04:59,,,,,"SUB OUT by MCKEONE,BRIGID",,,"SUB OUT by MCKEONE,BRIGID",3,subbing out,,d'youville,brigid mckeone,,299
324,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,324,04:59,,,,,"SUB OUT by BRADLEY,ELIZABETH",,,"SUB OUT by BRADLEY,ELIZABETH",3,subbing out,,d'youville,elizabeth bradley,,299
325,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,325,04:59,,,,,"SUB IN by ALTON,SYDNEY",,,"SUB IN by ALTON,SYDNEY",3,subbing in,,d'youville,sydney alton,,299
326,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,326,04:59,,,,,"SUB IN by SCHENKEL,ASHLEY",,,"SUB IN by SCHENKEL,ASHLEY",3,subbing in,,d'youville,ashley schenkel,,299
327,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,327,04:59,,,,,"SUB IN by WOZNIAK,HANNAH",,,"SUB IN by WOZNIAK,HANNAH",3,subbing in,,d'youville,hannah wozniak,,299
328,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,328,04:59,,,,,"SUB IN by WITTEK,SARAH",,,"SUB IN by WITTEK,SARAH",3,subbing in,,d'youville,sarah wittek,,299
329,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,329,04:59,,,,,"SUB IN by CARPENTER,KELSEY",,,"SUB IN by CARPENTER,KELSEY",3,subbing in,,d'youville,kelsey carpenter,,299
330,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,330,04:38,,,,,"TURNOVER  by CARPENTER,KELSEY",,,"TURNOVER  by CARPENTER,KELSEY",3,turnover,,d'youville,kelsey carpenter,,278
331,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,331,04:38,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,3,timeout,,Centre,,,278
332,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,332,04:30,"TURNOVER  by WILSON,KAT(in the paint)",,,,,,,"TURNOVER  by WILSON,KAT(in the paint)",3,turnover,,Centre,kat wilson,,270
333,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,333,04:16,,,,,"MISS 3PTR by CARPENTER,KELSEY",,,"MISS 3PTR by CARPENTER,KELSEY",3,three pointer,missed,d'youville,kelsey carpenter,,256
334,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,334,--,"REBOUND DEF by HEROLD,PAYTON",,,,,,,"REBOUND DEF by HEROLD,PAYTON",3,defensive rebound,,Centre,payton herold,,
335,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,335,03:58,,,,,"FOUL  by SCHENKEL,ASHLEY",,,"FOUL  by SCHENKEL,ASHLEY",3,foul,,d'youville,ashley schenkel,,238
336,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,336,03:54,"MISS JUMPER by WILSON,KAT",,,,,,,"MISS JUMPER by WILSON,KAT",3,jumper,missed,Centre,kat wilson,,234
337,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,337,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
338,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,338,03:49,,,,,"FOUL  by ALTON,SYDNEY",,,"FOUL  by ALTON,SYDNEY",3,foul,,d'youville,sydney alton,,229
339,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,339,03:42,"MISS LAYUP by ROBERTS,BRIANNA(in the paint)",,,,,,,"MISS LAYUP by ROBERTS,BRIANNA(in the paint)",3,layup,missed,Centre,brianna roberts,,222
340,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,340,03:42,,,,,"BLOCK  by WITTEK,SARAH",,,"BLOCK  by WITTEK,SARAH",3,block,,d'youville,sarah wittek,,222
341,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,341,--,,,,,"REBOUND DEF by WOZNIAK,HANNAH",,,"REBOUND DEF by WOZNIAK,HANNAH",3,defensive rebound,,d'youville,hannah wozniak,,
342,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,342,03:25,,,,,"MISS JUMPER by WITTEK,SARAH",,,"MISS JUMPER by WITTEK,SARAH",3,jumper,missed,d'youville,sarah wittek,,205
343,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,343,--,"REBOUND DEF by THACKER,JOSIE",,,,,,,"REBOUND DEF by THACKER,JOSIE",3,defensive rebound,,Centre,josie thacker,,
344,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,344,03:07,,,,,"FOUL  by CARPENTER,KELSEY",,,"FOUL  by CARPENTER,KELSEY",3,foul,,d'youville,kelsey carpenter,,187
345,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,345,03:07,"SUB OUT by ROBERTS,BRIANNA",,,,,,,"SUB OUT by ROBERTS,BRIANNA",3,subbing out,,Centre,brianna roberts,,187
346,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,346,03:07,"SUB IN by STEWART,LESLIE",,,,,,,"SUB IN by STEWART,LESLIE",3,subbing in,,Centre,leslie stewart,,187
347,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,347,02:52,"MISS JUMPER by WILSON,KAT(in the paint)",,,,,,,"MISS JUMPER by WILSON,KAT(in the paint)",3,jumper,missed,Centre,kat wilson,,172
348,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,348,--,,,,,"REBOUND DEF by WOZNIAK,HANNAH",,,"REBOUND DEF by WOZNIAK,HANNAH",3,defensive rebound,,d'youville,hannah wozniak,,
349,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,349,02:35,,,,,"TURNOVER  by WOZNIAK,HANNAH",,,"TURNOVER  by WOZNIAK,HANNAH",3,turnover,,d'youville,hannah wozniak,,155
350,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,350,02:35,"STEAL  by MURRAY,KYLEE",,,,,,,"STEAL  by MURRAY,KYLEE",3,steal,,Centre,,,155
351,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,351,02:16,"MISS JUMPER by HEROLD,PAYTON(in the paint)",,,,,,,"MISS JUMPER by HEROLD,PAYTON(in the paint)",3,jumper,missed,Centre,payton herold,,136
352,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,352,02:16,,,,,"BLOCK  by WITTEK,SARAH",,,"BLOCK  by WITTEK,SARAH",3,block,,d'youville,sarah wittek,,136
353,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,353,--,,,,,"REBOUND DEF by WITTEK,SARAH",,,"REBOUND DEF by WITTEK,SARAH",3,defensive rebound,,d'youville,sarah wittek,,
354,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,354,01:56,,,,,"MISS JUMPER by WITTEK,SARAH",,,"MISS JUMPER by WITTEK,SARAH",3,jumper,missed,d'youville,sarah wittek,,116
355,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,355,--,"REBOUND DEF by THACKER,JOSIE",,,,,,,"REBOUND DEF by THACKER,JOSIE",3,defensive rebound,,Centre,josie thacker,,
356,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,356,01:28,"TURNOVER  by STEWART,LESLIE(in the paint)",,,,,,,"TURNOVER  by STEWART,LESLIE(in the paint)",3,turnover,,Centre,leslie stewart,,88
357,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,357,01:28,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,88
358,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,358,01:28,"SUB OUT by WILSON,KAT",,,,,,,"SUB OUT by WILSON,KAT",3,subbing out,,Centre,kat wilson,,88
359,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,359,01:28,"SUB OUT by STEWART,LESLIE",,,,,,,"SUB OUT by STEWART,LESLIE",3,subbing out,,Centre,leslie stewart,,88
360,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,360,01:28,"SUB OUT by HEROLD,PAYTON",,,,,,,"SUB OUT by HEROLD,PAYTON",3,subbing out,,Centre,payton herold,,88
361,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,361,01:28,"SUB OUT by THACKER,JOSIE",,,,,,,"SUB OUT by THACKER,JOSIE",3,subbing out,,Centre,josie thacker,,88
362,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,362,01:28,"SUB IN by JACKSON,HANNAH",,,,,,,"SUB IN by JACKSON,HANNAH",3,subbing in,,Centre,hannah jackson,,88
363,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,363,01:28,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,88
364,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,364,01:28,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,88
365,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,365,01:28,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,88
366,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,366,01:28,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,88
367,2,d-youville,Centre,D'Youville,56-34,56,34,"18, 12, 15, 11, 56","3, 6, 9, 16, 34",18,12,15,11,56,3,6,9,16,34,0,0,11/17/19,Win,156,No Location Recorded,0,N,367,01:28,,,,,"SUB OUT by ALTON,SYDNEY",,,"SUB OUT by ALTON,SYDNEY",3,subbing out,,d'youville,sydney alton,,88
