,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,OTT,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
180,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,180,04:40,"MISS LAYUP by HORSLEY,DANIELLE(in the paint)",,,,,,,"MISS LAYUP by HORSLEY,DANIELLE(in the paint)",2,layup,missed,otterbein,danielle horsley,,280
181,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,181,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",2,defensive rebound,,Centre,mikayla fee,,
182,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,182,04:30,,19 (+5),,14,"GOOD LAYUP by HEROLD,PAYTON(in the paint)",Centre 19-14 (-5),,"GOOD LAYUP by HEROLD,PAYTON(in the paint)",2,layup,good,Centre,payton herold,2,270
183,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,183,04:15,"MISS JUMPER by ZERKLE,ABBY",,,,,,,"MISS JUMPER by ZERKLE,ABBY",2,jumper,missed,otterbein,abby zerkle,,255
184,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,184,--,,,,,"REBOUND DEF by WILSON,KAT",,,"REBOUND DEF by WILSON,KAT",2,defensive rebound,,Centre,kat wilson,,
185,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,185,04:12,"FOUL  by ZERKLE,ABBY",,,,,,,"FOUL  by ZERKLE,ABBY",2,foul,,otterbein,abby zerkle,,252
186,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,186,04:12,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2,timeout,,otterbein,,,252
187,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,187,04:06,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,246
188,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,188,04:06,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",2,subbing in,,Centre,ellen hicks,,246
189,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,189,04:06,"SUB OUT by BAUER,HAILEY",,,,,,,"SUB OUT by BAUER,HAILEY",2,subbing out,,otterbein,hailey bauer,,246
190,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,190,04:06,"SUB OUT by MANGOLD,BRYN",,,,,,,"SUB OUT by MANGOLD,BRYN",2,subbing out,,otterbein,bryn mangold,,246
191,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,191,04:06,"SUB OUT by HORSLEY,DANIELLE",,,,,,,"SUB OUT by HORSLEY,DANIELLE",2,subbing out,,otterbein,danielle horsley,,246
192,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,192,04:06,"SUB IN by SCHOLZ,ABBIE",,,,,,,"SUB IN by SCHOLZ,ABBIE",2,subbing in,,otterbein,abbie scholz,,246
193,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,193,04:06,"SUB IN by HOSCHOUER,JENNA",,,,,,,"SUB IN by HOSCHOUER,JENNA",2,subbing in,,otterbein,jenna hoschouer,,246
194,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,194,04:06,"SUB IN by DECARLO,KATHLEEN",,,,,,,"SUB IN by DECARLO,KATHLEEN",2,subbing in,,otterbein,kathleen decarlo,,246
195,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,195,04:03,,,,,"MISS 3PTR by JACKSON,HANNAH",,,"MISS 3PTR by JACKSON,HANNAH",2,three pointer,missed,Centre,hannah jackson,,243
196,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,196,--,"REBOUND DEF by CUTTERIDGE,DELANEY",,,,,,,"REBOUND DEF by CUTTERIDGE,DELANEY",2,defensive rebound,,otterbein,delaney cutteridge,,
197,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,197,03:45,"GOOD LAYUP by CUTTERIDGE,DELANEY(in the paint)",21 (+7),,14,,OTT 21-14 (-7),,"GOOD LAYUP by CUTTERIDGE,DELANEY(in the paint)",2,layup,good,otterbein,delaney cutteridge,2,225
198,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,198,--,"ASSIST  by SCHOLZ,ABBIE",,,,,,,"ASSIST  by SCHOLZ,ABBIE",2,assist,,otterbein,abbie scholz,,
199,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,199,03:33,,,,,"FOUL  by MURRAY,KYLEE",,,"FOUL  by MURRAY,KYLEE",2,foul,,Centre,kylee murray,,213
200,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,200,03:33,,,,,"TURNOVER  by MURRAY,KYLEE",,,"TURNOVER  by MURRAY,KYLEE",2,turnover,,Centre,kylee murray,,213
201,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,201,03:30,,,,,"SUB OUT by JACKSON,HANNAH",,,"SUB OUT by JACKSON,HANNAH",2,subbing out,,Centre,hannah jackson,,210
202,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,202,03:30,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",2,subbing out,,Centre,kylee murray,,210
203,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,203,03:30,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",2,subbing out,,Centre,ellen hicks,,210
204,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,204,03:30,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",2,subbing out,,Centre,payton herold,,210
205,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,205,03:30,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",2,subbing in,,Centre,rachel jennings,,210
206,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,206,03:30,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,210
207,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,207,03:30,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,210
208,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,208,03:30,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",2,subbing in,,Centre,josie thacker,,210
209,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,209,03:10,"MISS LAYUP by SCHOLZ,ABBIE(in the paint)",,,,,,,"MISS LAYUP by SCHOLZ,ABBIE(in the paint)",2,layup,missed,otterbein,abbie scholz,,190
210,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,210,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",2,defensive rebound,,Centre,mikayla fee,,
211,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,211,02:44,,21 (+5),,16,"GOOD LAYUP by JENNINGS,RACHEL(in the paint)",Centre 21-16 (-5),,"GOOD LAYUP by JENNINGS,RACHEL(in the paint)",2,layup,good,Centre,rachel jennings,2,164
212,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,212,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",2,assist,,Centre,abigail wehby,,
213,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,213,02:37,"MISS 3PTR by ZERKLE,ABBY",,,,,,,"MISS 3PTR by ZERKLE,ABBY",2,three pointer,missed,otterbein,abby zerkle,,157
214,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,214,--,,,,,"REBOUND DEF by WILSON,KAT",,,"REBOUND DEF by WILSON,KAT",2,defensive rebound,,Centre,kat wilson,,
215,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,215,02:09,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",2,foul,,Centre,mikayla fee,,129
216,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,216,02:09,,,,,"TURNOVER  by FEE,MIKAYLA",,,"TURNOVER  by FEE,MIKAYLA",2,turnover,,Centre,mikayla fee,,129
217,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,217,02:09,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,129
218,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,218,02:09,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",2,subbing in,,Centre,ellen hicks,,129
219,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,219,02:09,"SUB OUT by ZERKLE,ABBY",,,,,,,"SUB OUT by ZERKLE,ABBY",2,subbing out,,otterbein,abby zerkle,,129
220,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,220,02:09,"SUB IN by JACKSON,ANGELIA",,,,,,,"SUB IN by JACKSON,ANGELIA",2,subbing in,,otterbein,angelia jackson,,129
221,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,221,01:49,"MISS JUMPER by CUTTERIDGE,DELANEY",,,,,,,"MISS JUMPER by CUTTERIDGE,DELANEY",2,jumper,missed,otterbein,delaney cutteridge,,109
222,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,222,--,,,,,"REBOUND DEF by THACKER,JOSIE",,,"REBOUND DEF by THACKER,JOSIE",2,defensive rebound,,Centre,josie thacker,,
223,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,223,01:47,"FOUL  by SCHOLZ,ABBIE",,,,,,,"FOUL  by SCHOLZ,ABBIE",2,foul,,otterbein,abbie scholz,,107
224,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,224,01:47,"SUB OUT by SCHOLZ,ABBIE",,,,,,,"SUB OUT by SCHOLZ,ABBIE",2,subbing out,,otterbein,abbie scholz,,107
225,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,225,01:47,"SUB IN by MANGOLD,BRYN",,,,,,,"SUB IN by MANGOLD,BRYN",2,subbing in,,otterbein,bryn mangold,,107
226,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,226,01:18,,,,,"MISS JUMPER by HICKS,ELLEN(in the paint)",,,"MISS JUMPER by HICKS,ELLEN(in the paint)",2,jumper,missed,Centre,ellen hicks,,78
227,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,227,--,,,,,"REBOUND OFF by THACKER,JOSIE",,,"REBOUND OFF by THACKER,JOSIE",2,offensive rebound,,Centre,josie thacker,,
228,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,228,01:15,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2,turnover,,Centre,,,75
229,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,229,00:45,"MISS JUMPER by HOSCHOUER,JENNA(in the paint)",,,,,,,"MISS JUMPER by HOSCHOUER,JENNA(in the paint)",2,jumper,missed,otterbein,jenna hoschouer,,45
230,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,230,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",2,defensive rebound,,Centre,abigail wehby,,
231,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,231,00:26,,21 (+3),,18,"GOOD LAYUP by WILSON,KAT(in the paint)",Centre 21-18 (-3),,"GOOD LAYUP by WILSON,KAT(in the paint)",2,layup,good,Centre,kat wilson,2,26
232,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,232,00:26,"FOUL  by HOSCHOUER,JENNA",,,,,,,"FOUL  by HOSCHOUER,JENNA",2,foul,,otterbein,jenna hoschouer,,26
233,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,233,00:26,,21 (+2),,19,"GOOD FT by WILSON,KAT",Centre 21-19 (-2),,"GOOD FT by WILSON,KAT",2,free throw,good,Centre,kat wilson,1,26
234,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,234,00:26,,,,,"SUB OUT by WILSON,KAT",,,"SUB OUT by WILSON,KAT",2,subbing out,,Centre,kat wilson,,26
235,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,235,00:26,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",2,subbing in,,Centre,kylee murray,,26
236,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,236,00:00,"TURNOVER  by DECARLO,KATHLEEN",,,,,,,"TURNOVER  by DECARLO,KATHLEEN",2,turnover,,otterbein,kathleen decarlo,,0
237,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,237,00:00,,,,,"STEAL  by WEHBY,ABIGAIL",,,"STEAL  by WEHBY,ABIGAIL",2,steal,,Centre,,,0
238,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,238,Start Period 3,,,,,,,,,3,,,,,,
239,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,239,09:43,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,583
240,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,240,09:43,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",3,subbing out,,Centre,rachel jennings,,583
241,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,241,09:43,,,,,"SUB OUT by THACKER,JOSIE",,,"SUB OUT by THACKER,JOSIE",3,subbing out,,Centre,josie thacker,,583
242,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,242,09:43,,,,,"SUB IN by WILSON,KAT",,,"SUB IN by WILSON,KAT",3,subbing in,,Centre,kat wilson,,583
243,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,243,09:43,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,583
244,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,244,09:43,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,583
245,3,otterbein,Otterbein,Centre,34-44,34,44,"9, 10, 7, 8, 34","14, 7, 13, 10, 44",9,10,7,8,34,14,7,13,10,44,"1-2,0-0 SAA","3-0,0-0 OAC",11/22/19,Lose,209,No Location Recorded,7:00 PM,H,245,09:43,"SUB OUT by MANGOLD,BRYN",,,,,,,"SUB OUT by MANGOLD,BRYN",3,subbing out,,otterbein,bryn mangold,,583
