,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SU,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
221,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,221,03:02,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,182
222,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,222,03:02,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",2,subbing out,,Centre,madison marcum,,182
223,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,223,03:02,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",2,subbing in,,Centre,kylee murray,,182
224,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,224,03:02,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",2,subbing in,,Centre,rachel jennings,,182
225,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,225,03:02,"SUB OUT by ANTHONY,BREANNA",,,,,,,"SUB OUT by ANTHONY,BREANNA",2,subbing out,,spalding,breanna anthony,,182
226,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,226,03:02,"SUB OUT by HIRN,MALEAH",,,,,,,"SUB OUT by HIRN,MALEAH",2,subbing out,,spalding,maleah hirn,,182
227,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,227,03:02,"SUB IN by GOEING,MEGAN",,,,,,,"SUB IN by GOEING,MEGAN",2,subbing in,,spalding,megan goeing,,182
228,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,228,03:02,"SUB IN by JUST,ALLISON",,,,,,,"SUB IN by JUST,ALLISON",2,subbing in,,spalding,allison just,,182
229,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,229,02:52,"TURNOVER  by RENFRO,HANNAH",,,,,,,"TURNOVER  by RENFRO,HANNAH",2,turnover,,spalding,hannah renfro,,172
230,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,230,02:36,,18,,27 (+9),"GOOD JUMPER by WEHBY,ABIGAIL",Centre 18-27 (+9),,"GOOD JUMPER by WEHBY,ABIGAIL",2,jumper,good,Centre,abigail wehby,2,156
231,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,231,--,,,,,"ASSIST  by HICKS,ELLEN",,,"ASSIST  by HICKS,ELLEN",2,assist,,Centre,ellen hicks,,
232,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,232,02:34,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,154
233,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,233,02:19,"GOOD LAYUP by GOEING,MEGAN(in the paint)",20,,27 (+7),,SU 20-27 (+7),,"GOOD LAYUP by GOEING,MEGAN(in the paint)",2,layup,good,spalding,megan goeing,2,139
234,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,234,--,"ASSIST  by RENFRO,HANNAH",,,,,,,"ASSIST  by RENFRO,HANNAH",2,assist,,spalding,hannah renfro,,
235,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,235,02:06,,20,,29 (+9),"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",Centre 20-29 (+9),,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",2,jumper,good,Centre,abigail wehby,2,126
236,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,236,01:46,"MISS JUMPER by JUST,ALLISON(in the paint)",,,,,,,"MISS JUMPER by JUST,ALLISON(in the paint)",2,jumper,missed,spalding,allison just,,106
237,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,237,--,"REBOUND OFF by POWELL,KENDYL",,,,,,,"REBOUND OFF by POWELL,KENDYL",2,offensive rebound,,spalding,kendyl powell,,
238,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,238,01:40,"GOOD LAYUP by POWELL,KENDYL(in the paint)",22,,29 (+7),,SU 22-29 (+7),,"GOOD LAYUP by POWELL,KENDYL(in the paint)",2,layup,good,spalding,kendyl powell,2,100
239,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,239,01:27,,,,,"MISS JUMPER by JENNINGS,RACHEL(in the paint)",,,"MISS JUMPER by JENNINGS,RACHEL(in the paint)",2,jumper,missed,Centre,rachel jennings,,87
240,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,240,--,"REBOUND DEF by GOEING,MEGAN",,,,,,,"REBOUND DEF by GOEING,MEGAN",2,defensive rebound,,spalding,megan goeing,,
241,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,241,01:18,"MISS 3PTR by JUST,ALLISON",,,,,,,"MISS 3PTR by JUST,ALLISON",2,three pointer,missed,spalding,allison just,,78
242,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,242,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",2,defensive rebound,,Centre,ellen hicks,,
243,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,243,01:10,,,,,"MISS JUMPER by JENNINGS,RACHEL(in the paint)",,,"MISS JUMPER by JENNINGS,RACHEL(in the paint)",2,jumper,missed,Centre,rachel jennings,,70
244,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,244,--,"REBOUND DEF by RENFRO,HANNAH",,,,,,,"REBOUND DEF by RENFRO,HANNAH",2,defensive rebound,,spalding,hannah renfro,,
245,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,245,01:07,,,,,"FOUL  by JENNINGS,RACHEL",,,"FOUL  by JENNINGS,RACHEL",2,foul,,Centre,rachel jennings,,67
246,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,246,01:07,"SUB OUT by POWELL,KENDYL",,,,,,,"SUB OUT by POWELL,KENDYL",2,subbing out,,spalding,kendyl powell,,67
247,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,247,01:07,"SUB OUT by RENFRO,HANNAH",,,,,,,"SUB OUT by RENFRO,HANNAH",2,subbing out,,spalding,hannah renfro,,67
248,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,248,01:07,"SUB IN by HIGDON,AMBER",,,,,,,"SUB IN by HIGDON,AMBER",2,subbing in,,spalding,amber higdon,,67
249,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,249,01:07,"SUB IN by PINKSTON,SAVANNAH",,,,,,,"SUB IN by PINKSTON,SAVANNAH",2,subbing in,,spalding,savannah pinkston,,67
250,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,250,00:58,"GOOD LAYUP by REED,KAILEY(in the paint)",24,,29 (+5),,SU 24-29 (+5),,"GOOD LAYUP by REED,KAILEY(in the paint)",2,layup,good,spalding,kailey reed,2,58
251,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,251,--,"ASSIST  by PINKSTON,SAVANNAH",,,,,,,"ASSIST  by PINKSTON,SAVANNAH",2,assist,,spalding,savannah pinkston,,
252,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,252,00:30,,,,,"FOUL  by WEHBY,ABIGAIL",,,"FOUL  by WEHBY,ABIGAIL",2,foul,,Centre,abigail wehby,,30
253,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,253,00:30,,,,,"TURNOVER  by WEHBY,ABIGAIL",,,"TURNOVER  by WEHBY,ABIGAIL",2,turnover,,Centre,abigail wehby,,30
254,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,254,00:30,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",2,subbing out,,Centre,ellen hicks,,30
255,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,255,00:30,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",2,subbing out,,Centre,abigail wehby,,30
256,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,256,00:30,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,30
257,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,257,00:30,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",2,subbing in,,Centre,madison marcum,,30
258,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,258,00:04,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2,turnover,,spalding,,,4
259,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,259,Start Period 3,,,,,,,,,3,,,,,,
260,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,260,10:00,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,600
261,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,261,10:00,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",3,subbing out,,Centre,rachel jennings,,600
262,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,262,10:00,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,600
263,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,263,10:00,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,600
264,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,264,10:00,"SUB OUT by REED,KAILEY",,,,,,,"SUB OUT by REED,KAILEY",3,subbing out,,spalding,kailey reed,,600
265,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,265,10:00,"SUB OUT by HIGDON,AMBER",,,,,,,"SUB OUT by HIGDON,AMBER",3,subbing out,,spalding,amber higdon,,600
266,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,266,10:00,"SUB OUT by PINKSTON,SAVANNAH",,,,,,,"SUB OUT by PINKSTON,SAVANNAH",3,subbing out,,spalding,savannah pinkston,,600
267,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,267,10:00,"SUB IN by ANTHONY,BREANNA",,,,,,,"SUB IN by ANTHONY,BREANNA",3,subbing in,,spalding,breanna anthony,,600
268,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,268,10:00,"SUB IN by HIRN,MALEAH",,,,,,,"SUB IN by HIRN,MALEAH",3,subbing in,,spalding,maleah hirn,,600
269,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,269,10:00,"SUB IN by RENFRO,HANNAH",,,,,,,"SUB IN by RENFRO,HANNAH",3,subbing in,,spalding,hannah renfro,,600
270,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,270,09:51,,,,,"MISS 3PTR by MARCUM,MADISON",,,"MISS 3PTR by MARCUM,MADISON",3,three pointer,missed,Centre,madison marcum,,591
271,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,271,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
272,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,272,09:27,"GOOD LAYUP by RENFRO,HANNAH(in the paint)",26,,29 (+3),,SU 26-29 (+3),,"GOOD LAYUP by RENFRO,HANNAH(in the paint)",3,layup,good,spalding,hannah renfro,2,567
273,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,273,09:11,,,,,"MISS JUMPER by HICKS,ELLEN(in the paint)",,,"MISS JUMPER by HICKS,ELLEN(in the paint)",3,jumper,missed,Centre,ellen hicks,,551
274,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,274,--,"REBOUND DEF by JUST,ALLISON",,,,,,,"REBOUND DEF by JUST,ALLISON",3,defensive rebound,,spalding,allison just,,
275,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,275,09:01,"GOOD 3PTR by HIRN,MALEAH",29,,29,,SU 29-29 (0),,"GOOD 3PTR by HIRN,MALEAH",3,three pointer,good,spalding,maleah hirn,3,541
276,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,276,--,"ASSIST  by ANTHONY,BREANNA",,,,,,,"ASSIST  by ANTHONY,BREANNA",3,assist,,spalding,breanna anthony,,
277,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,277,08:36,,29,,31 (+2),"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",Centre 29-31 (+2),,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",3,jumper,good,Centre,abigail wehby,2,516
278,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,278,08:15,,,,,"FOUL  by MARCUM,MADISON",,,"FOUL  by MARCUM,MADISON",3,foul,,Centre,madison marcum,,495
279,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,279,07:58,"MISS JUMPER by GOEING,MEGAN",,,,,,,"MISS JUMPER by GOEING,MEGAN",3,jumper,missed,spalding,megan goeing,,478
280,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,280,--,"REBOUND OFF by GOEING,MEGAN",,,,,,,"REBOUND OFF by GOEING,MEGAN",3,offensive rebound,,spalding,megan goeing,,
281,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,281,07:54,,,,,"FOUL  by WILSON,KAT",,,"FOUL  by WILSON,KAT",3,foul,,Centre,kat wilson,,474
282,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,282,07:52,"MISS LAYUP by HIRN,MALEAH(in the paint)",,,,,,,"MISS LAYUP by HIRN,MALEAH(in the paint)",3,layup,missed,spalding,maleah hirn,,472
283,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,283,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
284,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,284,07:26,,29,,33 (+4),"GOOD JUMPER by WILSON,KAT(in the paint)",Centre 29-33 (+4),,"GOOD JUMPER by WILSON,KAT(in the paint)",3,jumper,good,Centre,kat wilson,2,446
285,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,285,07:07,"MISS 3PTR by HIRN,MALEAH",,,,,,,"MISS 3PTR by HIRN,MALEAH",3,three pointer,missed,spalding,maleah hirn,,427
286,5,spalding,Spalding,Centre,74-68,74,68,"15, 14, 19, 26, 74","11, 13, 15, 29, 68",15,14,19,26,74,11,13,15,29,68,"2-3,0-0 SAA","2-3,0-0 SLIAC",11/26/19,Win,64,No Location Recorded,7:00 PM,H,286,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
