,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,centreScorePeriod6,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,opponentScorePeriod6,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CC,Away Team Score,Play Team Indicator,Home Team Score,RC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
267,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,267,07:17,,,,,"MISS 3PTR by OWENS,ALYSSA",,,"MISS 3PTR by OWENS,ALYSSA",3,three pointer,missed,rhodes,alyssa owens,,437
268,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,268,--,,,,,"REBOUND OFF by MAYEUX,ALLI",,,"REBOUND OFF by MAYEUX,ALLI",3,offensive rebound,,rhodes,alli mayeux,,
269,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,269,07:12,"FOUL  by WILSON,KAT",,,,,,,"FOUL  by WILSON,KAT",3,foul,,Centre,kat wilson,,432
270,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,270,07:05,,,,,"MISS FT by MAYEUX,ALLI",,,"MISS FT by MAYEUX,ALLI",3,free throw,missed,rhodes,alli mayeux,,425
271,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,271,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
272,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,272,07:00,,35 (+3),,32,"GOOD FT by MAYEUX,ALLI",RC 35-32 (+3),,"GOOD FT by MAYEUX,ALLI",3,free throw,good,rhodes,alli mayeux,1,420
273,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,273,06:59,"FOUL  by WILSON,KAT",,,,,,,"FOUL  by WILSON,KAT",3,foul,,Centre,kat wilson,,419
274,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,274,06:42,"GOOD JUMPER by WILSON,KAT(in the paint)",37 (+5),,32,,CC 37-32 (+5),,"GOOD JUMPER by WILSON,KAT(in the paint)",3,jumper,good,Centre,kat wilson,2,402
275,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,275,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
276,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,276,06:32,,37 (+3),,34,"GOOD LAYUP by DOWNEY,KIERA(in the paint)",RC 37-34 (+3),,"GOOD LAYUP by DOWNEY,KIERA(in the paint)",3,layup,good,rhodes,kiera downey,2,392
277,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,277,06:31,"FOUL  by MURRAY,KYLEE",,,,,,,"FOUL  by MURRAY,KYLEE",3,foul,,Centre,kylee murray,,391
278,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,278,06:31,,37 (+2),,35,"GOOD FT by DOWNEY,KIERA",RC 37-35 (+2),,"GOOD FT by DOWNEY,KIERA",3,free throw,good,rhodes,kiera downey,1,391
279,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,279,06:22,"GOOD JUMPER by WILSON,KAT",39 (+4),,35,,CC 39-35 (+4),,"GOOD JUMPER by WILSON,KAT",3,jumper,good,Centre,kat wilson,2,382
280,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,280,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",3,assist,,Centre,abigail wehby,,
281,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,281,06:04,,,,,"MISS LAYUP by MAYEUX,ALLI",,,"MISS LAYUP by MAYEUX,ALLI",3,layup,missed,rhodes,alli mayeux,,364
282,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,282,--,,,,,"REBOUND OFF by MAYEUX,ALLI",,,"REBOUND OFF by MAYEUX,ALLI",3,offensive rebound,,rhodes,alli mayeux,,
283,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,283,06:01,,,,,"MISS LAYUP by MAYEUX,ALLI",,,"MISS LAYUP by MAYEUX,ALLI",3,layup,missed,rhodes,alli mayeux,,361
284,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,284,--,,,,,"REBOUND OFF by MAYEUX,ALLI",,,"REBOUND OFF by MAYEUX,ALLI",3,offensive rebound,,rhodes,alli mayeux,,
285,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,285,05:58,,,,,"MISS LAYUP by MAYEUX,ALLI",,,"MISS LAYUP by MAYEUX,ALLI",3,layup,missed,rhodes,alli mayeux,,358
286,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,286,--,"REBOUND DEF by WEHBY,ABIGAIL",,,,,,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
287,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,287,05:43,"GOOD JUMPER by HICKS,ELLEN",41 (+6),,35,,CC 41-35 (+6),,"GOOD JUMPER by HICKS,ELLEN",3,jumper,good,Centre,ellen hicks,2,343
288,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,288,--,"ASSIST  by WILSON,KAT",,,,,,,"ASSIST  by WILSON,KAT",3,assist,,Centre,kat wilson,,
289,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,289,05:11,,41 (+4),,37,"GOOD LAYUP by LONGACRE,MAYA(in the paint)",RC 41-37 (+4),,"GOOD LAYUP by LONGACRE,MAYA(in the paint)",3,layup,good,rhodes,maya longacre,2,311
290,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,290,04:54,,,,,"FOUL  by MAYEUX,ALLI",,,"FOUL  by MAYEUX,ALLI",3,foul,,rhodes,alli mayeux,,294
291,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,291,04:51,"SUB IN by JENNINGS,RACHEL",,,,,,,"SUB IN by JENNINGS,RACHEL",3,subbing in,,Centre,rachel jennings,,291
292,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,292,04:51,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,291
293,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,293,04:47,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,3,timeout,,rhodes,,,287
294,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,294,04:47,,,,,"SUB IN by LEE,TAYA",,,"SUB IN by LEE,TAYA",3,subbing in,,rhodes,taya lee,,287
295,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,295,04:47,,,,,"SUB OUT by LONGACRE,MAYA",,,"SUB OUT by LONGACRE,MAYA",3,subbing out,,rhodes,maya longacre,,287
296,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,296,04:32,"GOOD LAYUP by HICKS,ELLEN(in the paint)",43 (+6),,37,,CC 43-37 (+6),,"GOOD LAYUP by HICKS,ELLEN(in the paint)",3,layup,good,Centre,ellen hicks,2,272
297,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,297,--,"ASSIST  by JENNINGS,RACHEL",,,,,,,"ASSIST  by JENNINGS,RACHEL",3,assist,,Centre,rachel jennings,,
298,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,298,04:11,,,,,"TURNOVER  by LEE,TAYA",,,"TURNOVER  by LEE,TAYA",3,turnover,,rhodes,taya lee,,251
299,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,299,04:11,,,,,"SUB IN by HAGEN,ELLEN",,,"SUB IN by HAGEN,ELLEN",3,subbing in,,rhodes,ellen hagen,,251
300,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,300,04:11,,,,,"SUB OUT by OWENS,ALYSSA",,,"SUB OUT by OWENS,ALYSSA",3,subbing out,,rhodes,alyssa owens,,251
301,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,301,03:48,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",45 (+8),,37,,CC 45-37 (+8),,"GOOD LAYUP by WEHBY,ABIGAIL(in the paint)",3,layup,good,Centre,abigail wehby,2,228
302,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,302,03:37,,,,,"FOUL  by MAYEUX,ALLI",,,"FOUL  by MAYEUX,ALLI",3,foul,,rhodes,alli mayeux,,217
303,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,303,03:37,,,,,"TURNOVER  by MAYEUX,ALLI",,,"TURNOVER  by MAYEUX,ALLI",3,turnover,,rhodes,alli mayeux,,217
304,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,304,03:37,,,,,"SUB IN by MATHANGANI,ALEXYS",,,"SUB IN by MATHANGANI,ALEXYS",3,subbing in,,rhodes,alexys mathangani,,217
305,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,305,03:37,,,,,"SUB OUT by MAYEUX,ALLI",,,"SUB OUT by MAYEUX,ALLI",3,subbing out,,rhodes,alli mayeux,,217
306,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,306,03:17,"MISS JUMPER by WILSON,KAT",,,,,,,"MISS JUMPER by WILSON,KAT",3,jumper,missed,Centre,kat wilson,,197
307,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,307,--,,,,,"REBOUND DEF by DOWNEY,KIERA",,,"REBOUND DEF by DOWNEY,KIERA",3,defensive rebound,,rhodes,kiera downey,,
308,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,308,03:08,,45 (+6),,39,"GOOD LAYUP by HAGEN,ELLEN(in the paint)",RC 45-39 (+6),,"GOOD LAYUP by HAGEN,ELLEN(in the paint)",3,layup,good,rhodes,ellen hagen,2,188
309,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,309,03:08,"FOUL  by JENNINGS,RACHEL",,,,,,,"FOUL  by JENNINGS,RACHEL",3,foul,,Centre,rachel jennings,,188
310,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,310,03:08,,,,,"MISS FT by HAGEN,ELLEN",,,"MISS FT by HAGEN,ELLEN",3,free throw,missed,rhodes,ellen hagen,,188
311,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,311,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
312,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,312,02:39,"MISS 3PTR by MURRAY,KYLEE",,,,,,,"MISS 3PTR by MURRAY,KYLEE",3,three pointer,missed,Centre,kylee murray,,159
313,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,313,--,"REBOUND OFF by JENNINGS,RACHEL",,,,,,,"REBOUND OFF by JENNINGS,RACHEL",3,offensive rebound,,Centre,rachel jennings,,
314,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,314,02:29,,,,,"FOUL  by HAGEN,ELLEN",,,"FOUL  by HAGEN,ELLEN",3,foul,,rhodes,ellen hagen,,149
315,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,315,02:22,"GOOD FT by JENNINGS,RACHEL",46 (+7),,39,,CC 46-39 (+7),,"GOOD FT by JENNINGS,RACHEL",3,free throw,good,Centre,rachel jennings,1,142
316,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,316,02:19,"GOOD FT by JENNINGS,RACHEL",47 (+8),,39,,CC 47-39 (+8),,"GOOD FT by JENNINGS,RACHEL",3,free throw,good,Centre,rachel jennings,1,139
317,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,317,02:03,,,,,"MISS 3PTR by DOWNEY,KIERA",,,"MISS 3PTR by DOWNEY,KIERA",3,three pointer,missed,rhodes,kiera downey,,123
318,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,318,--,,,,,"REBOUND OFF by MATHANGANI,ALEXYS",,,"REBOUND OFF by MATHANGANI,ALEXYS",3,offensive rebound,,rhodes,alexys mathangani,,
319,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,319,02:03,,47 (+6),,41,"GOOD LAYUP by LONGACRE,MAYA(in the paint)",RC 47-41 (+6),,"GOOD LAYUP by LONGACRE,MAYA(in the paint)",3,layup,good,rhodes,maya longacre,2,123
320,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,320,--,,,,,"ASSIST  by MATHANGANI,ALEXYS",,,"ASSIST  by MATHANGANI,ALEXYS",3,assist,,rhodes,alexys mathangani,,
321,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,321,02:03,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",49 (+8),,41,,CC 49-41 (+8),,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",3,jumper,good,Centre,abigail wehby,2,123
322,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,322,01:58,,49 (+6),,43,"GOOD LAYUP by TAYLOR,CAROLINE(in the paint)",RC 49-43 (+6),,"GOOD LAYUP by TAYLOR,CAROLINE(in the paint)",3,layup,good,rhodes,caroline taylor,2,118
323,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,323,01:50,"FOUL  by WILSON,KAT",,,,,,,"FOUL  by WILSON,KAT",3,foul,,Centre,kat wilson,,110
324,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,324,01:50,,,,,"SUB IN by MAYEUX,ALLI",,,"SUB IN by MAYEUX,ALLI",3,subbing in,,rhodes,alli mayeux,,110
325,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,325,01:50,,,,,"SUB OUT by MATHANGANI,ALEXYS",,,"SUB OUT by MATHANGANI,ALEXYS",3,subbing out,,rhodes,alexys mathangani,,110
326,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,326,01:33,,49 (+5),,44,"GOOD FT by TAYLOR,CAROLINE",RC 49-44 (+5),,"GOOD FT by TAYLOR,CAROLINE",3,free throw,good,rhodes,caroline taylor,1,93
327,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,327,01:33,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,93
328,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,328,01:08,"MISS JUMPER by HICKS,ELLEN",,,,,,,"MISS JUMPER by HICKS,ELLEN",3,jumper,missed,Centre,ellen hicks,,68
329,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,329,01:08,,,,,"BLOCK  by LONGACRE,MAYA",,,"BLOCK  by LONGACRE,MAYA",3,block,,rhodes,maya longacre,,68
330,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,330,--,"REBOUND OFF by WEHBY,ABIGAIL",,,,,,,"REBOUND OFF by WEHBY,ABIGAIL",3,offensive rebound,,Centre,abigail wehby,,
331,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,331,01:03,,,,,"FOUL  by MATHANGANI,ALEXYS",,,"FOUL  by MATHANGANI,ALEXYS",3,foul,,rhodes,alexys mathangani,,63
332,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,332,01:03,"GOOD FT by WEHBY,ABIGAIL",50 (+6),,44,,CC 50-44 (+6),,"GOOD FT by WEHBY,ABIGAIL",3,free throw,good,Centre,abigail wehby,1,63
333,27,rhodes,Centre,Rhodes,76-81,76,81,"10, 25, 16, 15, 10, 76","13, 14, 19, 20, 15, 81",10,25,16,15,10,76,13,14,19,20,15,81,16-11,17-9,02/29/20,Lose,334,No Location Recorded,6:25 PM,H,333,01:03,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,63
