,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,HENDRIX,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
127,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,127,08:43,"MISS 3PTR by HEROLD,PAYTON",,,,,,,"MISS 3PTR by HEROLD,PAYTON",2,three pointer,missed,Centre,payton herold,,523
128,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,128,--,,,,,"REBOUND DEF by PIERCE,MADI",,,"REBOUND DEF by PIERCE,MADI",2,defensive rebound,,hendrix,madi pierce,,
129,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,129,08:21,,27 (+7),,20,"GOOD JUMPER by BURNS,KENNEDI",HENDRIX 27-20 (+7),,"GOOD JUMPER by BURNS,KENNEDI",2,jumper,good,hendrix,kennedi burns,2,501
130,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,130,07:59,,27 (+5),,22,"GOOD LAYUP by PIERCE,MADI(in the paint)",HENDRIX 27-22 (+5),,"GOOD LAYUP by PIERCE,MADI(in the paint)",2,layup,good,hendrix,madi pierce,2,479
131,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,131,07:31,"MISS JUMPER by DUGGINS,NATALIE",,,,,,,"MISS JUMPER by DUGGINS,NATALIE",2,jumper,missed,Centre,natalie duggins,,451
132,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,132,--,,,,,"REBOUND DEF by SALYER,CASSIDY",,,"REBOUND DEF by SALYER,CASSIDY",2,defensive rebound,,hendrix,cassidy salyer,,
133,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,133,07:27,,,,,"MISS JUMPER by BURNS,KENNEDI",,,"MISS JUMPER by BURNS,KENNEDI",2,jumper,missed,hendrix,kennedi burns,,447
134,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,134,--,,,,,"REBOUND OFF by PIERCE,MADI",,,"REBOUND OFF by PIERCE,MADI",2,offensive rebound,,hendrix,madi pierce,,
135,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,135,07:15,,,,,"MISS LAYUP by PIERCE,MADI",,,"MISS LAYUP by PIERCE,MADI",2,layup,missed,hendrix,madi pierce,,435
136,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,136,07:07,"MISS JUMPER by CHIRICO,PRESLEY",,,,,,,"MISS JUMPER by CHIRICO,PRESLEY",2,jumper,missed,Centre,presley chirico,,427
137,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,137,--,,,,,"REBOUND DEF by BURNS,KENNEDI",,,"REBOUND DEF by BURNS,KENNEDI",2,defensive rebound,,hendrix,kennedi burns,,
138,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,138,06:59,,27 (+3),,24,"GOOD JUMPER by PIERCE,MADI",HENDRIX 27-24 (+3),,"GOOD JUMPER by PIERCE,MADI",2,jumper,good,hendrix,madi pierce,2,419
139,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,139,06:04,,27,,27,"GOOD 3PTR by SALYER,CASSIDY",HENDRIX 27-27 (0),,"GOOD 3PTR by SALYER,CASSIDY",2,three pointer,good,hendrix,cassidy salyer,3,364
140,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,140,06:00,"SUB IN by JENNINGS,RACHEL",,,,,,,"SUB IN by JENNINGS,RACHEL",2,subbing in,,Centre,rachel jennings,,360
141,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,141,06:00,"SUB IN by DUGGINS,NATALIE",,,,,,,"SUB IN by DUGGINS,NATALIE",2,subbing in,,Centre,natalie duggins,,360
142,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,142,06:00,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",2,subbing out,,Centre,ellen hicks,,360
143,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,143,06:00,"SUB OUT by HEROLD,PAYTON",,,,,,,"SUB OUT by HEROLD,PAYTON",2,subbing out,,Centre,payton herold,,360
144,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,144,06:00,,,,,"SUB IN by WENDT,CAROLINE",,,"SUB IN by WENDT,CAROLINE",2,subbing in,,hendrix,caroline wendt,,360
145,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,145,06:00,,,,,"SUB IN by NEILSON,BELLE",,,"SUB IN by NEILSON,BELLE",2,subbing in,,hendrix,belle neilson,,360
146,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,146,06:00,,,,,"SUB OUT by JENKINS,KESSIE",,,"SUB OUT by JENKINS,KESSIE",2,subbing out,,hendrix,kessie jenkins,,360
147,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,147,06:00,,,,,"SUB OUT by PIERCE,MADI",,,"SUB OUT by PIERCE,MADI",2,subbing out,,hendrix,madi pierce,,360
148,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,148,05:55,"GOOD 3PTR by MARCUM,MADISON",30 (+3),,27,,CENTRE 30-27 (+3),,"GOOD 3PTR by MARCUM,MADISON",2,three pointer,good,Centre,madison marcum,3,355
149,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,149,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",2,assist,,Centre,abigail wehby,,
150,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,150,05:43,,30,,30,"GOOD 3PTR by BURNS,KENNEDI",HENDRIX 30-30 (0),,"GOOD 3PTR by BURNS,KENNEDI",2,three pointer,good,hendrix,kennedi burns,3,343
151,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,151,05:31,"TURNOVER  by MURRAY,KYLEE",,,,,,,"TURNOVER  by MURRAY,KYLEE",2,turnover,,Centre,kylee murray,,331
152,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,152,05:31,,,,,"STEAL  by WENDT,CAROLINE",,,"STEAL  by WENDT,CAROLINE",2,steal,,hendrix,,,331
153,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,153,05:31,"FOUL  by JENNINGS,RACHEL",,,,,,,"FOUL  by JENNINGS,RACHEL",2,foul,,Centre,rachel jennings,,331
154,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,154,05:24,,,,,"TURNOVER  by GUTIERREZ,ANISSA",,,"TURNOVER  by GUTIERREZ,ANISSA",2,turnover,,hendrix,anissa gutierrez,,324
155,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,155,05:24,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",2,subbing in,,Centre,ellen hicks,,324
156,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,156,05:24,"SUB OUT by DUGGINS,NATALIE",,,,,,,"SUB OUT by DUGGINS,NATALIE",2,subbing out,,Centre,natalie duggins,,324
157,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,157,04:52,"MISS 3PTR by MURRAY,KYLEE",,,,,,,"MISS 3PTR by MURRAY,KYLEE",2,three pointer,missed,Centre,kylee murray,,292
158,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,158,--,"REBOUND OFF by HICKS,ELLEN",,,,,,,"REBOUND OFF by HICKS,ELLEN",2,offensive rebound,,Centre,ellen hicks,,
159,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,159,04:43,"TURNOVER  by JENNINGS,RACHEL",,,,,,,"TURNOVER  by JENNINGS,RACHEL",2,turnover,,Centre,rachel jennings,,283
160,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,160,04:43,,,,,"SUB IN by SALYER,CASSIDY",,,"SUB IN by SALYER,CASSIDY",2,subbing in,,hendrix,cassidy salyer,,283
161,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,161,04:43,,,,,"SUB IN by PIERCE,MADI",,,"SUB IN by PIERCE,MADI",2,subbing in,,hendrix,madi pierce,,283
162,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,162,04:43,,,,,"SUB OUT by WOPPMAN,RACHEL",,,"SUB OUT by WOPPMAN,RACHEL",2,subbing out,,hendrix,rachel woppman,,283
163,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,163,04:43,,,,,"SUB OUT by NEILSON,BELLE",,,"SUB OUT by NEILSON,BELLE",2,subbing out,,hendrix,belle neilson,,283
164,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,164,04:36,,,,,"TURNOVER  by GUTIERREZ,ANISSA",,,"TURNOVER  by GUTIERREZ,ANISSA",2,turnover,,hendrix,anissa gutierrez,,276
165,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,165,04:20,"MISS JUMPER by HICKS,ELLEN",,,,,,,"MISS JUMPER by HICKS,ELLEN",2,jumper,missed,Centre,ellen hicks,,260
166,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,166,--,,,,,"REBOUND DEF by PIERCE,MADI",,,"REBOUND DEF by PIERCE,MADI",2,defensive rebound,,hendrix,madi pierce,,
167,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,167,04:08,,,,,"MISS 3PTR by PIERCE,MADI",,,"MISS 3PTR by PIERCE,MADI",2,three pointer,missed,hendrix,madi pierce,,248
168,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,168,--,"REBOUND DEF by WEHBY,ABIGAIL",,,,,,,"REBOUND DEF by WEHBY,ABIGAIL",2,defensive rebound,,Centre,abigail wehby,,
169,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,169,03:56,"MISS LAYUP by MURRAY,KYLEE",,,,,,,"MISS LAYUP by MURRAY,KYLEE",2,layup,missed,Centre,kylee murray,,236
170,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,170,--,,,,,"REBOUND DEF by PIERCE,MADI",,,"REBOUND DEF by PIERCE,MADI",2,defensive rebound,,hendrix,madi pierce,,
171,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,171,03:41,,30,,32 (+2),"GOOD JUMPER by WENDT,CAROLINE(in the paint)",HENDRIX 30-32 (-2),,"GOOD JUMPER by WENDT,CAROLINE(in the paint)",2,jumper,good,hendrix,caroline wendt,2,221
172,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,172,03:21,,,,,"FOUL  by SALYER,CASSIDY",,,"FOUL  by SALYER,CASSIDY",2,foul,,hendrix,cassidy salyer,,201
173,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,173,03:21,"SUB IN by HEROLD,PAYTON",,,,,,,"SUB IN by HEROLD,PAYTON",2,subbing in,,Centre,payton herold,,201
174,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,174,03:21,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",2,subbing in,,Centre,presley chirico,,201
175,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,175,03:21,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",2,subbing out,,Centre,kylee murray,,201
176,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,176,03:21,"SUB OUT by JENNINGS,RACHEL",,,,,,,"SUB OUT by JENNINGS,RACHEL",2,subbing out,,Centre,rachel jennings,,201
177,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,177,03:21,,,,,"SUB IN by KORB,KELSEY",,,"SUB IN by KORB,KELSEY",2,subbing in,,hendrix,kelsey korb,,201
178,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,178,03:21,,,,,"SUB OUT by GUTIERREZ,ANISSA",,,"SUB OUT by GUTIERREZ,ANISSA",2,subbing out,,hendrix,anissa gutierrez,,201
179,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,179,03:18,,,,,"FOUL  by PIERCE,MADI",,,"FOUL  by PIERCE,MADI",2,foul,,hendrix,madi pierce,,198
180,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,180,03:18,"MISS FT by HICKS,ELLEN",,,,,,,"MISS FT by HICKS,ELLEN",2,free throw,missed,Centre,ellen hicks,,198
181,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,181,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
182,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,182,03:18,"GOOD FT by HICKS,ELLEN",31,,32 (+1),,CENTRE 31-32 (-1),,"GOOD FT by HICKS,ELLEN",2,free throw,good,Centre,ellen hicks,1,198
183,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,183,03:18,"SUB IN by DUGGINS,NATALIE",,,,,,,"SUB IN by DUGGINS,NATALIE",2,subbing in,,Centre,natalie duggins,,198
184,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,184,03:18,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",2,subbing out,,Centre,ellen hicks,,198
185,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,185,03:18,,,,,"SUB IN by JENKINS,KESSIE",,,"SUB IN by JENKINS,KESSIE",2,subbing in,,hendrix,kessie jenkins,,198
186,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,186,03:18,,,,,"SUB OUT by PIERCE,MADI",,,"SUB OUT by PIERCE,MADI",2,subbing out,,hendrix,madi pierce,,198
187,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,187,03:00,,,,,"MISS 3PTR by SALYER,CASSIDY",,,"MISS 3PTR by SALYER,CASSIDY",2,three pointer,missed,hendrix,cassidy salyer,,180
188,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,188,--,"REBOUND DEF by CHIRICO,PRESLEY",,,,,,,"REBOUND DEF by CHIRICO,PRESLEY",2,defensive rebound,,Centre,presley chirico,,
189,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,189,02:42,"MISS 3PTR by CHIRICO,PRESLEY",,,,,,,"MISS 3PTR by CHIRICO,PRESLEY",2,three pointer,missed,Centre,presley chirico,,162
190,9,hendrix,Centre,Hendrix,60-70,60,70,"25, 7, 18, 10, 60","16, 23, 16, 15, 70",25,7,18,10,60,16,23,16,15,70,"3-6, 3-6 SAA","1-10, 1-10 SAA",03/05/21,Lose,10,No Location Recorded,6:00 PM CT,A,190,--,,,,,"REBOUND DEF by KORB,KELSEY",,,"REBOUND DEF by KORB,KELSEY",2,defensive rebound,,hendrix,kelsey korb,,
