,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,centreScorePeriod6,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,opponentScorePeriod6,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Rhodes,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
205,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,205,04:46,,,,,"SUB IN by JENNINGS,RACHEL",,,"SUB IN by JENNINGS,RACHEL",2,subbing in,,Centre,rachel jennings,,286
206,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,206,04:46,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",2,subbing in,,Centre,ellen hicks,,286
207,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,207,04:46,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",2,subbing in,,Centre,josie thacker,,286
208,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,208,04:46,"SUB OUT by LAGARDE,A'NIYA",,,,,,,"SUB OUT by LAGARDE,A'NIYA",2,subbing out,,rhodes,a'niya lagarde,,286
209,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,209,04:46,"SUB OUT by HAGEN,ELLEN",,,,,,,"SUB OUT by HAGEN,ELLEN",2,subbing out,,rhodes,ellen hagen,,286
210,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,210,04:46,"SUB OUT by ALTHOFF,CATHERINE",,,,,,,"SUB OUT by ALTHOFF,CATHERINE",2,subbing out,,rhodes,catherine althoff,,286
211,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,211,04:46,"SUB IN by LONG,LIBBY",,,,,,,"SUB IN by LONG,LIBBY",2,subbing in,,rhodes,libby long,,286
212,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,212,04:46,"SUB IN by MATHANGANI,ALEXYS",,,,,,,"SUB IN by MATHANGANI,ALEXYS",2,subbing in,,rhodes,alexys mathangani,,286
213,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,213,04:46,"SUB IN by FREDRICKSON,JORDAN",,,,,,,"SUB IN by FREDRICKSON,JORDAN",2,subbing in,,rhodes,jordan fredrickson,,286
214,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,214,04:20,,28 (+3),,25,"GOOD 3PTR by JENNINGS,RACHEL",Centre 28-25 (-3),,"GOOD 3PTR by JENNINGS,RACHEL",2,three pointer,good,Centre,rachel jennings,3,260
215,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,215,--,,,,,"ASSIST  by HEROLD,PAYTON",,,"ASSIST  by HEROLD,PAYTON",2,assist,,Centre,payton herold,,
216,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,216,03:59,"MISS LAYUP by FREDRICKSON,JORDAN(in the paint)",,,,,,,"MISS LAYUP by FREDRICKSON,JORDAN(in the paint)",2,layup,missed,rhodes,jordan fredrickson,,239
217,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,217,--,,,,,"REBOUND DEF by THACKER,JOSIE",,,"REBOUND DEF by THACKER,JOSIE",2,defensive rebound,,Centre,josie thacker,,
218,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,218,03:49,,,,,"MISS LAYUP by HICKS,ELLEN(in the paint)",,,"MISS LAYUP by HICKS,ELLEN(in the paint)",2,layup,missed,Centre,ellen hicks,,229
219,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,219,--,"REBOUND DEF by DOWNEY,KIERA",,,,,,,"REBOUND DEF by DOWNEY,KIERA",2,defensive rebound,,rhodes,kiera downey,,
220,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,220,03:39,"MISS LAYUP by DOWNEY,KIERA(in the paint)",,,,,,,"MISS LAYUP by DOWNEY,KIERA(in the paint)",2,layup,missed,rhodes,kiera downey,,219
221,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,221,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
222,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,222,03:39,,,,,"FOUL  by THACKER,JOSIE",,,"FOUL  by THACKER,JOSIE",2,foul,,Centre,josie thacker,,219
223,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,223,03:39,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",2,subbing out,,Centre,ellen hicks,,219
224,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,224,03:39,,,,,"SUB OUT by THACKER,JOSIE",,,"SUB OUT by THACKER,JOSIE",2,subbing out,,Centre,josie thacker,,219
225,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,225,03:39,,,,,"SUB IN by VINCENT,EMMA ROSE",,,"SUB IN by VINCENT,EMMA ROSE",2,subbing in,,Centre,emma rose vincent,,219
226,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,226,03:39,,,,,"SUB IN by DUGGINS,NATALIE",,,"SUB IN by DUGGINS,NATALIE",2,subbing in,,Centre,natalie duggins,,219
227,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,227,03:31,"MISS LAYUP by DOWNEY,KIERA(in the paint)",,,,,,,"MISS LAYUP by DOWNEY,KIERA(in the paint)",2,layup,missed,rhodes,kiera downey,,211
228,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,228,--,,,,,"REBOUND DEF by MURRAY,KYLEE",,,"REBOUND DEF by MURRAY,KYLEE",2,defensive rebound,,Centre,kylee murray,,
229,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,229,03:03,,,,,"MISS LAYUP by MURRAY,KYLEE(in the paint)",,,"MISS LAYUP by MURRAY,KYLEE(in the paint)",2,layup,missed,Centre,kylee murray,,183
230,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,230,--,"REBOUND DEF by FREDRICKSON,JORDAN",,,,,,,"REBOUND DEF by FREDRICKSON,JORDAN",2,defensive rebound,,rhodes,jordan fredrickson,,
231,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,231,02:54,"MISS JUMPER by FREDRICKSON,JORDAN",,,,,,,"MISS JUMPER by FREDRICKSON,JORDAN",2,jumper,missed,rhodes,jordan fredrickson,,174
232,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,232,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
233,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,233,02:42,,,,,"MISS JUMPER by JENNINGS,RACHEL",,,"MISS JUMPER by JENNINGS,RACHEL",2,jumper,missed,Centre,rachel jennings,,162
234,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,234,--,,,,,"REBOUND OFF by VINCENT,EMMA ROSE",,,"REBOUND OFF by VINCENT,EMMA ROSE",2,offensive rebound,,Centre,emma rose vincent,,
235,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,235,02:33,,,,,"MISS LAYUP by VINCENT,EMMA ROSE(in the paint)",,,"MISS LAYUP by VINCENT,EMMA ROSE(in the paint)",2,layup,missed,Centre,emma rose vincent,,153
236,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,236,--,,,,,"REBOUND OFF by VINCENT,EMMA ROSE",,,"REBOUND OFF by VINCENT,EMMA ROSE",2,offensive rebound,,Centre,emma rose vincent,,
237,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,237,02:24,,,,,"MISS 3PTR by MURRAY,KYLEE",,,"MISS 3PTR by MURRAY,KYLEE",2,three pointer,missed,Centre,kylee murray,,144
238,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,238,--,,,,,"REBOUND OFF by DUGGINS,NATALIE",,,"REBOUND OFF by DUGGINS,NATALIE",2,offensive rebound,,Centre,natalie duggins,,
239,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,239,02:14,,28 (+1),,27,"GOOD LAYUP by VINCENT,EMMA ROSE(in the paint)",Centre 28-27 (-1),,"GOOD LAYUP by VINCENT,EMMA ROSE(in the paint)",2,layup,good,Centre,emma rose vincent,2,134
240,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,240,02:10,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,130
241,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,241,02:09,,,,,"SUB OUT by VINCENT,EMMA ROSE",,,"SUB OUT by VINCENT,EMMA ROSE",2,subbing out,,Centre,emma rose vincent,,129
242,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,242,02:09,,,,,"SUB OUT by DUGGINS,NATALIE",,,"SUB OUT by DUGGINS,NATALIE",2,subbing out,,Centre,natalie duggins,,129
243,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,243,02:09,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",2,subbing in,,Centre,ellen hicks,,129
244,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,244,02:09,,,,,"SUB IN by GARRETT,TAYLOR",,,"SUB IN by GARRETT,TAYLOR",2,subbing in,,Centre,taylor garrett,,129
245,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,245,02:09,"SUB OUT by FREDRICKSON,JORDAN",,,,,,,"SUB OUT by FREDRICKSON,JORDAN",2,subbing out,,rhodes,jordan fredrickson,,129
246,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,246,02:09,"SUB IN by ALTHOFF,CATHERINE",,,,,,,"SUB IN by ALTHOFF,CATHERINE",2,subbing in,,rhodes,catherine althoff,,129
247,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,247,01:59,"MISS JUMPER by DOWNEY,KIERA",,,,,,,"MISS JUMPER by DOWNEY,KIERA",2,jumper,missed,rhodes,kiera downey,,119
248,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,248,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",2,defensive rebound,,Centre,ellen hicks,,
249,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,249,01:48,,,,,"MISS JUMPER by GARRETT,TAYLOR",,,"MISS JUMPER by GARRETT,TAYLOR",2,jumper,missed,Centre,taylor garrett,,108
250,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,250,--,"REBOUND DEF by MAYEUX,ALLI",,,,,,,"REBOUND DEF by MAYEUX,ALLI",2,defensive rebound,,rhodes,alli mayeux,,
251,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,251,01:43,"TURNOVER  by LONG,LIBBY",,,,,,,"TURNOVER  by LONG,LIBBY",2,turnover,,rhodes,libby long,,103
252,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,252,01:43,,,,,"STEAL  by HICKS,ELLEN",,,"STEAL  by HICKS,ELLEN",2,steal,,Centre,,,103
253,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,253,01:37,,28,,29 (+1),"GOOD LAYUP by HICKS,ELLEN(fastbreak)(in the paint)",Centre 28-29 (+1),,"GOOD LAYUP by HICKS,ELLEN(fastbreak)(in the paint)",2,layup,good,Centre,ellen(fastbreak) hicks,2,97
254,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,254,01:29,,,,,"FOUL  by HICKS,ELLEN",,,"FOUL  by HICKS,ELLEN",2,foul,,Centre,ellen hicks,,89
255,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,255,01:29,"SUB OUT by LONG,LIBBY",,,,,,,"SUB OUT by LONG,LIBBY",2,subbing out,,rhodes,libby long,,89
256,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,256,01:29,"SUB IN by HAGEN,ELLEN",,,,,,,"SUB IN by HAGEN,ELLEN",2,subbing in,,rhodes,ellen hagen,,89
257,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,257,01:29,"GOOD FT by ALTHOFF,CATHERINE",29,,29,,Rhodes 29-29 (0),,"GOOD FT by ALTHOFF,CATHERINE",2,free throw,good,rhodes,catherine althoff,1,89
258,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,258,01:29,"GOOD FT by ALTHOFF,CATHERINE",30 (+1),,29,,Rhodes 30-29 (-1),,"GOOD FT by ALTHOFF,CATHERINE",2,free throw,good,rhodes,catherine althoff,1,89
259,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,259,01:29,"SUB OUT by MATHANGANI,ALEXYS",,,,,,,"SUB OUT by MATHANGANI,ALEXYS",2,subbing out,,rhodes,alexys mathangani,,89
260,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,260,01:29,"SUB IN by TAYLOR,CAROLINE",,,,,,,"SUB IN by TAYLOR,CAROLINE",2,subbing in,,rhodes,caroline taylor,,89
261,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,261,01:02,,30,,31 (+1),"GOOD JUMPER by HICKS,ELLEN(in the paint)",Centre 30-31 (+1),,"GOOD JUMPER by HICKS,ELLEN(in the paint)",2,jumper,good,Centre,ellen hicks,2,62
262,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,262,--,,,,,"ASSIST  by HEROLD,PAYTON",,,"ASSIST  by HEROLD,PAYTON",2,assist,,Centre,payton herold,,
263,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,263,00:30,"MISS JUMPER by HAGEN,ELLEN",,,,,,,"MISS JUMPER by HAGEN,ELLEN",2,jumper,missed,rhodes,ellen hagen,,30
264,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,264,--,"REBOUND OFF by ALTHOFF,CATHERINE",,,,,,,"REBOUND OFF by ALTHOFF,CATHERINE",2,offensive rebound,,rhodes,catherine althoff,,
265,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,265,00:25,"MISS LAYUP by ALTHOFF,CATHERINE(in the paint)",,,,,,,"MISS LAYUP by ALTHOFF,CATHERINE(in the paint)",2,layup,missed,rhodes,catherine althoff,,25
266,2,rhodes,Rhodes,Centre,74-81,74,81,"17, 14, 17, 21, 5, 74","18, 12, 15, 24, 12, 81",17,14,17,21,5,74,18,12,15,24,12,81,"0-2,0-2 SAA","4-0,4-0 SAA",01/23/21,Lose,1,No Location Recorded,1:00 PM,H,266,--,"REBOUND OFF by ALTHOFF,CATHERINE",,,,,,,"REBOUND OFF by ALTHOFF,CATHERINE",2,offensive rebound,,rhodes,catherine althoff,,
