,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CEN,Away Team Score,Play Team Indicator,Home Team Score,RHO,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
321,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,321,07:35,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",3,turnover,,Centre,abigail stewart,,455
322,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,322,07:35,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,455
323,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,323,07:35,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,455
324,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,324,07:35,,,,,"SUB IN by GIESEN,SARA",,,"SUB IN by GIESEN,SARA",3,subbing in,,rhodes,sara giesen,,455
325,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,325,07:35,,,,,"SUB OUT by YOUNG,ALLIE",,,"SUB OUT by YOUNG,ALLIE",3,subbing out,,rhodes,allie young,,455
326,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,326,07:12,,26,,32 (+6),"GOOD JUMPER by USTICK,JESSIE",RHO 26-32 (-6),,"GOOD JUMPER by USTICK,JESSIE",3,jumper,good,rhodes,jessie ustick,2,432
327,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,327,--,,,,,"ASSIST  by KRAMER,BAILEY",,,"ASSIST  by KRAMER,BAILEY",3,assist,,rhodes,bailey kramer,,
328,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,328,06:55,"TURNOVER  by ANDREASSEN,CAROLINE",,,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",3,turnover,,Centre,caroline andreassen,,415
329,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,329,06:54,,,,,"STEAL  by GIESEN,SARA",,,"STEAL  by GIESEN,SARA",3,steal,,rhodes,,,414
330,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,330,06:37,,26,,34 (+8),"GOOD LAYUP by KRAMER,BAILEY(in the paint)",RHO 26-34 (-8),,"GOOD LAYUP by KRAMER,BAILEY(in the paint)",3,layup,good,rhodes,bailey kramer,2,397
331,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,331,--,,,,,"ASSIST  by USTICK,JESSIE",,,"ASSIST  by USTICK,JESSIE",3,assist,,rhodes,jessie ustick,,
332,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,332,06:14,"MISS JUMPER by ANDREASSEN,CAROLINE",,,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",3,jumper,missed,Centre,caroline andreassen,,374
333,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,333,--,,,,,"REBOUND DEF by USTICK,JESSIE",,,"REBOUND DEF by USTICK,JESSIE",3,defensive rebound,,rhodes,jessie ustick,,
334,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,334,05:56,,26,,37 (+11),"GOOD 3PTR by SMITH,BLAIRE",RHO 26-37 (-11),,"GOOD 3PTR by SMITH,BLAIRE",3,three pointer,good,rhodes,blaire smith,3,356
335,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,335,--,,,,,"ASSIST  by KRAMER,BAILEY",,,"ASSIST  by KRAMER,BAILEY",3,assist,,rhodes,bailey kramer,,
336,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,336,05:28,,,,,"FOUL  by USTICK,JESSIE",,,"FOUL  by USTICK,JESSIE",3,foul,,rhodes,jessie ustick,,328
337,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,337,05:28,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,328
338,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,338,05:28,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,328
339,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,339,05:28,"SUB IN by MOORE,LAUREN",,,,,,,"SUB IN by MOORE,LAUREN",3,subbing in,,Centre,lauren moore,,328
340,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,340,05:28,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",3,subbing in,,Centre,ami ballard,,328
341,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,341,05:28,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,328
342,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,342,05:28,"SUB OUT by ADEROBA,OYIN",,,,,,,"SUB OUT by ADEROBA,OYIN",3,subbing out,,Centre,oyin aderoba,,328
343,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,343,05:28,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,328
344,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,344,05:28,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,328
345,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,345,05:28,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",3,subbing out,,Centre,kathleen wilson,,328
346,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,346,05:28,"SUB OUT by RIPPER,ANNIE",,,,,,,"SUB OUT by RIPPER,ANNIE",3,subbing out,,Centre,annie ripper,,328
347,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,347,05:28,,,,,"SUB IN by SUMMERS,DANIELLE",,,"SUB IN by SUMMERS,DANIELLE",3,subbing in,,rhodes,danielle summers,,328
348,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,348,05:28,,,,,"SUB OUT by SMITH,BLAIRE",,,"SUB OUT by SMITH,BLAIRE",3,subbing out,,rhodes,blaire smith,,328
349,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,349,05:25,"MISS JUMPER by FEE,MIKAYLA",,,,,,,"MISS JUMPER by FEE,MIKAYLA",3,jumper,missed,Centre,mikayla fee,,325
350,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,350,--,,,,,"REBOUND DEF by KRAMER,BAILEY",,,"REBOUND DEF by KRAMER,BAILEY",3,defensive rebound,,rhodes,bailey kramer,,
351,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,351,05:15,"FOUL  by MOORE,LAUREN",,,,,,,"FOUL  by MOORE,LAUREN",3,foul,,Centre,lauren moore,,315
352,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,352,05:15,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,315
353,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,353,05:15,"SUB OUT by MOORE,LAUREN",,,,,,,"SUB OUT by MOORE,LAUREN",3,subbing out,,Centre,lauren moore,,315
354,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,354,05:15,,,,,"SUB IN by MULLER,ANNA",,,"SUB IN by MULLER,ANNA",3,subbing in,,rhodes,anna muller,,315
355,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,355,05:15,,,,,"SUB OUT by KRAMER,BAILEY",,,"SUB OUT by KRAMER,BAILEY",3,subbing out,,rhodes,bailey kramer,,315
356,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,356,05:05,,,,,"MISS JUMPER by USTICK,JESSIE",,,"MISS JUMPER by USTICK,JESSIE",3,jumper,missed,rhodes,jessie ustick,,305
357,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,357,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
358,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,358,04:36,"TURNOVER  by SCHAD,OLIVIA",,,,,,,"TURNOVER  by SCHAD,OLIVIA",3,turnover,,Centre,olivia schad,,276
359,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,359,04:36,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,3,timeout,,rhodes,,,276
360,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,360,04:19,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",3,foul,,Centre,mikayla fee,,259
361,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,361,04:19,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,259
362,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,362,04:19,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,259
363,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,363,04:15,,26,,39 (+13),"GOOD JUMPER by USTICK,JESSIE(in the paint)",RHO 26-39 (-13),,"GOOD JUMPER by USTICK,JESSIE(in the paint)",3,jumper,good,rhodes,jessie ustick,2,255
364,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,364,03:59,,,,,"FOUL  by GIESEN,SARA",,,"FOUL  by GIESEN,SARA",3,foul,,rhodes,sara giesen,,239
365,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,365,03:59,"MISS FT by BUNNER,CHEYENNE",,,,,,,"MISS FT by BUNNER,CHEYENNE",3,free throw,missed,Centre,cheyenne bunner,,239
366,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,366,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
367,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,367,03:59,"GOOD FT by BUNNER,CHEYENNE",27,,39 (+12),,CEN 27-39 (-12),,"GOOD FT by BUNNER,CHEYENNE",3,free throw,good,Centre,cheyenne bunner,1,239
368,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,368,03:59,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,239
369,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,369,03:59,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,239
370,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,370,03:59,,,,,"SUB IN by YOUNG,ALLIE",,,"SUB IN by YOUNG,ALLIE",3,subbing in,,rhodes,allie young,,239
371,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,371,03:59,,,,,"SUB OUT by DEERY,ERIN",,,"SUB OUT by DEERY,ERIN",3,subbing out,,rhodes,erin deery,,239
372,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,372,03:48,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,228
373,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,373,03:48,,,,,"MISS FT by MULLER,ANNA",,,"MISS FT by MULLER,ANNA",3,free throw,missed,rhodes,anna muller,,228
374,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,374,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
375,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,375,03:48,,,,,"MISS FT by MULLER,ANNA",,,"MISS FT by MULLER,ANNA",3,free throw,missed,rhodes,anna muller,,228
376,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,376,--,"REBOUND DEF by BUNNER,CHEYENNE",,,,,,,"REBOUND DEF by BUNNER,CHEYENNE",3,defensive rebound,,Centre,cheyenne bunner,,
377,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,377,03:26,"GOOD JUMPER by ANDREASSEN,CAROLINE(in the paint)",29,,39 (+10),,CEN 29-39 (-10),,"GOOD JUMPER by ANDREASSEN,CAROLINE(in the paint)",3,jumper,good,Centre,caroline andreassen,2,206
378,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,378,03:11,,,,,"MISS JUMPER by USTICK,JESSIE",,,"MISS JUMPER by USTICK,JESSIE",3,jumper,missed,rhodes,jessie ustick,,191
379,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,379,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
380,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,380,03:06,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,186
381,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,381,03:06,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,186
382,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,382,03:06,,,,,"SUB IN by SMITH,BLAIRE",,,"SUB IN by SMITH,BLAIRE",3,subbing in,,rhodes,blaire smith,,186
383,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,383,03:06,,,,,"SUB OUT by USTICK,JESSIE",,,"SUB OUT by USTICK,JESSIE",3,subbing out,,rhodes,jessie ustick,,186
384,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,384,03:03,,,,,"MISS 3PTR by GIESEN,SARA",,,"MISS 3PTR by GIESEN,SARA",3,three pointer,missed,rhodes,sara giesen,,183
385,23,rhodes,Centre College,Rhodes,37-61,37,61,"12, 9, 9, 7, 37","11, 13, 22, 15, 61",12,9,9,7,37,11,13,22,15,61,"6-17, 4-8 SAA","5-18, 4-8 SAA",02/10/17,Lose,277,No Location Recorded,6:00 PM,A,385,--,,,,,"REBOUND OFF by MULLER,ANNA",,,"REBOUND OFF by MULLER,ANNA",3,offensive rebound,,rhodes,anna muller,,
