,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MILLSAPS,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
190,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,190,--,"REBOUND DEF by KLUNK,KIM",,,,,,,"REBOUND DEF by KLUNK,KIM",2,defensive rebound,,millsaps,kim klunk,,
191,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,191,02:17,"TURNOVER  by FREEMAN,KALA-JEWEL",,,,,,,"TURNOVER  by FREEMAN,KALA-JEWEL",2,turnover,,millsaps,kala-jewel freeman,,137
192,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,192,02:17,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,137
193,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,193,02:17,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",2,subbing in,,Centre,lauren moore,,137
194,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,194,02:17,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",2,subbing in,,Centre,ami ballard,,137
195,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,195,02:17,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",2,subbing out,,Centre,day vance,,137
196,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,196,02:17,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,137
197,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,197,02:17,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,137
198,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,198,02:14,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,134
199,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,199,02:09,,,,,"MISS JUMPER by BALLARD,AMI",,,"MISS JUMPER by BALLARD,AMI",2,jumper,missed,Centre,ami ballard,,129
200,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,200,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,millsaps,,,
201,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,201,01:38,"TURNOVER  by JONES,BRAZIA",,,,,,,"TURNOVER  by JONES,BRAZIA",2,turnover,,millsaps,brazia jones,,98
202,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,202,01:36,,,,,"STEAL  by BALLARD,AMI",,,"STEAL  by BALLARD,AMI",2,steal,,Centre,,,96
203,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,203,01:32,,,,,"TURNOVER  by MOORE,LAUREN",,,"TURNOVER  by MOORE,LAUREN",2,turnover,,Centre,lauren moore,,92
204,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,204,01:31,"STEAL  by JONES,BRAZIA",,,,,,,"STEAL  by JONES,BRAZIA",2,steal,,millsaps,,,91
205,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,205,01:14,"GOOD JUMPER by FREEMAN,KALA-JEWEL(in the paint)",20,,26 (+6),,MILLSAPS 20-26 (+6),,"GOOD JUMPER by FREEMAN,KALA-JEWEL(in the paint)",2,jumper,good,millsaps,kala-jewel freeman,2,74
206,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,206,--,"ASSIST  by JONES,BRAZIA",,,,,,,"ASSIST  by JONES,BRAZIA",2,assist,,millsaps,brazia jones,,
207,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,207,00:50,"FOUL  by DONALDSON,MEGAN",,,,,,,"FOUL  by DONALDSON,MEGAN",2,foul,,millsaps,megan donaldson,,50
208,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,208,00:41,,,,,"MISS JUMPER by FEE,MIKAYLA",,,"MISS JUMPER by FEE,MIKAYLA",2,jumper,missed,Centre,mikayla fee,,41
209,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,209,--,"REBOUND DEF by FREEMAN,KALA-JEWEL",,,,,,,"REBOUND DEF by FREEMAN,KALA-JEWEL",2,defensive rebound,,millsaps,kala-jewel freeman,,
210,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,210,00:13,"GOOD JUMPER by FREEMAN,KALA-JEWEL",22,,26 (+4),,MILLSAPS 22-26 (+4),,"GOOD JUMPER by FREEMAN,KALA-JEWEL",2,jumper,good,millsaps,kala-jewel freeman,2,13
211,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,211,00:06,,,,,"MISS 3PTR by MILLER,LAKKEN",,,"MISS 3PTR by MILLER,LAKKEN",2,three pointer,missed,Centre,lakken miller,,6
212,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,212,--,,,,,"REBOUND OFF by MOORE,LAUREN",,,"REBOUND OFF by MOORE,LAUREN",2,offensive rebound,,Centre,lauren moore,,
213,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,213,00:02,"FOUL  by KLUNK,KIM",,,,,,,"FOUL  by KLUNK,KIM",2,foul,,millsaps,kim klunk,,2
214,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,214,00:02,,,,,"MISS FT by MOORE,LAUREN",,,"MISS FT by MOORE,LAUREN",2,free throw,missed,Centre,lauren moore,,2
215,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,215,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
216,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,216,00:02,,,,,"MISS FT by MOORE,LAUREN",,,"MISS FT by MOORE,LAUREN",2,free throw,missed,Centre,lauren moore,,2
217,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,217,--,"REBOUND DEF by KLUNK,KIM",,,,,,,"REBOUND DEF by KLUNK,KIM",2,defensive rebound,,millsaps,kim klunk,,
218,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,218,00:01,"TURNOVER  by KLUNK,KIM",,,,,,,"TURNOVER  by KLUNK,KIM",2,turnover,,millsaps,kim klunk,,1
219,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,219,00:00,"SUB IN by GUILBEAU,CAROLINE",,,,,,,"SUB IN by GUILBEAU,CAROLINE",2,subbing in,,millsaps,caroline guilbeau,,0
220,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,220,00:00,"SUB OUT by DONALDSON,MEGAN",,,,,,,"SUB OUT by DONALDSON,MEGAN",2,subbing out,,millsaps,megan donaldson,,0
221,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,221,Start Period 3,,,,,,,,,3,,,,,,
222,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,222,09:44,,22,,28 (+6),"GOOD JUMPER by MILLER,LAKKEN(in the paint)",CENTRE-W 22-28 (+6),,"GOOD JUMPER by MILLER,LAKKEN(in the paint)",3,jumper,good,Centre,lakken miller,2,584
223,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,223,09:30,"MISS JUMPER by JONES,BRAZIA",,,,,,,"MISS JUMPER by JONES,BRAZIA",3,jumper,missed,millsaps,brazia jones,,570
224,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,224,--,"REBOUND OFF by KLUNK,KIM",,,,,,,"REBOUND OFF by KLUNK,KIM",3,offensive rebound,,millsaps,kim klunk,,
225,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,225,09:24,,,,,"FOUL  by ANDREASSEN,CAROLINE",,,"FOUL  by ANDREASSEN,CAROLINE",3,foul,,Centre,caroline andreassen,,564
226,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,226,09:23,"MISS JUMPER by FREEMAN,KALA-JEWEL",,,,,,,"MISS JUMPER by FREEMAN,KALA-JEWEL",3,jumper,missed,millsaps,kala-jewel freeman,,563
227,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,227,--,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",,,"REBOUND DEF by ANDREASSEN,CAROLINE",3,defensive rebound,,Centre,caroline andreassen,,
228,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,228,09:10,,22,,30 (+8),"GOOD JUMPER by VANCE,DAY",CENTRE-W 22-30 (+8),,"GOOD JUMPER by VANCE,DAY",3,jumper,good,Centre,day vance,2,550
229,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,229,--,,,,,"ASSIST  by SCHAD,OLIVIA",,,"ASSIST  by SCHAD,OLIVIA",3,assist,,Centre,olivia schad,,
230,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,230,08:58,"MISS 3PTR by GUILBEAU,CAROLINE",,,,,,,"MISS 3PTR by GUILBEAU,CAROLINE",3,three pointer,missed,millsaps,caroline guilbeau,,538
231,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,231,--,"REBOUND OFF by KLUNK,KIM",,,,,,,"REBOUND OFF by KLUNK,KIM",3,offensive rebound,,millsaps,kim klunk,,
232,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,232,08:48,"TURNOVER  by JONES,BRAZIA",,,,,,,"TURNOVER  by JONES,BRAZIA",3,turnover,,millsaps,brazia jones,,528
233,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,233,08:47,,,,,"STEAL  by STEWART,ABIGAIL",,,"STEAL  by STEWART,ABIGAIL",3,steal,,Centre,,,527
234,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,234,08:05,,22,,32 (+10),"GOOD JUMPER by ANDREASSEN,CAROLINE",CENTRE-W 22-32 (+10),,"GOOD JUMPER by ANDREASSEN,CAROLINE",3,jumper,good,Centre,caroline andreassen,2,485
235,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,235,07:37,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,457
236,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,236,07:37,"GOOD FT by KLUNK,KIM",23,,32 (+9),,MILLSAPS 23-32 (+9),,"GOOD FT by KLUNK,KIM",3,free throw,good,millsaps,kim klunk,1,457
237,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,237,07:37,"GOOD FT by KLUNK,KIM",24,,32 (+8),,MILLSAPS 24-32 (+8),,"GOOD FT by KLUNK,KIM",3,free throw,good,millsaps,kim klunk,1,457
238,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,238,07:37,"SUB IN by JONES,BRAZIA",,,,,,,"SUB IN by JONES,BRAZIA",3,subbing in,,millsaps,brazia jones,,457
239,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,239,07:37,"SUB OUT by THOMAS,BRAXTON",,,,,,,"SUB OUT by THOMAS,BRAXTON",3,subbing out,,millsaps,braxton thomas,,457
240,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,240,07:37,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,457
241,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,241,07:37,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,457
242,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,242,07:37,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,457
243,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,243,07:37,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,457
244,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,244,07:24,"SUB IN by DONALDSON,MEGAN",,,,,,,"SUB IN by DONALDSON,MEGAN",3,subbing in,,millsaps,megan donaldson,,444
245,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,245,07:24,"SUB OUT by GUILBEAU,CAROLINE",,,,,,,"SUB OUT by GUILBEAU,CAROLINE",3,subbing out,,millsaps,caroline guilbeau,,444
246,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,246,07:14,,24,,35 (+11),"GOOD 3PTR by MILLER,LAKKEN",CENTRE-W 24-35 (+11),,"GOOD 3PTR by MILLER,LAKKEN",3,three pointer,good,Centre,lakken miller,3,434
247,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,247,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",3,assist,,Centre,paige kellam,,
248,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,248,06:47,"TURNOVER  by FREEMAN,KALA-JEWEL",,,,,,,"TURNOVER  by FREEMAN,KALA-JEWEL",3,turnover,,millsaps,kala-jewel freeman,,407
249,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,249,06:46,,,,,"STEAL  by VANCE,DAY",,,"STEAL  by VANCE,DAY",3,steal,,Centre,,,406
250,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,250,06:34,,,,,"MISS JUMPER by VANCE,DAY",,,"MISS JUMPER by VANCE,DAY",3,jumper,missed,Centre,day vance,,394
251,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,251,06:34,"BLOCK  by KLUNK,KIM",,,,,,,"BLOCK  by KLUNK,KIM",3,block,,millsaps,kim klunk,,394
252,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,252,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
253,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,253,06:29,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",,,"MISS JUMPER by ANDREASSEN,CAROLINE",3,jumper,missed,Centre,caroline andreassen,,389
254,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,254,--,,,,,"REBOUND OFF by VANCE,DAY",,,"REBOUND OFF by VANCE,DAY",3,offensive rebound,,Centre,day vance,,
255,20,millsaps,Millsaps,Centre,56-52,56,52,"13, 13, 15, 15, 56","5, 17, 11, 19, 52",13,13,15,15,56,5,17,11,19,52,"6-14, 4-5 SAA","13-7, 6-3 SAA",01/29/17,Win,475,No Location Recorded,12:00 PM,H,255,06:26,"FOUL  by THOMAS,BRAXTON",,,,,,,"FOUL  by THOMAS,BRAXTON",3,foul,,millsaps,braxton thomas,,386
