,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
213,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,213,01:40,"GOOD LAYUP by HALLMARK,KALEY(in the paint)",26 (+13),,13,,CCW 26-13 (-13),,"GOOD LAYUP by HALLMARK,KALEY(in the paint)",2,layup,good,covenant,kaley hallmark,2,100
214,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,214,01:17,,,,,"TURNOVER  by VANCE,DAY",,,"TURNOVER  by VANCE,DAY",2,turnover,,Centre,day vance,,77
215,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,215,01:15,"STEAL  by WILLIAMS,ALEIGHA",,,,,,,"STEAL  by WILLIAMS,ALEIGHA",2,steal,,covenant,,,75
216,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,216,01:11,"TURNOVER  by WILLIAMS,ALEIGHA",,,,,,,"TURNOVER  by WILLIAMS,ALEIGHA",2,turnover,,covenant,aleigha williams,,71
217,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,217,01:11,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",2,subbing in,,Centre,lauren moore,,71
218,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,218,01:11,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",2,subbing in,,Centre,ami ballard,,71
219,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,219,01:11,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",2,subbing out,,Centre,day vance,,71
220,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,220,01:11,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,71
221,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,221,00:53,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,53
222,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,222,00:51,"STEAL  by WILLIAMS,ALEIGHA",,,,,,,"STEAL  by WILLIAMS,ALEIGHA",2,steal,,covenant,,,51
223,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,223,00:40,"MISS JUMPER by WILLIAMS,ALEIGHA",,,,,,,"MISS JUMPER by WILLIAMS,ALEIGHA",2,jumper,missed,covenant,aleigha williams,,40
224,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,224,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
225,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,225,00:22,"MISS 3PTR by GRIMES,EMMA",,,,,,,"MISS 3PTR by GRIMES,EMMA",2,three pointer,missed,covenant,emma grimes,,22
226,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,226,--,"REBOUND OFF by HALLMARK,KALEY",,,,,,,"REBOUND OFF by HALLMARK,KALEY",2,offensive rebound,,covenant,kaley hallmark,,
227,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,227,00:18,"MISS LAYUP by GRIMES,EMMA",,,,,,,"MISS LAYUP by GRIMES,EMMA",2,layup,missed,covenant,emma grimes,,18
228,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,228,--,"REBOUND OFF by WILLIAMS,ALEIGHA",,,,,,,"REBOUND OFF by WILLIAMS,ALEIGHA",2,offensive rebound,,covenant,aleigha williams,,
229,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,229,00:16,"MISS LAYUP by WILLIAMS,ALEIGHA",,,,,,,"MISS LAYUP by WILLIAMS,ALEIGHA",2,layup,missed,covenant,aleigha williams,,16
230,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,230,--,,,,,"REBOUND DEF by SCHAD,OLIVIA",,,"REBOUND DEF by SCHAD,OLIVIA",2,defensive rebound,,Centre,olivia schad,,
231,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,231,00:06,,26 (+10),,16,"GOOD 3PTR by ANDREASSEN,CAROLINE",CENTRE-W 26-16 (-10),,"GOOD 3PTR by ANDREASSEN,CAROLINE",2,three pointer,good,Centre,caroline andreassen,3,6
232,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,232,--,,,,,"ASSIST  by SCHAD,OLIVIA",,,"ASSIST  by SCHAD,OLIVIA",2,assist,,Centre,olivia schad,,
233,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,233,Start Period 3,,,,,,,,,3,,,,,,
234,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,234,09:48,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",3,turnover,,Centre,caroline andreassen,,588
235,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,235,09:46,"STEAL  by SMITH,JOANNA",,,,,,,"STEAL  by SMITH,JOANNA",3,steal,,covenant,,,586
236,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,236,09:22,"MISS JUMPER by PRICE,RACHEL",,,,,,,"MISS JUMPER by PRICE,RACHEL",3,jumper,missed,covenant,rachel price,,562
237,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,237,--,"REBOUND OFF by SMITH,JOANNA",,,,,,,"REBOUND OFF by SMITH,JOANNA",3,offensive rebound,,covenant,joanna smith,,
238,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,238,09:19,"GOOD LAYUP by SMITH,JOANNA(in the paint)",28 (+12),,16,,CCW 28-16 (-12),,"GOOD LAYUP by SMITH,JOANNA(in the paint)",3,layup,good,covenant,joanna smith,2,559
239,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,239,09:03,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",3,three pointer,missed,Centre,caroline andreassen,,543
240,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,240,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
241,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,241,08:41,,,,,"MISS 3PTR by SCHAD,OLIVIA",,,"MISS 3PTR by SCHAD,OLIVIA",3,three pointer,missed,Centre,olivia schad,,521
242,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,242,--,"REBOUND DEF by GRIMES,EMMA",,,,,,,"REBOUND DEF by GRIMES,EMMA",3,defensive rebound,,covenant,emma grimes,,
243,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,243,08:24,"MISS JUMPER by PRICE,RACHEL",,,,,,,"MISS JUMPER by PRICE,RACHEL",3,jumper,missed,covenant,rachel price,,504
244,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,244,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
245,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,245,08:22,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",3,subbing in,,Centre,lauren moore,,502
246,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,246,08:22,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,502
247,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,247,08:19,"MISS LAYUP by GRIMES,EMMA",,,,,,,"MISS LAYUP by GRIMES,EMMA",3,layup,missed,covenant,emma grimes,,499
248,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,248,08:19,,,,,"BLOCK  by MOORE,LAUREN",,,"BLOCK  by MOORE,LAUREN",3,block,,Centre,lauren moore,,499
249,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,249,--,,,,,"REBOUND DEF by SCHAD,OLIVIA",,,"REBOUND DEF by SCHAD,OLIVIA",3,defensive rebound,,Centre,olivia schad,,
250,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,250,07:51,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",3,three pointer,missed,Centre,caroline andreassen,,471
251,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,251,--,,,,,"REBOUND OFF by VANCE,DAY",,,"REBOUND OFF by VANCE,DAY",3,offensive rebound,,Centre,day vance,,
252,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,252,07:46,"FOUL  by GRIMES,EMMA",,,,,,,"FOUL  by GRIMES,EMMA",3,foul,,covenant,emma grimes,,466
253,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,253,07:46,,,,,"MISS FT by VANCE,DAY",,,"MISS FT by VANCE,DAY",3,free throw,missed,Centre,day vance,,466
254,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,254,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
255,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,255,07:46,,,,,"MISS FT by VANCE,DAY",,,"MISS FT by VANCE,DAY",3,free throw,missed,Centre,day vance,,466
256,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,256,--,"REBOUND DEF by PRICE,RACHEL",,,,,,,"REBOUND DEF by PRICE,RACHEL",3,defensive rebound,,covenant,rachel price,,
257,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,257,07:21,"MISS 3PTR by HALLMARK,KALEY",,,,,,,"MISS 3PTR by HALLMARK,KALEY",3,three pointer,missed,covenant,kaley hallmark,,441
258,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,258,--,"REBOUND OFF by HALLMARK,KALEY",,,,,,,"REBOUND OFF by HALLMARK,KALEY",3,offensive rebound,,covenant,kaley hallmark,,
259,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,259,07:19,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",3,subbing in,,Centre,ami ballard,,439
260,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,260,07:19,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,439
261,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,261,07:16,"MISS JUMPER by SMITH,JOANNA",,,,,,,"MISS JUMPER by SMITH,JOANNA",3,jumper,missed,covenant,joanna smith,,436
262,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,262,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",3,defensive rebound,,Centre,day vance,,
263,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,263,07:04,,,,,"TURNOVER  by VANCE,DAY",,,"TURNOVER  by VANCE,DAY",3,turnover,,Centre,day vance,,424
264,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,264,07:02,"STEAL  by GRIMES,EMMA",,,,,,,"STEAL  by GRIMES,EMMA",3,steal,,covenant,,,422
265,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,265,06:46,"MISS LAYUP by PRICE,RACHEL",,,,,,,"MISS LAYUP by PRICE,RACHEL",3,layup,missed,covenant,rachel price,,406
266,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,266,--,,,,,"REBOUND DEF by MOORE,LAUREN",,,"REBOUND DEF by MOORE,LAUREN",3,defensive rebound,,Centre,lauren moore,,
267,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,267,06:45,"FOUL  by PRICE,RACHEL",,,,,,,"FOUL  by PRICE,RACHEL",3,foul,,covenant,rachel price,,405
268,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,268,06:45,"SUB IN by WILLIAMS,ALEIGHA",,,,,,,"SUB IN by WILLIAMS,ALEIGHA",3,subbing in,,covenant,aleigha williams,,405
269,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,269,06:45,"SUB OUT by GRIMES,EMMA",,,,,,,"SUB OUT by GRIMES,EMMA",3,subbing out,,covenant,emma grimes,,405
270,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,270,06:45,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,405
271,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,271,06:45,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,405
272,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,272,06:45,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,405
273,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,273,06:45,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,405
274,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,274,06:20,,,,,"MISS JUMPER by BUNNER,CHEYENNE",,,"MISS JUMPER by BUNNER,CHEYENNE",3,jumper,missed,Centre,cheyenne bunner,,380
275,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,275,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,covenant,,,
276,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,276,05:54,"MISS LAYUP by PRICE,RACHEL",,,,,,,"MISS LAYUP by PRICE,RACHEL",3,layup,missed,covenant,rachel price,,354
277,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,277,--,"REBOUND OFF by HALLMARK,KALEY",,,,,,,"REBOUND OFF by HALLMARK,KALEY",3,offensive rebound,,covenant,kaley hallmark,,
278,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,278,05:46,"TURNOVER  by HALLMARK,KALEY",,,,,,,"TURNOVER  by HALLMARK,KALEY",3,turnover,,covenant,kaley hallmark,,346
279,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,279,05:45,,,,,"STEAL  by BUNNER,CHEYENNE",,,"STEAL  by BUNNER,CHEYENNE",3,steal,,Centre,,,345
280,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,280,05:28,,28 (+10),,18,"GOOD JUMPER by ANDREASSEN,CAROLINE",CENTRE-W 28-18 (-10),,"GOOD JUMPER by ANDREASSEN,CAROLINE",3,jumper,good,Centre,caroline andreassen,2,328
281,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,281,--,,,,,"ASSIST  by BALLARD,AMI",,,"ASSIST  by BALLARD,AMI",3,assist,,Centre,ami ballard,,
282,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,282,05:03,"TURNOVER  by HALLMARK,KALEY",,,,,,,"TURNOVER  by HALLMARK,KALEY",3,turnover,,covenant,kaley hallmark,,303
283,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,283,05:03,"SUB IN by WALTER,BEKAH",,,,,,,"SUB IN by WALTER,BEKAH",3,subbing in,,covenant,bekah walter,,303
284,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,284,05:03,"SUB IN by KULITS,ALEKSANDREJA",,,,,,,"SUB IN by KULITS,ALEKSANDREJA",3,subbing in,,covenant,aleksandreja kulits,,303
285,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,285,05:03,"SUB IN by BELL,JESSICA",,,,,,,"SUB IN by BELL,JESSICA",3,subbing in,,covenant,jessica bell,,303
286,2,covenant,Covenant,Centre,42-48,42,48,"6, 10, 10, 16, 42","10, 16, 11, 11, 48",6,10,10,16,42,10,16,11,11,48,0-2,2-0,11/18/16,Lose,198,No Location Recorded,7:00 PM,H,286,05:03,"SUB OUT by DIRKSE,CLARA",,,,,,,"SUB OUT by DIRKSE,CLARA",3,subbing out,,covenant,clara dirkse,,303
