,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,16BSC-W,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
243,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,243,--,"REBOUND DEF by OLSEN,EMILEE",,,,,,,"REBOUND DEF by OLSEN,EMILEE",3,defensive rebound,,birmingham-southern,emilee olsen,,
244,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,244,08:15,"TURNOVER  by PEURSEM,LAURA VAN",,,,,,,"TURNOVER  by PEURSEM,LAURA VAN",3,turnover,,birmingham-southern,laura van peursem,,495
245,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,245,08:15,"FOUL  by PEURSEM,LAURA VAN",,,,,,,"FOUL  by PEURSEM,LAURA VAN",3,foul,,birmingham-southern,laura van peursem,,495
246,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,246,08:15,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,495
247,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,247,08:15,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,495
248,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,248,08:05,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",,,"MISS JUMPER by ANDREASSEN,CAROLINE",3,jumper,missed,Centre,caroline andreassen,,485
249,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,249,--,"REBOUND DEF by OLSEN,EMILEE",,,,,,,"REBOUND DEF by OLSEN,EMILEE",3,defensive rebound,,birmingham-southern,emilee olsen,,
250,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,250,07:40,"MISS 3PTR by DIXON,JOTHANI",,,,,,,"MISS 3PTR by DIXON,JOTHANI",3,three pointer,missed,birmingham-southern,jothani dixon,,460
251,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,251,--,"REBOUND OFF by PEURSEM,LAURA VAN",,,,,,,"REBOUND OFF by PEURSEM,LAURA VAN",3,offensive rebound,,birmingham-southern,laura van peursem,,
252,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,252,07:22,"MISS JUMPER by CARTER,CAMILLIA",,,,,,,"MISS JUMPER by CARTER,CAMILLIA",3,jumper,missed,birmingham-southern,camillia carter,,442
253,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,253,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",3,defensive rebound,,Centre,day vance,,
254,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,254,07:14,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,434
255,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,255,07:14,,,,,"SUB IN by MOORE,LAUREN",,,"SUB IN by MOORE,LAUREN",3,subbing in,,Centre,lauren moore,,434
256,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,256,07:14,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",3,subbing in,,Centre,ami ballard,,434
257,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,257,07:14,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,434
258,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,258,07:14,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,434
259,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,259,07:14,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,434
260,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,260,07:04,"FOUL  by OLSEN,EMILEE",,,,,,,"FOUL  by OLSEN,EMILEE",3,foul,,birmingham-southern,emilee olsen,,424
261,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,261,07:04,,32 (+3),,29,"GOOD FT by MOORE,LAUREN",CENTRE-W 32-29 (-3),,"GOOD FT by MOORE,LAUREN",3,free throw,good,Centre,lauren moore,1,424
262,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,262,07:04,,,,,"MISS FT by MOORE,LAUREN",,,"MISS FT by MOORE,LAUREN",3,free throw,missed,Centre,lauren moore,,424
263,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,263,--,"REBOUND DEF by PEURSEM,LAURA VAN",,,,,,,"REBOUND DEF by PEURSEM,LAURA VAN",3,defensive rebound,,birmingham-southern,laura van peursem,,
264,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,264,06:42,"TURNOVER  by PEURSEM,LAURA VAN",,,,,,,"TURNOVER  by PEURSEM,LAURA VAN",3,turnover,,birmingham-southern,laura van peursem,,402
265,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,265,06:16,,,,,"TURNOVER  by MOORE,LAUREN",,,"TURNOVER  by MOORE,LAUREN",3,turnover,,Centre,lauren moore,,376
266,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,266,06:16,"STEAL  by DIXON,JOTHANI",,,,,,,"STEAL  by DIXON,JOTHANI",3,steal,,birmingham-southern,,,376
267,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,267,06:16,,,,,"FOUL  by MOORE,LAUREN",,,"FOUL  by MOORE,LAUREN",3,foul,,Centre,lauren moore,,376
268,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,268,06:16,"SUB IN by MCGOWAN,CHRISTIAN",,,,,,,"SUB IN by MCGOWAN,CHRISTIAN",3,subbing in,,birmingham-southern,christian mcgowan,,376
269,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,269,06:16,"SUB OUT by DIXON,JOTHANI",,,,,,,"SUB OUT by DIXON,JOTHANI",3,subbing out,,birmingham-southern,jothani dixon,,376
270,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,270,06:16,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,376
271,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,271,06:16,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,376
272,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,272,06:04,,,,,"FOUL  by BUNNER,CHEYENNE",,,"FOUL  by BUNNER,CHEYENNE",3,foul,,Centre,cheyenne bunner,,364
273,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,273,05:49,"MISS JUMPER by CARTER,CAMILLIA",,,,,,,"MISS JUMPER by CARTER,CAMILLIA",3,jumper,missed,birmingham-southern,camillia carter,,349
274,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,274,--,,,,,"REBOUND DEF by MILLER,LAKKEN",,,"REBOUND DEF by MILLER,LAKKEN",3,defensive rebound,,Centre,lakken miller,,
275,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,275,05:47,"FOUL  by PEURSEM,LAURA VAN",,,,,,,"FOUL  by PEURSEM,LAURA VAN",3,foul,,birmingham-southern,laura van peursem,,347
276,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,276,05:47,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",3,subbing in,,Centre,day vance,,347
277,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,277,05:47,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",3,subbing in,,Centre,mikayla fee,,347
278,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,278,05:47,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,347
279,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,279,05:47,,,,,"SUB OUT by MOORE,LAUREN",,,"SUB OUT by MOORE,LAUREN",3,subbing out,,Centre,lauren moore,,347
280,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,280,05:44,,,,,"TURNOVER  by MILLER,LAKKEN",,,"TURNOVER  by MILLER,LAKKEN",3,turnover,,Centre,lakken miller,,344
281,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,281,05:43,"STEAL  by CARTER,CAMILLIA",,,,,,,"STEAL  by CARTER,CAMILLIA",3,steal,,birmingham-southern,,,343
282,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,282,05:36,"MISS 3PTR by MCGOWAN,CHRISTIAN",,,,,,,"MISS 3PTR by MCGOWAN,CHRISTIAN",3,three pointer,missed,birmingham-southern,christian mcgowan,,336
283,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,283,--,"REBOUND OFF by OLSEN,EMILEE",,,,,,,"REBOUND OFF by OLSEN,EMILEE",3,offensive rebound,,birmingham-southern,emilee olsen,,
284,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,284,05:31,"MISS LAYUP by HOLT,TAYDRA",,,,,,,"MISS LAYUP by HOLT,TAYDRA",3,layup,missed,birmingham-southern,taydra holt,,331
285,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,285,--,"REBOUND OFF by HOLT,TAYDRA",,,,,,,"REBOUND OFF by HOLT,TAYDRA",3,offensive rebound,,birmingham-southern,taydra holt,,
286,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,286,05:10,,,,,"FOUL  by VANCE,DAY",,,"FOUL  by VANCE,DAY",3,foul,,Centre,day vance,,310
287,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,287,05:10,"MISS FT by OLSEN,EMILEE",,,,,,,"MISS FT by OLSEN,EMILEE",3,free throw,missed,birmingham-southern,emilee olsen,,310
288,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,288,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
289,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,289,05:10,"MISS FT by OLSEN,EMILEE",,,,,,,"MISS FT by OLSEN,EMILEE",3,free throw,missed,birmingham-southern,emilee olsen,,310
290,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,290,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",3,defensive rebound,,Centre,mikayla fee,,
291,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,291,04:52,,32 (+1),,31,"GOOD LAYUP by VANCE,DAY(in the paint)",CENTRE-W 32-31 (-1),,"GOOD LAYUP by VANCE,DAY(in the paint)",3,layup,good,Centre,day vance,2,292
292,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,292,--,,,,,"ASSIST  by ANDREASSEN,CAROLINE",,,"ASSIST  by ANDREASSEN,CAROLINE",3,assist,,Centre,caroline andreassen,,
293,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,293,04:26,"MISS 3PTR by HOLMES,JAMEICE",,,,,,,"MISS 3PTR by HOLMES,JAMEICE",3,three pointer,missed,birmingham-southern,jameice holmes,,266
294,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,294,--,"REBOUND OFF by HOLT,TAYDRA",,,,,,,"REBOUND OFF by HOLT,TAYDRA",3,offensive rebound,,birmingham-southern,taydra holt,,
295,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,295,04:18,"TURNOVER  by HOLT,TAYDRA",,,,,,,"TURNOVER  by HOLT,TAYDRA",3,turnover,,birmingham-southern,taydra holt,,258
296,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,296,04:16,,,,,"STEAL  by BALLARD,AMI",,,"STEAL  by BALLARD,AMI",3,steal,,Centre,,,256
297,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,297,04:13,,32,,33 (+1),"GOOD LAYUP by FEE,MIKAYLA(in the paint)",CENTRE-W 32-33 (+1),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",3,layup,good,Centre,mikayla fee,2,253
298,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,298,--,,,,,"ASSIST  by ANDREASSEN,CAROLINE",,,"ASSIST  by ANDREASSEN,CAROLINE",3,assist,,Centre,caroline andreassen,,
299,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,299,04:11,"MISS 3PTR by MCGOWAN,CHRISTIAN",,,,,,,"MISS 3PTR by MCGOWAN,CHRISTIAN",3,three pointer,missed,birmingham-southern,christian mcgowan,,251
300,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,300,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
301,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,301,03:52,,32,,35 (+3),"GOOD JUMPER by FEE,MIKAYLA(in the paint)",CENTRE-W 32-35 (+3),,"GOOD JUMPER by FEE,MIKAYLA(in the paint)",3,jumper,good,Centre,mikayla fee,2,232
302,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,302,--,,,,,"ASSIST  by ANDREASSEN,CAROLINE",,,"ASSIST  by ANDREASSEN,CAROLINE",3,assist,,Centre,caroline andreassen,,
303,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,303,03:35,"GOOD JUMPER by PEURSEM,LAURA VAN(in the paint)",34,,35 (+1),,16BSC-W 34-35 (+1),,"GOOD JUMPER by PEURSEM,LAURA VAN(in the paint)",3,jumper,good,birmingham-southern,laura van peursem,2,215
304,19,birmingham-southern,Birmingham-Southern,Centre,50-60,50,60,"13, 15, 7, 15, 50","12, 18, 8, 22, 60",13,15,7,15,50,12,18,8,22,60,"5-14, 3-5 SAA","13-6, 8-0 SAA",01/27/17,Lose,475,No Location Recorded,6:00 PM,H,304,--,"ASSIST  by HOLMES,JAMEICE",,,,,,,"ASSIST  by HOLMES,JAMEICE",3,assist,,birmingham-southern,jameice holmes,,
