,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,TMC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
341,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,341,01:38,"GOOD LAYUP by KIERNAN,NIKKI(in the paint)",55 (+29),,26,,TMC 55-26 (-29),,"GOOD LAYUP by KIERNAN,NIKKI(in the paint)",3,layup,good,thomas more,nikki kiernan,2,98
342,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,342,--,"ASSIST  by MCDONALD,KELLY",,,,,,,"ASSIST  by MCDONALD,KELLY",3,assist,,thomas more,kelly mcdonald,,
343,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,343,01:12,,,,,"MISS 3PTR by SCHAD,OLIVIA",,,"MISS 3PTR by SCHAD,OLIVIA",3,three pointer,missed,Centre,olivia schad,,72
344,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,344,--,,,,,"REBOUND OFF by VANCE,DAY",,,"REBOUND OFF by VANCE,DAY",3,offensive rebound,,Centre,day vance,,
345,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,345,01:09,,,,,"MISS LAYUP by VANCE,DAY",,,"MISS LAYUP by VANCE,DAY",3,layup,missed,Centre,day vance,,69
346,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,346,--,,,,,"REBOUND OFF by VANCE,DAY",,,"REBOUND OFF by VANCE,DAY",3,offensive rebound,,Centre,day vance,,
347,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,347,00:50,,55 (+27),,28,"GOOD LAYUP by MOORE,LAUREN(in the paint)",CENTRE-W 55-28 (-27),,"GOOD LAYUP by MOORE,LAUREN(in the paint)",3,layup,good,Centre,lauren moore,2,50
348,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,348,--,,,,,"ASSIST  by ANDREASSEN,CAROLINE",,,"ASSIST  by ANDREASSEN,CAROLINE",3,assist,,Centre,caroline andreassen,,
349,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,349,00:50,"SUB IN by CLAPPER,KELLY",,,,,,,"SUB IN by CLAPPER,KELLY",3,subbing in,,thomas more,kelly clapper,,50
350,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,350,00:50,"SUB IN by SCHULTZ,EMILY",,,,,,,"SUB IN by SCHULTZ,EMILY",3,subbing in,,thomas more,emily schultz,,50
351,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,351,00:50,"SUB OUT by KIERNAN,NIKKI",,,,,,,"SUB OUT by KIERNAN,NIKKI",3,subbing out,,thomas more,nikki kiernan,,50
352,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,352,00:50,"SUB OUT by TEMPLE,MADISON",,,,,,,"SUB OUT by TEMPLE,MADISON",3,subbing out,,thomas more,madison temple,,50
353,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,353,00:50,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,50
354,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,354,00:50,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,50
355,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,355,00:28,"FOUL  by RUPP,SHELBY",,,,,,,"FOUL  by RUPP,SHELBY",3,foul,,thomas more,shelby rupp,,28
356,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,356,00:28,,,,,"MISS FT by MOORE,LAUREN",,,"MISS FT by MOORE,LAUREN",3,free throw,missed,Centre,lauren moore,,28
357,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,357,--,"REBOUND DEF by RUPP,SHELBY",,,,,,,"REBOUND DEF by RUPP,SHELBY",3,defensive rebound,,thomas more,shelby rupp,,
358,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,358,00:18,"MISS LAYUP by OWINGS,ABBY",,,,,,,"MISS LAYUP by OWINGS,ABBY",3,layup,missed,thomas more,abby owings,,18
359,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,359,00:18,,,,,"BLOCK  by MOORE,LAUREN",,,"BLOCK  by MOORE,LAUREN",3,block,,Centre,lauren moore,,18
360,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,360,--,"REBOUND OFF by SCHULTZ,EMILY",,,,,,,"REBOUND OFF by SCHULTZ,EMILY",3,offensive rebound,,thomas more,emily schultz,,
361,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,361,00:12,"MISS 3PTR by OWINGS,ABBY",,,,,,,"MISS 3PTR by OWINGS,ABBY",3,three pointer,missed,thomas more,abby owings,,12
362,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,362,--,"REBOUND OFF by OWINGS,ABBY",,,,,,,"REBOUND OFF by OWINGS,ABBY",3,offensive rebound,,thomas more,abby owings,,
363,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,363,00:04,,,,,"MISS JUMPER by MOORE,LAUREN",,,"MISS JUMPER by MOORE,LAUREN",3,jumper,missed,Centre,lauren moore,,4
364,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,364,--,,,,,"REBOUND OFF by MOORE,LAUREN",,,"REBOUND OFF by MOORE,LAUREN",3,offensive rebound,,Centre,lauren moore,,
365,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,365,00:00,,,,,"MISS 3PTR by BALLARD,AMI",,,"MISS 3PTR by BALLARD,AMI",3,three pointer,missed,Centre,ami ballard,,0
366,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,366,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
367,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,367,Start Period 4,,,,,,,,,4,,,,,,
368,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,368,09:25,,,,,"TURNOVER  by MILLER,LAKKEN",,,"TURNOVER  by MILLER,LAKKEN",4,turnover,,Centre,lakken miller,,565
369,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,369,09:24,"STEAL  by RUPP,SHELBY",,,,,,,"STEAL  by RUPP,SHELBY",4,steal,,thomas more,,,564
370,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,370,09:10,"TURNOVER  by MCDONALD,KELLY",,,,,,,"TURNOVER  by MCDONALD,KELLY",4,turnover,,thomas more,kelly mcdonald,,550
371,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,371,09:10,"SUB IN by RUPP,SHELBY",,,,,,,"SUB IN by RUPP,SHELBY",4,subbing in,,thomas more,shelby rupp,,550
372,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,372,09:10,"SUB IN by CLAPPER,KELLY",,,,,,,"SUB IN by CLAPPER,KELLY",4,subbing in,,thomas more,kelly clapper,,550
373,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,373,09:10,"SUB IN by SCHULTZ,EMILY",,,,,,,"SUB IN by SCHULTZ,EMILY",4,subbing in,,thomas more,emily schultz,,550
374,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,374,09:10,"SUB IN by KRAMER,KYLIE",,,,,,,"SUB IN by KRAMER,KYLIE",4,subbing in,,thomas more,kylie kramer,,550
375,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,375,09:10,"SUB IN by MCDONALD,KELLY",,,,,,,"SUB IN by MCDONALD,KELLY",4,subbing in,,thomas more,kelly mcdonald,,550
376,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,376,09:10,"SUB OUT by WARE,MICHAELA",,,,,,,"SUB OUT by WARE,MICHAELA",4,subbing out,,thomas more,michaela ware,,550
377,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,377,09:10,"SUB OUT by PAUL,KIRSTEN",,,,,,,"SUB OUT by PAUL,KIRSTEN",4,subbing out,,thomas more,kirsten paul,,550
378,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,378,09:10,"SUB OUT by OWINGS,ABBY",,,,,,,"SUB OUT by OWINGS,ABBY",4,subbing out,,thomas more,abby owings,,550
379,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,379,09:10,"SUB OUT by KIERNAN,NIKKI",,,,,,,"SUB OUT by KIERNAN,NIKKI",4,subbing out,,thomas more,nikki kiernan,,550
380,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,380,09:10,"SUB OUT by TEMPLE,MADISON",,,,,,,"SUB OUT by TEMPLE,MADISON",4,subbing out,,thomas more,madison temple,,550
381,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,381,09:10,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,550
382,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,382,09:10,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",4,subbing in,,Centre,ami ballard,,550
383,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,383,09:10,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,550
384,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,384,09:10,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,550
385,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,385,08:52,,,,,"TURNOVER  by SCHAD,OLIVIA",,,"TURNOVER  by SCHAD,OLIVIA",4,turnover,,Centre,olivia schad,,532
386,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,386,08:51,"STEAL  by SCHULTZ,EMILY",,,,,,,"STEAL  by SCHULTZ,EMILY",4,steal,,thomas more,,,531
387,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,387,08:37,"MISS 3PTR by CLAPPER,KELLY",,,,,,,"MISS 3PTR by CLAPPER,KELLY",4,three pointer,missed,thomas more,kelly clapper,,517
388,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,388,--,"REBOUND OFF by SCHULTZ,EMILY",,,,,,,"REBOUND OFF by SCHULTZ,EMILY",4,offensive rebound,,thomas more,emily schultz,,
389,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,389,08:32,"MISS LAYUP by RUPP,SHELBY",,,,,,,"MISS LAYUP by RUPP,SHELBY",4,layup,missed,thomas more,shelby rupp,,512
390,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,390,--,,,,,"REBOUND DEF by SCHAD,OLIVIA",,,"REBOUND DEF by SCHAD,OLIVIA",4,defensive rebound,,Centre,olivia schad,,
391,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,391,08:18,,,,,"MISS JUMPER by STEWART,ABIGAIL",,,"MISS JUMPER by STEWART,ABIGAIL",4,jumper,missed,Centre,abigail stewart,,498
392,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,392,--,"REBOUND DEF by RUPP,SHELBY",,,,,,,"REBOUND DEF by RUPP,SHELBY",4,defensive rebound,,thomas more,shelby rupp,,
393,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,393,07:51,"GOOD JUMPER by KRAMER,KYLIE",57 (+29),,28,,TMC 57-28 (-29),,"GOOD JUMPER by KRAMER,KYLIE",4,jumper,good,thomas more,kylie kramer,2,471
394,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,394,07:28,,,,,"TURNOVER  by BALLARD,AMI",,,"TURNOVER  by BALLARD,AMI",4,turnover,,Centre,ami ballard,,448
395,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,395,07:27,"STEAL  by SCHULTZ,EMILY",,,,,,,"STEAL  by SCHULTZ,EMILY",4,steal,,thomas more,,,447
396,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,396,07:07,"MISS 3PTR by CLAPPER,KELLY",,,,,,,"MISS 3PTR by CLAPPER,KELLY",4,three pointer,missed,thomas more,kelly clapper,,427
397,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,397,--,,,,,"REBOUND DEF by BUNNER,CHEYENNE",,,"REBOUND DEF by BUNNER,CHEYENNE",4,defensive rebound,,Centre,cheyenne bunner,,
398,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,398,06:58,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",4,turnover,,Centre,caroline andreassen,,418
399,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,399,06:58,"SUB IN by JOLLY,TAYLOR",,,,,,,"SUB IN by JOLLY,TAYLOR",4,subbing in,,thomas more,taylor jolly,,418
400,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,400,06:58,"SUB IN by BOSSE,MAGGI",,,,,,,"SUB IN by BOSSE,MAGGI",4,subbing in,,thomas more,maggi bosse,,418
401,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,401,06:58,"SUB OUT by RUPP,SHELBY",,,,,,,"SUB OUT by RUPP,SHELBY",4,subbing out,,thomas more,shelby rupp,,418
402,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,402,06:58,"SUB OUT by MCDONALD,KELLY",,,,,,,"SUB OUT by MCDONALD,KELLY",4,subbing out,,thomas more,kelly mcdonald,,418
403,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,403,06:58,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",4,subbing in,,Centre,mikayla fee,,418
404,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,404,06:58,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,418
405,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,405,06:58,,,,,"SUB IN by ADEROBA,OYIN",,,"SUB IN by ADEROBA,OYIN",4,subbing in,,Centre,oyin aderoba,,418
406,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,406,06:58,,,,,"SUB IN by VANCE,DAY",,,"SUB IN by VANCE,DAY",4,subbing in,,Centre,day vance,,418
407,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,407,06:58,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,418
408,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,408,06:58,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",4,subbing out,,Centre,caroline andreassen,,418
409,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,409,06:58,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,418
410,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,410,06:58,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",4,subbing out,,Centre,ami ballard,,418
411,1,thomas-more,Thomas More,Centre,36-69,36,69,"9, 15, 4, 8, 36","13, 19, 23, 14, 69",9,15,4,8,36,13,19,23,14,69,0-1,1-0,11/15/16,Lose,251,No Location Recorded,7:00 p.m.,H,411,06:37,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",4,foul,,Centre,mikayla fee,,397
