,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,16BSC-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
242,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,242,08:29,"MISS 3PTR by MILLER,LAKKEN",,,,,,,"MISS 3PTR by MILLER,LAKKEN",3,three pointer,missed,Centre,lakken miller,,509
243,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,243,--,,,,,"REBOUND DEF by HOLMES,JAMEICE",,,"REBOUND DEF by HOLMES,JAMEICE",3,defensive rebound,,birmingham-southern,jameice holmes,,
244,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,244,08:09,,,,,"MISS 3PTR by DIXON,JOTHANI",,,"MISS 3PTR by DIXON,JOTHANI",3,three pointer,missed,birmingham-southern,jothani dixon,,489
245,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,245,--,,,,,"REBOUND OFF by OLSEN,EMILEE",,,"REBOUND OFF by OLSEN,EMILEE",3,offensive rebound,,birmingham-southern,emilee olsen,,
246,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,246,08:05,,,,,"MISS JUMPER by OLSEN,EMILEE",,,"MISS JUMPER by OLSEN,EMILEE",3,jumper,missed,birmingham-southern,emilee olsen,,485
247,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,247,--,"REBOUND DEF by VANCE,DAY",,,,,,,"REBOUND DEF by VANCE,DAY",3,defensive rebound,,Centre,day vance,,
248,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,248,07:55,"TURNOVER  by VANCE,DAY",,,,,,,"TURNOVER  by VANCE,DAY",3,turnover,,Centre,day vance,,475
249,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,249,07:55,,,,,"SUB IN by HOGAN,KAITLIN",,,"SUB IN by HOGAN,KAITLIN",3,subbing in,,birmingham-southern,kaitlin hogan,,475
250,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,250,07:55,,,,,"SUB OUT by PEURSEM,LAURA VAN",,,"SUB OUT by PEURSEM,LAURA VAN",3,subbing out,,birmingham-southern,laura van peursem,,475
251,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,251,07:30,,,,,"TURNOVER  by HOGAN,KAITLIN",,,"TURNOVER  by HOGAN,KAITLIN",3,turnover,,birmingham-southern,kaitlin hogan,,450
252,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,252,07:29,"STEAL  by SCHAD,OLIVIA",,,,,,,"STEAL  by SCHAD,OLIVIA",3,steal,,Centre,,,449
253,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,253,07:22,"MISS JUMPER by SCHAD,OLIVIA",,,,,,,"MISS JUMPER by SCHAD,OLIVIA",3,jumper,missed,Centre,olivia schad,,442
254,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,254,--,,,,,"REBOUND DEF by OLSEN,EMILEE",,,"REBOUND DEF by OLSEN,EMILEE",3,defensive rebound,,birmingham-southern,emilee olsen,,
255,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,255,07:03,,,,,"MISS JUMPER by OLSEN,EMILEE",,,"MISS JUMPER by OLSEN,EMILEE",3,jumper,missed,birmingham-southern,emilee olsen,,423
256,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,256,--,"REBOUND DEF by VANCE,DAY",,,,,,,"REBOUND DEF by VANCE,DAY",3,defensive rebound,,Centre,day vance,,
257,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,257,06:52,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",20,,28 (+8),,CENTRE-W 20-28 (-8),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",3,layup,good,Centre,abigail stewart,2,412
258,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,258,06:23,"FOUL  by SCHAD,OLIVIA",,,,,,,"FOUL  by SCHAD,OLIVIA",3,foul,,Centre,olivia schad,,383
259,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,259,06:23,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,383
260,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,260,06:23,"SUB IN by MOORE,LAUREN",,,,,,,"SUB IN by MOORE,LAUREN",3,subbing in,,Centre,lauren moore,,383
261,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,261,06:23,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",3,subbing in,,Centre,ami ballard,,383
262,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,262,06:23,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,383
263,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,263,06:23,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,383
264,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,264,06:23,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,383
265,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,265,06:23,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,383
266,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,266,06:23,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,383
267,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,267,06:18,,,,,"MISS JUMPER by PEURSEM,LAURA VAN",,,"MISS JUMPER by PEURSEM,LAURA VAN",3,jumper,missed,birmingham-southern,laura van peursem,,378
268,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,268,--,"REBOUND DEF by MOORE,LAUREN",,,,,,,"REBOUND DEF by MOORE,LAUREN",3,defensive rebound,,Centre,lauren moore,,
269,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,269,06:06,"GOOD JUMPER by BUNNER,CHEYENNE",22,,28 (+6),,CENTRE-W 22-28 (-6),,"GOOD JUMPER by BUNNER,CHEYENNE",3,jumper,good,Centre,cheyenne bunner,2,366
270,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,270,06:04,,,,,"SUB IN by PEURSEM,LAURA VAN",,,"SUB IN by PEURSEM,LAURA VAN",3,subbing in,,birmingham-southern,laura van peursem,,364
271,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,271,06:04,,,,,"SUB OUT by HOGAN,KAITLIN",,,"SUB OUT by HOGAN,KAITLIN",3,subbing out,,birmingham-southern,kaitlin hogan,,364
272,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,272,06:04,,,,,"SUB OUT by CARTER,CAMILLIA",,,"SUB OUT by CARTER,CAMILLIA",3,subbing out,,birmingham-southern,camillia carter,,364
273,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,273,06:04,,,,,"SUB OUT by OLSEN,EMILEE",,,"SUB OUT by OLSEN,EMILEE",3,subbing out,,birmingham-southern,emilee olsen,,364
274,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,274,06:01,,,,,"MISS JUMPER by CARTER,CAMILLIA",,,"MISS JUMPER by CARTER,CAMILLIA",3,jumper,missed,birmingham-southern,camillia carter,,361
275,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,275,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
276,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,276,06:01,,,,,"FOUL  by PEURSEM,LAURA VAN",,,"FOUL  by PEURSEM,LAURA VAN",3,foul,,birmingham-southern,laura van peursem,,361
277,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,277,06:01,,,,,"SUB IN by HOGAN,KAITLIN",,,"SUB IN by HOGAN,KAITLIN",3,subbing in,,birmingham-southern,kaitlin hogan,,361
278,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,278,06:01,,,,,"SUB IN by CARTER,CAMILLIA",,,"SUB IN by CARTER,CAMILLIA",3,subbing in,,birmingham-southern,camillia carter,,361
279,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,279,05:44,"MISS 3PTR by BALLARD,AMI",,,,,,,"MISS 3PTR by BALLARD,AMI",3,three pointer,missed,Centre,ami ballard,,344
280,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,280,--,,,,,"REBOUND DEF by HOLMES,JAMEICE",,,"REBOUND DEF by HOLMES,JAMEICE",3,defensive rebound,,birmingham-southern,jameice holmes,,
281,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,281,05:44,"FOUL  by MOORE,LAUREN",,,,,,,"FOUL  by MOORE,LAUREN",3,foul,,Centre,lauren moore,,344
282,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,282,05:26,,,,,"TURNOVER  by HOGAN,KAITLIN",,,"TURNOVER  by HOGAN,KAITLIN",3,turnover,,birmingham-southern,kaitlin hogan,,326
283,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,283,05:22,,,,,"SUB IN by HOLT,TAYDRA",,,"SUB IN by HOLT,TAYDRA",3,subbing in,,birmingham-southern,taydra holt,,322
284,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,284,05:22,,,,,"SUB OUT by HOGAN,KAITLIN",,,"SUB OUT by HOGAN,KAITLIN",3,subbing out,,birmingham-southern,kaitlin hogan,,322
285,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,285,05:05,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",3,turnover,,Centre,paige kellam,,305
286,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,286,05:03,,,,,"STEAL  by HOLMES,JAMEICE",,,"STEAL  by HOLMES,JAMEICE",3,steal,,birmingham-southern,,,303
287,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,287,04:49,,,,,"TURNOVER  by HOLT,TAYDRA",,,"TURNOVER  by HOLT,TAYDRA",3,turnover,,birmingham-southern,taydra holt,,289
288,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,288,04:47,"STEAL  by KELLAM,PAIGE",,,,,,,"STEAL  by KELLAM,PAIGE",3,steal,,Centre,,,287
289,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,289,04:40,,,,,"FOUL  by CARTER,CAMILLIA",,,"FOUL  by CARTER,CAMILLIA",3,foul,,birmingham-southern,camillia carter,,280
290,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,290,04:35,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,3,timeout,,Centre,,,275
291,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,291,04:35,,,,,"SUB IN by NIEDERMAIR,ELIZABETH",,,"SUB IN by NIEDERMAIR,ELIZABETH",3,subbing in,,birmingham-southern,elizabeth niedermair,,275
292,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,292,04:35,,,,,"SUB OUT by CARTER,CAMILLIA",,,"SUB OUT by CARTER,CAMILLIA",3,subbing out,,birmingham-southern,camillia carter,,275
293,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,293,04:28,"MISS JUMPER by MOORE,LAUREN",,,,,,,"MISS JUMPER by MOORE,LAUREN",3,jumper,missed,Centre,lauren moore,,268
294,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,294,--,"REBOUND OFF by BUNNER,CHEYENNE",,,,,,,"REBOUND OFF by BUNNER,CHEYENNE",3,offensive rebound,,Centre,cheyenne bunner,,
295,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,295,04:13,"MISS JUMPER by BUNNER,CHEYENNE",,,,,,,"MISS JUMPER by BUNNER,CHEYENNE",3,jumper,missed,Centre,cheyenne bunner,,253
296,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,296,--,,,,,"REBOUND DEF by NIEDERMAIR,ELIZABETH",,,"REBOUND DEF by NIEDERMAIR,ELIZABETH",3,defensive rebound,,birmingham-southern,elizabeth niedermair,,
297,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,297,04:03,,22,,30 (+8),"GOOD LAYUP by HOLT,TAYDRA(in the paint)",16BSC-W 22-30 (-8),,"GOOD LAYUP by HOLT,TAYDRA(in the paint)",3,layup,good,birmingham-southern,taydra holt,2,243
298,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,298,--,,,,,"ASSIST  by NIEDERMAIR,ELIZABETH",,,"ASSIST  by NIEDERMAIR,ELIZABETH",3,assist,,birmingham-southern,elizabeth niedermair,,
299,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,299,03:36,"MISS JUMPER by ANDREASSEN,CAROLINE",,,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",3,jumper,missed,Centre,caroline andreassen,,216
300,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,300,03:36,,,,,"BLOCK  by PEURSEM,LAURA VAN",,,"BLOCK  by PEURSEM,LAURA VAN",3,block,,birmingham-southern,laura van peursem,,216
301,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,301,--,,,,,"REBOUND DEF by HOLMES,JAMEICE",,,"REBOUND DEF by HOLMES,JAMEICE",3,defensive rebound,,birmingham-southern,jameice holmes,,
302,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,302,03:25,,,,,"MISS 3PTR by HOLMES,JAMEICE(fastbreak)(in the paint)",,,"MISS 3PTR by HOLMES,JAMEICE(fastbreak)(in the paint)",3,three pointer,missed,birmingham-southern,jameice(fastbreak) holmes,,205
303,17,birmingham-southern,Centre College,Birmingham-Southern,40-52,40,52,"8, 6, 14, 12, 40","9, 15, 15, 13, 52",8,6,14,12,40,9,15,15,13,52,"5-12, 3-3 SAA","11-6, 6-0 SAA",01/20/17,Lose,205,No Location Recorded,6 p.m.,A,303,--,,,,,"REBOUND OFF by HOLT,TAYDRA",,,"REBOUND OFF by HOLT,TAYDRA",3,offensive rebound,,birmingham-southern,taydra holt,,
