,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CEN,Away Team Score,Play Team Indicator,Home Team Score,SU,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
70,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,70,05:05,,,,,"SUB OUT by GAHAGAN,TSELEM",,,"SUB OUT by GAHAGAN,TSELEM",1,subbing out,,spalding,tselem gahagan,,305
71,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,71,05:05,,,,,"SUB OUT by HUNTER,BRANDY",,,"SUB OUT by HUNTER,BRANDY",1,subbing out,,spalding,brandy hunter,,305
72,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,72,04:44,"MISS 3PTR by BALLARD,AMI",,,,,,,"MISS 3PTR by BALLARD,AMI",1,three pointer,missed,Centre,ami ballard,,284
73,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,73,--,,,,,"REBOUND DEF by KAISER,KELSEY",,,"REBOUND DEF by KAISER,KELSEY",1,defensive rebound,,spalding,kelsey kaiser,,
74,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,74,04:34,,,,,"TURNOVER  by JUST,ALLISON",,,"TURNOVER  by JUST,ALLISON",1,turnover,,spalding,allison just,,274
75,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,75,04:34,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",1,subbing in,,Centre,madison rice,,274
76,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,76,04:34,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",1,subbing in,,Centre,lakken miller,,274
77,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,77,04:34,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",1,subbing in,,Centre,mikayla fee,,274
78,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,78,04:34,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,274
79,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,79,04:34,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",1,subbing in,,Centre,olivia schad,,274
80,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,80,04:34,"SUB OUT by GOETZ,ABBY",,,,,,,"SUB OUT by GOETZ,ABBY",1,subbing out,,Centre,abby goetz,,274
81,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,81,04:34,"SUB OUT by ADEROBA,OYIN",,,,,,,"SUB OUT by ADEROBA,OYIN",1,subbing out,,Centre,oyin aderoba,,274
82,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,82,04:34,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",1,subbing out,,Centre,cheyenne bunner,,274
83,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,83,04:34,"SUB OUT by MOORE,LAUREN",,,,,,,"SUB OUT by MOORE,LAUREN",1,subbing out,,Centre,lauren moore,,274
84,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,84,04:34,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",1,subbing out,,Centre,ami ballard,,274
85,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,85,04:19,"TURNOVER  by FEE,MIKAYLA",,,,,,,"TURNOVER  by FEE,MIKAYLA",1,turnover,,Centre,mikayla fee,,259
86,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,86,04:17,,,,,"STEAL  by KAISER,KELSEY",,,"STEAL  by KAISER,KELSEY",1,steal,,spalding,,,257
87,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,87,04:11,,,,,"MISS 3PTR by BOWDEN,MICAIAH",,,"MISS 3PTR by BOWDEN,MICAIAH",1,three pointer,missed,spalding,micaiah bowden,,251
88,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,88,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",1,defensive rebound,,Centre,madison rice,,
89,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,89,04:04,"GOOD LAYUP by SCHAD,OLIVIA(in the paint)",5,,12 (+7),,CEN 5-12 (-7),,"GOOD LAYUP by SCHAD,OLIVIA(in the paint)",1,layup,good,Centre,olivia schad,2,244
90,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,90,03:49,,,,,"MISS JUMPER by KAISER,KELSEY",,,"MISS JUMPER by KAISER,KELSEY",1,jumper,missed,spalding,kelsey kaiser,,229
91,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,91,03:49,"BLOCK  by FEE,MIKAYLA",,,,,,,"BLOCK  by FEE,MIKAYLA",1,block,,Centre,mikayla fee,,229
92,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,92,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
93,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,93,03:42,,,,,"MISS 3PTR by HUNTER,BRANDY",,,"MISS 3PTR by HUNTER,BRANDY",1,three pointer,missed,spalding,brandy hunter,,222
94,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,94,--,,,,,"REBOUND OFF by DEE SLITER,DEE",,,"REBOUND OFF by DEE SLITER,DEE",1,offensive rebound,,spalding,dee dee sliter,,
95,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,95,03:29,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",1,foul,,Centre,mikayla fee,,209
96,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,96,03:29,,,,,"SUB IN by MARTIN,ALEX",,,"SUB IN by MARTIN,ALEX",1,subbing in,,spalding,alex martin,,209
97,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,97,03:29,,,,,"SUB OUT by DEE SLITER,DEE",,,"SUB OUT by DEE SLITER,DEE",1,subbing out,,spalding,dee dee sliter,,209
98,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,98,03:26,,5,,14 (+9),"GOOD JUMPER by MARTIN,ALEX",SU 5-14 (-9),,"GOOD JUMPER by MARTIN,ALEX",1,jumper,good,spalding,alex martin,2,206
99,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,99,--,,,,,"ASSIST  by JUST,ALLISON",,,"ASSIST  by JUST,ALLISON",1,assist,,spalding,allison just,,
100,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,100,03:12,"MISS 3PTR by ANDREASSEN,CAROLINE",,,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",1,three pointer,missed,Centre,caroline andreassen,,192
101,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,101,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
102,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,102,02:41,,,,,"MISS JUMPER by MARTIN,ALEX",,,"MISS JUMPER by MARTIN,ALEX",1,jumper,missed,spalding,alex martin,,161
103,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,103,--,"REBOUND DEF by ANDREASSEN,CAROLINE",,,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",1,defensive rebound,,Centre,caroline andreassen,,
104,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,104,02:21,"MISS JUMPER by RICE,MADISON",,,,,,,"MISS JUMPER by RICE,MADISON",1,jumper,missed,Centre,madison rice,,141
105,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,105,--,"REBOUND OFF by FEE,MIKAYLA",,,,,,,"REBOUND OFF by FEE,MIKAYLA",1,offensive rebound,,Centre,mikayla fee,,
106,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,106,02:16,,,,,"FOUL  by BOWDEN,MICAIAH",,,"FOUL  by BOWDEN,MICAIAH",1,foul,,spalding,micaiah bowden,,136
107,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,107,02:16,"MISS FT by FEE,MIKAYLA",,,,,,,"MISS FT by FEE,MIKAYLA",1,free throw,missed,Centre,mikayla fee,,136
108,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,108,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
109,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,109,02:16,"GOOD FT by FEE,MIKAYLA",6,,14 (+8),,CEN 6-14 (-8),,"GOOD FT by FEE,MIKAYLA",1,free throw,good,Centre,mikayla fee,1,136
110,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,110,02:16,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",1,subbing in,,Centre,ami ballard,,136
111,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,111,02:16,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",1,subbing out,,Centre,lakken miller,,136
112,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,112,02:16,,,,,"SUB IN by THORNHILL,JENNA",,,"SUB IN by THORNHILL,JENNA",1,subbing in,,spalding,jenna thornhill,,136
113,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,113,02:16,,,,,"SUB IN by MYERS,MACKENZIE",,,"SUB IN by MYERS,MACKENZIE",1,subbing in,,spalding,mackenzie myers,,136
114,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,114,02:16,,,,,"SUB IN by HARDIN,MAYA",,,"SUB IN by HARDIN,MAYA",1,subbing in,,spalding,maya hardin,,136
115,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,115,02:16,,,,,"SUB IN by MARTIN,ALEX",,,"SUB IN by MARTIN,ALEX",1,subbing in,,spalding,alex martin,,136
116,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,116,02:16,,,,,"SUB IN by HUNTER,BRANDY",,,"SUB IN by HUNTER,BRANDY",1,subbing in,,spalding,brandy hunter,,136
117,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,117,02:16,,,,,"SUB OUT by GOEING,MEGAN",,,"SUB OUT by GOEING,MEGAN",1,subbing out,,spalding,megan goeing,,136
118,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,118,02:16,,,,,"SUB OUT by MATTHEWS,LELANDA",,,"SUB OUT by MATTHEWS,LELANDA",1,subbing out,,spalding,lelanda matthews,,136
119,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,119,02:16,,,,,"SUB OUT by BOWDEN,MICAIAH",,,"SUB OUT by BOWDEN,MICAIAH",1,subbing out,,spalding,micaiah bowden,,136
120,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,120,02:16,,,,,"SUB OUT by GAHAGAN,TSELEM",,,"SUB OUT by GAHAGAN,TSELEM",1,subbing out,,spalding,tselem gahagan,,136
121,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,121,02:16,,,,,"SUB OUT by HUNTER,BRANDY",,,"SUB OUT by HUNTER,BRANDY",1,subbing out,,spalding,brandy hunter,,136
122,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,122,02:11,,,,,"MISS 3PTR by HUNTER,BRANDY",,,"MISS 3PTR by HUNTER,BRANDY",1,three pointer,missed,spalding,brandy hunter,,131
123,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,123,--,,,,,"REBOUND OFF by MYERS,MACKENZIE",,,"REBOUND OFF by MYERS,MACKENZIE",1,offensive rebound,,spalding,mackenzie myers,,
124,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,124,02:04,,,,,"MISS JUMPER by THORNHILL,JENNA",,,"MISS JUMPER by THORNHILL,JENNA",1,jumper,missed,spalding,jenna thornhill,,124
125,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,125,--,,,,,"REBOUND OFF by MYERS,MACKENZIE",,,"REBOUND OFF by MYERS,MACKENZIE",1,offensive rebound,,spalding,mackenzie myers,,
126,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,126,01:50,,6,,16 (+10),"GOOD JUMPER by HUNTER,BRANDY",SU 6-16 (-10),,"GOOD JUMPER by HUNTER,BRANDY",1,jumper,good,spalding,brandy hunter,2,110
127,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,127,01:15,"MISS JUMPER by ANDREASSEN,CAROLINE",,,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",1,jumper,missed,Centre,caroline andreassen,,75
128,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,128,--,,,,,"REBOUND DEF by MYERS,MACKENZIE",,,"REBOUND DEF by MYERS,MACKENZIE",1,defensive rebound,,spalding,mackenzie myers,,
129,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,129,01:08,,,,,"MISS JUMPER by THORNHILL,JENNA",,,"MISS JUMPER by THORNHILL,JENNA",1,jumper,missed,spalding,jenna thornhill,,68
130,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,130,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",1,defensive rebound,,Centre,mikayla fee,,
131,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,131,01:00,,,,,"FOUL  by HUNTER,BRANDY",,,"FOUL  by HUNTER,BRANDY",1,foul,,spalding,brandy hunter,,60
132,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,132,01:00,"GOOD FT by RICE,MADISON",7,,16 (+9),,CEN 7-16 (-9),,"GOOD FT by RICE,MADISON",1,free throw,good,Centre,madison rice,1,60
133,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,133,01:00,"MISS FT by RICE,MADISON",,,,,,,"MISS FT by RICE,MADISON",1,free throw,missed,Centre,madison rice,,60
134,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,134,--,,,,,"REBOUND DEF by MYERS,MACKENZIE",,,"REBOUND DEF by MYERS,MACKENZIE",1,defensive rebound,,spalding,mackenzie myers,,
135,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,135,00:53,,,,,"TURNOVER  by MYERS,MACKENZIE",,,"TURNOVER  by MYERS,MACKENZIE",1,turnover,,spalding,mackenzie myers,,53
136,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,136,00:52,"STEAL  by FEE,MIKAYLA",,,,,,,"STEAL  by FEE,MIKAYLA",1,steal,,Centre,,,52
137,4,spalding,Centre College,Spalding,51-70,51,70,"7, 15, 10, 19","16, 20, 21, 13",7,15,10,19,16,20,21,13,No record reported,No record reported,11/22/16,Lose,No Attendence Recorded,No Location Recorded,7:00 PM,A,137,00:39,"MISS 3PTR by SCHAD,OLIVIA",,,,,,,"MISS 3PTR by SCHAD,OLIVIA",1,three pointer,missed,Centre,olivia schad,,39
