,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,DPUW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
336,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,336,01:51,,45,,47 (+2),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 45-47 (+2),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,111
337,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,337,01:51,"SUB IN by ONDIK,EMMA",,,,,,,"SUB IN by ONDIK,EMMA",2,subbing in,,depauw university,emma ondik,,111
338,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,338,01:51,"SUB OUT by ROSS,ALI",,,,,,,"SUB OUT by ROSS,ALI",2,subbing out,,depauw university,ali ross,,111
339,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,339,01:51,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,111
340,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,340,01:51,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,111
341,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,341,01:42,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,102
342,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,342,01:36,"MISS JUMPER by MCGINNIS,ERIN",,,,,,,"MISS JUMPER by MCGINNIS,ERIN",2,jumper,missed,depauw university,erin mcginnis,,96
343,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,343,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
344,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,344,01:16,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,76
345,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,345,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
346,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,346,01:15,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,75
347,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,347,01:15,"FOUL  by STEPHENS,ALISON",,,,,,,"FOUL  by STEPHENS,ALISON",2,foul,,depauw university,alison stephens,,75
348,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,348,01:15,,45,,48 (+3),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 45-48 (+3),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,75
349,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,349,01:15,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,75
350,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,350,01:15,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,75
351,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,351,--,"REBOUND DEF by MCGINNIS,ERIN",,,,,,,"REBOUND DEF by MCGINNIS,ERIN",2,defensive rebound,,depauw university,erin mcginnis,,
352,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,352,01:10,"GOOD 3PTR by ONDIK,EMMA",48,,48,,DPUW 48-48 (0),,"GOOD 3PTR by ONDIK,EMMA",2,three pointer,good,depauw university,emma ondik,3,70
353,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,353,00:53,"SUB IN by KELLER,ABBY",,,,,,,"SUB IN by KELLER,ABBY",2,subbing in,,depauw university,abby keller,,53
354,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,354,00:53,"SUB OUT by STEPHENS,ALISON",,,,,,,"SUB OUT by STEPHENS,ALISON",2,subbing out,,depauw university,alison stephens,,53
355,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,355,00:48,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,48
356,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,356,00:14,"GOOD JUMPER by TREES,SAVANNAH",50 (+2),,48,,DPUW 50-48 (-2),,"GOOD JUMPER by TREES,SAVANNAH",2,jumper,good,depauw university,savannah trees,2,14
357,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,357,00:02,,,,,"MISS JUMPER by GUY,ALEXIS",,,"MISS JUMPER by GUY,ALEXIS",2,jumper,missed,Centre,alexis guy,,2
358,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,358,--,,,,,"REBOUND OFF by STOUGH,MARY GORDON",,,"REBOUND OFF by STOUGH,MARY GORDON",2,offensive rebound,,Centre,mary gordon stough,,
359,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,359,00:02,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,2
360,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,360,--,,,,,"REBOUND OFF by STOUGH,MARY GORDON",,,"REBOUND OFF by STOUGH,MARY GORDON",2,offensive rebound,,Centre,mary gordon stough,,
361,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,361,00:02,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2,timeout,,Centre,,,2
362,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,362,00:02,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,2
363,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,363,00:01,,50,,50,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",CENTRE_W 50-50 (0),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",2,layup,good,Centre,maggie hartlage,2,1
364,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,364,--,,,,,"ASSIST  by GUY,ALANNA",,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
365,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,365,Start Period 3,,,,,,,,,3,,,,,,
366,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,366,04:43,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",3,layup,missed,Centre,paige baechle,,283
367,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,367,--,"REBOUND DEF by KELLER,ABBY",,,,,,,"REBOUND DEF by KELLER,ABBY",3,defensive rebound,,depauw university,abby keller,,
368,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,368,04:26,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",3,foul,,Centre,alexis guy,,266
369,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,369,04:26,"MISS FT by DOUGLAS,HANNAH",,,,,,,"MISS FT by DOUGLAS,HANNAH",3,free throw,missed,depauw university,hannah douglas,,266
370,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,370,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
371,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,371,04:26,"MISS FT by DOUGLAS,HANNAH",,,,,,,"MISS FT by DOUGLAS,HANNAH",3,free throw,missed,depauw university,hannah douglas,,266
372,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,372,--,"REBOUND OFF by MCGINNIS,ERIN",,,,,,,"REBOUND OFF by MCGINNIS,ERIN",3,offensive rebound,,depauw university,erin mcginnis,,
373,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,373,04:24,"GOOD LAYUP by MCGINNIS,ERIN(in the paint)",52 (+2),,50,,DPUW 52-50 (-2),,"GOOD LAYUP by MCGINNIS,ERIN(in the paint)",3,layup,good,depauw university,erin mcginnis,2,264
374,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,374,04:14,"FOUL  by KELLER,ABBY",,,,,,,"FOUL  by KELLER,ABBY",3,foul,,depauw university,abby keller,,254
375,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,375,04:09,,52 (+1),,51,"GOOD FT by BAECHLE,PAIGE",CENTRE_W 52-51 (-1),,"GOOD FT by BAECHLE,PAIGE",3,free throw,good,Centre,paige baechle,1,249
376,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,376,04:09,,52,,52,"GOOD FT by BAECHLE,PAIGE",CENTRE_W 52-52 (0),,"GOOD FT by BAECHLE,PAIGE",3,free throw,good,Centre,paige baechle,1,249
377,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,377,03:58,"MISS 3PTR by ONDIK,EMMA",,,,,,,"MISS 3PTR by ONDIK,EMMA",3,three pointer,missed,depauw university,emma ondik,,238
378,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,378,--,,,,,"REBOUND DEF by GUY,ALANNA",,,"REBOUND DEF by GUY,ALANNA",3,defensive rebound,,Centre,alanna guy,,
379,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,379,03:29,,52,,54 (+2),"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTRE_W 52-54 (+2),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",3,layup,good,Centre,paige baechle,2,209
380,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,380,03:28,"FOUL  by KELLER,ABBY",,,,,,,"FOUL  by KELLER,ABBY",3,foul,,depauw university,abby keller,,208
381,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,381,03:28,,52,,55 (+3),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 52-55 (+3),,"GOOD FT by BAECHLE,PAIGE",3,free throw,good,Centre,paige baechle,1,208
382,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,382,03:28,"SUB OUT by STEPHENS,ALISON",,,,,,,"SUB OUT by STEPHENS,ALISON",3,subbing out,,depauw university,alison stephens,,208
383,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,383,03:28,"SUB OUT by ROSS,ALI",,,,,,,"SUB OUT by ROSS,ALI",3,subbing out,,depauw university,ali ross,,208
384,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,384,03:28,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",3,subbing out,,Centre,michele judy,,208
385,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,385,03:28,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",3,subbing out,,Centre,alexis guy,,208
386,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,386,03:26,"MISS LAYUP by TREES,SAVANNAH",,,,,,,"MISS LAYUP by TREES,SAVANNAH",3,layup,missed,depauw university,savannah trees,,206
387,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,387,--,"REBOUND OFF by MCGINNIS,ERIN",,,,,,,"REBOUND OFF by MCGINNIS,ERIN",3,offensive rebound,,depauw university,erin mcginnis,,
388,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,388,03:09,"GOOD 3PTR by ONDIK,EMMA",55,,55,,DPUW 55-55 (0),,"GOOD 3PTR by ONDIK,EMMA",3,three pointer,good,depauw university,emma ondik,3,189
389,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,389,--,"ASSIST  by MCGINNIS,ERIN",,,,,,,"ASSIST  by MCGINNIS,ERIN",3,assist,,depauw university,erin mcginnis,,
390,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,390,02:14,,,,,"MISS JUMPER by GUY,ALANNA",,,"MISS JUMPER by GUY,ALANNA",3,jumper,missed,Centre,alanna guy,,134
391,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,391,--,"REBOUND DEF by KELLER,ABBY",,,,,,,"REBOUND DEF by KELLER,ABBY",3,defensive rebound,,depauw university,abby keller,,
392,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,392,02:12,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",3,foul,,Centre,paige baechle,,132
393,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,393,02:12,"MISS FT by KELLER,ABBY",,,,,,,"MISS FT by KELLER,ABBY",3,free throw,missed,depauw university,abby keller,,132
394,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,394,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",3,defensive rebound,,Centre,alexis guy,,
395,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,395,02:12,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",3,subbing in,,Centre,alexis guy,,132
396,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,396,02:12,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",3,subbing out,,Centre,bonnie rhule,,132
397,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,397,01:52,,,,,"MISS LAYUP by GUY,ALANNA",,,"MISS LAYUP by GUY,ALANNA",3,layup,missed,Centre,alanna guy,,112
398,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,398,--,"REBOUND DEF by KELLER,ABBY",,,,,,,"REBOUND DEF by KELLER,ABBY",3,defensive rebound,,depauw university,abby keller,,
399,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,399,01:29,"MISS 3PTR by TREES,SAVANNAH",,,,,,,"MISS 3PTR by TREES,SAVANNAH",3,three pointer,missed,depauw university,savannah trees,,89
400,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,400,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",3,defensive rebound,,Centre,alexis guy,,
401,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,401,00:58,"FOUL  by KELLER,ABBY",,,,,,,"FOUL  by KELLER,ABBY",3,foul,,depauw university,abby keller,,58
402,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,402,00:58,,55,,56 (+1),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 55-56 (+1),,"GOOD FT by BAECHLE,PAIGE",3,free throw,good,Centre,paige baechle,1,58
403,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,403,00:58,,55,,57 (+2),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 55-57 (+2),,"GOOD FT by BAECHLE,PAIGE",3,free throw,good,Centre,paige baechle,1,58
404,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,404,00:52,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,3,timeout,,Centre,,,52
405,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,405,00:44,"TURNOVER  by DOUGLAS,HANNAH",,,,,,,"TURNOVER  by DOUGLAS,HANNAH",3,turnover,,depauw university,hannah douglas,,44
406,4,depauw,DePauw University,Centre College,64-68,64,68,"25, 25, 8, 6, 64","24, 26, 8, 10, 68",25,25,8,6,64,24,26,8,10,68,3-1,4-0,11/23/13,Lose,221,No Location Recorded,3:00 p.m.,H,406,00:35,"FOUL  by KELLER,ABBY",,,,,,,"FOUL  by KELLER,ABBY",3,foul,,depauw university,abby keller,,35
