,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SEWANEEW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
327,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,327,13:08,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,788
328,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,328,12:47,"MISS 3PTR by ROSE,SAVANNAH",,,,,,,"MISS 3PTR by ROSE,SAVANNAH",2,three pointer,missed,sewanee-univ. of the south,savannah rose,,767
329,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,329,--,,,,,"REBOUND DEF by GUY,ALANNA",,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
330,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,330,12:43,"FOUL  by CHAUVIN,JAMIE",,,,,,,"FOUL  by CHAUVIN,JAMIE",2,foul,,sewanee-univ. of the south,jamie chauvin,,763
331,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,331,12:43,"SUB IN by LOWE,PAIGE",,,,,,,"SUB IN by LOWE,PAIGE",2,subbing in,,sewanee-univ. of the south,paige lowe,,763
332,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,332,12:43,"SUB OUT by CHAUVIN,JAMIE",,,,,,,"SUB OUT by CHAUVIN,JAMIE",2,subbing out,,sewanee-univ. of the south,jamie chauvin,,763
333,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,333,12:43,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,763
334,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,334,12:43,,,,,"SUB OUT by GUY,ALANNA",,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,763
335,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,335,12:24,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",2,three pointer,missed,Centre,caroline andreassen,,744
336,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,336,--,"REBOUND DEF by HASSETT,CASEY",,,,,,,"REBOUND DEF by HASSETT,CASEY",2,defensive rebound,,sewanee-univ. of the south,casey hassett,,
337,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,337,12:14,,,,,"FOUL  by RHULE,BONNIE",,,"FOUL  by RHULE,BONNIE",2,foul,,Centre,bonnie rhule,,734
338,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,338,12:14,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,734
339,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,339,12:14,"GOOD FT by LYERLY,HALEY",21,,49 (+28),,SEWANEEW 21-49 (+28),,"GOOD FT by LYERLY,HALEY",2,free throw,good,sewanee-univ. of the south,haley lyerly,1,734
340,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,340,12:14,"GOOD FT by LYERLY,HALEY",22,,49 (+27),,SEWANEEW 22-49 (+27),,"GOOD FT by LYERLY,HALEY",2,free throw,good,sewanee-univ. of the south,haley lyerly,1,734
341,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,341,11:59,,,,,"MISS 3PTR by RHULE,BONNIE",,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,719
342,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,342,--,"REBOUND DEF by LOWE,PAIGE",,,,,,,"REBOUND DEF by LOWE,PAIGE",2,defensive rebound,,sewanee-univ. of the south,paige lowe,,
343,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,343,11:47,"SUB IN by CULBERTSON,EMILY",,,,,,,"SUB IN by CULBERTSON,EMILY",2,subbing in,,sewanee-univ. of the south,emily culbertson,,707
344,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,344,11:47,"SUB OUT by LYERLY,HALEY",,,,,,,"SUB OUT by LYERLY,HALEY",2,subbing out,,sewanee-univ. of the south,haley lyerly,,707
345,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,345,11:39,"SUB IN by MEDLEY,CLARISSA",,,,,,,"SUB IN by MEDLEY,CLARISSA",2,subbing in,,sewanee-univ. of the south,clarissa medley,,699
346,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,346,11:39,"SUB OUT by SEWELL,KAYLA",,,,,,,"SUB OUT by SEWELL,KAYLA",2,subbing out,,sewanee-univ. of the south,kayla sewell,,699
347,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,347,11:30,,,,,"FOUL  by ANDREASSEN,CAROLINE",,,"FOUL  by ANDREASSEN,CAROLINE",2,foul,,Centre,caroline andreassen,,690
348,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,348,11:30,"GOOD FT by LOWE,PAIGE",23,,49 (+26),,SEWANEEW 23-49 (+26),,"GOOD FT by LOWE,PAIGE",2,free throw,good,sewanee-univ. of the south,paige lowe,1,690
349,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,349,11:30,"MISS FT by LOWE,PAIGE",,,,,,,"MISS FT by LOWE,PAIGE",2,free throw,missed,sewanee-univ. of the south,paige lowe,,690
350,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,350,--,,,,,"REBOUND DEF by COLLIVER,OLIVIA",,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
351,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,351,11:19,,,,,"MISS JUMPER by MCKNIGHT,KAITLYN",,,"MISS JUMPER by MCKNIGHT,KAITLYN",2,jumper,missed,Centre,kaitlyn mcknight,,679
352,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,352,11:19,"BLOCK  by HASSETT,CASEY",,,,,,,"BLOCK  by HASSETT,CASEY",2,block,,sewanee-univ. of the south,casey hassett,,679
353,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,353,--,,,,,"REBOUND OFF by MCKNIGHT,KAITLYN",,,"REBOUND OFF by MCKNIGHT,KAITLYN",2,offensive rebound,,Centre,kaitlyn mcknight,,
354,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,354,11:14,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",2,layup,missed,Centre,alexis guy,,674
355,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,355,--,"REBOUND DEF by HASSETT,CASEY",,,,,,,"REBOUND DEF by HASSETT,CASEY",2,defensive rebound,,sewanee-univ. of the south,casey hassett,,
356,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,356,11:02,"MISS JUMPER by HASSETT,CASEY",,,,,,,"MISS JUMPER by HASSETT,CASEY",2,jumper,missed,sewanee-univ. of the south,casey hassett,,662
357,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,357,--,,,,,"REBOUND DEF by RHULE,BONNIE",,,"REBOUND DEF by RHULE,BONNIE",2,defensive rebound,,Centre,bonnie rhule,,
358,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,358,10:48,,23,,51 (+28),"GOOD JUMPER by COLLIVER,OLIVIA",CENTRE_W 23-51 (+28),,"GOOD JUMPER by COLLIVER,OLIVIA",2,jumper,good,Centre,olivia colliver,2,648
359,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,359,10:29,"GOOD 3PTR by MEDLEY,CLARISSA",26,,51 (+25),,SEWANEEW 26-51 (+25),,"GOOD 3PTR by MEDLEY,CLARISSA",2,three pointer,good,sewanee-univ. of the south,clarissa medley,3,629
360,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,360,--,"ASSIST  by ROSE,SAVANNAH",,,,,,,"ASSIST  by ROSE,SAVANNAH",2,assist,,sewanee-univ. of the south,savannah rose,,
361,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,361,10:07,,26,,53 (+27),"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",CENTRE_W 26-53 (+27),,"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",2,layup,good,Centre,kaitlyn mcknight,2,607
362,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,362,--,,,,,"ASSIST  by GUY,ALEXIS",,,"ASSIST  by GUY,ALEXIS",2,assist,,Centre,alexis guy,,
363,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,363,09:37,"MISS LAYUP by LOWE,PAIGE",,,,,,,"MISS LAYUP by LOWE,PAIGE",2,layup,missed,sewanee-univ. of the south,paige lowe,,577
364,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,364,09:37,,,,,"BLOCK  by ANDREASSEN,CAROLINE",,,"BLOCK  by ANDREASSEN,CAROLINE",2,block,,Centre,caroline andreassen,,577
365,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,365,--,,,,,"REBOUND DEF by GUY,ALEXIS",,,"REBOUND DEF by GUY,ALEXIS",2,defensive rebound,,Centre,alexis guy,,
366,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,366,09:17,,,,,"MISS LAYUP by MCKNIGHT,KAITLYN",,,"MISS LAYUP by MCKNIGHT,KAITLYN",2,layup,missed,Centre,kaitlyn mcknight,,557
367,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,367,--,,,,,"REBOUND OFF by MCKNIGHT,KAITLYN",,,"REBOUND OFF by MCKNIGHT,KAITLYN",2,offensive rebound,,Centre,kaitlyn mcknight,,
368,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,368,09:11,,26,,55 (+29),"GOOD LAYUP by GUY,ALEXIS(in the paint)",CENTRE_W 26-55 (+29),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",2,layup,good,Centre,alexis guy,2,551
369,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,369,--,,,,,"ASSIST  by MCKNIGHT,KAITLYN",,,"ASSIST  by MCKNIGHT,KAITLYN",2,assist,,Centre,kaitlyn mcknight,,
370,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,370,08:54,"TURNOVER  by HASSETT,CASEY",,,,,,,"TURNOVER  by HASSETT,CASEY",2,turnover,,sewanee-univ. of the south,casey hassett,,534
371,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,371,08:53,,,,,"STEAL  by GUY,ALEXIS",,,"STEAL  by GUY,ALEXIS",2,steal,,Centre,,,533
372,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,372,08:51,,26,,57 (+31),"GOOD LAYUP by GUY,ALEXIS(in the paint)",CENTRE_W 26-57 (+31),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",2,layup,good,Centre,alexis guy,2,531
373,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,373,08:28,"MISS JUMPER by MEDLEY,CLARISSA",,,,,,,"MISS JUMPER by MEDLEY,CLARISSA",2,jumper,missed,sewanee-univ. of the south,clarissa medley,,508
374,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,374,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
375,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,375,08:24,"SUB IN by JONES,MCKENZIE",,,,,,,"SUB IN by JONES,MCKENZIE",2,subbing in,,sewanee-univ. of the south,mckenzie jones,,504
376,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,376,08:24,"SUB IN by MCDONOUGH,HALEY",,,,,,,"SUB IN by MCDONOUGH,HALEY",2,subbing in,,sewanee-univ. of the south,haley mcdonough,,504
377,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,377,08:24,"SUB OUT by HASSETT,CASEY",,,,,,,"SUB OUT by HASSETT,CASEY",2,subbing out,,sewanee-univ. of the south,casey hassett,,504
378,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,378,08:24,"SUB OUT by CULBERTSON,EMILY",,,,,,,"SUB OUT by CULBERTSON,EMILY",2,subbing out,,sewanee-univ. of the south,emily culbertson,,504
379,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,379,08:24,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,504
380,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,380,08:24,,,,,"SUB IN by STOUGH,MARY GORDON",,,"SUB IN by STOUGH,MARY GORDON",2,subbing in,,Centre,mary gordon stough,,504
381,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,381,08:24,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,504
382,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,382,08:24,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,504
383,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,383,08:24,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,504
384,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,384,08:24,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,504
385,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,385,08:24,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,504
386,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,386,08:24,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,504
387,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,387,07:57,"FOUL  by MCDONOUGH,HALEY",,,,,,,"FOUL  by MCDONOUGH,HALEY",2,foul,,sewanee-univ. of the south,haley mcdonough,,477
388,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,388,07:57,,,,,"MISS FT by HARTLAGE,MAGGIE",,,"MISS FT by HARTLAGE,MAGGIE",2,free throw,missed,Centre,maggie hartlage,,477
389,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,389,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
390,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,390,07:57,,26,,58 (+32),"GOOD FT by HARTLAGE,MAGGIE",CENTRE_W 26-58 (+32),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,477
391,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,391,07:42,"SUB IN by SEWELL,KAYLA",,,,,,,"SUB IN by SEWELL,KAYLA",2,subbing in,,sewanee-univ. of the south,kayla sewell,,462
392,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,392,07:42,"SUB IN by LYERLY,HALEY",,,,,,,"SUB IN by LYERLY,HALEY",2,subbing in,,sewanee-univ. of the south,haley lyerly,,462
393,12,sewanee,Sewanee-Univ. of the South,Centre College,67-34,67,34,"33, 34, 67","12, 22, 34",33,34,67,12,22,34,"7-5, 1-0 SAA","6-5, 0-1 SAA",01/04/14,Win,173,No Location Recorded,1:00 p.m.,H,393,07:42,"SUB OUT by MEDLEY,CLARISSA",,,,,,,"SUB OUT by MEDLEY,CLARISSA",2,subbing out,,sewanee-univ. of the south,clarissa medley,,462
