,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MVCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
219,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,219,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
220,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,220,18:32,,27,,33 (+6),"GOOD JUMPER by HARTLAGE,MAGGIE",CENTRE_W 27-33 (+6),,"GOOD JUMPER by HARTLAGE,MAGGIE",2,jumper,good,Centre,maggie hartlage,2,1112
221,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,221,18:15,"MISS JUMPER by BURNETT,LAUREN",,,,,,,"MISS JUMPER by BURNETT,LAUREN",2,jumper,missed,maryville college,lauren burnett,,1095
222,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,222,--,,,,,"REBOUND DEF by STOUGH,MARY GORDON",,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
223,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,223,18:02,,27,,35 (+8),"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTRE_W 27-35 (+8),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,1082
224,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,224,--,,,,,"ASSIST  by STOUGH,MARY GORDON",,,"ASSIST  by STOUGH,MARY GORDON",2,assist,,Centre,mary gordon stough,,
225,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,225,17:48,"GOOD LAYUP by BOND,ALEX(in the paint)",29,,35 (+6),,MVCW 29-35 (+6),,"GOOD LAYUP by BOND,ALEX(in the paint)",2,layup,good,maryville college,alex bond,2,1068
226,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,226,17:22,,29,,38 (+9),"GOOD 3PTR by HARTLAGE,MAGGIE",CENTRE_W 29-38 (+9),,"GOOD 3PTR by HARTLAGE,MAGGIE",2,three pointer,good,Centre,maggie hartlage,3,1042
227,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,227,--,,,,,"ASSIST  by STOUGH,MARY GORDON",,,"ASSIST  by STOUGH,MARY GORDON",2,assist,,Centre,mary gordon stough,,
228,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,228,17:17,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,1037
229,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,229,17:17,,,,,"SUB OUT by STOUGH,MARY GORDON",,,"SUB OUT by STOUGH,MARY GORDON",2,subbing out,,Centre,mary gordon stough,,1037
230,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,230,17:09,"MISS 3PTR by FARMER,LAILAH",,,,,,,"MISS 3PTR by FARMER,LAILAH",2,three pointer,missed,maryville college,lailah farmer,,1029
231,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,231,--,,,,,"REBOUND DEF by GUY,ALANNA",,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
232,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,232,17:00,,,,,"FOUL  by GUY,ALANNA",,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,1020
233,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,233,16:51,"TURNOVER  by BALLARD,JORDAN",,,,,,,"TURNOVER  by BALLARD,JORDAN",2,turnover,,maryville college,jordan ballard,,1011
234,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,234,16:46,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,1006
235,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,235,16:37,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,997
236,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,236,16:37,,,,,"SUB OUT by GUY,ALANNA",,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,997
237,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,237,16:22,,29,,41 (+12),"GOOD 3PTR by HARTLAGE,MAGGIE",CENTRE_W 29-41 (+12),,"GOOD 3PTR by HARTLAGE,MAGGIE",2,three pointer,good,Centre,maggie hartlage,3,982
238,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,238,--,,,,,"ASSIST  by ANDREASSEN,CAROLINE",,,"ASSIST  by ANDREASSEN,CAROLINE",2,assist,,Centre,caroline andreassen,,
239,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,239,16:05,"MISS LAYUP by BOND,ALEX",,,,,,,"MISS LAYUP by BOND,ALEX",2,layup,missed,maryville college,alex bond,,965
240,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,240,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
241,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,241,15:51,,,,,"MISS LAYUP by COLLIVER,OLIVIA",,,"MISS LAYUP by COLLIVER,OLIVIA",2,layup,missed,Centre,olivia colliver,,951
242,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,242,15:51,"BLOCK  by BALLARD,JORDAN",,,,,,,"BLOCK  by BALLARD,JORDAN",2,block,,maryville college,jordan ballard,,951
243,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,243,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
244,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,244,15:49,,29,,43 (+14),"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",CENTRE_W 29-43 (+14),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",2,layup,good,Centre,maggie hartlage,2,949
245,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,245,--,,,,,"ASSIST  by ANDREASSEN,CAROLINE",,,"ASSIST  by ANDREASSEN,CAROLINE",2,assist,,Centre,caroline andreassen,,
246,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,246,15:31,"MISS 3PTR by PUCKETT,MACKENZIE",,,,,,,"MISS 3PTR by PUCKETT,MACKENZIE",2,three pointer,missed,maryville college,mackenzie puckett,,931
247,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,247,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
248,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,248,15:21,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,921
249,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,249,15:17,"STEAL  by PUCKETT,MACKENZIE",,,,,,,"STEAL  by PUCKETT,MACKENZIE",2,steal,,maryville college,,,917
250,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,250,15:04,"MISS JUMPER by PUCKETT,MACKENZIE",,,,,,,"MISS JUMPER by PUCKETT,MACKENZIE",2,jumper,missed,maryville college,mackenzie puckett,,904
251,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,251,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
252,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,252,14:55,,,,,"MISS 3PTR by RHULE,BONNIE",,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,895
253,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,253,--,"REBOUND DEF by BURNETT,LAUREN",,,,,,,"REBOUND DEF by BURNETT,LAUREN",2,defensive rebound,,maryville college,lauren burnett,,
254,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,254,14:42,"GOOD LAYUP by PUCKETT,MACKENZIE(in the paint)",31,,43 (+12),,MVCW 31-43 (+12),,"GOOD LAYUP by PUCKETT,MACKENZIE(in the paint)",2,layup,good,maryville college,mackenzie puckett,2,882
255,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,255,14:23,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,863
256,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,256,14:23,"SUB IN by TRENT,LAUREN",,,,,,,"SUB IN by TRENT,LAUREN",2,subbing in,,maryville college,lauren trent,,863
257,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,257,14:23,"SUB OUT by BURNETT,LAUREN",,,,,,,"SUB OUT by BURNETT,LAUREN",2,subbing out,,maryville college,lauren burnett,,863
258,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,258,14:23,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,863
259,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,259,14:23,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,863
260,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,260,14:17,"MISS JUMPER by PUCKETT,MACKENZIE",,,,,,,"MISS JUMPER by PUCKETT,MACKENZIE",2,jumper,missed,maryville college,mackenzie puckett,,857
261,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,261,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
262,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,262,14:10,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,850
263,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,263,14:07,"STEAL  by TRENT,LAUREN",,,,,,,"STEAL  by TRENT,LAUREN",2,steal,,maryville college,,,847
264,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,264,14:03,"TURNOVER  by PUCKETT,MACKENZIE",,,,,,,"TURNOVER  by PUCKETT,MACKENZIE",2,turnover,,maryville college,mackenzie puckett,,843
265,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,265,13:50,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,830
266,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,266,13:32,"MISS LAYUP by PUCKETT,MACKENZIE",,,,,,,"MISS LAYUP by PUCKETT,MACKENZIE",2,layup,missed,maryville college,mackenzie puckett,,812
267,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,267,13:32,,,,,"BLOCK  by GUY,ALEXIS",,,"BLOCK  by GUY,ALEXIS",2,block,,Centre,alexis guy,,812
268,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,268,--,"REBOUND OFF by PUCKETT,MACKENZIE",,,,,,,"REBOUND OFF by PUCKETT,MACKENZIE",2,offensive rebound,,maryville college,mackenzie puckett,,
269,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,269,13:26,"GOOD LAYUP by PUCKETT,MACKENZIE(in the paint)",33,,43 (+10),,MVCW 33-43 (+10),,"GOOD LAYUP by PUCKETT,MACKENZIE(in the paint)",2,layup,good,maryville college,mackenzie puckett,2,806
270,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,270,13:24,"SUB IN by BALLARD,JORDAN",,,,,,,"SUB IN by BALLARD,JORDAN",2,subbing in,,maryville college,jordan ballard,,804
271,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,271,13:24,"SUB OUT by TRENT,LAUREN",,,,,,,"SUB OUT by TRENT,LAUREN",2,subbing out,,maryville college,lauren trent,,804
272,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,272,13:24,"SUB OUT by FARMER,LAILAH",,,,,,,"SUB OUT by FARMER,LAILAH",2,subbing out,,maryville college,lailah farmer,,804
273,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,273,13:24,"SUB OUT by BRACKINS,MINDY",,,,,,,"SUB OUT by BRACKINS,MINDY",2,subbing out,,maryville college,mindy brackins,,804
274,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,274,13:24,,,,,"SUB IN by STOUGH,MARY GORDON",,,"SUB IN by STOUGH,MARY GORDON",2,subbing in,,Centre,mary gordon stough,,804
275,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,275,13:24,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,804
276,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,276,13:24,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,804
277,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,277,13:24,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,804
278,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,278,13:16,"SUB IN by TRENT,LAUREN",,,,,,,"SUB IN by TRENT,LAUREN",2,subbing in,,maryville college,lauren trent,,796
279,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,279,13:15,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,795
280,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,280,--,"REBOUND DEF by BOND,ALEX",,,,,,,"REBOUND DEF by BOND,ALEX",2,defensive rebound,,maryville college,alex bond,,
281,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,281,13:15,"SUB IN by BURNETT,LAUREN",,,,,,,"SUB IN by BURNETT,LAUREN",2,subbing in,,maryville college,lauren burnett,,795
282,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,282,13:15,"SUB IN by BRACKINS,MINDY",,,,,,,"SUB IN by BRACKINS,MINDY",2,subbing in,,maryville college,mindy brackins,,795
283,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,283,13:15,"SUB OUT by BOND,ALEX",,,,,,,"SUB OUT by BOND,ALEX",2,subbing out,,maryville college,alex bond,,795
284,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,284,13:00,"GOOD 3PTR by BURNETT,LAUREN",36,,43 (+7),,MVCW 36-43 (+7),,"GOOD 3PTR by BURNETT,LAUREN",2,three pointer,good,maryville college,lauren burnett,3,780
285,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,285,--,"ASSIST  by BALLARD,JORDAN",,,,,,,"ASSIST  by BALLARD,JORDAN",2,assist,,maryville college,jordan ballard,,
286,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,286,12:46,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",2,layup,missed,Centre,alexis guy,,766
287,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,287,--,"REBOUND DEF by BRACKINS,MINDY",,,,,,,"REBOUND DEF by BRACKINS,MINDY",2,defensive rebound,,maryville college,mindy brackins,,
288,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,288,12:34,"MISS JUMPER by BURNETT,LAUREN",,,,,,,"MISS JUMPER by BURNETT,LAUREN",2,jumper,missed,maryville college,lauren burnett,,754
289,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,289,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
290,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,290,12:09,,,,,"FOUL  by STOUGH,MARY GORDON",,,"FOUL  by STOUGH,MARY GORDON",2,foul,,Centre,mary gordon stough,,729
291,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,291,11:47,"FOUL  by PUCKETT,MACKENZIE",,,,,,,"FOUL  by PUCKETT,MACKENZIE",2,foul,,maryville college,mackenzie puckett,,707
292,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,292,11:39,,36,,45 (+9),"GOOD LAYUP by GUY,ALANNA(in the paint)",CENTRE_W 36-45 (+9),,"GOOD LAYUP by GUY,ALANNA(in the paint)",2,layup,good,Centre,alanna guy,2,699
293,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,293,11:28,"MISS 3PTR by TRENT,LAUREN",,,,,,,"MISS 3PTR by TRENT,LAUREN",2,three pointer,missed,maryville college,lauren trent,,688
294,3,maryville-tenn-,Maryville College,Centre College,55-53,55,53,"29, 26, 55","25, 28, 53",29,26,55,25,28,53,3-0,2-1,11/22/13,Win,231,No Location Recorded,7:00 p.m.,H,294,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
