,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,HCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
340,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,340,11:04,"MISS LAYUP by TATE,JAMIE",,,,,,,"MISS LAYUP by TATE,JAMIE",2,layup,missed,hendrix college,jamie tate,,664
341,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,341,--,,,,,"REBOUND DEF by STOUGH,MARY GORDON",,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
342,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,342,10:56,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,656
343,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,343,10:55,"STEAL  by GALLIEN,KATY",,,,,,,"STEAL  by GALLIEN,KATY",2,steal,,hendrix college,,,655
344,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,344,10:53,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,653
345,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,345,10:53,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,653
346,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,346,10:53,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,653
347,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,347,10:53,,,,,"SUB OUT by STOUGH,MARY GORDON",,,"SUB OUT by STOUGH,MARY GORDON",2,subbing out,,Centre,mary gordon stough,,653
348,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,348,10:53,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,653
349,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,349,10:53,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,653
350,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,350,10:43,"MISS 3PTR by NEAL,TAYLOR",,,,,,,"MISS 3PTR by NEAL,TAYLOR",2,three pointer,missed,hendrix college,taylor neal,,643
351,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,351,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
352,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,352,10:15,,18,,64 (+46),"GOOD 3PTR by GUY,ALANNA",CENTRE_W 18-64 (+46),,"GOOD 3PTR by GUY,ALANNA",2,three pointer,good,Centre,alanna guy,3,615
353,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,353,10:02,"TURNOVER  by GALLIEN,KATY",,,,,,,"TURNOVER  by GALLIEN,KATY",2,turnover,,hendrix college,katy gallien,,602
354,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,354,10:02,"SUB IN by FLORES,ESTRELLA",,,,,,,"SUB IN by FLORES,ESTRELLA",2,subbing in,,hendrix college,estrella flores,,602
355,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,355,10:02,"SUB OUT by NEAL,TAYLOR",,,,,,,"SUB OUT by NEAL,TAYLOR",2,subbing out,,hendrix college,taylor neal,,602
356,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,356,09:50,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,590
357,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,357,09:48,"STEAL  by TATE,JAMIE",,,,,,,"STEAL  by TATE,JAMIE",2,steal,,hendrix college,,,588
358,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,358,09:45,"MISS JUMPER by GALLIEN,KATY",,,,,,,"MISS JUMPER by GALLIEN,KATY",2,jumper,missed,hendrix college,katy gallien,,585
359,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,359,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
360,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,360,09:35,"FOUL  by FLORES,ESTRELLA",,,,,,,"FOUL  by FLORES,ESTRELLA",2,foul,,hendrix college,estrella flores,,575
361,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,361,09:35,"SUB IN by KING,ANNA",,,,,,,"SUB IN by KING,ANNA",2,subbing in,,hendrix college,anna king,,575
362,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,362,09:35,"SUB IN by KRIESEL-BIGLER,CAIT",,,,,,,"SUB IN by KRIESEL-BIGLER,CAIT",2,subbing in,,hendrix college,cait kriesel-bigler,,575
363,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,363,09:35,"SUB OUT by COUGHRAN,KATIE",,,,,,,"SUB OUT by COUGHRAN,KATIE",2,subbing out,,hendrix college,katie coughran,,575
364,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,364,09:35,"SUB OUT by GALLIEN,KATY",,,,,,,"SUB OUT by GALLIEN,KATY",2,subbing out,,hendrix college,katy gallien,,575
365,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,365,09:28,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,568
366,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,366,09:28,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,568
367,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,367,09:28,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,568
368,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,368,09:10,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,550
369,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,369,09:10,"MISS FT by KING,ANNA",,,,,,,"MISS FT by KING,ANNA",2,free throw,missed,hendrix college,anna king,,550
370,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,370,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
371,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,371,09:10,"GOOD FT by KING,ANNA",19,,64 (+45),,HCW 19-64 (+45),,"GOOD FT by KING,ANNA",2,free throw,good,hendrix college,anna king,1,550
372,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,372,09:10,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,550
373,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,373,09:10,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,550
374,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,374,08:50,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,530
375,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,375,--,"REBOUND DEF by TATE,JAMIE",,,,,,,"REBOUND DEF by TATE,JAMIE",2,defensive rebound,,hendrix college,jamie tate,,
376,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,376,08:32,"MISS JUMPER by FLORES,ESTRELLA",,,,,,,"MISS JUMPER by FLORES,ESTRELLA",2,jumper,missed,hendrix college,estrella flores,,512
377,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,377,--,"REBOUND OFF by KING,ANNA",,,,,,,"REBOUND OFF by KING,ANNA",2,offensive rebound,,hendrix college,anna king,,
378,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,378,08:27,"GOOD LAYUP by FLORES,ESTRELLA(in the paint)",21,,64 (+43),,HCW 21-64 (+43),,"GOOD LAYUP by FLORES,ESTRELLA(in the paint)",2,layup,good,hendrix college,estrella flores,2,507
379,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,379,--,"ASSIST  by KING,ANNA",,,,,,,"ASSIST  by KING,ANNA",2,assist,,hendrix college,anna king,,
380,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,380,08:21,"FOUL  by FLORES,ESTRELLA",,,,,,,"FOUL  by FLORES,ESTRELLA",2,foul,,hendrix college,estrella flores,,501
381,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,381,08:21,,21,,65 (+44),"GOOD FT by GUY,ALANNA",CENTRE_W 21-65 (+44),,"GOOD FT by GUY,ALANNA",2,free throw,good,Centre,alanna guy,1,501
382,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,382,08:21,,21,,66 (+45),"GOOD FT by GUY,ALANNA",CENTRE_W 21-66 (+45),,"GOOD FT by GUY,ALANNA",2,free throw,good,Centre,alanna guy,1,501
383,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,383,08:21,"SUB IN by MENDENALL,HAYLEE",,,,,,,"SUB IN by MENDENALL,HAYLEE",2,subbing in,,hendrix college,haylee mendenall,,501
384,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,384,08:21,"SUB IN by BROBERG,KATI",,,,,,,"SUB IN by BROBERG,KATI",2,subbing in,,hendrix college,kati broberg,,501
385,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,385,08:21,"SUB OUT by TATE,JAMIE",,,,,,,"SUB OUT by TATE,JAMIE",2,subbing out,,hendrix college,jamie tate,,501
386,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,386,08:21,"SUB OUT by MARTIN,MELANIE",,,,,,,"SUB OUT by MARTIN,MELANIE",2,subbing out,,hendrix college,melanie martin,,501
387,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,387,08:21,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,501
388,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,388,08:21,,,,,"SUB OUT by GUY,ALANNA",,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,501
389,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,389,08:04,"MISS JUMPER by KING,ANNA",,,,,,,"MISS JUMPER by KING,ANNA",2,jumper,missed,hendrix college,anna king,,484
390,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,390,--,,,,,"REBOUND DEF by FREED,LAUREN",,,"REBOUND DEF by FREED,LAUREN",2,defensive rebound,,Centre,lauren freed,,
391,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,391,07:56,"STEAL  by FLORES,ESTRELLA",,,,,,,"STEAL  by FLORES,ESTRELLA",2,steal,,hendrix college,,,476
392,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,392,07:56,,,,,"FOUL  by COLLIVER,OLIVIA",,,"FOUL  by COLLIVER,OLIVIA",2,foul,,Centre,olivia colliver,,476
393,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,393,07:47,"TURNOVER  by BROBERG,KATI",,,,,,,"TURNOVER  by BROBERG,KATI",2,turnover,,hendrix college,kati broberg,,467
394,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,394,07:46,,,,,"STEAL  by GUY,ALEXIS",,,"STEAL  by GUY,ALEXIS",2,steal,,Centre,,,466
395,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,395,07:43,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",2,layup,missed,Centre,alexis guy,,463
396,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,396,--,"REBOUND DEF by KRIESEL-BIGLER,CAIT",,,,,,,"REBOUND DEF by KRIESEL-BIGLER,CAIT",2,defensive rebound,,hendrix college,cait kriesel-bigler,,
397,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,397,07:36,"GOOD 3PTR by KRIESEL-BIGLER,CAIT",24,,66 (+42),,HCW 24-66 (+42),,"GOOD 3PTR by KRIESEL-BIGLER,CAIT",2,three pointer,good,hendrix college,cait kriesel-bigler,3,456
398,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,398,07:17,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",2,three pointer,missed,Centre,caroline andreassen,,437
399,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,399,--,"REBOUND DEF by FLORES,ESTRELLA",,,,,,,"REBOUND DEF by FLORES,ESTRELLA",2,defensive rebound,,hendrix college,estrella flores,,
400,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,400,07:08,"GOOD JUMPER by FLORES,ESTRELLA",26,,66 (+40),,HCW 26-66 (+40),,"GOOD JUMPER by FLORES,ESTRELLA",2,jumper,good,hendrix college,estrella flores,2,428
401,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,401,06:57,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,417
402,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,402,06:47,,,,,"MISS 3PTR by RHULE,BONNIE",,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,407
403,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,403,--,,,,,"REBOUND OFF by COLLIVER,OLIVIA",,,"REBOUND OFF by COLLIVER,OLIVIA",2,offensive rebound,,Centre,olivia colliver,,
404,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,404,06:43,"FOUL  by MENDENALL,HAYLEE",,,,,,,"FOUL  by MENDENALL,HAYLEE",2,foul,,hendrix college,haylee mendenall,,403
405,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,405,06:43,,26,,67 (+41),"GOOD FT by COLLIVER,OLIVIA",CENTRE_W 26-67 (+41),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,403
406,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,406,06:43,,26,,68 (+42),"GOOD FT by COLLIVER,OLIVIA",CENTRE_W 26-68 (+42),,"GOOD FT by COLLIVER,OLIVIA",2,free throw,good,Centre,olivia colliver,1,403
407,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,407,06:41,,,,,"FOUL  by COLLIVER,OLIVIA",,,"FOUL  by COLLIVER,OLIVIA",2,foul,,Centre,olivia colliver,,401
408,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,408,06:22,"GOOD FT by KING,ANNA",27,,68 (+41),,HCW 27-68 (+41),,"GOOD FT by KING,ANNA",2,free throw,good,hendrix college,anna king,1,382
409,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,409,06:22,"MISS FT by KING,ANNA",,,,,,,"MISS FT by KING,ANNA",2,free throw,missed,hendrix college,anna king,,382
410,24,hendrix,Hendrix College,CENTRE_W,81-38,81,38,"48, 33, 81","10, 28, 38",48,33,81,10,28,38,"16-8, 10-3 SAA","11-13, 5-8 SAA",02/21/14,Win,500,No Location Recorded,6:00 PM,H,410,--,,,,,"REBOUND DEF by COLLIVER,OLIVIA",,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
