,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BCW,Away Team Score,Play Team Indicator,Home Team Score,CENTREW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
210,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,210,02:46,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",1,subbing in,,Centre,michele judy,,166
211,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,211,02:46,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,166
212,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,212,02:46,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,166
213,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,213,02:46,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",1,subbing out,,Centre,olivia colliver,,166
214,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,214,02:33,,30 (+8),,22,"GOOD JUMPER by GUY,ALANNA",CENTREW 30-22 (-8),,"GOOD JUMPER by GUY,ALANNA",1,jumper,good,Centre,alanna guy,2,153
215,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,215,02:15,,,,,"FOUL  by RHULE,BONNIE",,,"FOUL  by RHULE,BONNIE",1,foul,,Centre,bonnie rhule,,135
216,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,216,02:15,"GOOD FT by JOHNSON,TAYLOR",31 (+9),,22,,BCW 31-22 (-9),,"GOOD FT by JOHNSON,TAYLOR",1,free throw,good,berry college,taylor johnson,1,135
217,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,217,02:15,"GOOD FT by JOHNSON,TAYLOR",32 (+10),,22,,BCW 32-22 (-10),,"GOOD FT by JOHNSON,TAYLOR",1,free throw,good,berry college,taylor johnson,1,135
218,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,218,02:15,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,135
219,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,219,02:15,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",1,subbing out,,Centre,bonnie rhule,,135
220,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,220,01:59,,,,,"MISS JUMPER by JUDY,MICHELE",,,"MISS JUMPER by JUDY,MICHELE",1,jumper,missed,Centre,michele judy,,119
221,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,221,--,"REBOUND DEF by MCLURE,VALERIE",,,,,,,"REBOUND DEF by MCLURE,VALERIE",1,defensive rebound,,berry college,valerie mclure,,
222,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,222,01:42,"GOOD JUMPER by MCLURE,VALERIE",34 (+12),,22,,BCW 34-22 (-12),,"GOOD JUMPER by MCLURE,VALERIE",1,jumper,good,berry college,valerie mclure,2,102
223,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,223,01:18,,,,,"MISS LAYUP by STOUGH,MARY GORDON",,,"MISS LAYUP by STOUGH,MARY GORDON",1,layup,missed,Centre,mary gordon stough,,78
224,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,224,--,,,,,"REBOUND OFF by STOUGH,MARY GORDON",,,"REBOUND OFF by STOUGH,MARY GORDON",1,offensive rebound,,Centre,mary gordon stough,,
225,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,225,01:13,,34 (+10),,24,"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",CENTREW 34-24 (-10),,"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",1,layup,good,Centre,mary gordon stough,2,73
226,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,226,01:01,"GOOD JUMPER by JOHNSON,TAYLOR",36 (+12),,24,,BCW 36-24 (-12),,"GOOD JUMPER by JOHNSON,TAYLOR",1,jumper,good,berry college,taylor johnson,2,61
227,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,227,00:42,"FOUL  by IVEY,MARISSA",,,,,,,"FOUL  by IVEY,MARISSA",1,foul,,berry college,marissa ivey,,42
228,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,228,00:42,,36 (+11),,25,"GOOD FT by STOUGH,MARY GORDON",CENTREW 36-25 (-11),,"GOOD FT by STOUGH,MARY GORDON",1,free throw,good,Centre,mary gordon stough,1,42
229,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,229,00:42,,36 (+10),,26,"GOOD FT by STOUGH,MARY GORDON",CENTREW 36-26 (-10),,"GOOD FT by STOUGH,MARY GORDON",1,free throw,good,Centre,mary gordon stough,1,42
230,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,230,00:42,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,42
231,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,231,00:42,,,,,"SUB OUT by GUY,ALANNA",,,"SUB OUT by GUY,ALANNA",1,subbing out,,Centre,alanna guy,,42
232,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,232,00:38,"GOOD LAYUP by COOK,EMMA(in the paint)",38 (+12),,26,,BCW 38-26 (-12),,"GOOD LAYUP by COOK,EMMA(in the paint)",1,layup,good,berry college,emma cook,2,38
233,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,233,--,"ASSIST  by SEGARRA,CHANLIR",,,,,,,"ASSIST  by SEGARRA,CHANLIR",1,assist,,berry college,chanlir segarra,,
234,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,234,00:38,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",1,foul,,Centre,michele judy,,38
235,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,235,00:38,"MISS FT by COOK,EMMA",,,,,,,"MISS FT by COOK,EMMA",1,free throw,missed,berry college,emma cook,,38
236,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,236,--,"REBOUND OFF by MCLURE,VALERIE",,,,,,,"REBOUND OFF by MCLURE,VALERIE",1,offensive rebound,,berry college,valerie mclure,,
237,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,237,00:38,"TURNOVER  by MCLURE,VALERIE",,,,,,,"TURNOVER  by MCLURE,VALERIE",1,turnover,,berry college,valerie mclure,,38
238,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,238,00:14,,38 (+10),,28,"GOOD LAYUP by ANDREASSEN,CAROLINE(in the paint)",CENTREW 38-28 (-10),,"GOOD LAYUP by ANDREASSEN,CAROLINE(in the paint)",1,layup,good,Centre,caroline andreassen,2,14
239,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,239,00:03,"MISS LAYUP by SEGARRA,CHANLIR",,,,,,,"MISS LAYUP by SEGARRA,CHANLIR",1,layup,missed,berry college,chanlir segarra,,3
240,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,240,--,,,,,"REBOUND DEF by JUDY,MICHELE",,,"REBOUND DEF by JUDY,MICHELE",1,defensive rebound,,Centre,michele judy,,
241,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,241,Start Period 2,,,,,,,,,2,,,,,,
242,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,242,19:51,,38 (+8),,30,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTREW 38-30 (-8),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,1191
243,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,243,--,,,,,"ASSIST  by HARTLAGE,MAGGIE",,,"ASSIST  by HARTLAGE,MAGGIE",2,assist,,Centre,maggie hartlage,,
244,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,244,19:29,"TURNOVER  by MCLEAN,MEL",,,,,,,"TURNOVER  by MCLEAN,MEL",2,turnover,,berry college,mel mclean,,1169
245,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,245,19:27,,,,,"STEAL  by HARTLAGE,MAGGIE",,,"STEAL  by HARTLAGE,MAGGIE",2,steal,,Centre,,,1167
246,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,246,19:21,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,1161
247,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,247,--,"REBOUND DEF by TRIMBLE,MAGGIE",,,,,,,"REBOUND DEF by TRIMBLE,MAGGIE",2,defensive rebound,,berry college,maggie trimble,,
248,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,248,19:05,"MISS LAYUP by WALSH,MEGAN",,,,,,,"MISS LAYUP by WALSH,MEGAN",2,layup,missed,berry college,megan walsh,,1145
249,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,249,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
250,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,250,18:58,,38 (+6),,32,"GOOD LAYUP by GUY,ALANNA(in the paint)",CENTREW 38-32 (-6),,"GOOD LAYUP by GUY,ALANNA(in the paint)",2,layup,good,Centre,alanna guy,2,1138
251,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,251,18:13,"MISS LAYUP by MCLEAN,MEL",,,,,,,"MISS LAYUP by MCLEAN,MEL",2,layup,missed,berry college,mel mclean,,1093
252,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,252,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
253,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,253,18:13,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,1093
254,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,254,--,,,,,"REBOUND OFF by STOUGH,MARY GORDON",,,"REBOUND OFF by STOUGH,MARY GORDON",2,offensive rebound,,Centre,mary gordon stough,,
255,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,255,18:13,,38 (+3),,35,"GOOD 3PTR by HARTLAGE,MAGGIE",CENTREW 38-35 (-3),,"GOOD 3PTR by HARTLAGE,MAGGIE",2,three pointer,good,Centre,maggie hartlage,3,1093
256,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,256,--,,,,,"ASSIST  by STOUGH,MARY GORDON",,,"ASSIST  by STOUGH,MARY GORDON",2,assist,,Centre,mary gordon stough,,
257,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,257,18:10,,,,,"FOUL  by GUY,ALANNA",,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,1090
258,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,258,17:58,"MISS LAYUP by MCLEAN,MEL",,,,,,,"MISS LAYUP by MCLEAN,MEL",2,layup,missed,berry college,mel mclean,,1078
259,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,259,17:58,,,,,"BLOCK  by BAECHLE,PAIGE",,,"BLOCK  by BAECHLE,PAIGE",2,block,,Centre,paige baechle,,1078
260,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,260,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,berry college,,,
261,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,261,17:58,"MISS LAYUP by MCLEAN,MEL",,,,,,,"MISS LAYUP by MCLEAN,MEL",2,layup,missed,berry college,mel mclean,,1078
262,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,262,--,,,,,"REBOUND DEF by STOUGH,MARY GORDON",,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
263,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,263,17:54,"FOUL  by SEGARRA,CHANLIR",,,,,,,"FOUL  by SEGARRA,CHANLIR",2,foul,,berry college,chanlir segarra,,1074
264,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,264,17:43,"FOUL  by MCLEAN,MEL",,,,,,,"FOUL  by MCLEAN,MEL",2,foul,,berry college,mel mclean,,1063
265,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,265,17:39,,38 (+2),,36,"GOOD FT by HARTLAGE,MAGGIE",CENTREW 38-36 (-2),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,1059
266,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,266,17:37,,38 (+1),,37,"GOOD FT by HARTLAGE,MAGGIE",CENTREW 38-37 (-1),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,1057
267,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,267,17:37,"SUB IN by IVEY,MARISSA",,,,,,,"SUB IN by IVEY,MARISSA",2,subbing in,,berry college,marissa ivey,,1057
268,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,268,17:37,"SUB OUT by MCLEAN,MEL",,,,,,,"SUB OUT by MCLEAN,MEL",2,subbing out,,berry college,mel mclean,,1057
269,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,269,17:27,"MISS LAYUP by SEGARRA,CHANLIR",,,,,,,"MISS LAYUP by SEGARRA,CHANLIR",2,layup,missed,berry college,chanlir segarra,,1047
270,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,270,--,,,,,"REBOUND DEF by STOUGH,MARY GORDON",,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
271,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,271,17:20,,,,,"FOUL  by GUY,ALANNA",,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,1040
272,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,272,17:07,"TURNOVER  by WALSH,MEGAN",,,,,,,"TURNOVER  by WALSH,MEGAN",2,turnover,,berry college,megan walsh,,1027
273,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,273,17:05,,,,,"STEAL  by STOUGH,MARY GORDON",,,"STEAL  by STOUGH,MARY GORDON",2,steal,,Centre,,,1025
274,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,274,16:56,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,1016
275,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,275,--,,,,,"REBOUND OFF by RHULE,BONNIE",,,"REBOUND OFF by RHULE,BONNIE",2,offensive rebound,,Centre,bonnie rhule,,
276,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,276,16:53,"FOUL  by SEGARRA,CHANLIR",,,,,,,"FOUL  by SEGARRA,CHANLIR",2,foul,,berry college,chanlir segarra,,1013
277,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,277,16:53,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,1013
278,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,278,--,"REBOUND DEF by COOK,EMMA",,,,,,,"REBOUND DEF by COOK,EMMA",2,defensive rebound,,berry college,emma cook,,
279,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,279,16:53,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,1013
280,21,berry,Berry College,Centre College,80-64,80,64,"28, 52, 80","38, 26, 64",28,52,80,38,26,64,"14-7, 8-2 SAA","11-10, 4-6 SAA",02/09/14,Win,295,No Location Recorded,1:00 p.m.,H,280,16:53,,,,,"SUB OUT by GUY,ALANNA",,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,1013
