,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,AC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
306,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,306,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
307,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,307,13:07,"GOOD JUMPER by TAYLOR,SAVANNAH",42,,50 (+8),,AC 42-50 (+8),,"GOOD JUMPER by TAYLOR,SAVANNAH",2,jumper,good,asbury university,savannah taylor,2,787
308,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,308,--,"ASSIST  by FLYNN,CASSIDY",,,,,,,"ASSIST  by FLYNN,CASSIDY",2,assist,,asbury university,cassidy flynn,,
309,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,309,13:07,"SUB IN by JOLLEY,HEATHER",,,,,,,"SUB IN by JOLLEY,HEATHER",2,subbing in,,asbury university,heather jolley,,787
310,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,310,13:07,"SUB IN by GORBY,KYLEE",,,,,,,"SUB IN by GORBY,KYLEE",2,subbing in,,asbury university,kylee gorby,,787
311,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,311,13:07,"SUB IN by STEINER,ELLIE",,,,,,,"SUB IN by STEINER,ELLIE",2,subbing in,,asbury university,ellie steiner,,787
312,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,312,13:07,"SUB IN by TAYLOR,SAVANNAH",,,,,,,"SUB IN by TAYLOR,SAVANNAH",2,subbing in,,asbury university,savannah taylor,,787
313,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,313,13:07,"SUB OUT by EDMONDS,TJ",,,,,,,"SUB OUT by EDMONDS,TJ",2,subbing out,,asbury university,tj edmonds,,787
314,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,314,13:07,"SUB OUT by RINEHART,KELLI",,,,,,,"SUB OUT by RINEHART,KELLI",2,subbing out,,asbury university,kelli rinehart,,787
315,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,315,13:07,"SUB OUT by WOOD,ANNISSIA",,,,,,,"SUB OUT by WOOD,ANNISSIA",2,subbing out,,asbury university,annissia wood,,787
316,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,316,13:07,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,787
317,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,317,13:07,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,787
318,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,318,13:07,,,,,"SUB OUT by GUY,ALANNA",,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,787
319,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,319,13:07,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,787
320,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,320,13:06,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,786
321,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,321,13:06,"STEAL  by GORBY,KYLEE",,,,,,,"STEAL  by GORBY,KYLEE",2,steal,,asbury university,,,786
322,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,322,13:06,,,,,"FOUL  by ANDREASSEN,CAROLINE",,,"FOUL  by ANDREASSEN,CAROLINE",2,foul,,Centre,caroline andreassen,,786
323,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,323,13:06,"SUB OUT by JOLLEY,HEATHER",,,,,,,"SUB OUT by JOLLEY,HEATHER",2,subbing out,,asbury university,heather jolley,,786
324,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,324,12:55,,,,,"FOUL  by STOUGH,MARY GORDON",,,"FOUL  by STOUGH,MARY GORDON",2,foul,,Centre,mary gordon stough,,775
325,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,325,12:55,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,775
326,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,326,12:55,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",2,subbing in,,Centre,kaitlyn mcknight,,775
327,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,327,12:55,,,,,"SUB OUT by STOUGH,MARY GORDON",,,"SUB OUT by STOUGH,MARY GORDON",2,subbing out,,Centre,mary gordon stough,,775
328,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,328,12:55,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,775
329,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,329,12:53,"GOOD JUMPER by FLETCHER,CATIE",44,,50 (+6),,AC 44-50 (+6),,"GOOD JUMPER by FLETCHER,CATIE",2,jumper,good,asbury university,catie fletcher,2,773
330,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,330,12:31,,44,,52 (+8),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 44-52 (+8),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,751
331,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,331,--,,,,,"ASSIST  by GUY,ALEXIS",,,"ASSIST  by GUY,ALEXIS",2,assist,,Centre,alexis guy,,
332,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,332,12:22,"TURNOVER  by FLETCHER,CATIE",,,,,,,"TURNOVER  by FLETCHER,CATIE",2,turnover,,asbury university,catie fletcher,,742
333,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,333,12:20,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,740
334,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,334,12:19,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,739
335,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,335,12:19,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,739
336,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,336,12:10,"TURNOVER  by FLYNN,CASSIDY",,,,,,,"TURNOVER  by FLYNN,CASSIDY",2,turnover,,asbury university,cassidy flynn,,730
337,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,337,12:08,,,,,"STEAL  by GUY,ALEXIS",,,"STEAL  by GUY,ALEXIS",2,steal,,Centre,,,728
338,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,338,12:07,"FOUL  by FLYNN,CASSIDY",,,,,,,"FOUL  by FLYNN,CASSIDY",2,foul,,asbury university,cassidy flynn,,727
339,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,339,12:07,"SUB IN by WOOD,ANNISSIA",,,,,,,"SUB IN by WOOD,ANNISSIA",2,subbing in,,asbury university,annissia wood,,727
340,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,340,12:07,"SUB OUT by FLYNN,CASSIDY",,,,,,,"SUB OUT by FLYNN,CASSIDY",2,subbing out,,asbury university,cassidy flynn,,727
341,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,341,11:52,,,,,"MISS 3PTR by RHULE,BONNIE",,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,712
342,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,342,--,"REBOUND DEF by WOOD,ANNISSIA",,,,,,,"REBOUND DEF by WOOD,ANNISSIA",2,defensive rebound,,asbury university,annissia wood,,
343,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,343,11:44,"GOOD LAYUP by WOOD,ANNISSIA(in the paint)",46,,52 (+6),,AC 46-52 (+6),,"GOOD LAYUP by WOOD,ANNISSIA(in the paint)",2,layup,good,asbury university,annissia wood,2,704
344,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,344,11:44,,,,,"FOUL  by GUY,ALEXIS",,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,704
345,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,345,11:44,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,704
346,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,346,11:44,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,704
347,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,347,11:44,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,704
348,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,348,11:44,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,704
349,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,349,11:33,,46,,54 (+8),"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTRE_W 46-54 (+8),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,693
350,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,350,--,,,,,"ASSIST  by GUY,ALANNA",,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
351,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,351,11:26,,,,,"FOUL  by MCKNIGHT,KAITLYN",,,"FOUL  by MCKNIGHT,KAITLYN",2,foul,,Centre,kaitlyn mcknight,,686
352,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,352,11:26,"GOOD FT by GORBY,KYLEE",47,,54 (+7),,AC 47-54 (+7),,"GOOD FT by GORBY,KYLEE",2,free throw,good,asbury university,kylee gorby,1,686
353,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,353,11:26,"GOOD FT by GORBY,KYLEE",48,,54 (+6),,AC 48-54 (+6),,"GOOD FT by GORBY,KYLEE",2,free throw,good,asbury university,kylee gorby,1,686
354,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,354,11:26,"SUB IN by BURR,SAM",,,,,,,"SUB IN by BURR,SAM",2,subbing in,,asbury university,sam burr,,686
355,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,355,11:26,"SUB OUT by FLETCHER,CATIE",,,,,,,"SUB OUT by FLETCHER,CATIE",2,subbing out,,asbury university,catie fletcher,,686
356,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,356,11:20,"FOUL  by TAYLOR,SAVANNAH",,,,,,,"FOUL  by TAYLOR,SAVANNAH",2,foul,,asbury university,savannah taylor,,680
357,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,357,11:17,"FOUL  by GORBY,KYLEE",,,,,,,"FOUL  by GORBY,KYLEE",2,foul,,asbury university,kylee gorby,,677
358,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,358,11:12,,,,,"MISS LAYUP by MCKNIGHT,KAITLYN",,,"MISS LAYUP by MCKNIGHT,KAITLYN",2,layup,missed,Centre,kaitlyn mcknight,,672
359,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,359,--,"REBOUND DEF by BURR,SAM",,,,,,,"REBOUND DEF by BURR,SAM",2,defensive rebound,,asbury university,sam burr,,
360,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,360,11:02,"MISS LAYUP by WOOD,ANNISSIA",,,,,,,"MISS LAYUP by WOOD,ANNISSIA",2,layup,missed,asbury university,annissia wood,,662
361,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,361,--,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",,,"REBOUND DEF by MCKNIGHT,KAITLYN",2,defensive rebound,,Centre,kaitlyn mcknight,,
362,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,362,10:47,"FOUL  by STEINER,ELLIE",,,,,,,"FOUL  by STEINER,ELLIE",2,foul,,asbury university,ellie steiner,,647
363,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,363,10:47,"SUB IN by RINEHART,KELLI",,,,,,,"SUB IN by RINEHART,KELLI",2,subbing in,,asbury university,kelli rinehart,,647
364,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,364,10:47,"SUB OUT by BURR,SAM",,,,,,,"SUB OUT by BURR,SAM",2,subbing out,,asbury university,sam burr,,647
365,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,365,10:44,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,644
366,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,366,--,"REBOUND DEF by TAYLOR,SAVANNAH",,,,,,,"REBOUND DEF by TAYLOR,SAVANNAH",2,defensive rebound,,asbury university,savannah taylor,,
367,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,367,10:27,"MISS 3PTR by STEINER,ELLIE",,,,,,,"MISS 3PTR by STEINER,ELLIE",2,three pointer,missed,asbury university,ellie steiner,,627
368,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,368,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
369,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,369,10:14,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,614
370,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,370,09:58,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,598
371,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,371,--,"REBOUND DEF by RINEHART,KELLI",,,,,,,"REBOUND DEF by RINEHART,KELLI",2,defensive rebound,,asbury university,kelli rinehart,,
372,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,372,09:45,,,,,"FOUL  by MCKNIGHT,KAITLYN",,,"FOUL  by MCKNIGHT,KAITLYN",2,foul,,Centre,kaitlyn mcknight,,585
373,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,373,09:45,"MISS FT by RINEHART,KELLI",,,,,,,"MISS FT by RINEHART,KELLI",2,free throw,missed,asbury university,kelli rinehart,,585
374,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,374,--,"REBOUND OFF by STICKLEN,SARAH",,,,,,,"REBOUND OFF by STICKLEN,SARAH",2,offensive rebound,,asbury university,sarah sticklen,,
375,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,375,09:45,,,,,"SUB IN by STOUGH,MARY GORDON",,,"SUB IN by STOUGH,MARY GORDON",2,subbing in,,Centre,mary gordon stough,,585
376,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,376,09:45,,,,,"SUB OUT by MCKNIGHT,KAITLYN",,,"SUB OUT by MCKNIGHT,KAITLYN",2,subbing out,,Centre,kaitlyn mcknight,,585
377,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,377,09:14,"MISS 3PTR by STEINER,ELLIE",,,,,,,"MISS 3PTR by STEINER,ELLIE",2,three pointer,missed,asbury university,ellie steiner,,554
378,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,378,--,"REBOUND OFF by GORBY,KYLEE",,,,,,,"REBOUND OFF by GORBY,KYLEE",2,offensive rebound,,asbury university,kylee gorby,,
379,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,379,09:13,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2,turnover,,asbury university,,,553
380,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,380,09:13,,,,,"MISS JUMPER by GUY,ALANNA",,,"MISS JUMPER by GUY,ALANNA",2,jumper,missed,Centre,alanna guy,,553
381,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,381,--,"REBOUND DEF by RINEHART,KELLI",,,,,,,"REBOUND DEF by RINEHART,KELLI",2,defensive rebound,,asbury university,kelli rinehart,,
382,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,382,08:30,"MISS JUMPER by RINEHART,KELLI",,,,,,,"MISS JUMPER by RINEHART,KELLI",2,jumper,missed,asbury university,kelli rinehart,,510
383,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,383,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
384,11,asbury,Asbury University,Centre College,67-68,67,68,"39, 28, 67","35, 33, 68",39,28,67,35,33,68,6-5,10-5,01/02/14,Lose,110,No Location Recorded,7:00 p.m.,H,384,08:08,,48,,56 (+8),"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",CENTRE_W 48-56 (+8),,"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",2,layup,good,Centre,mary gordon stough,2,488
