,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,NPU,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
359,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,359,09:47,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,587
360,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,360,09:24,"MISS LAYUP by KRUCKMAN,NICOLE",,,,,,,"MISS LAYUP by KRUCKMAN,NICOLE",2,layup,missed,north park,nicole kruckman,,564
361,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,361,--,"REBOUND OFF by TORRES,RACHEL",,,,,,,"REBOUND OFF by TORRES,RACHEL",2,offensive rebound,,north park,rachel torres,,
362,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,362,09:20,"MISS LAYUP by TORRES,RACHEL",,,,,,,"MISS LAYUP by TORRES,RACHEL",2,layup,missed,north park,rachel torres,,560
363,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,363,--,"REBOUND OFF by KRUCKMAN,NICOLE",,,,,,,"REBOUND OFF by KRUCKMAN,NICOLE",2,offensive rebound,,north park,nicole kruckman,,
364,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,364,09:16,"GOOD LAYUP by KRUCKMAN,NICOLE(in the paint)",47,,49 (+2),,NPU 47-49 (+2),,"GOOD LAYUP by KRUCKMAN,NICOLE(in the paint)",2,layup,good,north park,nicole kruckman,2,556
365,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,365,08:59,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,539
366,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,366,08:56,"STEAL  by PRZYBYSLAWSKI,NIKKI",,,,,,,"STEAL  by PRZYBYSLAWSKI,NIKKI",2,steal,,north park,,,536
367,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,367,08:54,"TURNOVER  by WILLIAMS,DOMINIKQUE",,,,,,,"TURNOVER  by WILLIAMS,DOMINIKQUE",2,turnover,,north park,dominikque williams,,534
368,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,368,08:31,,47,,51 (+4),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 47-51 (+4),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,511
369,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,369,--,,,,,"ASSIST  by GUY,ALANNA",,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
370,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,370,08:30,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,510
371,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,371,08:30,"SUB IN by SHAIN,ANNIE",,,,,,,"SUB IN by SHAIN,ANNIE",2,subbing in,,north park,annie shain,,510
372,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,372,08:30,"SUB OUT by PITTAS,BRITTANY",,,,,,,"SUB OUT by PITTAS,BRITTANY",2,subbing out,,north park,brittany pittas,,510
373,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,373,08:30,,,,,"SUB IN by STOUGH,MARY GORDON",,,"SUB IN by STOUGH,MARY GORDON",2,subbing in,,Centre,mary gordon stough,,510
374,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,374,08:30,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,510
375,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,375,08:08,"MISS 3PTR by PRZYBYSLAWSKI,NIKKI",,,,,,,"MISS 3PTR by PRZYBYSLAWSKI,NIKKI",2,three pointer,missed,north park,nikki przybyslawski,,488
376,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,376,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
377,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,377,07:42,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,462
378,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,378,--,,,,,"REBOUND OFF by STOUGH,MARY GORDON",,,"REBOUND OFF by STOUGH,MARY GORDON",2,offensive rebound,,Centre,mary gordon stough,,
379,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,379,07:38,,,,,"MISS 3PTR by GUY,ALANNA",,,"MISS 3PTR by GUY,ALANNA",2,three pointer,missed,Centre,alanna guy,,458
380,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,380,--,"REBOUND DEF by KRUCKMAN,NICOLE",,,,,,,"REBOUND DEF by KRUCKMAN,NICOLE",2,defensive rebound,,north park,nicole kruckman,,
381,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,381,07:24,"GOOD 3PTR by TORRES,RACHEL",50,,51 (+1),,NPU 50-51 (+1),,"GOOD 3PTR by TORRES,RACHEL",2,three pointer,good,north park,rachel torres,3,444
382,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,382,--,"ASSIST  by PRZYBYSLAWSKI,NIKKI",,,,,,,"ASSIST  by PRZYBYSLAWSKI,NIKKI",2,assist,,north park,nikki przybyslawski,,
383,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,383,06:56,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,416
384,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,384,06:56,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,416
385,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,385,06:49,,50,,53 (+3),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 50-53 (+3),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,409
386,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,386,--,,,,,"ASSIST  by GUY,ALANNA",,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
387,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,387,06:28,"MISS 3PTR by SHAIN,ANNIE",,,,,,,"MISS 3PTR by SHAIN,ANNIE",2,three pointer,missed,north park,annie shain,,388
388,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,388,--,,,,,"REBOUND DEF by GUY,ALANNA",,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
389,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,389,06:17,"FOUL  by PRZYBYSLAWSKI,NIKKI",,,,,,,"FOUL  by PRZYBYSLAWSKI,NIKKI",2,foul,,north park,nikki przybyslawski,,377
390,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,390,06:17,,50,,54 (+4),"GOOD FT by GUY,ALANNA",CENTRE_W 50-54 (+4),,"GOOD FT by GUY,ALANNA",2,free throw,good,Centre,alanna guy,1,377
391,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,391,06:17,,50,,55 (+5),"GOOD FT by GUY,ALANNA",CENTRE_W 50-55 (+5),,"GOOD FT by GUY,ALANNA",2,free throw,good,Centre,alanna guy,1,377
392,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,392,06:17,"SUB IN by REHBERGER,LIZ",,,,,,,"SUB IN by REHBERGER,LIZ",2,subbing in,,north park,liz rehberger,,377
393,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,393,06:17,"SUB OUT by SHAIN,ANNIE",,,,,,,"SUB OUT by SHAIN,ANNIE",2,subbing out,,north park,annie shain,,377
394,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,394,06:03,"MISS 3PTR by REHBERGER,LIZ",,,,,,,"MISS 3PTR by REHBERGER,LIZ",2,three pointer,missed,north park,liz rehberger,,363
395,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,395,--,"REBOUND OFF by KRUCKMAN,NICOLE",,,,,,,"REBOUND OFF by KRUCKMAN,NICOLE",2,offensive rebound,,north park,nicole kruckman,,
396,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,396,05:59,,,,,"FOUL  by STOUGH,MARY GORDON",,,"FOUL  by STOUGH,MARY GORDON",2,foul,,Centre,mary gordon stough,,359
397,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,397,05:55,"GOOD 3PTR by REHBERGER,LIZ",53,,55 (+2),,NPU 53-55 (+2),,"GOOD 3PTR by REHBERGER,LIZ",2,three pointer,good,north park,liz rehberger,3,355
398,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,398,--,"ASSIST  by PRZYBYSLAWSKI,NIKKI",,,,,,,"ASSIST  by PRZYBYSLAWSKI,NIKKI",2,assist,,north park,nikki przybyslawski,,
399,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,399,05:48,,,,,"TURNOVER  by GUY,ALANNA",,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,348
400,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,400,05:48,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,348
401,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,401,05:48,,,,,"SUB OUT by GUY,ALANNA",,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,348
402,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,402,05:28,"GOOD JUMPER by PRZYBYSLAWSKI,NIKKI(in the paint)",55,,55,,NPU 55-55 (0),,"GOOD JUMPER by PRZYBYSLAWSKI,NIKKI(in the paint)",2,jumper,good,north park,nikki przybyslawski,2,328
403,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,403,05:07,,55,,57 (+2),"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",CENTRE_W 55-57 (+2),,"GOOD LAYUP by STOUGH,MARY GORDON(in the paint)",2,layup,good,Centre,mary gordon stough,2,307
404,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,404,--,,,,,"ASSIST  by BAECHLE,PAIGE",,,"ASSIST  by BAECHLE,PAIGE",2,assist,,Centre,paige baechle,,
405,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,405,04:42,"GOOD LAYUP by PRZYBYSLAWSKI,NIKKI(in the paint)",57,,57,,NPU 57-57 (0),,"GOOD LAYUP by PRZYBYSLAWSKI,NIKKI(in the paint)",2,layup,good,north park,nikki przybyslawski,2,282
406,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,406,04:40,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,280
407,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,407,04:40,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,280
408,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,408,04:40,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,280
409,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,409,04:29,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,269
410,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,410,04:27,"STEAL  by TORRES,RACHEL",,,,,,,"STEAL  by TORRES,RACHEL",2,steal,,north park,,,267
411,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,411,04:10,"GOOD LAYUP by KRUCKMAN,NICOLE(in the paint)",59 (+2),,57,,NPU 59-57 (-2),,"GOOD LAYUP by KRUCKMAN,NICOLE(in the paint)",2,layup,good,north park,nicole kruckman,2,250
412,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,412,--,"ASSIST  by PRZYBYSLAWSKI,NIKKI",,,,,,,"ASSIST  by PRZYBYSLAWSKI,NIKKI",2,assist,,north park,nikki przybyslawski,,
413,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,413,03:43,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",2,three pointer,missed,Centre,caroline andreassen,,223
414,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,414,--,"REBOUND DEF by KRUCKMAN,NICOLE",,,,,,,"REBOUND DEF by KRUCKMAN,NICOLE",2,defensive rebound,,north park,nicole kruckman,,
415,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,415,03:36,"MISS LAYUP by PRZYBYSLAWSKI,NIKKI",,,,,,,"MISS LAYUP by PRZYBYSLAWSKI,NIKKI",2,layup,missed,north park,nikki przybyslawski,,216
416,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,416,--,"REBOUND OFF by KRUCKMAN,NICOLE",,,,,,,"REBOUND OFF by KRUCKMAN,NICOLE",2,offensive rebound,,north park,nicole kruckman,,
417,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,417,03:08,"MISS LAYUP by TORRES,RACHEL",,,,,,,"MISS LAYUP by TORRES,RACHEL",2,layup,missed,north park,rachel torres,,188
418,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,418,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
419,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,419,02:45,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,165
420,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,420,--,"REBOUND DEF by WILLIAMS,DOMINIKQUE",,,,,,,"REBOUND DEF by WILLIAMS,DOMINIKQUE",2,defensive rebound,,north park,dominikque williams,,
421,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,421,02:24,"GOOD 3PTR by PRZYBYSLAWSKI,NIKKI",62 (+5),,57,,NPU 62-57 (-5),,"GOOD 3PTR by PRZYBYSLAWSKI,NIKKI",2,three pointer,good,north park,nikki przybyslawski,3,144
422,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,422,--,"ASSIST  by KRUCKMAN,NICOLE",,,,,,,"ASSIST  by KRUCKMAN,NICOLE",2,assist,,north park,nicole kruckman,,
423,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,423,02:08,,62 (+3),,59,"GOOD JUMPER by GUY,ALANNA(in the paint)",CENTRE_W 62-59 (-3),,"GOOD JUMPER by GUY,ALANNA(in the paint)",2,jumper,good,Centre,alanna guy,2,128
424,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,424,01:52,"MISS 3PTR by REHBERGER,LIZ",,,,,,,"MISS 3PTR by REHBERGER,LIZ",2,three pointer,missed,north park,liz rehberger,,112
425,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,425,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
426,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,426,01:48,"FOUL  by PRZYBYSLAWSKI,NIKKI",,,,,,,"FOUL  by PRZYBYSLAWSKI,NIKKI",2,foul,,north park,nikki przybyslawski,,108
427,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,427,01:48,,,,,"MISS FT by BAECHLE,PAIGE",,,"MISS FT by BAECHLE,PAIGE",2,free throw,missed,Centre,paige baechle,,108
428,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,428,--,"REBOUND DEF by WILLIAMS,DOMINIKQUE",,,,,,,"REBOUND DEF by WILLIAMS,DOMINIKQUE",2,defensive rebound,,north park,dominikque williams,,
429,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,429,01:39,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,99
430,7,north-park,North Park,Centre,72-82,72,82,"33, 33, 6, 72","32, 34, 16, 82",33,33,6,72,32,34,16,82,5-1,4-2,12/01/13,Lose,No Attendence Recorded,No Location Recorded,2 p.m.,H,430,01:39,"SUB IN by SHAIN,ANNIE",,,,,,,"SUB IN by SHAIN,ANNIE",2,subbing in,,north park,annie shain,,99
