,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,RHODE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
226,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,226,15:49,,36,,53 (+17),"GOOD 3PTR by JOHNSON,SARAH",RHODE 36-53 (-17),,"GOOD 3PTR by JOHNSON,SARAH",2,three pointer,good,rhodes college,sarah johnson,3,949
227,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,227,--,,,,,"ASSIST  by AVANT,LAUREN",,,"ASSIST  by AVANT,LAUREN",2,assist,,rhodes college,lauren avant,,
228,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,228,15:47,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,947
229,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,229,15:47,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,947
230,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,230,15:47,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,947
231,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,231,15:47,,,,,"SUB IN by SMITH,BLAIRE",,,"SUB IN by SMITH,BLAIRE",2,subbing in,,rhodes college,blaire smith,,947
232,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,232,15:47,,,,,"SUB OUT by JOHNSON,SARAH",,,"SUB OUT by JOHNSON,SARAH",2,subbing out,,rhodes college,sarah johnson,,947
233,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,233,15:21,"MISS JUMPER by HARTLAGE,MAGGIE",,,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,921
234,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,234,--,,,,,"REBOUND DEF by KRAMER,BAILEY",,,"REBOUND DEF by KRAMER,BAILEY",2,defensive rebound,,rhodes college,bailey kramer,,
235,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,235,15:12,"FOUL  by GUY,ALANNA",,,,,,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,912
236,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,236,15:05,,,,,"MISS 3PTR by GOODRUM,NATALIE",,,"MISS 3PTR by GOODRUM,NATALIE",2,three pointer,missed,rhodes college,natalie goodrum,,905
237,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,237,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,rhodes college,,,
238,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,238,14:38,,36,,55 (+19),"GOOD JUMPER by AVANT,LAUREN",RHODE 36-55 (-19),,"GOOD JUMPER by AVANT,LAUREN",2,jumper,good,rhodes college,lauren avant,2,878
239,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,239,14:14,"MISS LAYUP by BAECHLE,PAIGE",,,,,,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,854
240,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,240,--,,,,,"REBOUND DEF by TODMAN,DY'NELLE",,,"REBOUND DEF by TODMAN,DY'NELLE",2,defensive rebound,,rhodes college,dy'nelle todman,,
241,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,241,13:54,,36,,58 (+22),"GOOD 3PTR by AVANT,LAUREN",RHODE 36-58 (-22),,"GOOD 3PTR by AVANT,LAUREN",2,three pointer,good,rhodes college,lauren avant,3,834
242,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,242,--,,,,,"ASSIST  by TODMAN,DY'NELLE",,,"ASSIST  by TODMAN,DY'NELLE",2,assist,,rhodes college,dy'nelle todman,,
243,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,243,13:42,"MISS LAYUP by BAECHLE,PAIGE",,,,,,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,822
244,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,244,--,,,,,"REBOUND DEF by AVANT,LAUREN",,,"REBOUND DEF by AVANT,LAUREN",2,defensive rebound,,rhodes college,lauren avant,,
245,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,245,13:34,,36,,61 (+25),"GOOD 3PTR by SMITH,BLAIRE(fastbreak)",RHODE 36-61 (-25),,"GOOD 3PTR by SMITH,BLAIRE(fastbreak)",2,three pointer,good,rhodes college,blaire(fastbreak) smith,3,814
246,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,246,--,,,,,"ASSIST  by AVANT,LAUREN",,,"ASSIST  by AVANT,LAUREN",2,assist,,rhodes college,lauren avant,,
247,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,247,13:30,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,810
248,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,248,13:30,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",2,subbing in,,Centre,michele judy,,810
249,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,249,13:30,"SUB IN by COLLIVER,OLIVIA",,,,,,,"SUB IN by COLLIVER,OLIVIA",2,subbing in,,Centre,olivia colliver,,810
250,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,250,13:30,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,810
251,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,251,13:30,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,810
252,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,252,13:30,"SUB OUT by GUY,ALANNA",,,,,,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,810
253,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,253,13:30,"SUB OUT by STOUGH,MARY GORDON",,,,,,,"SUB OUT by STOUGH,MARY GORDON",2,subbing out,,Centre,mary gordon stough,,810
254,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,254,13:08,,,,,"FOUL  by TODMAN,DY'NELLE",,,"FOUL  by TODMAN,DY'NELLE",2,foul,,rhodes college,dy'nelle todman,,788
255,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,255,12:54,"GOOD LAYUP by JUDY,MICHELE(in the paint)",38,,61 (+23),,CENTRE 38-61 (-23),,"GOOD LAYUP by JUDY,MICHELE(in the paint)",2,layup,good,Centre,michele judy,2,774
256,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,256,12:22,,,,,"MISS 3PTR by GOODRUM,NATALIE",,,"MISS 3PTR by GOODRUM,NATALIE",2,three pointer,missed,rhodes college,natalie goodrum,,742
257,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,257,12:22,"BLOCK  by GUY,ALEXIS",,,,,,,"BLOCK  by GUY,ALEXIS",2,block,,Centre,alexis guy,,742
258,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,258,--,"REBOUND DEF by JUDY,MICHELE",,,,,,,"REBOUND DEF by JUDY,MICHELE",2,defensive rebound,,Centre,michele judy,,
259,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,259,12:18,,,,,"SUB IN by JOHNSON,SARAH",,,"SUB IN by JOHNSON,SARAH",2,subbing in,,rhodes college,sarah johnson,,738
260,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,260,12:18,,,,,"SUB IN by DANIELS,SYMONE",,,"SUB IN by DANIELS,SYMONE",2,subbing in,,rhodes college,symone daniels,,738
261,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,261,12:18,,,,,"SUB OUT by TODMAN,DY'NELLE",,,"SUB OUT by TODMAN,DY'NELLE",2,subbing out,,rhodes college,dy'nelle todman,,738
262,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,262,12:18,,,,,"SUB OUT by AVANT,LAUREN",,,"SUB OUT by AVANT,LAUREN",2,subbing out,,rhodes college,lauren avant,,738
263,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,263,12:10,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",2,turnover,,Centre,alexis guy,,730
264,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,264,12:09,,,,,"STEAL  by GOODRUM,NATALIE",,,"STEAL  by GOODRUM,NATALIE",2,steal,,rhodes college,,,729
265,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,265,11:56,,,,,"MISS JUMPER by DANIELS,SYMONE",,,"MISS JUMPER by DANIELS,SYMONE",2,jumper,missed,rhodes college,symone daniels,,716
266,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,266,--,"REBOUND DEF by COLLIVER,OLIVIA",,,,,,,"REBOUND DEF by COLLIVER,OLIVIA",2,defensive rebound,,Centre,olivia colliver,,
267,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,267,11:45,"MISS 3PTR by COLLIVER,OLIVIA",,,,,,,"MISS 3PTR by COLLIVER,OLIVIA",2,three pointer,missed,Centre,olivia colliver,,705
268,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,268,--,,,,,"REBOUND DEF by KRAMER,BAILEY",,,"REBOUND DEF by KRAMER,BAILEY",2,defensive rebound,,rhodes college,bailey kramer,,
269,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,269,11:27,,,,,"MISS 3PTR by DANIELS,SYMONE",,,"MISS 3PTR by DANIELS,SYMONE",2,three pointer,missed,rhodes college,symone daniels,,687
270,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,270,--,,,,,"REBOUND OFF by SMITH,BLAIRE",,,"REBOUND OFF by SMITH,BLAIRE",2,offensive rebound,,rhodes college,blaire smith,,
271,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,271,11:22,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,682
272,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,272,11:22,"SUB IN by STOUGH,MARY GORDON",,,,,,,"SUB IN by STOUGH,MARY GORDON",2,subbing in,,Centre,mary gordon stough,,682
273,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,273,11:22,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,682
274,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,274,11:22,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",2,subbing out,,Centre,olivia colliver,,682
275,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,275,11:16,,,,,"MISS JUMPER by DANIELS,SYMONE",,,"MISS JUMPER by DANIELS,SYMONE",2,jumper,missed,rhodes college,symone daniels,,676
276,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,276,--,"REBOUND DEF by ANDREASSEN,CAROLINE",,,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",2,defensive rebound,,Centre,caroline andreassen,,
277,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,277,11:05,"MISS LAYUP by GUY,ALEXIS",,,,,,,"MISS LAYUP by GUY,ALEXIS",2,layup,missed,Centre,alexis guy,,665
278,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,278,--,,,,,"REBOUND DEF by JOHNSON,SARAH",,,"REBOUND DEF by JOHNSON,SARAH",2,defensive rebound,,rhodes college,sarah johnson,,
279,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,279,11:03,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",2,foul,,Centre,alexis guy,,663
280,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,280,10:43,,,,,"MISS JUMPER by DANIELS,SYMONE",,,"MISS JUMPER by DANIELS,SYMONE",2,jumper,missed,rhodes college,symone daniels,,643
281,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,281,--,"REBOUND DEF by STOUGH,MARY GORDON",,,,,,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
282,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,282,10:31,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,631
283,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,283,10:31,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,631
284,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,284,10:31,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,631
285,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,285,10:31,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,631
286,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,286,10:23,"GOOD LAYUP by GUY,ALANNA(in the paint)",40,,61 (+21),,CENTRE 40-61 (-21),,"GOOD LAYUP by GUY,ALANNA(in the paint)",2,layup,good,Centre,alanna guy,2,623
287,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,287,09:56,,,,,"MISS JUMPER by JOHNSON,SARAH",,,"MISS JUMPER by JOHNSON,SARAH",2,jumper,missed,rhodes college,sarah johnson,,596
288,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,288,--,"REBOUND DEF by RHULE,BONNIE",,,,,,,"REBOUND DEF by RHULE,BONNIE",2,defensive rebound,,Centre,bonnie rhule,,
289,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,289,09:43,"GOOD LAYUP by GUY,ALANNA(in the paint)",42,,61 (+19),,CENTRE 42-61 (-19),,"GOOD LAYUP by GUY,ALANNA(in the paint)",2,layup,good,Centre,alanna guy,2,583
290,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,290,09:21,,,,,"MISS JUMPER by SMITH,BLAIRE",,,"MISS JUMPER by SMITH,BLAIRE",2,jumper,missed,rhodes college,blaire smith,,561
291,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,291,09:21,"BLOCK  by STOUGH,MARY GORDON",,,,,,,"BLOCK  by STOUGH,MARY GORDON",2,block,,Centre,mary gordon stough,,561
292,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,292,--,"REBOUND DEF by STOUGH,MARY GORDON",,,,,,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
293,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,293,09:21,,,,,"FOUL  by SMITH,BLAIRE",,,"FOUL  by SMITH,BLAIRE",2,foul,,rhodes college,blaire smith,,561
294,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,294,09:21,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,561
295,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,295,09:21,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,561
296,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,296,09:21,,,,,"SUB IN by TODMAN,DY'NELLE",,,"SUB IN by TODMAN,DY'NELLE",2,subbing in,,rhodes college,dy'nelle todman,,561
297,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,297,09:21,,,,,"SUB IN by AVANT,LAUREN",,,"SUB IN by AVANT,LAUREN",2,subbing in,,rhodes college,lauren avant,,561
298,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,298,09:21,,,,,"SUB OUT by KRAMER,BAILEY",,,"SUB OUT by KRAMER,BAILEY",2,subbing out,,rhodes college,bailey kramer,,561
299,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,299,09:21,,,,,"SUB OUT by SMITH,BLAIRE",,,"SUB OUT by SMITH,BLAIRE",2,subbing out,,rhodes college,blaire smith,,561
300,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,300,09:08,"MISS LAYUP by GUY,ALANNA",,,,,,,"MISS LAYUP by GUY,ALANNA",2,layup,missed,Centre,alanna guy,,548
301,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,301,09:08,,,,,"BLOCK  by AVANT,LAUREN",,,"BLOCK  by AVANT,LAUREN",2,block,,rhodes college,lauren avant,,548
302,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,302,--,,,,,"REBOUND DEF by DANIELS,SYMONE",,,"REBOUND DEF by DANIELS,SYMONE",2,defensive rebound,,rhodes college,symone daniels,,
303,28,rhodes,Centre College,Rhodes College,60-79,60,79,"26, 34, 60","44, 35, 79",26,34,60,44,35,79,18-10,23-3,03/02/14,Lose,921,No Location Recorded,1 p.m.,A,303,09:03,,42,,63 (+21),"GOOD JUMPER by AVANT,LAUREN(fastbreak)(in the paint)",RHODE 42-63 (-21),,"GOOD JUMPER by AVANT,LAUREN(fastbreak)(in the paint)",2,jumper,good,rhodes college,lauren(fastbreak) avant,2,543
