,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,MILLSAPS,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
307,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,307,09:04,,,,,"FOUL  by FREEMAN,KALA",,,"FOUL  by FREEMAN,KALA",2,foul,,millsaps college,kala freeman,,544
308,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,308,09:04,"GOOD FT by STOUGH,MARY GORDON",60 (+6),,54,,CENTRE 60-54 (+6),,"GOOD FT by STOUGH,MARY GORDON",2,free throw,good,Centre,mary gordon stough,1,544
309,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,309,09:04,"MISS FT by STOUGH,MARY GORDON",,,,,,,"MISS FT by STOUGH,MARY GORDON",2,free throw,missed,Centre,mary gordon stough,,544
310,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,310,--,,,,,"REBOUND DEF by FREEMAN,KALA",,,"REBOUND DEF by FREEMAN,KALA",2,defensive rebound,,millsaps college,kala freeman,,
311,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,311,08:56,,,,,"TURNOVER  by PEREZ,SAM",,,"TURNOVER  by PEREZ,SAM",2,turnover,,millsaps college,sam perez,,536
312,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,312,08:55,"STEAL  by RHULE,BONNIE",,,,,,,"STEAL  by RHULE,BONNIE",2,steal,,Centre,,,535
313,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,313,08:54,"GOOD LAYUP by RHULE,BONNIE(fastbreak)(in the paint)",62 (+8),,54,,CENTRE 62-54 (+8),,"GOOD LAYUP by RHULE,BONNIE(fastbreak)(in the paint)",2,layup,good,Centre,bonnie(fastbreak) rhule,2,534
314,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,314,08:52,,,,,"SUB IN by JOHNSON,BRIA",,,"SUB IN by JOHNSON,BRIA",2,subbing in,,millsaps college,bria johnson,,532
315,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,315,08:52,,,,,"SUB OUT by PEREZ,SAM",,,"SUB OUT by PEREZ,SAM",2,subbing out,,millsaps college,sam perez,,532
316,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,316,08:40,,62 (+5),,57,"GOOD 3PTR by HOLMES,BEVERLY",MILLSAPS 62-57 (+5),,"GOOD 3PTR by HOLMES,BEVERLY",2,three pointer,good,millsaps college,beverly holmes,3,520
317,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,317,08:12,"GOOD JUMPER by BAECHLE,PAIGE",64 (+7),,57,,CENTRE 64-57 (+7),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,492
318,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,318,07:54,,64 (+4),,60,"GOOD 3PTR by JOHNSON,BRIA",MILLSAPS 64-60 (+4),,"GOOD 3PTR by JOHNSON,BRIA",2,three pointer,good,millsaps college,bria johnson,3,474
319,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,319,--,,,,,"ASSIST  by JOHNSON,VELVET",,,"ASSIST  by JOHNSON,VELVET",2,assist,,millsaps college,velvet johnson,,
320,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,320,07:52,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,472
321,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,321,07:52,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,472
322,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,322,07:52,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,472
323,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,323,07:52,,,,,"SUB IN by PEREZ,SAM",,,"SUB IN by PEREZ,SAM",2,subbing in,,millsaps college,sam perez,,472
324,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,324,07:52,,,,,"SUB OUT by HOLMES,BEVERLY",,,"SUB OUT by HOLMES,BEVERLY",2,subbing out,,millsaps college,beverly holmes,,472
325,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,325,07:26,"GOOD 3PTR by GUY,ALEXIS",67 (+7),,60,,CENTRE 67-60 (+7),,"GOOD 3PTR by GUY,ALEXIS",2,three pointer,good,Centre,alexis guy,3,446
326,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,326,--,"ASSIST  by GUY,ALANNA",,,,,,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
327,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,327,06:54,,,,,"MISS LAYUP by JOHNSON,BRIA",,,"MISS LAYUP by JOHNSON,BRIA",2,layup,missed,millsaps college,bria johnson,,414
328,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,328,--,,,,,"REBOUND OFF by BROOKS,MIAH",,,"REBOUND OFF by BROOKS,MIAH",2,offensive rebound,,millsaps college,miah brooks,,
329,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,329,06:52,,,,,"MISS LAYUP by BROOKS,MIAH",,,"MISS LAYUP by BROOKS,MIAH",2,layup,missed,millsaps college,miah brooks,,412
330,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,330,--,"REBOUND DEF by RHULE,BONNIE",,,,,,,"REBOUND DEF by RHULE,BONNIE",2,defensive rebound,,Centre,bonnie rhule,,
331,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,331,06:35,"GOOD 3PTR by RHULE,BONNIE",70 (+10),,60,,CENTRE 70-60 (+10),,"GOOD 3PTR by RHULE,BONNIE",2,three pointer,good,Centre,bonnie rhule,3,395
332,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,332,--,"ASSIST  by GUY,ALANNA",,,,,,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
333,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,333,06:15,"FOUL  by STOUGH,MARY GORDON",,,,,,,"FOUL  by STOUGH,MARY GORDON",2,foul,,Centre,mary gordon stough,,375
334,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,334,06:12,,,,,"TURNOVER  by JOHNSON,VELVET",,,"TURNOVER  by JOHNSON,VELVET",2,turnover,,millsaps college,velvet johnson,,372
335,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,335,06:12,,,,,"FOUL  by JOHNSON,VELVET",,,"FOUL  by JOHNSON,VELVET",2,foul,,millsaps college,velvet johnson,,372
336,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,336,05:42,"MISS JUMPER by GUY,ALANNA",,,,,,,"MISS JUMPER by GUY,ALANNA",2,jumper,missed,Centre,alanna guy,,342
337,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,337,05:42,,,,,"BLOCK  by BROOKS,MIAH",,,"BLOCK  by BROOKS,MIAH",2,block,,millsaps college,miah brooks,,342
338,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,338,--,"REBOUND OFF by STOUGH,MARY GORDON",,,,,,,"REBOUND OFF by STOUGH,MARY GORDON",2,offensive rebound,,Centre,mary gordon stough,,
339,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,339,05:42,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2,turnover,,Centre,,,342
340,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,340,05:29,,,,,"MISS JUMPER by PEREZ,SAM",,,"MISS JUMPER by PEREZ,SAM",2,jumper,missed,millsaps college,sam perez,,329
341,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,341,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
342,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,342,05:20,"GOOD LAYUP by GUY,ALANNA(in the paint)",72 (+12),,60,,CENTRE 72-60 (+12),,"GOOD LAYUP by GUY,ALANNA(in the paint)",2,layup,good,Centre,alanna guy,2,320
343,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,343,05:05,"FOUL  by GUY,ALANNA",,,,,,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,305
344,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,344,05:05,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,305
345,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,345,05:05,"SUB OUT by GUY,ALANNA",,,,,,,"SUB OUT by GUY,ALANNA",2,subbing out,,Centre,alanna guy,,305
346,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,346,05:03,,,,,"MISS JUMPER by JOHNSON,VELVET",,,"MISS JUMPER by JOHNSON,VELVET",2,jumper,missed,millsaps college,velvet johnson,,303
347,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,347,--,"REBOUND DEF by STOUGH,MARY GORDON",,,,,,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
348,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,348,04:39,"GOOD JUMPER by BAECHLE,PAIGE",74 (+14),,60,,CENTRE 74-60 (+14),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,279
349,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,349,04:25,,74 (+12),,62,"GOOD JUMPER by FREEMAN,KALA",MILLSAPS 74-62 (+12),,"GOOD JUMPER by FREEMAN,KALA",2,jumper,good,millsaps college,kala freeman,2,265
350,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,350,--,,,,,"ASSIST  by JOHNSON,VELVET",,,"ASSIST  by JOHNSON,VELVET",2,assist,,millsaps college,velvet johnson,,
351,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,351,04:13,"MISS 3PTR by RHULE,BONNIE",,,,,,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,253
352,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,352,--,,,,,"REBOUND DEF by JOHNSON,VELVET",,,"REBOUND DEF by JOHNSON,VELVET",2,defensive rebound,,millsaps college,velvet johnson,,
353,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,353,04:06,,,,,"MISS LAYUP by JOHNSON,VELVET",,,"MISS LAYUP by JOHNSON,VELVET",2,layup,missed,millsaps college,velvet johnson,,246
354,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,354,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
355,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,355,04:04,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,244
356,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,356,04:04,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,244
357,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,357,04:04,,,,,"SUB IN by KLUNK,KIM",,,"SUB IN by KLUNK,KIM",2,subbing in,,millsaps college,kim klunk,,244
358,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,358,04:04,,,,,"SUB IN by HOLMES,BEVERLY",,,"SUB IN by HOLMES,BEVERLY",2,subbing in,,millsaps college,beverly holmes,,244
359,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,359,04:04,,,,,"SUB OUT by BROOKS,MIAH",,,"SUB OUT by BROOKS,MIAH",2,subbing out,,millsaps college,miah brooks,,244
360,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,360,04:04,,,,,"SUB OUT by JOHNSON,BRIA",,,"SUB OUT by JOHNSON,BRIA",2,subbing out,,millsaps college,bria johnson,,244
361,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,361,03:56,"FOUL  by HARTLAGE,MAGGIE",,,,,,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,236
362,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,362,03:54,,,,,"TURNOVER  by JOHNSON,VELVET",,,"TURNOVER  by JOHNSON,VELVET",2,turnover,,millsaps college,velvet johnson,,234
363,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,363,03:54,"STEAL  by GUY,ALANNA",,,,,,,"STEAL  by GUY,ALANNA",2,steal,,Centre,,,234
364,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,364,03:54,"TURNOVER  by GUY,ALANNA",,,,,,,"TURNOVER  by GUY,ALANNA",2,turnover,,Centre,alanna guy,,234
365,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,365,03:40,,,,,"MISS LAYUP by JOHNSON,VELVET",,,"MISS LAYUP by JOHNSON,VELVET",2,layup,missed,millsaps college,velvet johnson,,220
366,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,366,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
367,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,367,03:13,,,,,"FOUL  by FREEMAN,KALA",,,"FOUL  by FREEMAN,KALA",2,foul,,millsaps college,kala freeman,,193
368,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,368,03:13,"GOOD FT by GUY,ALEXIS",75 (+13),,62,,CENTRE 75-62 (+13),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,193
369,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,369,03:13,"GOOD FT by GUY,ALEXIS",76 (+14),,62,,CENTRE 76-62 (+14),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,193
370,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,370,03:01,,,,,"MISS LAYUP by JOHNSON,VELVET",,,"MISS LAYUP by JOHNSON,VELVET",2,layup,missed,millsaps college,velvet johnson,,181
371,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,371,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
372,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,372,02:31,"MISS LAYUP by BAECHLE,PAIGE",,,,,,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,151
373,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,373,--,"REBOUND OFF by BAECHLE,PAIGE",,,,,,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
374,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,374,02:30,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,2,turnover,,Centre,,,150
375,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,375,02:30,,,,,"SUB IN by BROOKS,MIAH",,,"SUB IN by BROOKS,MIAH",2,subbing in,,millsaps college,miah brooks,,150
376,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,376,02:30,,,,,"SUB OUT by KLUNK,KIM",,,"SUB OUT by KLUNK,KIM",2,subbing out,,millsaps college,kim klunk,,150
377,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,377,02:17,,,,,"MISS LAYUP by BROOKS,MIAH",,,"MISS LAYUP by BROOKS,MIAH",2,layup,missed,millsaps college,miah brooks,,137
378,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,378,--,"REBOUND DEF by STOUGH,MARY GORDON",,,,,,,"REBOUND DEF by STOUGH,MARY GORDON",2,defensive rebound,,Centre,mary gordon stough,,
379,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,379,02:16,,,,,"FOUL  by BROOKS,MIAH",,,"FOUL  by BROOKS,MIAH",2,foul,,millsaps college,miah brooks,,136
380,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,380,02:16,"MISS FT by STOUGH,MARY GORDON",,,,,,,"MISS FT by STOUGH,MARY GORDON",2,free throw,missed,Centre,mary gordon stough,,136
381,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,381,--,,,,,"REBOUND DEF by HOLMES,BEVERLY",,,"REBOUND DEF by HOLMES,BEVERLY",2,defensive rebound,,millsaps college,beverly holmes,,
382,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,382,02:05,,,,,"MISS 3PTR by HOLMES,BEVERLY",,,"MISS 3PTR by HOLMES,BEVERLY",2,three pointer,missed,millsaps college,beverly holmes,,125
383,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,383,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
384,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,384,01:36,"MISS JUMPER by GUY,ALANNA",,,,,,,"MISS JUMPER by GUY,ALANNA",2,jumper,missed,Centre,alanna guy,,96
385,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,385,--,,,,,"REBOUND DEF by FREEMAN,KALA",,,"REBOUND DEF by FREEMAN,KALA",2,defensive rebound,,millsaps college,kala freeman,,
386,27,millsaps,Centre College,Millsaps College,78-65,78,65,"39, 39, 78","38, 27, 65",39,39,78,38,27,65,18-9,17-9,03/01/14,Win,583,No Location Recorded,6 p.m.,A,386,01:33,"FOUL  by GUY,ALANNA",,,,,,,"FOUL  by GUY,ALANNA",2,foul,,Centre,alanna guy,,93
