,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTREW,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
203,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,203,--,,,,,"REBOUND DEF by DIXON,JOTHANI",,,"REBOUND DEF by DIXON,JOTHANI",1,defensive rebound,,birmingham-southern,jothani dixon,,
204,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,204,05:20,,,,,"TURNOVER  by BROWN,KELSEY",,,"TURNOVER  by BROWN,KELSEY",1,turnover,,birmingham-southern,kelsey brown,,320
205,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,205,05:20,,,,,"FOUL  by BROWN,KELSEY",,,"FOUL  by BROWN,KELSEY",1,foul,,birmingham-southern,kelsey brown,,320
206,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,206,05:06,"MISS LAYUP by GUY,ALANNA",,,,,,,"MISS LAYUP by GUY,ALANNA",1,layup,missed,Centre,alanna guy,,306
207,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,207,05:06,,,,,"BLOCK  by PEURSEM,LAURA VAN",,,"BLOCK  by PEURSEM,LAURA VAN",1,block,,birmingham-southern,laura van peursem,,306
208,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,208,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
209,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,209,05:05,"MISS LAYUP by ANDREASSEN,CAROLINE",,,,,,,"MISS LAYUP by ANDREASSEN,CAROLINE",1,layup,missed,Centre,caroline andreassen,,305
210,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,210,--,,,,,"REBOUND DEF by BROMIRSKI,ELIZABETH",,,"REBOUND DEF by BROMIRSKI,ELIZABETH",1,defensive rebound,,birmingham-southern,elizabeth bromirski,,
211,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,211,05:04,"FOUL  by ANDREASSEN,CAROLINE",,,,,,,"FOUL  by ANDREASSEN,CAROLINE",1,foul,,Centre,caroline andreassen,,304
212,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,212,05:04,,28,,30 (+2),"GOOD FT by BROMIRSKI,ELIZABETH",BSC 28-30 (-2),,"GOOD FT by BROMIRSKI,ELIZABETH",1,free throw,good,birmingham-southern,elizabeth bromirski,1,304
213,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,213,05:04,,,,,"MISS FT by BROMIRSKI,ELIZABETH",,,"MISS FT by BROMIRSKI,ELIZABETH",1,free throw,missed,birmingham-southern,elizabeth bromirski,,304
214,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,214,--,"REBOUND DEF by JUDY,MICHELE",,,,,,,"REBOUND DEF by JUDY,MICHELE",1,defensive rebound,,Centre,michele judy,,
215,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,215,04:42,"GOOD LAYUP by JUDY,MICHELE(in the paint)",30,,30,,CENTREW 30-30 (0),,"GOOD LAYUP by JUDY,MICHELE(in the paint)",1,layup,good,Centre,michele judy,2,282
216,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,216,--,"ASSIST  by COLLIVER,OLIVIA",,,,,,,"ASSIST  by COLLIVER,OLIVIA",1,assist,,Centre,olivia colliver,,
217,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,217,04:27,,,,,"MISS 3PTR by BROWN,KELSEY",,,"MISS 3PTR by BROWN,KELSEY",1,three pointer,missed,birmingham-southern,kelsey brown,,267
218,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,218,--,,,,,"REBOUND OFF by PEURSEM,LAURA VAN",,,"REBOUND OFF by PEURSEM,LAURA VAN",1,offensive rebound,,birmingham-southern,laura van peursem,,
219,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,219,04:22,"FOUL  by JUDY,MICHELE",,,,,,,"FOUL  by JUDY,MICHELE",1,foul,,Centre,michele judy,,262
220,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,220,04:22,,,,,"MISS FT by PEURSEM,LAURA VAN",,,"MISS FT by PEURSEM,LAURA VAN",1,free throw,missed,birmingham-southern,laura van peursem,,262
221,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,221,--,,,,,"REBOUND OFF by PEURSEM,LAURA VAN",,,"REBOUND OFF by PEURSEM,LAURA VAN",1,offensive rebound,,birmingham-southern,laura van peursem,,
222,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,222,04:22,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",1,subbing in,,Centre,kaitlyn mcknight,,262
223,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,223,04:22,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,262
224,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,224,04:22,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",1,subbing out,,Centre,michele judy,,262
225,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,225,04:22,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,262
226,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,226,04:22,,,,,"SUB IN by CURRY,ASHLEY",,,"SUB IN by CURRY,ASHLEY",1,subbing in,,birmingham-southern,ashley curry,,262
227,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,227,04:22,,,,,"SUB OUT by BROWN,KELSEY",,,"SUB OUT by BROWN,KELSEY",1,subbing out,,birmingham-southern,kelsey brown,,262
228,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,228,04:13,,,,,"TURNOVER  by CARTER,CAMILLIA",,,"TURNOVER  by CARTER,CAMILLIA",1,turnover,,birmingham-southern,camillia carter,,253
229,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,229,04:02,,,,,"FOUL  by DIXON,JOTHANI",,,"FOUL  by DIXON,JOTHANI",1,foul,,birmingham-southern,jothani dixon,,242
230,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,230,04:02,"GOOD FT by GUY,ALANNA",31 (+1),,30,,CENTREW 31-30 (+1),,"GOOD FT by GUY,ALANNA",1,free throw,good,Centre,alanna guy,1,242
231,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,231,04:02,"GOOD FT by GUY,ALANNA",32 (+2),,30,,CENTREW 32-30 (+2),,"GOOD FT by GUY,ALANNA",1,free throw,good,Centre,alanna guy,1,242
232,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,232,03:53,,,,,"TURNOVER  by CURRY,ASHLEY",,,"TURNOVER  by CURRY,ASHLEY",1,turnover,,birmingham-southern,ashley curry,,233
233,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,233,03:49,"STEAL  by GUY,ALANNA",,,,,,,"STEAL  by GUY,ALANNA",1,steal,,Centre,,,229
234,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,234,03:35,"TURNOVER  by MCKNIGHT,KAITLYN",,,,,,,"TURNOVER  by MCKNIGHT,KAITLYN",1,turnover,,Centre,kaitlyn mcknight,,215
235,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,235,03:35,,,,,"STEAL  by CARTER,CAMILLIA",,,"STEAL  by CARTER,CAMILLIA",1,steal,,birmingham-southern,,,215
236,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,236,03:27,"FOUL  by MCKNIGHT,KAITLYN",,,,,,,"FOUL  by MCKNIGHT,KAITLYN",1,foul,,Centre,kaitlyn mcknight,,207
237,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,237,03:27,,,,,"MISS FT by CARTER,CAMILLIA",,,"MISS FT by CARTER,CAMILLIA",1,free throw,missed,birmingham-southern,camillia carter,,207
238,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,238,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
239,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,239,03:27,,32 (+1),,31,"GOOD FT by CARTER,CAMILLIA",BSC 32-31 (+1),,"GOOD FT by CARTER,CAMILLIA",1,free throw,good,birmingham-southern,camillia carter,1,207
240,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,240,03:27,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",1,subbing in,,Centre,michele judy,,207
241,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,241,03:27,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",1,subbing out,,Centre,kaitlyn mcknight,,207
242,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,242,03:15,"FOUL  by JUDY,MICHELE",,,,,,,"FOUL  by JUDY,MICHELE",1,foul,,Centre,michele judy,,195
243,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,243,03:15,"TURNOVER  by JUDY,MICHELE",,,,,,,"TURNOVER  by JUDY,MICHELE",1,turnover,,Centre,michele judy,,195
244,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,244,03:02,"FOUL  by COLLIVER,OLIVIA",,,,,,,"FOUL  by COLLIVER,OLIVIA",1,foul,,Centre,olivia colliver,,182
245,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,245,03:02,,32,,32,"GOOD FT by CARTER,CAMILLIA",BSC 32-32 (0),,"GOOD FT by CARTER,CAMILLIA",1,free throw,good,birmingham-southern,camillia carter,1,182
246,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,246,03:02,,32,,33 (+1),"GOOD FT by CARTER,CAMILLIA",BSC 32-33 (-1),,"GOOD FT by CARTER,CAMILLIA",1,free throw,good,birmingham-southern,camillia carter,1,182
247,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,247,02:51,"GOOD LAYUP by JUDY,MICHELE(in the paint)",34 (+1),,33,,CENTREW 34-33 (+1),,"GOOD LAYUP by JUDY,MICHELE(in the paint)",1,layup,good,Centre,michele judy,2,171
248,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,248,02:35,,34,,36 (+2),"GOOD 3PTR by DIXON,JOTHANI",BSC 34-36 (-2),,"GOOD 3PTR by DIXON,JOTHANI",1,three pointer,good,birmingham-southern,jothani dixon,3,155
249,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,249,--,,,,,"ASSIST  by CARTER,CAMILLIA",,,"ASSIST  by CARTER,CAMILLIA",1,assist,,birmingham-southern,camillia carter,,
250,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,250,02:21,"MISS JUMPER by JUDY,MICHELE",,,,,,,"MISS JUMPER by JUDY,MICHELE",1,jumper,missed,Centre,michele judy,,141
251,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,251,--,,,,,"REBOUND DEF by CURRY,ASHLEY",,,"REBOUND DEF by CURRY,ASHLEY",1,defensive rebound,,birmingham-southern,ashley curry,,
252,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,252,02:12,,,,,"MISS LAYUP by CARTER,CAMILLIA",,,"MISS LAYUP by CARTER,CAMILLIA",1,layup,missed,birmingham-southern,camillia carter,,132
253,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,253,--,"REBOUND DEF by COLLIVER,OLIVIA",,,,,,,"REBOUND DEF by COLLIVER,OLIVIA",1,defensive rebound,,Centre,olivia colliver,,
254,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,254,02:06,"FOUL  by GUY,ALANNA",,,,,,,"FOUL  by GUY,ALANNA",1,foul,,Centre,alanna guy,,126
255,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,255,02:06,"TURNOVER  by GUY,ALANNA",,,,,,,"TURNOVER  by GUY,ALANNA",1,turnover,,Centre,alanna guy,,126
256,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,256,02:06,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,126
257,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,257,02:06,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",1,subbing out,,Centre,alexis guy,,126
258,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,258,02:06,,,,,"SUB IN by DUPREE,BRIA",,,"SUB IN by DUPREE,BRIA",1,subbing in,,birmingham-southern,bria dupree,,126
259,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,259,02:06,,,,,"SUB OUT by CARTER,CAMILLIA",,,"SUB OUT by CARTER,CAMILLIA",1,subbing out,,birmingham-southern,camillia carter,,126
260,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,260,02:00,"FOUL  by JUDY,MICHELE",,,,,,,"FOUL  by JUDY,MICHELE",1,foul,,Centre,michele judy,,120
261,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,261,02:00,,34,,37 (+3),"GOOD FT by PEURSEM,LAURA VAN",BSC 34-37 (-3),,"GOOD FT by PEURSEM,LAURA VAN",1,free throw,good,birmingham-southern,laura van peursem,1,120
262,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,262,02:00,,34,,38 (+4),"GOOD FT by PEURSEM,LAURA VAN",BSC 34-38 (-4),,"GOOD FT by PEURSEM,LAURA VAN",1,free throw,good,birmingham-southern,laura van peursem,1,120
263,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,263,02:00,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",1,subbing in,,Centre,kaitlyn mcknight,,120
264,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,264,02:00,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",1,subbing out,,Centre,michele judy,,120
265,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,265,01:55,"TURNOVER  by COLLIVER,OLIVIA",,,,,,,"TURNOVER  by COLLIVER,OLIVIA",1,turnover,,Centre,olivia colliver,,115
266,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,266,01:55,,,,,"SUB IN by HOLMES,JAMEICE",,,"SUB IN by HOLMES,JAMEICE",1,subbing in,,birmingham-southern,jameice holmes,,115
267,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,267,01:55,,,,,"SUB OUT by PEURSEM,LAURA VAN",,,"SUB OUT by PEURSEM,LAURA VAN",1,subbing out,,birmingham-southern,laura van peursem,,115
268,22,birmingham-southern,Centre,Birmingham-Southern,89-77,89,77,"37, 52, 89","41, 36, 77",37,52,89,41,36,77,"14-7, 8-2 SAA","9-12, 5-5 SAA",02/14/14,Win,No Attendence Recorded,No Location Recorded,6:00 PM,A,268,01:42,,,,,"MISS LAYUP by DIXON,JOTHANI",,,"MISS LAYUP by DIXON,JOTHANI",1,layup,missed,birmingham-southern,jothani dixon,,102
