,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CEN,Away Team Score,Play Team Indicator,Home Team Score,HC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
431,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,431,07:23,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,443
432,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,432,07:23,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,443
433,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,433,07:23,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",4,subbing in,,Centre,kathleen wilson,,443
434,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,434,07:23,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,443
435,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,435,07:23,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,443
436,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,436,07:23,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,443
437,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,437,07:23,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",4,subbing out,,Centre,cheyenne bunner,,443
438,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,438,07:23,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",4,subbing out,,Centre,ellen hicks,,443
439,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,439,07:23,"SUB OUT by CHIRICO,PRESLEY",,,,,,,"SUB OUT by CHIRICO,PRESLEY",4,subbing out,,Centre,presley chirico,,443
440,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,440,07:23,,,,,"SUB IN by MOTTER,MALEHA",,,"SUB IN by MOTTER,MALEHA",4,subbing in,,hanover,maleha motter,,443
441,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,441,07:23,,,,,"SUB IN by MILLS,KRISTIN",,,"SUB IN by MILLS,KRISTIN",4,subbing in,,hanover,kristin mills,,443
442,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,442,07:23,,,,,"SUB OUT by COURTNEY,SAVANNAH",,,"SUB OUT by COURTNEY,SAVANNAH",4,subbing out,,hanover,savannah courtney,,443
443,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,443,07:23,,,,,"SUB OUT by HARTMAN,KATIE",,,"SUB OUT by HARTMAN,KATIE",4,subbing out,,hanover,katie hartman,,443
444,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,444,07:12,,,,,"MISS LAYUP by NALL,ALEXIS",,,"MISS LAYUP by NALL,ALEXIS",4,layup,missed,hanover,alexis nall,,432
445,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,445,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",4,defensive rebound,,Centre,abigail stewart,,
446,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,446,07:02,"MISS 3PTR by MURRAY,KYLEE",,,,,,,"MISS 3PTR by MURRAY,KYLEE",4,three pointer,missed,Centre,kylee murray,,422
447,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,447,--,,,,,"REBOUND DEF by NALL,ALEXIS",,,"REBOUND DEF by NALL,ALEXIS",4,defensive rebound,,hanover,alexis nall,,
448,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,448,06:56,,,,,"MISS JUMPER by MOTTER,MALEHA",,,"MISS JUMPER by MOTTER,MALEHA",4,jumper,missed,hanover,maleha motter,,416
449,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,449,--,"REBOUND DEF by MURRAY,KYLEE",,,,,,,"REBOUND DEF by MURRAY,KYLEE",4,defensive rebound,,Centre,kylee murray,,
450,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,450,06:36,"MISS 3PTR by MURRAY,KYLEE",,,,,,,"MISS 3PTR by MURRAY,KYLEE",4,three pointer,missed,Centre,kylee murray,,396
451,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,451,--,,,,,"REBOUND DEF by MOTTER,MALEHA",,,"REBOUND DEF by MOTTER,MALEHA",4,defensive rebound,,hanover,maleha motter,,
452,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,452,06:29,,,,,TIMEOUT FULL by TEAM,,,TIMEOUT FULL by TEAM,4,timeout,,Centre,,,389
453,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,453,06:09,,,,,"MISS LAYUP by MILLS,KRISTIN",,,"MISS LAYUP by MILLS,KRISTIN",4,layup,missed,hanover,kristin mills,,369
454,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,454,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
455,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,455,06:05,"SUB IN by MORRIS,TAYLOR",,,,,,,"SUB IN by MORRIS,TAYLOR",4,subbing in,,Centre,taylor morris,,365
456,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,456,06:05,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",4,subbing out,,Centre,kylee murray,,365
457,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,457,06:04,,,,,"MISS LAYUP by CHEZEM,AVERY",,,"MISS LAYUP by CHEZEM,AVERY",4,layup,missed,hanover,avery chezem,,364
458,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,458,--,"REBOUND DEF by WILSON,KATHLEEN",,,,,,,"REBOUND DEF by WILSON,KATHLEEN",4,defensive rebound,,Centre,kathleen wilson,,
459,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,459,05:45,,,,,"FOUL  by NALL,ALEXIS",,,"FOUL  by NALL,ALEXIS",4,foul,,hanover,alexis nall,,345
460,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,460,05:15,"TURNOVER  by WILSON,KATHLEEN",,,,,,,"TURNOVER  by WILSON,KATHLEEN",4,turnover,,Centre,kathleen wilson,,315
461,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,461,04:52,,,,,"MISS 3PTR by MILLS,KRISTIN",,,"MISS 3PTR by MILLS,KRISTIN",4,three pointer,missed,hanover,kristin mills,,292
462,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,462,--,"REBOUND DEF by MILLER,LAKKEN",,,,,,,"REBOUND DEF by MILLER,LAKKEN",4,defensive rebound,,Centre,lakken miller,,
463,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,463,04:43,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",4,jumper,missed,Centre,kathleen wilson,,283
464,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,464,--,"REBOUND OFF by RICE,MADISON",,,,,,,"REBOUND OFF by RICE,MADISON",4,offensive rebound,,Centre,madison rice,,
465,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,465,04:29,,,,,"FOUL  by MOTTER,MALEHA",,,"FOUL  by MOTTER,MALEHA",4,foul,,hanover,maleha motter,,269
466,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,466,04:29,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,269
467,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,467,04:29,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",4,subbing in,,Centre,presley chirico,,269
468,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,468,04:29,"SUB OUT by MORRIS,TAYLOR",,,,,,,"SUB OUT by MORRIS,TAYLOR",4,subbing out,,Centre,taylor morris,,269
469,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,469,04:29,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,269
470,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,470,04:28,,,,,"SUB IN by HUDDLESTON,HALEY",,,"SUB IN by HUDDLESTON,HALEY",4,subbing in,,hanover,haley huddleston,,268
471,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,471,04:28,,,,,"SUB OUT by MILLS,KRISTIN",,,"SUB OUT by MILLS,KRISTIN",4,subbing out,,hanover,kristin mills,,268
472,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,472,04:14,"MISS 3PTR by RICE,MADISON",,,,,,,"MISS 3PTR by RICE,MADISON",4,three pointer,missed,Centre,madison rice,,254
473,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,473,--,,,,,"REBOUND DEF by TODD,BROOKE",,,"REBOUND DEF by TODD,BROOKE",4,defensive rebound,,hanover,brooke todd,,
474,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,474,04:05,,,,,"MISS 3PTR by CHEZEM,AVERY",,,"MISS 3PTR by CHEZEM,AVERY",4,three pointer,missed,hanover,avery chezem,,245
475,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,475,--,,,,,"REBOUND OFF by HUDDLESTON,HALEY",,,"REBOUND OFF by HUDDLESTON,HALEY",4,offensive rebound,,hanover,haley huddleston,,
476,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,476,03:59,,,,,"MISS JUMPER by HUDDLESTON,HALEY",,,"MISS JUMPER by HUDDLESTON,HALEY",4,jumper,missed,hanover,haley huddleston,,239
477,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,477,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",4,defensive rebound,,Centre,abigail stewart,,
478,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,478,03:35,,,,,"FOUL  by MOTTER,MALEHA",,,"FOUL  by MOTTER,MALEHA",4,foul,,hanover,maleha motter,,215
479,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,479,03:35,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,215
480,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,480,03:35,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,215
481,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,481,03:35,,,,,"SUB IN by BIVINS,MORGAN",,,"SUB IN by BIVINS,MORGAN",4,subbing in,,hanover,morgan bivins,,215
482,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,482,03:35,,,,,"SUB OUT by MOTTER,MALEHA",,,"SUB OUT by MOTTER,MALEHA",4,subbing out,,hanover,maleha motter,,215
483,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,483,03:28,"MISS JUMPER by RICE,MADISON",,,,,,,"MISS JUMPER by RICE,MADISON",4,jumper,missed,Centre,madison rice,,208
484,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,484,--,,,,,"REBOUND DEF by NALL,ALEXIS",,,"REBOUND DEF by NALL,ALEXIS",4,defensive rebound,,hanover,alexis nall,,
485,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,485,03:05,,28,,48 (+20),"GOOD JUMPER by BIVINS,MORGAN",HC 28-48 (-20),,"GOOD JUMPER by BIVINS,MORGAN",4,jumper,good,hanover,morgan bivins,2,185
486,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,486,--,,,,,"ASSIST  by CHEZEM,AVERY",,,"ASSIST  by CHEZEM,AVERY",4,assist,,hanover,avery chezem,,
487,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,487,02:47,"MISS JUMPER by CHIRICO,PRESLEY",,,,,,,"MISS JUMPER by CHIRICO,PRESLEY",4,jumper,missed,Centre,presley chirico,,167
488,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,488,--,"REBOUND OFF by RICE,MADISON",,,,,,,"REBOUND OFF by RICE,MADISON",4,offensive rebound,,Centre,madison rice,,
489,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,489,02:44,,,,,"SUB IN by WALKER,MACY",,,"SUB IN by WALKER,MACY",4,subbing in,,hanover,macy walker,,164
490,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,490,02:44,,,,,"SUB IN by KALLMEYER,HOLLY",,,"SUB IN by KALLMEYER,HOLLY",4,subbing in,,hanover,holly kallmeyer,,164
491,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,491,02:44,,,,,"SUB OUT by TODD,BROOKE",,,"SUB OUT by TODD,BROOKE",4,subbing out,,hanover,brooke todd,,164
492,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,492,02:44,,,,,"SUB OUT by NALL,ALEXIS",,,"SUB OUT by NALL,ALEXIS",4,subbing out,,hanover,alexis nall,,164
493,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,493,02:37,"TURNOVER  by MILLER,LAKKEN",,,,,,,"TURNOVER  by MILLER,LAKKEN",4,turnover,,Centre,lakken miller,,157
494,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,494,02:36,,,,,"STEAL  by WALKER,MACY",,,"STEAL  by WALKER,MACY",4,steal,,hanover,,,156
495,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,495,02:32,,,,,"MISS LAYUP by WALKER,MACY",,,"MISS LAYUP by WALKER,MACY",4,layup,missed,hanover,macy walker,,152
496,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,496,02:32,"BLOCK  by MILLER,LAKKEN",,,,,,,"BLOCK  by MILLER,LAKKEN",4,block,,Centre,lakken miller,,152
497,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,497,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
498,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,498,02:32,,,,,"FOUL  by BIVINS,MORGAN",,,"FOUL  by BIVINS,MORGAN",4,foul,,hanover,morgan bivins,,152
499,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,499,02:32,"GOOD FT by CHIRICO,PRESLEY",29,,48 (+19),,CEN 29-48 (-19),,"GOOD FT by CHIRICO,PRESLEY",4,free throw,good,Centre,presley chirico,1,152
500,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,500,02:32,"GOOD FT by CHIRICO,PRESLEY",30,,48 (+18),,CEN 30-48 (-18),,"GOOD FT by CHIRICO,PRESLEY",4,free throw,good,Centre,presley chirico,1,152
501,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,501,02:32,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,152
502,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,502,02:32,"SUB IN by JENNINGS,RACHEL",,,,,,,"SUB IN by JENNINGS,RACHEL",4,subbing in,,Centre,rachel jennings,,152
503,4,hanover,Centre,Hanover,37-50,37,50,"4, 9, 9, 15, 37","14, 9, 18, 9, 50",4,9,9,15,37,14,9,18,9,50,3-1,2-1,11/24/18,Lose,100,No Location Recorded,8:00 PM,N,503,02:32,"SUB IN by ROBERTS,BRIANNA",,,,,,,"SUB IN by ROBERTS,BRIANNA",4,subbing in,,Centre,brianna roberts,,152
