,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,EC-W,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
284,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,284,03:36,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,216
285,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,285,03:36,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,216
286,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,286,03:36,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,216
287,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,287,03:36,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,216
288,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,288,03:36,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,216
289,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,289,03:36,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,216
290,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,290,03:20,"MISS LAYUP by NEWHART,ROSIE",,,,,,,"MISS LAYUP by NEWHART,ROSIE",3,layup,missed,earlham,rosie newhart,,200
291,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,291,--,"REBOUND OFF by TENETTE,ACACIA",,,,,,,"REBOUND OFF by TENETTE,ACACIA",3,offensive rebound,,earlham,acacia tenette,,
292,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,292,03:17,"GOOD LAYUP by TENETTE,ACACIA(in the paint)",24,,39 (+15),,EC-W 24-39 (+15),,"GOOD LAYUP by TENETTE,ACACIA(in the paint)",3,layup,good,earlham,acacia tenette,2,197
293,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,293,02:50,,,,,"TURNOVER  by MORRIS,TAYLOR",,,"TURNOVER  by MORRIS,TAYLOR",3,turnover,,Centre,taylor morris,,170
294,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,294,02:40,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,160
295,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,295,02:40,,,,,"SUB OUT by MORRIS,TAYLOR",,,"SUB OUT by MORRIS,TAYLOR",3,subbing out,,Centre,taylor morris,,160
296,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,296,02:29,"GOOD LAYUP by BOWLING,KAYLA(in the paint)",26,,39 (+13),,EC-W 26-39 (+13),,"GOOD LAYUP by BOWLING,KAYLA(in the paint)",3,layup,good,earlham,kayla bowling,2,149
297,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,297,02:01,,,,,"MISS JUMPER by STEWART,ABIGAIL",,,"MISS JUMPER by STEWART,ABIGAIL",3,jumper,missed,Centre,abigail stewart,,121
298,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,298,--,"REBOUND DEF by MCFARLAND,MAKAYLA",,,,,,,"REBOUND DEF by MCFARLAND,MAKAYLA",3,defensive rebound,,earlham,makayla mcfarland,,
299,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,299,01:37,"MISS JUMPER by NEWHART,ROSIE",,,,,,,"MISS JUMPER by NEWHART,ROSIE",3,jumper,missed,earlham,rosie newhart,,97
300,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,300,--,"REBOUND OFF by WHITE,CAMRYN",,,,,,,"REBOUND OFF by WHITE,CAMRYN",3,offensive rebound,,earlham,camryn white,,
301,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,301,01:36,,,,,"FOUL  by WEHBY,ABIGAIL",,,"FOUL  by WEHBY,ABIGAIL",3,foul,,Centre,abigail wehby,,96
302,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,302,01:36,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,96
303,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,303,01:36,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,96
304,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,304,01:17,"TURNOVER  by BOWLING,KAYLA",,,,,,,"TURNOVER  by BOWLING,KAYLA",3,turnover,,earlham,kayla bowling,,77
305,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,305,01:15,,,,,"STEAL  by MARCUM,MADISON",,,"STEAL  by MARCUM,MADISON",3,steal,,Centre,,,75
306,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,306,00:53,,26,,42 (+16),"GOOD 3PTR by WILSON,KATHLEEN",CENTRE-W 26-42 (+16),,"GOOD 3PTR by WILSON,KATHLEEN",3,three pointer,good,Centre,kathleen wilson,3,53
307,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,307,--,,,,,"ASSIST  by STEWART,ABIGAIL",,,"ASSIST  by STEWART,ABIGAIL",3,assist,,Centre,abigail stewart,,
308,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,308,00:41,"MISS 3PTR by MCFARLAND,MAKAYLA",,,,,,,"MISS 3PTR by MCFARLAND,MAKAYLA",3,three pointer,missed,earlham,makayla mcfarland,,41
309,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,309,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
310,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,310,00:17,,26,,44 (+18),"GOOD LAYUP by WILSON,KATHLEEN(in the paint)",CENTRE-W 26-44 (+18),,"GOOD LAYUP by WILSON,KATHLEEN(in the paint)",3,layup,good,Centre,kathleen wilson,2,17
311,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,311,00:02,"MISS 3PTR by MCFARLAND,MAKAYLA",,,,,,,"MISS 3PTR by MCFARLAND,MAKAYLA",3,three pointer,missed,earlham,makayla mcfarland,,2
312,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,312,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
313,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,313,Start Period 4,,,,,,,,,4,,,,,,
314,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,314,09:44,,,,,"MISS 3PTR by MARCUM,MADISON",,,"MISS 3PTR by MARCUM,MADISON",4,three pointer,missed,Centre,madison marcum,,584
315,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,315,--,,,,,"REBOUND OFF by WILSON,KATHLEEN",,,"REBOUND OFF by WILSON,KATHLEEN",4,offensive rebound,,Centre,kathleen wilson,,
316,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,316,09:39,,26,,46 (+20),"GOOD LAYUP by WILSON,KATHLEEN(in the paint)",CENTRE-W 26-46 (+20),,"GOOD LAYUP by WILSON,KATHLEEN(in the paint)",4,layup,good,Centre,kathleen wilson,2,579
317,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,317,09:08,"MISS LAYUP by CURTIS,ZOE",,,,,,,"MISS LAYUP by CURTIS,ZOE",4,layup,missed,earlham,zoe curtis,,548
318,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,318,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
319,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,319,08:46,,26,,48 (+22),"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",CENTRE-W 26-48 (+22),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",4,layup,good,Centre,abigail stewart,2,526
320,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,320,08:32,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",4,foul,,Centre,abigail stewart,,512
321,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,321,08:32,"MISS FT by CURTIS,ZOE",,,,,,,"MISS FT by CURTIS,ZOE",4,free throw,missed,earlham,zoe curtis,,512
322,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,322,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,earlham,,,
323,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,323,08:32,"GOOD FT by CURTIS,ZOE",27,,48 (+21),,EC-W 27-48 (+21),,"GOOD FT by CURTIS,ZOE",4,free throw,good,earlham,zoe curtis,1,512
324,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,324,08:32,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",4,subbing in,,Centre,cheyenne bunner,,512
325,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,325,08:32,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",4,subbing in,,Centre,ellen hicks,,512
326,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,326,08:32,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",4,subbing out,,Centre,abigail stewart,,512
327,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,327,08:32,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,512
328,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,328,08:12,,27,,50 (+23),"GOOD JUMPER by BUNNER,CHEYENNE",CENTRE-W 27-50 (+23),,"GOOD JUMPER by BUNNER,CHEYENNE",4,jumper,good,Centre,cheyenne bunner,2,492
329,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,329,--,,,,,"ASSIST  by MILLER,LAKKEN",,,"ASSIST  by MILLER,LAKKEN",4,assist,,Centre,lakken miller,,
330,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,330,07:53,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",4,subbing in,,Centre,lakken miller,,473
331,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,331,07:53,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",4,subbing out,,Centre,abigail wehby,,473
332,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,332,07:48,"GOOD LAYUP by CURTIS,ZOE(in the paint)",29,,50 (+21),,EC-W 29-50 (+21),,"GOOD LAYUP by CURTIS,ZOE(in the paint)",4,layup,good,earlham,zoe curtis,2,468
333,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,333,07:22,"SUB IN by JOSEPH,KYRA",,,,,,,"SUB IN by JOSEPH,KYRA",4,subbing in,,earlham,kyra joseph,,442
334,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,334,07:22,"SUB OUT by SPEARS,KYNDALL",,,,,,,"SUB OUT by SPEARS,KYNDALL",4,subbing out,,earlham,kyndall spears,,442
335,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,335,07:05,,29,,52 (+23),"GOOD LAYUP by MARCUM,MADISON(in the paint)",CENTRE-W 29-52 (+23),,"GOOD LAYUP by MARCUM,MADISON(in the paint)",4,layup,good,Centre,madison marcum,2,425
336,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,336,--,,,,,"ASSIST  by MILLER,LAKKEN",,,"ASSIST  by MILLER,LAKKEN",4,assist,,Centre,lakken miller,,
337,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,337,06:42,"MISS 3PTR by BOWLING,KAYLA",,,,,,,"MISS 3PTR by BOWLING,KAYLA",4,three pointer,missed,earlham,kayla bowling,,402
338,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,338,--,,,,,"REBOUND DEF by MARCUM,MADISON",,,"REBOUND DEF by MARCUM,MADISON",4,defensive rebound,,Centre,madison marcum,,
339,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,339,06:33,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,393
340,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,340,06:33,"SUB IN by MCFARLAND,MAKAYLA",,,,,,,"SUB IN by MCFARLAND,MAKAYLA",4,subbing in,,earlham,makayla mcfarland,,393
341,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,341,06:33,"SUB OUT by BOWLING,KAYLA",,,,,,,"SUB OUT by BOWLING,KAYLA",4,subbing out,,earlham,kayla bowling,,393
342,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,342,06:33,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",4,subbing in,,Centre,kylee murray,,393
343,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,343,06:33,,,,,"SUB IN by MORRIS,TAYLOR",,,"SUB IN by MORRIS,TAYLOR",4,subbing in,,Centre,taylor morris,,393
344,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,344,06:33,,,,,"SUB IN by CHIRICO,PRESLEY",,,"SUB IN by CHIRICO,PRESLEY",4,subbing in,,Centre,presley chirico,,393
345,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,345,06:33,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",4,subbing out,,Centre,kathleen wilson,,393
346,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,346,06:33,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",4,subbing out,,Centre,madison marcum,,393
347,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,347,06:33,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,393
348,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,348,06:25,"FOUL  by JOSEPH,KYRA",,,,,,,"FOUL  by JOSEPH,KYRA",4,foul,,earlham,kyra joseph,,385
349,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,349,06:19,,,,,"TURNOVER  by MORRIS,TAYLOR",,,"TURNOVER  by MORRIS,TAYLOR",4,turnover,,Centre,taylor morris,,379
350,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,350,06:16,"STEAL  by WHITE,CAMRYN",,,,,,,"STEAL  by WHITE,CAMRYN",4,steal,,earlham,,,376
351,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,351,06:02,"MISS LAYUP by CURTIS,ZOE",,,,,,,"MISS LAYUP by CURTIS,ZOE",4,layup,missed,earlham,zoe curtis,,362
352,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,352,06:02,,,,,"BLOCK  by CHIRICO,PRESLEY",,,"BLOCK  by CHIRICO,PRESLEY",4,block,,Centre,presley chirico,,362
353,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,353,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4,offensive rebound,,earlham,,,
354,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,354,05:54,,,,,"FOUL  by MORRIS,TAYLOR",,,"FOUL  by MORRIS,TAYLOR",4,foul,,Centre,taylor morris,,354
355,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,355,05:54,"FOUL  by JOSEPH,KYRA",,,,,,,"FOUL  by JOSEPH,KYRA",4,foul,,earlham,kyra joseph,,354
356,7,earlham,Earlham,Centre,63-40,63,40,"13, 15, 16, 19, 63","8, 12, 6, 14, 40",13,15,16,19,63,8,12,6,14,40,6-1,3-5,12/11/18,Win,223,No Location Recorded,6:30 PM,H,356,05:54,"TURNOVER  by JOSEPH,KYRA",,,,,,,"TURNOVER  by JOSEPH,KYRA",4,turnover,,earlham,kyra joseph,,354
