,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,SUWB,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
282,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,282,06:55,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",3,subbing in,,Centre,cheyenne bunner,,415
283,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,283,06:55,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",3,subbing in,,Centre,kylee murray,,415
284,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,284,06:55,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",3,subbing in,,Centre,presley chirico,,415
285,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,285,06:55,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",3,subbing out,,Centre,kathleen wilson,,415
286,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,286,06:55,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,415
287,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,287,06:55,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",3,subbing out,,Centre,madison marcum,,415
288,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,288,06:55,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,415
289,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,289,06:55,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",3,subbing out,,Centre,abigail wehby,,415
290,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,290,06:55,,,,,"SUB IN by BABEY,SAMANTHA",,,"SUB IN by BABEY,SAMANTHA",3,subbing in,,spalding,samantha babey,,415
291,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,291,06:55,,,,,"SUB OUT by JUST,ALLISON",,,"SUB OUT by JUST,ALLISON",3,subbing out,,spalding,allison just,,415
292,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,292,06:45,"MISS LAYUP by CHIRICO,PRESLEY",,,,,,,"MISS LAYUP by CHIRICO,PRESLEY",3,layup,missed,Centre,presley chirico,,405
293,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,293,--,"REBOUND OFF by MILLER,LAKKEN",,,,,,,"REBOUND OFF by MILLER,LAKKEN",3,offensive rebound,,Centre,lakken miller,,
294,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,294,06:43,"FOUL  by BUNNER,CHEYENNE",,,,,,,"FOUL  by BUNNER,CHEYENNE",3,foul,,Centre,cheyenne bunner,,403
295,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,295,06:43,"TURNOVER  by BUNNER,CHEYENNE",,,,,,,"TURNOVER  by BUNNER,CHEYENNE",3,turnover,,Centre,cheyenne bunner,,403
296,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,296,06:34,,,,,"FOUL  by ANTHONY,BREANNA",,,"FOUL  by ANTHONY,BREANNA",3,foul,,spalding,breanna anthony,,394
297,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,297,06:34,,,,,"TURNOVER  by ANTHONY,BREANNA",,,"TURNOVER  by ANTHONY,BREANNA",3,turnover,,spalding,breanna anthony,,394
298,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,298,06:13,"MISS JUMPER by CHIRICO,PRESLEY",,,,,,,"MISS JUMPER by CHIRICO,PRESLEY",3,jumper,missed,Centre,presley chirico,,373
299,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,299,06:13,,,,,"BLOCK  by WRIGHT,HUNTER",,,"BLOCK  by WRIGHT,HUNTER",3,block,,spalding,hunter wright,,373
300,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,300,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
301,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,301,06:10,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",3,subbing in,,Centre,ellen hicks,,370
302,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,302,06:10,"SUB OUT by BUNNER,CHEYENNE",,,,,,,"SUB OUT by BUNNER,CHEYENNE",3,subbing out,,Centre,cheyenne bunner,,370
303,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,303,06:06,"TURNOVER  by FEE,MIKAYLA",,,,,,,"TURNOVER  by FEE,MIKAYLA",3,turnover,,Centre,mikayla fee,,366
304,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,304,06:05,,,,,"STEAL  by ANTHONY,BREANNA",,,"STEAL  by ANTHONY,BREANNA",3,steal,,spalding,,,365
305,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,305,05:47,,,,,"FOUL  by WRIGHT,HUNTER",,,"FOUL  by WRIGHT,HUNTER",3,foul,,spalding,hunter wright,,347
306,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,306,05:47,,,,,"TURNOVER  by WRIGHT,HUNTER",,,"TURNOVER  by WRIGHT,HUNTER",3,turnover,,spalding,hunter wright,,347
307,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,307,05:47,,,,,"SUB IN by PINKSTON,SAVANNA",,,"SUB IN by PINKSTON,SAVANNA",3,subbing in,,spalding,savanna pinkston,,347
308,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,308,05:47,,,,,"SUB IN by REED,KAILEY",,,"SUB IN by REED,KAILEY",3,subbing in,,spalding,kailey reed,,347
309,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,309,05:47,,,,,"SUB OUT by GAHAGAN,TSE",,,"SUB OUT by GAHAGAN,TSE",3,subbing out,,spalding,tse gahagan,,347
310,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,310,05:47,,,,,"SUB OUT by WRIGHT,HUNTER",,,"SUB OUT by WRIGHT,HUNTER",3,subbing out,,spalding,hunter wright,,347
311,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,311,05:27,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",3,subbing in,,Centre,abigail wehby,,327
312,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,312,05:27,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",3,subbing out,,Centre,lakken miller,,327
313,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,313,05:27,,,,,"SUB IN by JUST,ALLISON",,,"SUB IN by JUST,ALLISON",3,subbing in,,spalding,allison just,,327
314,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,314,05:27,,,,,"SUB OUT by RENFRO,HANNAH",,,"SUB OUT by RENFRO,HANNAH",3,subbing out,,spalding,hannah renfro,,327
315,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,315,05:21,"GOOD JUMPER by CHIRICO,PRESLEY(in the paint)",27,,27,,CENTRE-W 27-27 (0),,"GOOD JUMPER by CHIRICO,PRESLEY(in the paint)",3,jumper,good,Centre,presley chirico,2,321
316,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,316,05:02,"FOUL  by CHIRICO,PRESLEY",,,,,,,"FOUL  by CHIRICO,PRESLEY",3,foul,,Centre,presley chirico,,302
317,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,317,05:02,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",3,subbing in,,Centre,kathleen wilson,,302
318,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,318,05:02,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",3,subbing in,,Centre,madison marcum,,302
319,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,319,05:02,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",3,subbing out,,Centre,kylee murray,,302
320,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,320,05:02,"SUB OUT by CHIRICO,PRESLEY",,,,,,,"SUB OUT by CHIRICO,PRESLEY",3,subbing out,,Centre,presley chirico,,302
321,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,321,04:50,,,,,"MISS LAYUP by ANTHONY,BREANNA",,,"MISS LAYUP by ANTHONY,BREANNA",3,layup,missed,spalding,breanna anthony,,290
322,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,322,04:50,"BLOCK  by FEE,MIKAYLA",,,,,,,"BLOCK  by FEE,MIKAYLA",3,block,,Centre,mikayla fee,,290
323,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,323,--,,,,,"REBOUND OFF by PINKSTON,SAVANNA",,,"REBOUND OFF by PINKSTON,SAVANNA",3,offensive rebound,,spalding,savanna pinkston,,
324,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,324,04:36,,,,,"MISS JUMPER by BABEY,SAMANTHA",,,"MISS JUMPER by BABEY,SAMANTHA",3,jumper,missed,spalding,samantha babey,,276
325,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,325,--,"REBOUND DEF by WEHBY,ABIGAIL",,,,,,,"REBOUND DEF by WEHBY,ABIGAIL",3,defensive rebound,,Centre,abigail wehby,,
326,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,326,04:28,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",3,jumper,missed,Centre,kathleen wilson,,268
327,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,327,--,"REBOUND OFF by FEE,MIKAYLA",,,,,,,"REBOUND OFF by FEE,MIKAYLA",3,offensive rebound,,Centre,mikayla fee,,
328,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,328,04:25,,,,,"FOUL  by JUST,ALLISON",,,"FOUL  by JUST,ALLISON",3,foul,,spalding,allison just,,265
329,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,329,04:25,"MISS FT by FEE,MIKAYLA",,,,,,,"MISS FT by FEE,MIKAYLA",3,free throw,missed,Centre,mikayla fee,,265
330,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,330,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
331,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,331,04:25,"GOOD FT by FEE,MIKAYLA",28 (+1),,27,,CENTRE-W 28-27 (+1),,"GOOD FT by FEE,MIKAYLA",3,free throw,good,Centre,mikayla fee,1,265
332,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,332,04:25,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,265
333,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,333,04:25,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",3,subbing out,,Centre,mikayla fee,,265
334,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,334,04:25,,,,,"SUB IN by POWELL,KENDYL",,,"SUB IN by POWELL,KENDYL",3,subbing in,,spalding,kendyl powell,,265
335,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,335,04:25,,,,,"SUB OUT by BABEY,SAMANTHA",,,"SUB OUT by BABEY,SAMANTHA",3,subbing out,,spalding,samantha babey,,265
336,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,336,04:18,,28,,29 (+1),"GOOD JUMPER by REED,KAILEY(fastbreak)",SUWB 28-29 (-1),,"GOOD JUMPER by REED,KAILEY(fastbreak)",3,jumper,good,spalding,kailey(fastbreak) reed,2,258
337,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,337,--,,,,,"ASSIST  by ANTHONY,BREANNA",,,"ASSIST  by ANTHONY,BREANNA",3,assist,,spalding,breanna anthony,,
338,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,338,03:57,"TURNOVER  by HICKS,ELLEN",,,,,,,"TURNOVER  by HICKS,ELLEN",3,turnover,,Centre,ellen hicks,,237
339,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,339,03:56,,28,,31 (+3),"GOOD LAYUP by ANTHONY,BREANNA(fastbreak)(in the paint)",SUWB 28-31 (-3),,"GOOD LAYUP by ANTHONY,BREANNA(fastbreak)(in the paint)",3,layup,good,spalding,breanna(fastbreak) anthony,2,236
340,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,340,--,,,,,"ASSIST  by ANTHONY,BREANNA",,,"ASSIST  by ANTHONY,BREANNA",3,assist,,spalding,breanna anthony,,
341,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,341,03:40,"GOOD 3PTR by WILSON,KATHLEEN",31,,31,,CENTRE-W 31-31 (0),,"GOOD 3PTR by WILSON,KATHLEEN",3,three pointer,good,Centre,kathleen wilson,3,220
342,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,342,--,"ASSIST  by WILSON,KATHLEEN",,,,,,,"ASSIST  by WILSON,KATHLEEN",3,assist,,Centre,kathleen wilson,,
343,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,343,03:21,,,,,"FOUL  by REED,KAILEY",,,"FOUL  by REED,KAILEY",3,foul,,spalding,kailey reed,,201
344,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,344,03:21,,,,,"TURNOVER  by REED,KAILEY",,,"TURNOVER  by REED,KAILEY",3,turnover,,spalding,kailey reed,,201
345,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,345,03:21,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,201
346,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,346,03:21,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",3,subbing out,,Centre,ellen hicks,,201
347,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,347,03:21,,,,,"SUB IN by GAHAGAN,TSE",,,"SUB IN by GAHAGAN,TSE",3,subbing in,,spalding,tse gahagan,,201
348,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,348,03:21,,,,,"SUB OUT by ANTHONY,BREANNA",,,"SUB OUT by ANTHONY,BREANNA",3,subbing out,,spalding,breanna anthony,,201
349,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,349,02:54,,,,,"FOUL  by POWELL,KENDYL",,,"FOUL  by POWELL,KENDYL",3,foul,,spalding,kendyl powell,,174
350,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,350,02:54,"MISS FT by WEHBY,ABIGAIL",,,,,,,"MISS FT by WEHBY,ABIGAIL",3,free throw,missed,Centre,abigail wehby,,174
351,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,351,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,3,deadball rebound,,Centre,,,
352,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,352,02:54,"GOOD FT by WEHBY,ABIGAIL",32 (+1),,31,,CENTRE-W 32-31 (+1),,"GOOD FT by WEHBY,ABIGAIL",3,free throw,good,Centre,abigail wehby,1,174
353,3,spalding,CENTRE,Spalding,45-39,45,39,"9, 11, 14, 11, 45","6, 19, 9, 5, 39",9,11,14,11,45,6,19,9,5,39,3-0,1-2,11/20/18,Win,245,No Location Recorded,7:00 PM,A,353,02:54,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,174
