,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
307,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,307,13:50,,34,,49 (+15),"GOOD FT by PREWITT,MAGGIE",CENTRE_W 34-49 (+15),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,830
308,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,308,13:28,"GOOD 3PTR by HEYBOER,TARA",37,,49 (+12),,MCW 37-49 (+12),,"GOOD 3PTR by HEYBOER,TARA",2,three pointer,good,maryville college,tara heyboer,3,808
309,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,309,--,"ASSIST  by PAYNE,KIERA",,,,,,,"ASSIST  by PAYNE,KIERA",2,assist,,maryville college,kiera payne,,
310,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,310,13:23,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,803
311,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,311,13:15,,,,,"MISS JUMPER by PREWITT,MAGGIE",,,"MISS JUMPER by PREWITT,MAGGIE",2,jumper,missed,Centre,maggie prewitt,,795
312,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,312,--,"REBOUND DEF by HEYBOER,TARA",,,,,,,"REBOUND DEF by HEYBOER,TARA",2,defensive rebound,,maryville college,tara heyboer,,
313,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,313,13:00,,,,,"FOUL  by BURKE,ALYSON",,,"FOUL  by BURKE,ALYSON",2,foul,,Centre,alyson burke,,780
314,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,314,12:50,,,,,"FOUL  by MOORE,HILLARY",,,"FOUL  by MOORE,HILLARY",2,foul,,Centre,hillary moore,,770
315,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,315,12:50,"MISS FT by BURNETT,LAUREN",,,,,,,"MISS FT by BURNETT,LAUREN",2,free throw,missed,maryville college,lauren burnett,,770
316,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,316,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
317,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,317,12:50,"GOOD FT by BURNETT,LAUREN",38,,49 (+11),,MCW 38-49 (+11),,"GOOD FT by BURNETT,LAUREN",2,free throw,good,maryville college,lauren burnett,1,770
318,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,318,12:50,"SUB OUT by BOND,ALEX",,,,,,,"SUB OUT by BOND,ALEX",2,subbing out,,maryville college,alex bond,,770
319,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,319,12:25,,38,,52 (+14),"GOOD 3PTR by BURKE,ALYSON",CENTRE_W 38-52 (+14),,"GOOD 3PTR by BURKE,ALYSON",2,three pointer,good,Centre,alyson burke,3,745
320,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,320,--,,,,,"ASSIST  by PREWITT,MAGGIE",,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
321,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,321,12:05,"MISS LAYUP by FARMER,LAILAH",,,,,,,"MISS LAYUP by FARMER,LAILAH",2,layup,missed,maryville college,lailah farmer,,725
322,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,322,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
323,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,323,11:58,,,,,"MISS LAYUP by MOORE,HILLARY",,,"MISS LAYUP by MOORE,HILLARY",2,layup,missed,Centre,hillary moore,,718
324,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,324,--,,,,,"REBOUND OFF by HUTER,LAUREN",,,"REBOUND OFF by HUTER,LAUREN",2,offensive rebound,,Centre,lauren huter,,
325,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,325,11:56,"FOUL  by HEYBOER,TARA",,,,,,,"FOUL  by HEYBOER,TARA",2,foul,,maryville college,tara heyboer,,716
326,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,326,11:56,,,,,"MISS FT by HUTER,LAUREN",,,"MISS FT by HUTER,LAUREN",2,free throw,missed,Centre,lauren huter,,716
327,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,327,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
328,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,328,11:56,,38,,53 (+15),"GOOD FT by HUTER,LAUREN",CENTRE_W 38-53 (+15),,"GOOD FT by HUTER,LAUREN",2,free throw,good,Centre,lauren huter,1,716
329,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,329,11:56,"SUB IN by FARMER,LAILAH",,,,,,,"SUB IN by FARMER,LAILAH",2,subbing in,,maryville college,lailah farmer,,716
330,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,330,11:56,"SUB IN by SMITH,TAYLER",,,,,,,"SUB IN by SMITH,TAYLER",2,subbing in,,maryville college,tayler smith,,716
331,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,331,11:56,"SUB OUT by HEYBOER,TARA",,,,,,,"SUB OUT by HEYBOER,TARA",2,subbing out,,maryville college,tara heyboer,,716
332,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,332,11:56,"SUB OUT by BURNETT,LAUREN",,,,,,,"SUB OUT by BURNETT,LAUREN",2,subbing out,,maryville college,lauren burnett,,716
333,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,333,11:56,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,716
334,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,334,11:56,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,716
335,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,335,11:56,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,716
336,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,336,11:47,"SUB IN by J. DAKE,C",,,,,,,"SUB IN by J. DAKE,C",2,subbing in,,maryville college,c j dake,,707
337,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,337,11:47,"SUB OUT by MITCHELL,WHITNEY",,,,,,,"SUB OUT by MITCHELL,WHITNEY",2,subbing out,,maryville college,whitney mitchell,,707
338,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,338,11:35,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,695
339,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,339,11:28,,,,,FOUL TECH by TEAM,,,FOUL TECH by TEAM,2,foul,,Centre,,,688
340,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,340,11:28,,38,,54 (+16),"GOOD FT by PREWITT,MAGGIE",CENTRE_W 38-54 (+16),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,688
341,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,341,11:28,,38,,55 (+17),"GOOD FT by PREWITT,MAGGIE",CENTRE_W 38-55 (+17),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,688
342,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,342,11:24,"MISS LAYUP by FARMER,LAILAH",,,,,,,"MISS LAYUP by FARMER,LAILAH",2,layup,missed,maryville college,lailah farmer,,684
343,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,343,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
344,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,344,11:17,,38,,57 (+19),"GOOD LAYUP by WINSTEAD,BRIDGET(in the paint)",CENTRE_W 38-57 (+19),,"GOOD LAYUP by WINSTEAD,BRIDGET(in the paint)",2,layup,good,Centre,bridget winstead,2,677
345,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,345,--,,,,,"ASSIST  by PREWITT,MAGGIE",,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
346,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,346,11:03,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,663
347,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,347,11:03,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,663
348,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,348,11:03,"MISS FT by J. DAKE,C",,,,,,,"MISS FT by J. DAKE,C",2,free throw,missed,maryville college,c j dake,,663
349,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,349,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
350,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,350,11:03,"GOOD FT by J. DAKE,C",39,,57 (+18),,MCW 39-57 (+18),,"GOOD FT by J. DAKE,C",2,free throw,good,maryville college,c j dake,1,663
351,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,351,11:00,"FOUL  by MENARD,JANEL",,,,,,,"FOUL  by MENARD,JANEL",2,foul,,maryville college,janel menard,,660
352,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,352,11:00,,39,,58 (+19),"GOOD FT by HARTLAGE,MAGGIE",CENTRE_W 39-58 (+19),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,660
353,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,353,11:00,,39,,59 (+20),"GOOD FT by HARTLAGE,MAGGIE",CENTRE_W 39-59 (+20),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,660
354,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,354,10:56,"FOUL  by PAYNE,KIERA",,,,,,,"FOUL  by PAYNE,KIERA",2,foul,,maryville college,kiera payne,,656
355,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,355,10:56,"TURNOVER  by PAYNE,KIERA",,,,,,,"TURNOVER  by PAYNE,KIERA",2,turnover,,maryville college,kiera payne,,656
356,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,356,10:39,,,,,"MISS LAYUP by HUTER,LAUREN",,,"MISS LAYUP by HUTER,LAUREN",2,layup,missed,Centre,lauren huter,,639
357,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,357,--,,,,,"REBOUND OFF by HUTER,LAUREN",,,"REBOUND OFF by HUTER,LAUREN",2,offensive rebound,,Centre,lauren huter,,
358,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,358,10:37,,39,,61 (+22),"GOOD LAYUP by HUTER,LAUREN(in the paint)",CENTRE_W 39-61 (+22),,"GOOD LAYUP by HUTER,LAUREN(in the paint)",2,layup,good,Centre,lauren huter,2,637
359,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,359,10:26,"MISS JUMPER by PAYNE,KIERA",,,,,,,"MISS JUMPER by PAYNE,KIERA",2,jumper,missed,maryville college,kiera payne,,626
360,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,360,--,,,,,"REBOUND DEF by HUTER,LAUREN",,,"REBOUND DEF by HUTER,LAUREN",2,defensive rebound,,Centre,lauren huter,,
361,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,361,10:17,,39,,63 (+24),"GOOD LAYUP by PREWITT,MAGGIE(in the paint)",CENTRE_W 39-63 (+24),,"GOOD LAYUP by PREWITT,MAGGIE(in the paint)",2,layup,good,Centre,maggie prewitt,2,617
362,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,362,10:13,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,613
363,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,363,10:02,"TURNOVER  by FARMER,LAILAH",,,,,,,"TURNOVER  by FARMER,LAILAH",2,turnover,,maryville college,lailah farmer,,602
364,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,364,10:01,,,,,"STEAL  by WINSTEAD,BRIDGET",,,"STEAL  by WINSTEAD,BRIDGET",2,steal,,Centre,,,601
365,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,365,09:59,,,,,"TURNOVER  by PREWITT,MAGGIE",,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,599
366,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,366,09:57,"STEAL  by J. DAKE,C",,,,,,,"STEAL  by J. DAKE,C",2,steal,,maryville college,,,597
367,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,367,09:49,,,,,"FOUL  by PREWITT,MAGGIE",,,"FOUL  by PREWITT,MAGGIE",2,foul,,Centre,maggie prewitt,,589
368,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,368,09:49,"MISS FT by PAYNE,KIERA",,,,,,,"MISS FT by PAYNE,KIERA",2,free throw,missed,maryville college,kiera payne,,589
369,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,369,--,,,,,"REBOUND DEF by HUTER,LAUREN",,,"REBOUND DEF by HUTER,LAUREN",2,defensive rebound,,Centre,lauren huter,,
370,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,370,09:44,,,,,"MISS JUMPER by HUTER,LAUREN",,,"MISS JUMPER by HUTER,LAUREN",2,jumper,missed,Centre,lauren huter,,584
371,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,371,--,,,,,"REBOUND OFF by WINSTEAD,BRIDGET",,,"REBOUND OFF by WINSTEAD,BRIDGET",2,offensive rebound,,Centre,bridget winstead,,
372,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,372,09:44,"FOUL  by FARMER,LAILAH",,,,,,,"FOUL  by FARMER,LAILAH",2,foul,,maryville college,lailah farmer,,584
373,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,373,09:44,,39,,64 (+25),"GOOD FT by WINSTEAD,BRIDGET",CENTRE_W 39-64 (+25),,"GOOD FT by WINSTEAD,BRIDGET",2,free throw,good,Centre,bridget winstead,1,584
374,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,374,09:44,,,,,"MISS FT by WINSTEAD,BRIDGET",,,"MISS FT by WINSTEAD,BRIDGET",2,free throw,missed,Centre,bridget winstead,,584
375,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,375,--,"REBOUND DEF by J. DAKE,C",,,,,,,"REBOUND DEF by J. DAKE,C",2,defensive rebound,,maryville college,c j dake,,
376,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,376,09:44,"SUB IN by BOND,ALEX",,,,,,,"SUB IN by BOND,ALEX",2,subbing in,,maryville college,alex bond,,584
377,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,377,09:44,,,,,"SUB IN by HUTER,LAUREN",,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,584
378,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,378,09:44,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,584
379,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,379,09:44,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,584
380,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,380,09:40,"TURNOVER  by BOND,ALEX",,,,,,,"TURNOVER  by BOND,ALEX",2,turnover,,maryville college,alex bond,,580
381,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,381,09:39,,,,,"STEAL  by PREWITT,MAGGIE",,,"STEAL  by PREWITT,MAGGIE",2,steal,,Centre,,,579
382,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,382,09:38,,,,,"MISS LAYUP by WINSTEAD,BRIDGET",,,"MISS LAYUP by WINSTEAD,BRIDGET",2,layup,missed,Centre,bridget winstead,,578
383,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,383,--,"REBOUND DEF by SMITH,TAYLER",,,,,,,"REBOUND DEF by SMITH,TAYLER",2,defensive rebound,,maryville college,tayler smith,,
384,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,384,09:15,,,,,"FOUL  by PREWITT,MAGGIE",,,"FOUL  by PREWITT,MAGGIE",2,foul,,Centre,maggie prewitt,,555
385,1,maryville-tenn-,Maryville College,Centre College,80-60,80,60,"42, 38, 80","32, 28, 60",42,38,80,32,28,60,1-0,0-1,11/15/11,Win,209,No Location Recorded,6:00 AM,H,385,09:15,"GOOD FT by FARMER,LAILAH",40,,64 (+24),,MCW 40-64 (+24),,"GOOD FT by FARMER,LAILAH",2,free throw,good,maryville college,lailah farmer,1,555
