,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MC,Away Team Score,Play Team Indicator,Home Team Score,CEN,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
287,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,287,12:01,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,721
288,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,288,11:48,"MISS JUMPER by CROSS,MADELYN",,,,,,,"MISS JUMPER by CROSS,MADELYN",2,jumper,missed,mississippi college,madelyn cross,,708
289,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,289,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
290,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,290,11:38,"FOUL  by CROSS,MADELYN",,,,,,,"FOUL  by CROSS,MADELYN",2,foul,,mississippi college,madelyn cross,,698
291,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,291,11:38,,34,,48 (+14),"GOOD FT by PREWITT,MAGGIE",CEN 34-48 (+14),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,698
292,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,292,11:38,,34,,49 (+15),"GOOD FT by PREWITT,MAGGIE",CEN 34-49 (+15),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,698
293,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,293,11:27,"SUB IN by CROSS,MADELYN",,,,,,,"SUB IN by CROSS,MADELYN",2,subbing in,,mississippi college,madelyn cross,,687
294,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,294,11:27,"SUB OUT by NEWSOME,KRISTIN",,,,,,,"SUB OUT by NEWSOME,KRISTIN",2,subbing out,,mississippi college,kristin newsome,,687
295,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,295,11:20,"TURNOVER  by ENGLAND,LINDSAY",,,,,,,"TURNOVER  by ENGLAND,LINDSAY",2,turnover,,mississippi college,lindsay england,,680
296,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,296,10:55,,,,,"TURNOVER  by HUTER,LAUREN",,,"TURNOVER  by HUTER,LAUREN",2,turnover,,Centre,lauren huter,,655
297,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,297,10:55,,,,,"FOUL  by HUTER,LAUREN",,,"FOUL  by HUTER,LAUREN",2,foul,,Centre,lauren huter,,655
298,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,298,10:37,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,637
299,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,299,10:30,"GOOD FT by BROWN,CAITLIN",35,,49 (+14),,MC 35-49 (+14),,"GOOD FT by BROWN,CAITLIN",2,free throw,good,mississippi college,caitlin brown,1,630
300,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,300,10:30,"GOOD FT by BROWN,CAITLIN",36,,49 (+13),,MC 36-49 (+13),,"GOOD FT by BROWN,CAITLIN",2,free throw,good,mississippi college,caitlin brown,1,630
301,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,301,10:30,"SUB IN by BROWN,CAITLIN",,,,,,,"SUB IN by BROWN,CAITLIN",2,subbing in,,mississippi college,caitlin brown,,630
302,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,302,10:30,"SUB IN by NEWSOME,KRISTIN",,,,,,,"SUB IN by NEWSOME,KRISTIN",2,subbing in,,mississippi college,kristin newsome,,630
303,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,303,10:30,"SUB OUT by HAYES,JESSICA",,,,,,,"SUB OUT by HAYES,JESSICA",2,subbing out,,mississippi college,jessica hayes,,630
304,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,304,10:30,"SUB OUT by CROSS,MADELYN",,,,,,,"SUB OUT by CROSS,MADELYN",2,subbing out,,mississippi college,madelyn cross,,630
305,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,305,10:30,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,630
306,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,306,10:30,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,630
307,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,307,10:30,,,,,"SUB OUT by GOATLEY,JANE",,,"SUB OUT by GOATLEY,JANE",2,subbing out,,Centre,jane goatley,,630
308,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,308,10:30,,,,,"SUB OUT by BURKE,ALYSON",,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,630
309,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,309,10:11,,36,,51 (+15),"GOOD LAYUP by WINSTEAD,BRIDGET(in the paint)",CEN 36-51 (+15),,"GOOD LAYUP by WINSTEAD,BRIDGET(in the paint)",2,layup,good,Centre,bridget winstead,2,611
310,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,310,--,,,,,"ASSIST  by BENHAM,CHELSEA",,,"ASSIST  by BENHAM,CHELSEA",2,assist,,Centre,chelsea benham,,
311,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,311,09:45,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,585
312,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,312,--,"REBOUND DEF by NEWSOME,KRISTIN",,,,,,,"REBOUND DEF by NEWSOME,KRISTIN",2,defensive rebound,,mississippi college,kristin newsome,,
313,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,313,09:39,"SUB IN by WILLIAMS,EBONY",,,,,,,"SUB IN by WILLIAMS,EBONY",2,subbing in,,mississippi college,ebony williams,,579
314,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,314,09:39,"SUB OUT by BROOKS,ELIZABETH",,,,,,,"SUB OUT by BROOKS,ELIZABETH",2,subbing out,,mississippi college,elizabeth brooks,,579
315,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,315,09:26,"MISS 3PTR by WILLIAMS,EBONY",,,,,,,"MISS 3PTR by WILLIAMS,EBONY",2,three pointer,missed,mississippi college,ebony williams,,566
316,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,316,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
317,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,317,09:17,,36,,54 (+18),"GOOD 3PTR by WINSTEAD,BRIDGET",CEN 36-54 (+18),,"GOOD 3PTR by WINSTEAD,BRIDGET",2,three pointer,good,Centre,bridget winstead,3,557
318,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,318,09:09,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,549
319,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,319,09:00,,,,,"FOUL  by WINSTEAD,BRIDGET",,,"FOUL  by WINSTEAD,BRIDGET",2,foul,,Centre,bridget winstead,,540
320,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,320,08:41,"TURNOVER  by NEWSOME,KRISTIN",,,,,,,"TURNOVER  by NEWSOME,KRISTIN",2,turnover,,mississippi college,kristin newsome,,521
321,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,321,08:40,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,520
322,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,322,08:36,,36,,56 (+20),"GOOD LAYUP by BENHAM,CHELSEA(fastbreak)(in the paint)",CEN 36-56 (+20),,"GOOD LAYUP by BENHAM,CHELSEA(fastbreak)(in the paint)",2,layup,good,Centre,chelsea(fastbreak) benham,2,516
323,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,323,--,,,,,"ASSIST  by PREWITT,MAGGIE",,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
324,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,324,08:17,"MISS JUMPER by ENGLAND,LINDSAY",,,,,,,"MISS JUMPER by ENGLAND,LINDSAY",2,jumper,missed,mississippi college,lindsay england,,497
325,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,325,--,"REBOUND OFF by NEWSOME,KRISTIN",,,,,,,"REBOUND OFF by NEWSOME,KRISTIN",2,offensive rebound,,mississippi college,kristin newsome,,
326,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,326,08:11,"SUB IN by BROOKS,ELIZABETH",,,,,,,"SUB IN by BROOKS,ELIZABETH",2,subbing in,,mississippi college,elizabeth brooks,,491
327,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,327,08:11,"SUB IN by HAYES,JESSICA",,,,,,,"SUB IN by HAYES,JESSICA",2,subbing in,,mississippi college,jessica hayes,,491
328,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,328,08:11,"SUB IN by WORKMAN,SARAH",,,,,,,"SUB IN by WORKMAN,SARAH",2,subbing in,,mississippi college,sarah workman,,491
329,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,329,08:11,"SUB OUT by ENGLAND,LINDSAY",,,,,,,"SUB OUT by ENGLAND,LINDSAY",2,subbing out,,mississippi college,lindsay england,,491
330,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,330,08:11,"SUB OUT by BROWN,CAITLIN",,,,,,,"SUB OUT by BROWN,CAITLIN",2,subbing out,,mississippi college,caitlin brown,,491
331,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,331,08:11,"SUB OUT by WILLIAMS,EBONY",,,,,,,"SUB OUT by WILLIAMS,EBONY",2,subbing out,,mississippi college,ebony williams,,491
332,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,332,07:57,"GOOD JUMPER by HAYES,JESSICA(in the paint)",38,,56 (+18),,MC 38-56 (+18),,"GOOD JUMPER by HAYES,JESSICA(in the paint)",2,jumper,good,mississippi college,jessica hayes,2,477
333,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,333,07:57,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,477
334,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,334,07:57,"GOOD FT by HAYES,JESSICA",39,,56 (+17),,MC 39-56 (+17),,"GOOD FT by HAYES,JESSICA",2,free throw,good,mississippi college,jessica hayes,1,477
335,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,335,07:57,,,,,"SUB IN by WEST,CAILYNN",,,"SUB IN by WEST,CAILYNN",2,subbing in,,Centre,cailynn west,,477
336,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,336,07:57,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,477
337,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,337,07:26,,,,,"TURNOVER  by PREWITT,MAGGIE",,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,446
338,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,338,07:26,"STEAL  by RODGERS,TRACI",,,,,,,"STEAL  by RODGERS,TRACI",2,steal,,mississippi college,,,446
339,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,339,07:26,,,,,"FOUL  by WEST,CAILYNN",,,"FOUL  by WEST,CAILYNN",2,foul,,Centre,cailynn west,,446
340,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,340,07:26,"MISS FT by RODGERS,TRACI",,,,,,,"MISS FT by RODGERS,TRACI",2,free throw,missed,mississippi college,traci rodgers,,446
341,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,341,--,"REBOUND OFF by BROOKS,ELIZABETH",,,,,,,"REBOUND OFF by BROOKS,ELIZABETH",2,offensive rebound,,mississippi college,elizabeth brooks,,
342,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,342,07:20,"GOOD 3PTR by RODGERS,TRACI",42,,56 (+14),,MC 42-56 (+14),,"GOOD 3PTR by RODGERS,TRACI",2,three pointer,good,mississippi college,traci rodgers,3,440
343,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,343,--,"ASSIST  by BROOKS,ELIZABETH",,,,,,,"ASSIST  by BROOKS,ELIZABETH",2,assist,,mississippi college,elizabeth brooks,,
344,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,344,06:56,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,416
345,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,345,06:51,,42,,58 (+16),"GOOD JUMPER by PREWITT,MAGGIE(in the paint)",CEN 42-58 (+16),,"GOOD JUMPER by PREWITT,MAGGIE(in the paint)",2,jumper,good,Centre,maggie prewitt,2,411
346,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,346,06:36,"MISS JUMPER by NEWSOME,KRISTIN",,,,,,,"MISS JUMPER by NEWSOME,KRISTIN",2,jumper,missed,mississippi college,kristin newsome,,396
347,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,347,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
348,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,348,06:29,,42,,60 (+18),"GOOD LAYUP by HARTLAGE,MAGGIE(fastbreak)(in the paint)",CEN 42-60 (+18),,"GOOD LAYUP by HARTLAGE,MAGGIE(fastbreak)(in the paint)",2,layup,good,Centre,maggie(fastbreak) hartlage,2,389
349,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,349,--,,,,,"ASSIST  by BENHAM,CHELSEA",,,"ASSIST  by BENHAM,CHELSEA",2,assist,,Centre,chelsea benham,,
350,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,350,06:13,"MISS JUMPER by RODGERS,TRACI",,,,,,,"MISS JUMPER by RODGERS,TRACI",2,jumper,missed,mississippi college,traci rodgers,,373
351,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,351,--,"REBOUND OFF by BROOKS,ELIZABETH",,,,,,,"REBOUND OFF by BROOKS,ELIZABETH",2,offensive rebound,,mississippi college,elizabeth brooks,,
352,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,352,06:11,"MISS LAYUP by BROOKS,ELIZABETH",,,,,,,"MISS LAYUP by BROOKS,ELIZABETH",2,layup,missed,mississippi college,elizabeth brooks,,371
353,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,353,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
354,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,354,06:11,"FOUL  by NEWSOME,KRISTIN",,,,,,,"FOUL  by NEWSOME,KRISTIN",2,foul,,mississippi college,kristin newsome,,371
355,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,355,05:59,"SUB IN by BROWN,CAITLIN",,,,,,,"SUB IN by BROWN,CAITLIN",2,subbing in,,mississippi college,caitlin brown,,359
356,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,356,05:59,"SUB IN by CROSS,MADELYN",,,,,,,"SUB IN by CROSS,MADELYN",2,subbing in,,mississippi college,madelyn cross,,359
357,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,357,05:59,"SUB OUT by HAYES,JESSICA",,,,,,,"SUB OUT by HAYES,JESSICA",2,subbing out,,mississippi college,jessica hayes,,359
358,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,358,05:59,"SUB OUT by NEWSOME,KRISTIN",,,,,,,"SUB OUT by NEWSOME,KRISTIN",2,subbing out,,mississippi college,kristin newsome,,359
359,11,mississippi-col-,Mississippi College,Centre,69-56,69,56,"34, 35, 69","18, 38, 56",34,35,69,18,38,56,10-1,5-5,12/30/11,Win,No Attendence Recorded,No Location Recorded,11:00 a.m.,H,359,05:54,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,354
