,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
203,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,203,18:39,,,,,"FOUL  by SPURGIN,ASHTON",,,"FOUL  by SPURGIN,ASHTON",2,foul,,birmingham-southern,ashton spurgin,,1119
204,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,204,18:36,"TURNOVER  by HUTER,LAUREN",,,,,,,"TURNOVER  by HUTER,LAUREN",2,turnover,,Centre,lauren huter,,1116
205,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,205,18:34,,,,,"STEAL  by SHORT,MELANIE",,,"STEAL  by SHORT,MELANIE",2,steal,,birmingham-southern,,,1114
206,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,206,18:17,,,,,"FOUL  by SPURGIN,ASHTON",,,"FOUL  by SPURGIN,ASHTON",2,foul,,birmingham-southern,ashton spurgin,,1097
207,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,207,18:17,,,,,"TURNOVER  by SPURGIN,ASHTON",,,"TURNOVER  by SPURGIN,ASHTON",2,turnover,,birmingham-southern,ashton spurgin,,1097
208,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,208,18:08,"MISS JUMPER by PREWITT,MAGGIE",,,,,,,"MISS JUMPER by PREWITT,MAGGIE",2,jumper,missed,Centre,maggie prewitt,,1088
209,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,209,--,,,,,"REBOUND DEF by SHORT,MELANIE",,,"REBOUND DEF by SHORT,MELANIE",2,defensive rebound,,birmingham-southern,melanie short,,
210,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,210,17:53,"FOUL  by PREWITT,MAGGIE",,,,,,,"FOUL  by PREWITT,MAGGIE",2,foul,,Centre,maggie prewitt,,1073
211,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,211,17:53,,,,,"MISS FT by MOODY,KRISTIAN",,,"MISS FT by MOODY,KRISTIAN",2,free throw,missed,birmingham-southern,kristian moody,,1073
212,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,212,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,birmingham-southern,,,
213,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,213,17:53,,21,,32 (+11),"GOOD FT by MOODY,KRISTIAN",BSC 21-32 (-11),,"GOOD FT by MOODY,KRISTIAN",2,free throw,good,birmingham-southern,kristian moody,1,1073
214,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,214,17:53,"SUB IN by GOATLEY,JANE",,,,,,,"SUB IN by GOATLEY,JANE",2,subbing in,,Centre,jane goatley,,1073
215,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,215,17:53,"SUB OUT by WINSTEAD,BRIDGET",,,,,,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,1073
216,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,216,17:39,,,,,"FOUL  by SHORT,MELANIE",,,"FOUL  by SHORT,MELANIE",2,foul,,birmingham-southern,melanie short,,1059
217,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,217,17:33,"GOOD LAYUP by PREWITT,MAGGIE(in the paint)",23,,32 (+9),,CENTRE 23-32 (-9),,"GOOD LAYUP by PREWITT,MAGGIE(in the paint)",2,layup,good,Centre,maggie prewitt,2,1053
218,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,218,17:13,,23,,34 (+11),"GOOD LAYUP by SPURGIN,ASHTON(in the paint)",BSC 23-34 (-11),,"GOOD LAYUP by SPURGIN,ASHTON(in the paint)",2,layup,good,birmingham-southern,ashton spurgin,2,1033
219,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,219,--,,,,,"ASSIST  by DAVIDSON,SAM",,,"ASSIST  by DAVIDSON,SAM",2,assist,,birmingham-southern,sam davidson,,
220,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,220,17:02,"MISS JUMPER by PREWITT,MAGGIE",,,,,,,"MISS JUMPER by PREWITT,MAGGIE",2,jumper,missed,Centre,maggie prewitt,,1022
221,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,221,--,,,,,"REBOUND DEF by KING,CAROLINE",,,"REBOUND DEF by KING,CAROLINE",2,defensive rebound,,birmingham-southern,caroline king,,
222,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,222,16:51,,23,,37 (+14),"GOOD 3PTR by MOODY,KRISTIAN",BSC 23-37 (-14),,"GOOD 3PTR by MOODY,KRISTIAN",2,three pointer,good,birmingham-southern,kristian moody,3,1011
223,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,223,--,,,,,"ASSIST  by SHORT,MELANIE",,,"ASSIST  by SHORT,MELANIE",2,assist,,birmingham-southern,melanie short,,
224,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,224,16:40,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,1000
225,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,225,16:40,"MISS JUMPER by HARTLAGE,MAGGIE",,,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,1000
226,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,226,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
227,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,227,16:35,"SUB IN by MOORE,HILLARY",,,,,,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,995
228,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,228,16:35,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,995
229,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,229,16:35,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,995
230,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,230,16:35,"SUB OUT by HUTER,LAUREN",,,,,,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,995
231,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,231,16:35,"SUB OUT by PREWITT,MAGGIE",,,,,,,"SUB OUT by PREWITT,MAGGIE",2,subbing out,,Centre,maggie prewitt,,995
232,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,232,16:34,"SUB IN by PREWITT,MAGGIE",,,,,,,"SUB IN by PREWITT,MAGGIE",2,subbing in,,Centre,maggie prewitt,,994
233,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,233,16:34,"SUB OUT by GOATLEY,JANE",,,,,,,"SUB OUT by GOATLEY,JANE",2,subbing out,,Centre,jane goatley,,994
234,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,234,16:34,"SUB OUT by BURKE,ALYSON",,,,,,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,994
235,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,235,16:28,,23,,40 (+17),"GOOD 3PTR by MOODY,KRISTIAN",BSC 23-40 (-17),,"GOOD 3PTR by MOODY,KRISTIAN",2,three pointer,good,birmingham-southern,kristian moody,3,988
236,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,236,16:24,"FOUL  by HUTER,LAUREN",,,,,,,"FOUL  by HUTER,LAUREN",2,foul,,Centre,lauren huter,,984
237,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,237,16:24,"TURNOVER  by HUTER,LAUREN",,,,,,,"TURNOVER  by HUTER,LAUREN",2,turnover,,Centre,lauren huter,,984
238,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,238,16:21,,,,,"TURNOVER  by DAVIDSON,SAM",,,"TURNOVER  by DAVIDSON,SAM",2,turnover,,birmingham-southern,sam davidson,,981
239,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,239,16:19,"STEAL  by MOORE,HILLARY",,,,,,,"STEAL  by MOORE,HILLARY",2,steal,,Centre,,,979
240,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,240,16:12,"MISS LAYUP by BAECHLE,PAIGE",,,,,,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,972
241,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,241,--,,,,,"REBOUND DEF by DAVIDSON,SAM",,,"REBOUND DEF by DAVIDSON,SAM",2,defensive rebound,,birmingham-southern,sam davidson,,
242,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,242,16:03,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,963
243,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,243,16:03,,23,,41 (+18),"GOOD FT by SHORT,MELANIE",BSC 23-41 (-18),,"GOOD FT by SHORT,MELANIE",2,free throw,good,birmingham-southern,melanie short,1,963
244,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,244,16:03,,23,,42 (+19),"GOOD FT by SHORT,MELANIE",BSC 23-42 (-19),,"GOOD FT by SHORT,MELANIE",2,free throw,good,birmingham-southern,melanie short,1,963
245,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,245,16:03,"SUB IN by WEST,CAILYNN",,,,,,,"SUB IN by WEST,CAILYNN",2,subbing in,,Centre,cailynn west,,963
246,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,246,16:03,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,963
247,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,247,16:03,"SUB IN by HUTER,LAUREN",,,,,,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,963
248,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,248,16:03,"SUB OUT by HUTER,LAUREN",,,,,,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,963
249,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,249,15:19,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",25,,42 (+17),,CENTRE 25-42 (-17),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,919
250,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,250,14:55,"FOUL  by WEST,CAILYNN",,,,,,,"FOUL  by WEST,CAILYNN",2,foul,,Centre,cailynn west,,895
251,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,251,14:55,"SUB IN by HUTER,LAUREN",,,,,,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,895
252,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,252,14:55,"SUB OUT by WEST,CAILYNN",,,,,,,"SUB OUT by WEST,CAILYNN",2,subbing out,,Centre,cailynn west,,895
253,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,253,14:28,,,,,"FOUL  by SPURGIN,ASHTON",,,"FOUL  by SPURGIN,ASHTON",2,foul,,birmingham-southern,ashton spurgin,,868
254,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,254,14:28,,,,,"TURNOVER  by SPURGIN,ASHTON",,,"TURNOVER  by SPURGIN,ASHTON",2,turnover,,birmingham-southern,ashton spurgin,,868
255,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,255,14:28,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,868
256,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,256,14:28,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,868
257,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,257,14:28,"SUB IN by HUTER,LAUREN",,,,,,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,868
258,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,258,14:28,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,868
259,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,259,14:28,"SUB IN by STOUGH,MARY",,,,,,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,868
260,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,260,14:28,"SUB OUT by STOUGH,MARY",,,,,,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,868
261,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,261,14:28,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,868
262,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,262,14:28,"SUB OUT by HUTER,LAUREN",,,,,,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,868
263,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,263,14:28,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,868
264,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,264,14:17,"MISS LAYUP by HARTLAGE,MAGGIE",,,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",2,layup,missed,Centre,maggie hartlage,,857
265,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,265,--,"REBOUND OFF by HARTLAGE,MAGGIE",,,,,,,"REBOUND OFF by HARTLAGE,MAGGIE",2,offensive rebound,,Centre,maggie hartlage,,
266,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,266,14:11,,,,,"SUB IN by MOORE,ERIN",,,"SUB IN by MOORE,ERIN",2,subbing in,,birmingham-southern,erin moore,,851
267,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,267,14:11,,,,,"SUB IN by ADAMS,ALEX",,,"SUB IN by ADAMS,ALEX",2,subbing in,,birmingham-southern,alex adams,,851
268,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,268,14:11,,,,,"SUB OUT by SPURGIN,ASHTON",,,"SUB OUT by SPURGIN,ASHTON",2,subbing out,,birmingham-southern,ashton spurgin,,851
269,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,269,14:11,,,,,"SUB OUT by SHORT,MELANIE",,,"SUB OUT by SHORT,MELANIE",2,subbing out,,birmingham-southern,melanie short,,851
270,21,birmingham-southern,Centre College,Birmingham-Southern,60-72,60,72,"19, 41, 60","26, 46, 72",19,41,60,26,46,72,"19-2, 12-1 SCAC","12-11, 7-7 SCAC",02/10/12,Lose,521,No Location Recorded,6:00 PM,A,270,14:09,"MISS JUMPER by HUTER,LAUREN",,,,,,,"MISS JUMPER by HUTER,LAUREN",2,jumper,missed,Centre,lauren huter,,849
