,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,opponentScorePeriod1,opponentScorePeriod2,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,RCWBB12,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
235,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,235,14:25,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,865
236,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,236,14:25,"SUB OUT by BURKE,ALYSON",,,,,,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,865
237,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,237,14:25,"SUB OUT by HUTER,LAUREN",,,,,,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,865
238,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,238,14:21,"MISS 3PTR by GOATLEY,JANE",,,,,,,"MISS 3PTR by GOATLEY,JANE",2,three pointer,missed,Centre,jane goatley,,861
239,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,239,--,"REBOUND OFF by BAECHLE,PAIGE",,,,,,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
240,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,240,14:15,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,855
241,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,241,--,,,,,"REBOUND DEF by ECKERT,CATHERINE",,,"REBOUND DEF by ECKERT,CATHERINE",2,defensive rebound,,rhodes,catherine eckert,,
242,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,242,14:08,,,,,"MISS 3PTR by JOHNSON,SARAH",,,"MISS 3PTR by JOHNSON,SARAH",2,three pointer,missed,rhodes,sarah johnson,,848
243,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,243,--,"REBOUND DEF by PREWITT,MAGGIE",,,,,,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
244,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,244,13:55,"MISS JUMPER by PREWITT,MAGGIE",,,,,,,"MISS JUMPER by PREWITT,MAGGIE",2,jumper,missed,Centre,maggie prewitt,,835
245,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,245,--,,,,,"REBOUND DEF by TODMAN,DY'NELLE",,,"REBOUND DEF by TODMAN,DY'NELLE",2,defensive rebound,,rhodes,dy'nelle todman,,
246,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,246,13:48,,,,,"TURNOVER  by TODMAN,DY'NELLE",,,"TURNOVER  by TODMAN,DY'NELLE",2,turnover,,rhodes,dy'nelle todman,,828
247,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,247,13:44,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,824
248,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,248,13:42,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,822
249,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,249,13:42,,,,,"SUB IN by BELL,SHARWIL",,,"SUB IN by BELL,SHARWIL",2,subbing in,,rhodes,sharwil bell,,822
250,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,250,13:42,,,,,"SUB IN by WOMACK,SARAH",,,"SUB IN by WOMACK,SARAH",2,subbing in,,rhodes,sarah womack,,822
251,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,251,13:42,,,,,"SUB OUT by JOHNSON,SARAH",,,"SUB OUT by JOHNSON,SARAH",2,subbing out,,rhodes,sarah johnson,,822
252,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,252,13:42,,,,,"SUB OUT by BARBER,MARY",,,"SUB OUT by BARBER,MARY",2,subbing out,,rhodes,mary barber,,822
253,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,253,13:34,,,,,"MISS JUMPER by BELL,SHARWIL",,,"MISS JUMPER by BELL,SHARWIL",2,jumper,missed,rhodes,sharwil bell,,814
254,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,254,--,"REBOUND DEF by MOORE,HILLARY",,,,,,,"REBOUND DEF by MOORE,HILLARY",2,defensive rebound,,Centre,hillary moore,,
255,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,255,13:22,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,802
256,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,256,13:07,,,,,"FOUL  by BELL,SHARWIL",,,"FOUL  by BELL,SHARWIL",2,foul,,rhodes,sharwil bell,,787
257,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,257,13:03,"GOOD FT by BENHAM,CHELSEA",35 (+1),,34,,CENTRE_W 35-34 (+1),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,783
258,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,258,13:03,"GOOD FT by BENHAM,CHELSEA",36 (+2),,34,,CENTRE_W 36-34 (+2),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,783
259,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,259,12:40,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,760
260,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,260,12:37,,36 (+1),,35,"GOOD FT by WOMACK,SARAH",RCWBB12 36-35 (+1),,"GOOD FT by WOMACK,SARAH",2,free throw,good,rhodes,sarah womack,1,757
261,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,261,12:37,,36,,36,"GOOD FT by WOMACK,SARAH",RCWBB12 36-36 (0),,"GOOD FT by WOMACK,SARAH",2,free throw,good,rhodes,sarah womack,1,757
262,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,262,12:37,"SUB IN by HUTER,LAUREN",,,,,,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,757
263,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,263,12:37,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,757
264,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,264,12:37,,,,,"SUB IN by HANDELMAN,AMY",,,"SUB IN by HANDELMAN,AMY",2,subbing in,,rhodes,amy handelman,,757
265,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,265,12:37,,,,,"SUB OUT by ECKERT,CATHERINE",,,"SUB OUT by ECKERT,CATHERINE",2,subbing out,,rhodes,catherine eckert,,757
266,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,266,12:28,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,748
267,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,267,--,"REBOUND OFF by MOORE,HILLARY",,,,,,,"REBOUND OFF by MOORE,HILLARY",2,offensive rebound,,Centre,hillary moore,,
268,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,268,12:20,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,740
269,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,269,--,,,,,"REBOUND DEF by HANDELMAN,AMY",,,"REBOUND DEF by HANDELMAN,AMY",2,defensive rebound,,rhodes,amy handelman,,
270,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,270,11:51,,36,,39 (+3),"GOOD 3PTR by TODMAN,DY'NELLE",RCWBB12 36-39 (-3),,"GOOD 3PTR by TODMAN,DY'NELLE",2,three pointer,good,rhodes,dy'nelle todman,3,711
271,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,271,11:31,"MISS 3PTR by GOATLEY,JANE",,,,,,,"MISS 3PTR by GOATLEY,JANE",2,three pointer,missed,Centre,jane goatley,,691
272,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,272,--,"REBOUND OFF by MOORE,HILLARY",,,,,,,"REBOUND OFF by MOORE,HILLARY",2,offensive rebound,,Centre,hillary moore,,
273,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,273,11:24,"TURNOVER  by PREWITT,MAGGIE",,,,,,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,684
274,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,274,11:24,,,,,"STEAL  by BELL,SHARWIL",,,"STEAL  by BELL,SHARWIL",2,steal,,rhodes,,,684
275,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,275,11:24,"FOUL  by PREWITT,MAGGIE",,,,,,,"FOUL  by PREWITT,MAGGIE",2,foul,,Centre,maggie prewitt,,684
276,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,276,11:10,,,,,"MISS JUMPER by JOHNSON,SARAH",,,"MISS JUMPER by JOHNSON,SARAH",2,jumper,missed,rhodes,sarah johnson,,670
277,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,277,--,"REBOUND DEF by MIRE,JENNA",,,,,,,"REBOUND DEF by MIRE,JENNA",2,defensive rebound,,Centre,jenna mire,,
278,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,278,10:48,"MISS JUMPER by HUTER,LAUREN",,,,,,,"MISS JUMPER by HUTER,LAUREN",2,jumper,missed,Centre,lauren huter,,648
279,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,279,10:48,,,,,"BLOCK  by HANDELMAN,AMY",,,"BLOCK  by HANDELMAN,AMY",2,block,,rhodes,amy handelman,,648
280,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,280,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
281,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,281,10:36,,,,,"TURNOVER  by WOMACK,SARAH",,,"TURNOVER  by WOMACK,SARAH",2,turnover,,rhodes,sarah womack,,636
282,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,282,10:35,"STEAL  by BAECHLE,PAIGE",,,,,,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,635
283,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,283,10:26,"GOOD 3PTR by BURKE,ALYSON",39,,39,,CENTRE_W 39-39 (0),,"GOOD 3PTR by BURKE,ALYSON",2,three pointer,good,Centre,alyson burke,3,626
284,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,284,--,"ASSIST  by WINSTEAD,BRIDGET",,,,,,,"ASSIST  by WINSTEAD,BRIDGET",2,assist,,Centre,bridget winstead,,
285,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,285,10:26,,,,,"FOUL  by HANDELMAN,AMY",,,"FOUL  by HANDELMAN,AMY",2,foul,,rhodes,amy handelman,,626
286,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,286,10:26,"GOOD FT by BAECHLE,PAIGE",40 (+1),,39,,CENTRE_W 40-39 (+1),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,626
287,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,287,10:26,"GOOD FT by BAECHLE,PAIGE",41 (+2),,39,,CENTRE_W 41-39 (+2),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,626
288,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,288,10:26,"SUB IN by MIRE,JENNA",,,,,,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,626
289,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,289,10:26,"SUB IN by BURKE,ALYSON",,,,,,,"SUB IN by BURKE,ALYSON",2,subbing in,,Centre,alyson burke,,626
290,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,290,10:26,"SUB OUT by GOATLEY,JANE",,,,,,,"SUB OUT by GOATLEY,JANE",2,subbing out,,Centre,jane goatley,,626
291,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,291,10:26,"SUB OUT by PREWITT,MAGGIE",,,,,,,"SUB OUT by PREWITT,MAGGIE",2,subbing out,,Centre,maggie prewitt,,626
292,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,292,10:26,"SUB OUT by MOORE,HILLARY",,,,,,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,626
293,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,293,10:26,,,,,"SUB IN by BARBER,MARY",,,"SUB IN by BARBER,MARY",2,subbing in,,rhodes,mary barber,,626
294,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,294,10:26,,,,,"SUB IN by JOHNSON,SARAH",,,"SUB IN by JOHNSON,SARAH",2,subbing in,,rhodes,sarah johnson,,626
295,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,295,10:26,,,,,"SUB IN by MAXEY,JAMIE",,,"SUB IN by MAXEY,JAMIE",2,subbing in,,rhodes,jamie maxey,,626
296,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,296,10:26,,,,,"SUB OUT by HANDELMAN,AMY",,,"SUB OUT by HANDELMAN,AMY",2,subbing out,,rhodes,amy handelman,,626
297,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,297,10:26,,,,,"SUB OUT by BELL,SHARWIL",,,"SUB OUT by BELL,SHARWIL",2,subbing out,,rhodes,sharwil bell,,626
298,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,298,10:26,,,,,"SUB OUT by GOODRUM,NATALIE",,,"SUB OUT by GOODRUM,NATALIE",2,subbing out,,rhodes,natalie goodrum,,626
299,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,299,10:24,,41,,42 (+1),"GOOD 3PTR by JOHNSON,SARAH",RCWBB12 41-42 (-1),,"GOOD 3PTR by JOHNSON,SARAH",2,three pointer,good,rhodes,sarah johnson,3,624
300,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,300,10:12,,,,,"FOUL  by WOMACK,SARAH",,,"FOUL  by WOMACK,SARAH",2,foul,,rhodes,sarah womack,,612
301,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,301,10:12,"GOOD FT by BAECHLE,PAIGE",42,,42,,CENTRE_W 42-42 (0),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,612
302,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,302,10:05,"GOOD FT by BAECHLE,PAIGE",43 (+1),,42,,CENTRE_W 43-42 (+1),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,605
303,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,303,09:51,"SUB IN by PREWITT,MAGGIE",,,,,,,"SUB IN by PREWITT,MAGGIE",2,subbing in,,Centre,maggie prewitt,,591
304,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,304,09:51,"SUB OUT by MIRE,JENNA",,,,,,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,591
305,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,305,09:36,,43,,44 (+1),"GOOD JUMPER by BARBER,MARY",RCWBB12 43-44 (-1),,"GOOD JUMPER by BARBER,MARY",2,jumper,good,rhodes,mary barber,2,576
306,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,306,--,,,,,"ASSIST  by BELL,SHARWIL",,,"ASSIST  by BELL,SHARWIL",2,assist,,rhodes,sharwil bell,,
307,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,307,09:27,"MISS 3PTR by WINSTEAD,BRIDGET",,,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,567
308,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,308,--,"REBOUND OFF by BAECHLE,PAIGE",,,,,,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
309,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,309,09:22,"GOOD LAYUP by WINSTEAD,BRIDGET(in the paint)",45 (+1),,44,,CENTRE_W 45-44 (+1),,"GOOD LAYUP by WINSTEAD,BRIDGET(in the paint)",2,layup,good,Centre,bridget winstead,2,562
310,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,310,--,"ASSIST  by BAECHLE,PAIGE",,,,,,,"ASSIST  by BAECHLE,PAIGE",2,assist,,Centre,paige baechle,,
311,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,311,08:52,"FOUL  by WINSTEAD,BRIDGET",,,,,,,"FOUL  by WINSTEAD,BRIDGET",2,foul,,Centre,bridget winstead,,532
312,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,312,08:50,,,,,"MISS FT by JOHNSON,SARAH",,,"MISS FT by JOHNSON,SARAH",2,free throw,missed,rhodes,sarah johnson,,530
313,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,313,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
314,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,314,08:50,,45,,45,"GOOD FT by JOHNSON,SARAH",RCWBB12 45-45 (0),,"GOOD FT by JOHNSON,SARAH",2,free throw,good,rhodes,sarah johnson,1,530
315,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,315,08:50,,,,,"SUB IN by BELL,SHARWIL",,,"SUB IN by BELL,SHARWIL",2,subbing in,,rhodes,sharwil bell,,530
316,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,316,08:50,,,,,"SUB OUT by TODMAN,DY'NELLE",,,"SUB OUT by TODMAN,DY'NELLE",2,subbing out,,rhodes,dy'nelle todman,,530
317,6,rhodes,Centre WBB,Rhodes,62-57,62,57,"28, 34","30, 27",28,34,30,27,No record reported,No record reported,12/04/11,Win,100,No Location Recorded,12:00 PM,A,317,08:34,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,514
