,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTREW,Away Team Score,Play Team Indicator,Home Team Score,WSEW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
206,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,206,--,,,,,"REBOUND DEF by BAIER,HEATHER",,,"REBOUND DEF by BAIER,HEATHER",2,defensive rebound,,sewanee,heather baier,,
207,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,207,16:40,,,,,"MISS 3PTR by GINSBURG,ALEX",,,"MISS 3PTR by GINSBURG,ALEX",2,three pointer,missed,sewanee,alex ginsburg,,1000
208,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,208,--,"REBOUND DEF by PREWITT,MAGGIE",,,,,,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
209,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,209,16:32,,,,,"FOUL  by GINSBURG,ALEX",,,"FOUL  by GINSBURG,ALEX",2,foul,,sewanee,alex ginsburg,,992
210,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,210,16:32,"GOOD FT by BENHAM,CHELSEA",38 (+12),,26,,CENTREW 38-26 (+12),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,992
211,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,211,16:29,"GOOD FT by BENHAM,CHELSEA",39 (+13),,26,,CENTREW 39-26 (+13),,"GOOD FT by BENHAM,CHELSEA",2,free throw,good,Centre,chelsea benham,1,989
212,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,212,16:13,,39 (+11),,28,"GOOD LAYUP by MIDDLETON,DANA(in the paint)",WSEW 39-28 (+11),,"GOOD LAYUP by MIDDLETON,DANA(in the paint)",2,layup,good,sewanee,dana middleton,2,973
213,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,213,15:51,"TURNOVER  by BENHAM,CHELSEA",,,,,,,"TURNOVER  by BENHAM,CHELSEA",2,turnover,,Centre,chelsea benham,,951
214,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,214,15:50,,,,,"STEAL  by BAIER,HEATHER",,,"STEAL  by BAIER,HEATHER",2,steal,,sewanee,,,950
215,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,215,15:46,"FOUL  by PREWITT,MAGGIE",,,,,,,"FOUL  by PREWITT,MAGGIE",2,foul,,Centre,maggie prewitt,,946
216,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,216,15:21,,,,,"TURNOVER  by GINSBURG,ALEX",,,"TURNOVER  by GINSBURG,ALEX",2,turnover,,sewanee,alex ginsburg,,921
217,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,217,14:54,"GOOD 3PTR by MOORE,HILLARY",42 (+14),,28,,CENTREW 42-28 (+14),,"GOOD 3PTR by MOORE,HILLARY",2,three pointer,good,Centre,hillary moore,3,894
218,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,218,--,"ASSIST  by HARTLAGE,MAGGIE",,,,,,,"ASSIST  by HARTLAGE,MAGGIE",2,assist,,Centre,maggie hartlage,,
219,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,219,14:22,,,,,"TURNOVER  by GINSBURG,ALEX",,,"TURNOVER  by GINSBURG,ALEX",2,turnover,,sewanee,alex ginsburg,,862
220,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,220,14:22,,,,,"FOUL  by GINSBURG,ALEX",,,"FOUL  by GINSBURG,ALEX",2,foul,,sewanee,alex ginsburg,,862
221,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,221,13:54,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,834
222,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,222,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
223,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,223,13:40,,,,,"MISS 3PTR by KABBES,DANI",,,"MISS 3PTR by KABBES,DANI",2,three pointer,missed,sewanee,dani kabbes,,820
224,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,224,--,"REBOUND DEF by MOORE,HILLARY",,,,,,,"REBOUND DEF by MOORE,HILLARY",2,defensive rebound,,Centre,hillary moore,,
225,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,225,13:29,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,809
226,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,226,13:27,,,,,"STEAL  by ELIOTT,CLAIRE",,,"STEAL  by ELIOTT,CLAIRE",2,steal,,sewanee,,,807
227,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,227,13:27,,,,,"TURNOVER  by ELIOTT,CLAIRE",,,"TURNOVER  by ELIOTT,CLAIRE",2,turnover,,sewanee,claire eliott,,807
228,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,228,13:21,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,801
229,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,229,13:21,,,,,"BLOCK  by SEWELL,KAYLA",,,"BLOCK  by SEWELL,KAYLA",2,block,,sewanee,kayla sewell,,801
230,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,230,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
231,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,231,13:19,"FOUL  by WEST,CAILYNN",,,,,,,"FOUL  by WEST,CAILYNN",2,foul,,Centre,cailynn west,,799
232,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,232,13:04,,,,,"TURNOVER  by BRADFORD,DEE",,,"TURNOVER  by BRADFORD,DEE",2,turnover,,sewanee,dee bradford,,784
233,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,233,13:03,"STEAL  by BAECHLE,PAIGE",,,,,,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,783
234,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,234,13:01,"GOOD LAYUP by BAECHLE,PAIGE(fastbreak)(in the paint)",44 (+16),,28,,CENTREW 44-28 (+16),,"GOOD LAYUP by BAECHLE,PAIGE(fastbreak)(in the paint)",2,layup,good,Centre,paige(fastbreak) baechle,2,781
235,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,235,12:28,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2,turnover,,Centre,,,748
236,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,236,12:01,"GOOD 3PTR by PREWITT,MAGGIE",47 (+19),,28,,CENTREW 47-28 (+19),,"GOOD 3PTR by PREWITT,MAGGIE",2,three pointer,good,Centre,maggie prewitt,3,721
237,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,237,11:36,,,,,"MISS 3PTR by BRADFORD,DEE",,,"MISS 3PTR by BRADFORD,DEE",2,three pointer,missed,sewanee,dee bradford,,696
238,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,238,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
239,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,239,11:34,,,,,"FOUL  by KABBES,DANI",,,"FOUL  by KABBES,DANI",2,foul,,sewanee,dani kabbes,,694
240,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,240,11:25,"TURNOVER  by HUTER,LAUREN",,,,,,,"TURNOVER  by HUTER,LAUREN",2,turnover,,Centre,lauren huter,,685
241,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,241,11:03,,,,,"MISS 3PTR by MIDDLETON,DANA",,,"MISS 3PTR by MIDDLETON,DANA",2,three pointer,missed,sewanee,dana middleton,,663
242,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,242,--,"REBOUND DEF by PREWITT,MAGGIE",,,,,,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
243,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,243,10:53,"GOOD JUMPER by BENHAM,CHELSEA(in the paint)",49 (+21),,28,,CENTREW 49-28 (+21),,"GOOD JUMPER by BENHAM,CHELSEA(in the paint)",2,jumper,good,Centre,chelsea benham,2,653
244,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,244,10:41,,49 (+19),,30,"GOOD JUMPER by FRIEDL,ALEX(in the paint)",WSEW 49-30 (+19),,"GOOD JUMPER by FRIEDL,ALEX(in the paint)",2,jumper,good,sewanee,alex friedl,2,641
245,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,245,10:07,"MISS JUMPER by BURKE,ALYSON",,,,,,,"MISS JUMPER by BURKE,ALYSON",2,jumper,missed,Centre,alyson burke,,607
246,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,246,--,,,,,"REBOUND DEF by KABBES,DANI",,,"REBOUND DEF by KABBES,DANI",2,defensive rebound,,sewanee,dani kabbes,,
247,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,247,10:02,,,,,"TURNOVER  by KABBES,DANI",,,"TURNOVER  by KABBES,DANI",2,turnover,,sewanee,dani kabbes,,602
248,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,248,10:01,"STEAL  by GOATLEY,JANE",,,,,,,"STEAL  by GOATLEY,JANE",2,steal,,Centre,,,601
249,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,249,10:00,"MISS JUMPER by BENHAM,CHELSEA",,,,,,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,600
250,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,250,--,,,,,"REBOUND DEF by MIDDLETON,DANA",,,"REBOUND DEF by MIDDLETON,DANA",2,defensive rebound,,sewanee,dana middleton,,
251,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,251,09:55,"FOUL  by GOATLEY,JANE",,,,,,,"FOUL  by GOATLEY,JANE",2,foul,,Centre,jane goatley,,595
252,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,252,09:30,,,,,"MISS 3PTR by MILLER,LOGAN",,,"MISS 3PTR by MILLER,LOGAN",2,three pointer,missed,sewanee,logan miller,,570
253,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,253,09:30,"BLOCK  by BURKE,ALYSON",,,,,,,"BLOCK  by BURKE,ALYSON",2,block,,Centre,alyson burke,,570
254,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,254,--,"REBOUND DEF by BURKE,ALYSON",,,,,,,"REBOUND DEF by BURKE,ALYSON",2,defensive rebound,,Centre,alyson burke,,
255,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,255,09:21,"GOOD 3PTR by GOATLEY,JANE",52 (+22),,30,,CENTREW 52-30 (+22),,"GOOD 3PTR by GOATLEY,JANE",2,three pointer,good,Centre,jane goatley,3,561
256,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,256,09:09,,,,,"MISS 3PTR by MIDDLETON,DANA",,,"MISS 3PTR by MIDDLETON,DANA",2,three pointer,missed,sewanee,dana middleton,,549
257,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,257,--,,,,,"REBOUND OFF by MILLER,LOGAN",,,"REBOUND OFF by MILLER,LOGAN",2,offensive rebound,,sewanee,logan miller,,
258,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,258,09:07,"FOUL  by BURKE,ALYSON",,,,,,,"FOUL  by BURKE,ALYSON",2,foul,,Centre,alyson burke,,547
259,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,259,08:46,,52 (+20),,32,"GOOD LAYUP by FRIEDL,ALEX(in the paint)",WSEW 52-32 (+20),,"GOOD LAYUP by FRIEDL,ALEX(in the paint)",2,layup,good,sewanee,alex friedl,2,526
260,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,260,--,,,,,"ASSIST  by BAIER,HEATHER",,,"ASSIST  by BAIER,HEATHER",2,assist,,sewanee,heather baier,,
261,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,261,08:22,"GOOD 3PTR by PREWITT,MAGGIE",55 (+23),,32,,CENTREW 55-32 (+23),,"GOOD 3PTR by PREWITT,MAGGIE",2,three pointer,good,Centre,maggie prewitt,3,502
262,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,262,--,"ASSIST  by GOATLEY,JANE",,,,,,,"ASSIST  by GOATLEY,JANE",2,assist,,Centre,jane goatley,,
263,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,263,08:07,,,,,"MISS 3PTR by MIDDLETON,DANA",,,"MISS 3PTR by MIDDLETON,DANA",2,three pointer,missed,sewanee,dana middleton,,487
264,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,264,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
265,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,265,07:58,"GOOD LAYUP by MOORE,HILLARY(fastbreak)(in the paint)",57 (+25),,32,,CENTREW 57-32 (+25),,"GOOD LAYUP by MOORE,HILLARY(fastbreak)(in the paint)",2,layup,good,Centre,hillary(fastbreak) moore,2,478
266,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,266,--,"ASSIST  by PREWITT,MAGGIE",,,,,,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
267,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,267,07:38,,,,,"MISS JUMPER by MIDDLETON,DANA",,,"MISS JUMPER by MIDDLETON,DANA",2,jumper,missed,sewanee,dana middleton,,458
268,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,268,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
269,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,269,07:21,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,441
270,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,270,07:01,,,,,"MISS 3PTR by ELIOTT,CLAIRE",,,"MISS 3PTR by ELIOTT,CLAIRE",2,three pointer,missed,sewanee,claire eliott,,421
271,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,271,--,"REBOUND DEF by MOORE,HILLARY",,,,,,,"REBOUND DEF by MOORE,HILLARY",2,defensive rebound,,Centre,hillary moore,,
272,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,272,06:51,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",59 (+27),,32,,CENTREW 59-32 (+27),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,411
273,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,273,--,"ASSIST  by MOORE,HILLARY",,,,,,,"ASSIST  by MOORE,HILLARY",2,assist,,Centre,hillary moore,,
274,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,274,06:37,"FOUL  by WEST,CAILYNN",,,,,,,"FOUL  by WEST,CAILYNN",2,foul,,Centre,cailynn west,,397
275,12,sewanee,Centre College,Sewanee,68-43,68,43,"29, 39, 68","24, 19, 43",29,39,68,24,19,43,"11-1, 5-0 SCAC","7-5, 2-3 SCAC",01/07/12,Win,54,No Location Recorded,1:00 p.m.,A,275,06:07,,59 (+25),,34,"GOOD JUMPER by SEWELL,KAYLA(in the paint)",WSEW 59-34 (+25),,"GOOD JUMPER by SEWELL,KAYLA(in the paint)",2,jumper,good,sewanee,kayla sewell,2,367
