,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,UDWB,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
202,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,202,18:29,"GOOD FT by PREWITT,MAGGIE",27 (+7),,20,,CENTRE_W 27-20 (+7),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,1109
203,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,203,18:16,,,,,"MISS JUMPER by BUSTAMANTE,MARLEYNA",,,"MISS JUMPER by BUSTAMANTE,MARLEYNA",2,jumper,missed,university of dallas,marleyna bustamante,,1096
204,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,204,--,,,,,"REBOUND OFF by HAGEMANN,BROOKE",,,"REBOUND OFF by HAGEMANN,BROOKE",2,offensive rebound,,university of dallas,brooke hagemann,,
205,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,205,18:10,,27 (+4),,23,"GOOD 3PTR by YOSHIMURA,KYLIE",UDWB 27-23 (+4),,"GOOD 3PTR by YOSHIMURA,KYLIE",2,three pointer,good,university of dallas,kylie yoshimura,3,1090
206,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,206,--,,,,,"ASSIST  by HAGEMANN,BROOKE",,,"ASSIST  by HAGEMANN,BROOKE",2,assist,,university of dallas,brooke hagemann,,
207,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,207,18:02,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,1082
208,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,208,17:51,"GOOD LAYUP by HUTER,LAUREN(in the paint)",29 (+6),,23,,CENTRE_W 29-23 (+6),,"GOOD LAYUP by HUTER,LAUREN(in the paint)",2,layup,good,Centre,lauren huter,2,1071
209,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,209,--,"ASSIST  by BENHAM,CHELSEA",,,,,,,"ASSIST  by BENHAM,CHELSEA",2,assist,,Centre,chelsea benham,,
210,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,210,17:43,,,,,"TURNOVER  by YOSHIMURA,KYLIE",,,"TURNOVER  by YOSHIMURA,KYLIE",2,turnover,,university of dallas,kylie yoshimura,,1063
211,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,211,17:40,"STEAL  by PREWITT,MAGGIE",,,,,,,"STEAL  by PREWITT,MAGGIE",2,steal,,Centre,,,1060
212,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,212,17:39,"GOOD LAYUP by PREWITT,MAGGIE(in the paint)",31 (+8),,23,,CENTRE_W 31-23 (+8),,"GOOD LAYUP by PREWITT,MAGGIE(in the paint)",2,layup,good,Centre,maggie prewitt,2,1059
213,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,213,17:30,,,,,"MISS JUMPER by HAGEMANN,BROOKE",,,"MISS JUMPER by HAGEMANN,BROOKE",2,jumper,missed,university of dallas,brooke hagemann,,1050
214,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,214,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
215,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,215,17:16,"MISS JUMPER by HARTLAGE,MAGGIE",,,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",2,jumper,missed,Centre,maggie hartlage,,1036
216,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,216,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
217,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,217,17:10,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",33 (+10),,23,,CENTRE_W 33-23 (+10),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,1030
218,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,218,16:46,,,,,"MISS JUMPER by HAGEMANN,BROOKE",,,"MISS JUMPER by HAGEMANN,BROOKE",2,jumper,missed,university of dallas,brooke hagemann,,1006
219,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,219,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
220,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,220,16:37,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,997
221,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,221,--,,,,,"REBOUND DEF by BUSTAMANTE,MARLEYNA",,,"REBOUND DEF by BUSTAMANTE,MARLEYNA",2,defensive rebound,,university of dallas,marleyna bustamante,,
222,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,222,16:21,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,981
223,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,223,16:21,,,,,"MISS FT by HAGEMANN,BROOKE",,,"MISS FT by HAGEMANN,BROOKE",2,free throw,missed,university of dallas,brooke hagemann,,981
224,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,224,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
225,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,225,16:20,,33 (+9),,24,"GOOD FT by HAGEMANN,BROOKE",UDWB 33-24 (+9),,"GOOD FT by HAGEMANN,BROOKE",2,free throw,good,university of dallas,brooke hagemann,1,980
226,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,226,16:13,"GOOD LAYUP by WEST,CAILYNN(in the paint)",35 (+11),,24,,CENTRE_W 35-24 (+11),,"GOOD LAYUP by WEST,CAILYNN(in the paint)",2,layup,good,Centre,cailynn west,2,973
227,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,227,--,"ASSIST  by PREWITT,MAGGIE",,,,,,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
228,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,228,16:00,,35 (+9),,26,"GOOD JUMPER by HAGEMANN,BROOKE(in the paint)",UDWB 35-26 (+9),,"GOOD JUMPER by HAGEMANN,BROOKE(in the paint)",2,jumper,good,university of dallas,brooke hagemann,2,960
229,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,229,--,,,,,"ASSIST  by YOSHIMURA,KYLIE",,,"ASSIST  by YOSHIMURA,KYLIE",2,assist,,university of dallas,kylie yoshimura,,
230,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,230,15:52,"MISS LAYUP by PREWITT,MAGGIE",,,,,,,"MISS LAYUP by PREWITT,MAGGIE",2,layup,missed,Centre,maggie prewitt,,952
231,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,231,--,"REBOUND OFF by BAECHLE,PAIGE",,,,,,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
232,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,232,15:49,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",37 (+11),,26,,CENTRE_W 37-26 (+11),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,949
233,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,233,15:44,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,944
234,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,234,15:18,,37 (+8),,29,"GOOD 3PTR by BUSTAMANTE,MARLEYNA",UDWB 37-29 (+8),,"GOOD 3PTR by BUSTAMANTE,MARLEYNA",2,three pointer,good,university of dallas,marleyna bustamante,3,918
235,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,235,--,,,,,"ASSIST  by YOSHIMURA,KYLIE",,,"ASSIST  by YOSHIMURA,KYLIE",2,assist,,university of dallas,kylie yoshimura,,
236,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,236,14:59,"TURNOVER  by PREWITT,MAGGIE",,,,,,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,899
237,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,237,14:55,,,,,"STEAL  by JUMAOAS,LAUREN",,,"STEAL  by JUMAOAS,LAUREN",2,steal,,university of dallas,,,895
238,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,238,14:52,"FOUL  by HARTLAGE,MAGGIE",,,,,,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,892
239,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,239,14:47,,,,,"MISS JUMPER by ALLEN,CHRISTY",,,"MISS JUMPER by ALLEN,CHRISTY",2,jumper,missed,university of dallas,christy allen,,887
240,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,240,--,,,,,"REBOUND OFF by BUSTAMANTE,MARLEYNA",,,"REBOUND OFF by BUSTAMANTE,MARLEYNA",2,offensive rebound,,university of dallas,marleyna bustamante,,
241,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,241,14:45,"FOUL  by HARTLAGE,MAGGIE",,,,,,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,885
242,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,242,14:45,,37 (+7),,30,"GOOD FT by BUSTAMANTE,MARLEYNA",UDWB 37-30 (+7),,"GOOD FT by BUSTAMANTE,MARLEYNA",2,free throw,good,university of dallas,marleyna bustamante,1,885
243,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,243,14:45,,,,,"MISS FT by BUSTAMANTE,MARLEYNA",,,"MISS FT by BUSTAMANTE,MARLEYNA",2,free throw,missed,university of dallas,marleyna bustamante,,885
244,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,244,--,"REBOUND DEF by WEST,CAILYNN",,,,,,,"REBOUND DEF by WEST,CAILYNN",2,defensive rebound,,Centre,cailynn west,,
245,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,245,14:19,"TURNOVER  by HUTER,LAUREN",,,,,,,"TURNOVER  by HUTER,LAUREN",2,turnover,,Centre,lauren huter,,859
246,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,246,14:18,,,,,"STEAL  by YOSHIMURA,KYLIE",,,"STEAL  by YOSHIMURA,KYLIE",2,steal,,university of dallas,,,858
247,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,247,13:56,,,,,"MISS JUMPER by ALLEN,CHRISTY",,,"MISS JUMPER by ALLEN,CHRISTY",2,jumper,missed,university of dallas,christy allen,,836
248,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,248,--,"REBOUND DEF by BURKE,ALYSON",,,,,,,"REBOUND DEF by BURKE,ALYSON",2,defensive rebound,,Centre,alyson burke,,
249,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,249,13:48,"GOOD 3PTR by GOATLEY,JANE",40 (+10),,30,,CENTRE_W 40-30 (+10),,"GOOD 3PTR by GOATLEY,JANE",2,three pointer,good,Centre,jane goatley,3,828
250,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,250,--,"ASSIST  by PREWITT,MAGGIE",,,,,,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
251,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,251,13:22,,,,,"MISS JUMPER by ALLEN,CHRISTY",,,"MISS JUMPER by ALLEN,CHRISTY",2,jumper,missed,university of dallas,christy allen,,802
252,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,252,--,,,,,"REBOUND OFF by ALLEN,CHRISTY",,,"REBOUND OFF by ALLEN,CHRISTY",2,offensive rebound,,university of dallas,christy allen,,
253,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,253,13:13,"FOUL  by BURKE,ALYSON",,,,,,,"FOUL  by BURKE,ALYSON",2,foul,,Centre,alyson burke,,793
254,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,254,13:13,,40 (+9),,31,"GOOD FT by BUSTAMANTE,MARLEYNA",UDWB 40-31 (+9),,"GOOD FT by BUSTAMANTE,MARLEYNA",2,free throw,good,university of dallas,marleyna bustamante,1,793
255,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,255,13:13,,40 (+8),,32,"GOOD FT by BUSTAMANTE,MARLEYNA",UDWB 40-32 (+8),,"GOOD FT by BUSTAMANTE,MARLEYNA",2,free throw,good,university of dallas,marleyna bustamante,1,793
256,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,256,12:56,"TURNOVER  by HUTER,LAUREN",,,,,,,"TURNOVER  by HUTER,LAUREN",2,turnover,,Centre,lauren huter,,776
257,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,257,12:56,,,,,"STEAL  by BAKER,JORDON",,,"STEAL  by BAKER,JORDON",2,steal,,university of dallas,,,776
258,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,258,12:44,,,,,"MISS LAYUP by BUSTAMANTE,MARLEYNA",,,"MISS LAYUP by BUSTAMANTE,MARLEYNA",2,layup,missed,university of dallas,marleyna bustamante,,764
259,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,259,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
260,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,260,12:31,"MISS LAYUP by HUTER,LAUREN",,,,,,,"MISS LAYUP by HUTER,LAUREN",2,layup,missed,Centre,lauren huter,,751
261,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,261,--,,,,,"REBOUND DEF by DARLING,KELLY",,,"REBOUND DEF by DARLING,KELLY",2,defensive rebound,,university of dallas,kelly darling,,
262,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,262,12:09,,,,,"MISS 3PTR by YOSHIMURA,KYLIE",,,"MISS 3PTR by YOSHIMURA,KYLIE",2,three pointer,missed,university of dallas,kylie yoshimura,,729
263,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,263,--,"REBOUND DEF by PREWITT,MAGGIE",,,,,,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
264,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,264,11:58,,,,,"FOUL  by BAKER,JORDON",,,"FOUL  by BAKER,JORDON",2,foul,,university of dallas,jordon baker,,718
265,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,265,11:58,"GOOD FT by PREWITT,MAGGIE",41 (+9),,32,,CENTRE_W 41-32 (+9),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,718
266,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,266,11:58,"GOOD FT by PREWITT,MAGGIE",42 (+10),,32,,CENTRE_W 42-32 (+10),,"GOOD FT by PREWITT,MAGGIE",2,free throw,good,Centre,maggie prewitt,1,718
267,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,267,11:46,,,,,"TURNOVER  by BAKER,JORDON",,,"TURNOVER  by BAKER,JORDON",2,turnover,,university of dallas,jordon baker,,706
268,18,dallas,Centre College (KY),University of Dallas,58-48,58,48,"25, 33, 58","16, 32, 48",25,33,58,16,32,48,"17-1, 11-0 SCAC","6-13, 2-9 SCAC",01/29/12,Win,181,No Location Recorded,1:00 p.m.,A,268,11:44,"STEAL  by BENHAM,CHELSEA",,,,,,,"STEAL  by BENHAM,CHELSEA",2,steal,,Centre,,,704
