,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,CCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
199,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,199,03:41,,,,,"MISS JUMPER by LUETJEN,BECKY",,,"MISS JUMPER by LUETJEN,BECKY",1,jumper,missed,colorado college,becky luetjen,,221
200,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,200,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
201,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,201,03:34,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",1,turnover,,Centre,paige baechle,,214
202,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,202,03:33,,,,,"STEAL  by LUETJEN,BECKY",,,"STEAL  by LUETJEN,BECKY",1,steal,,colorado college,,,213
203,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,203,03:26,,23,,34 (+11),"GOOD 3PTR by LUETJEN,BECKY",CCW 23-34 (-11),,"GOOD 3PTR by LUETJEN,BECKY",1,three pointer,good,colorado college,becky luetjen,3,206
204,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,204,--,,,,,"ASSIST  by STEPHENSON,JORDY",,,"ASSIST  by STEPHENSON,JORDY",1,assist,,colorado college,jordy stephenson,,
205,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,205,03:04,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",1,foul,,Centre,paige baechle,,184
206,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,206,03:04,"SUB IN by MOORE,HILLARY",,,,,,,"SUB IN by MOORE,HILLARY",1,subbing in,,Centre,hillary moore,,184
207,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,207,03:04,"SUB IN by HUTER,LAUREN",,,,,,,"SUB IN by HUTER,LAUREN",1,subbing in,,Centre,lauren huter,,184
208,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,208,03:04,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,184
209,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,209,03:04,"SUB OUT by BURKE,ALYSON",,,,,,,"SUB OUT by BURKE,ALYSON",1,subbing out,,Centre,alyson burke,,184
210,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,210,03:04,"SUB OUT by WINSTEAD,BRIDGET",,,,,,,"SUB OUT by WINSTEAD,BRIDGET",1,subbing out,,Centre,bridget winstead,,184
211,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,211,03:04,"SUB OUT by WEST,CAILYNN",,,,,,,"SUB OUT by WEST,CAILYNN",1,subbing out,,Centre,cailynn west,,184
212,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,212,03:04,,,,,"SUB IN by TYUS,COURTNEY",,,"SUB IN by TYUS,COURTNEY",1,subbing in,,colorado college,courtney tyus,,184
213,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,213,03:04,,,,,"SUB IN by HANSEN,SHELBY",,,"SUB IN by HANSEN,SHELBY",1,subbing in,,colorado college,shelby hansen,,184
214,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,214,03:04,,,,,"SUB OUT by GUNKEL,SARAH",,,"SUB OUT by GUNKEL,SARAH",1,subbing out,,colorado college,sarah gunkel,,184
215,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,215,03:04,,,,,"SUB OUT by STEPHENSON,JORDY",,,"SUB OUT by STEPHENSON,JORDY",1,subbing out,,colorado college,jordy stephenson,,184
216,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,216,02:53,,,,,"TURNOVER  by HANSEN,SHELBY",,,"TURNOVER  by HANSEN,SHELBY",1,turnover,,colorado college,shelby hansen,,173
217,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,217,02:50,"STEAL  by PREWITT,MAGGIE",,,,,,,"STEAL  by PREWITT,MAGGIE",1,steal,,Centre,,,170
218,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,218,02:46,"MISS JUMPER by HARTLAGE,MAGGIE",,,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",1,jumper,missed,Centre,maggie hartlage,,166
219,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,219,--,"REBOUND OFF by HARTLAGE,MAGGIE",,,,,,,"REBOUND OFF by HARTLAGE,MAGGIE",1,offensive rebound,,Centre,maggie hartlage,,
220,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,220,02:41,"MISS 3PTR by MOORE,HILLARY",,,,,,,"MISS 3PTR by MOORE,HILLARY",1,three pointer,missed,Centre,hillary moore,,161
221,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,221,--,,,,,"REBOUND DEF by LUETJEN,BECKY",,,"REBOUND DEF by LUETJEN,BECKY",1,defensive rebound,,colorado college,becky luetjen,,
222,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,222,02:09,,,,,"MISS LAYUP by KNAPP,JENNY",,,"MISS LAYUP by KNAPP,JENNY",1,layup,missed,colorado college,jenny knapp,,129
223,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,223,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
224,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,224,01:45,"GOOD LAYUP by HUTER,LAUREN(in the paint)",25,,34 (+9),,CENTRE_W 25-34 (-9),,"GOOD LAYUP by HUTER,LAUREN(in the paint)",1,layup,good,Centre,lauren huter,2,105
225,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,225,--,"ASSIST  by PREWITT,MAGGIE",,,,,,,"ASSIST  by PREWITT,MAGGIE",1,assist,,Centre,maggie prewitt,,
226,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,226,01:27,,,,,"MISS 3PTR by TYUS,COURTNEY",,,"MISS 3PTR by TYUS,COURTNEY",1,three pointer,missed,colorado college,courtney tyus,,87
227,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,227,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
228,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,228,01:09,"GOOD JUMPER by PREWITT,MAGGIE",27,,34 (+7),,CENTRE_W 27-34 (-7),,"GOOD JUMPER by PREWITT,MAGGIE",1,jumper,good,Centre,maggie prewitt,2,69
229,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,229,00:54,,27,,37 (+10),"GOOD 3PTR by RENNECKER,GRACIE",CCW 27-37 (-10),,"GOOD 3PTR by RENNECKER,GRACIE",1,three pointer,good,colorado college,gracie rennecker,3,54
230,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,230,--,,,,,"ASSIST  by LUETJEN,BECKY",,,"ASSIST  by LUETJEN,BECKY",1,assist,,colorado college,becky luetjen,,
231,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,231,00:34,"GOOD JUMPER by HUTER,LAUREN",29,,37 (+8),,CENTRE_W 29-37 (-8),,"GOOD JUMPER by HUTER,LAUREN",1,jumper,good,Centre,lauren huter,2,34
232,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,232,--,"ASSIST  by PREWITT,MAGGIE",,,,,,,"ASSIST  by PREWITT,MAGGIE",1,assist,,Centre,maggie prewitt,,
233,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,233,00:23,,,,,"MISS JUMPER by TYUS,COURTNEY",,,"MISS JUMPER by TYUS,COURTNEY",1,jumper,missed,colorado college,courtney tyus,,23
234,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,234,--,"REBOUND DEF by HUTER,LAUREN",,,,,,,"REBOUND DEF by HUTER,LAUREN",1,defensive rebound,,Centre,lauren huter,,
235,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,235,00:16,"GOOD JUMPER by HARTLAGE,MAGGIE",31,,37 (+6),,CENTRE_W 31-37 (-6),,"GOOD JUMPER by HARTLAGE,MAGGIE",1,jumper,good,Centre,maggie hartlage,2,16
236,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,236,--,"ASSIST  by PREWITT,MAGGIE",,,,,,,"ASSIST  by PREWITT,MAGGIE",1,assist,,Centre,maggie prewitt,,
237,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,237,00:00,,,,,"MISS 3PTR by KNAPP,JENNY",,,"MISS 3PTR by KNAPP,JENNY",1,three pointer,missed,colorado college,jenny knapp,,0
238,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,238,--,"REBOUND DEF by PREWITT,MAGGIE",,,,,,,"REBOUND DEF by PREWITT,MAGGIE",1,defensive rebound,,Centre,maggie prewitt,,
239,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,239,Start Period 2,,,,,,,,,2,,,,,,
240,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,240,20:00,,,,,"SUB OUT by LUETJEN,BECKY",,,"SUB OUT by LUETJEN,BECKY",2,subbing out,,colorado college,becky luetjen,,1200
241,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,241,20:00,,,,,"SUB OUT by GRADOZ,MARISSA",,,"SUB OUT by GRADOZ,MARISSA",2,subbing out,,colorado college,marissa gradoz,,1200
242,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,242,20:00,,,,,"SUB OUT by TYUS,COURTNEY",,,"SUB OUT by TYUS,COURTNEY",2,subbing out,,colorado college,courtney tyus,,1200
243,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,243,20:00,,,,,"SUB OUT by STEPHENSON,JORDY",,,"SUB OUT by STEPHENSON,JORDY",2,subbing out,,colorado college,jordy stephenson,,1200
244,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,244,20:00,,,,,"SUB OUT by RENNECKER,GRACIE",,,"SUB OUT by RENNECKER,GRACIE",2,subbing out,,colorado college,gracie rennecker,,1200
245,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,245,19:57,,,,,"SUB IN by RENNECKER,GRACIE",,,"SUB IN by RENNECKER,GRACIE",2,subbing in,,colorado college,gracie rennecker,,1197
246,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,246,19:57,,,,,"SUB IN by STEPHENSON,JORDY",,,"SUB IN by STEPHENSON,JORDY",2,subbing in,,colorado college,jordy stephenson,,1197
247,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,247,19:57,,,,,"SUB IN by TYUS,COURTNEY",,,"SUB IN by TYUS,COURTNEY",2,subbing in,,colorado college,courtney tyus,,1197
248,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,248,19:57,,,,,"SUB IN by LUETJEN,BECKY",,,"SUB IN by LUETJEN,BECKY",2,subbing in,,colorado college,becky luetjen,,1197
249,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,249,19:57,,,,,"SUB IN by GRADOZ,MARISSA",,,"SUB IN by GRADOZ,MARISSA",2,subbing in,,colorado college,marissa gradoz,,1197
250,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,250,19:51,"MISS JUMPER by PREWITT,MAGGIE",,,,,,,"MISS JUMPER by PREWITT,MAGGIE",2,jumper,missed,Centre,maggie prewitt,,1191
251,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,251,--,"REBOUND DEF by PREWITT,MAGGIE",,,,,,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
252,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,252,19:47,"MISS JUMPER by WINSTEAD,BRIDGET",,,,,,,"MISS JUMPER by WINSTEAD,BRIDGET",2,jumper,missed,Centre,bridget winstead,,1187
253,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,253,--,"REBOUND OFF by HUTER,LAUREN",,,,,,,"REBOUND OFF by HUTER,LAUREN",2,offensive rebound,,Centre,lauren huter,,
254,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,254,19:40,"GOOD LAYUP by HUTER,LAUREN(in the paint)",33,,37 (+4),,CENTRE_W 33-37 (-4),,"GOOD LAYUP by HUTER,LAUREN(in the paint)",2,layup,good,Centre,lauren huter,2,1180
255,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,255,19:18,,33,,39 (+6),"GOOD JUMPER by STEPHENSON,JORDY",CCW 33-39 (-6),,"GOOD JUMPER by STEPHENSON,JORDY",2,jumper,good,colorado college,jordy stephenson,2,1158
256,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,256,--,,,,,"ASSIST  by LUETJEN,BECKY",,,"ASSIST  by LUETJEN,BECKY",2,assist,,colorado college,becky luetjen,,
257,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,257,19:11,"MISS 3PTR by WINSTEAD,BRIDGET",,,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,1151
258,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,258,--,"REBOUND OFF by BENHAM,CHELSEA",,,,,,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
259,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,259,18:59,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",35,,39 (+4),,CENTRE_W 35-39 (-4),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,1139
260,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,260,18:32,,,,,"MISS 3PTR by TYUS,COURTNEY",,,"MISS 3PTR by TYUS,COURTNEY",2,three pointer,missed,colorado college,courtney tyus,,1112
261,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,261,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
262,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,262,18:00,,,,,"FOUL  by RENNECKER,GRACIE",,,"FOUL  by RENNECKER,GRACIE",2,foul,,colorado college,gracie rennecker,,1080
263,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,263,18:00,"GOOD FT by HUTER,LAUREN",36,,39 (+3),,CENTRE_W 36-39 (-3),,"GOOD FT by HUTER,LAUREN",2,free throw,good,Centre,lauren huter,1,1080
264,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,264,18:00,"GOOD FT by HUTER,LAUREN",37,,39 (+2),,CENTRE_W 37-39 (-2),,"GOOD FT by HUTER,LAUREN",2,free throw,good,Centre,lauren huter,1,1080
265,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,265,18:00,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,1080
266,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,266,18:00,"SUB OUT by BURKE,ALYSON",,,,,,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,1080
267,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,267,17:37,,,,,"TURNOVER  by LUETJEN,BECKY",,,"TURNOVER  by LUETJEN,BECKY",2,turnover,,colorado college,becky luetjen,,1057
268,13,colorado-col-,Centre College,Colorado College,72-68,72,68,"31, 41, 72","37, 31, 68",31,41,72,37,31,68,"12-1, 6-0 SCAC","8-7, 4-2 SCAC",01/13/12,Win,149,No Location Recorded,6 p.m.,A,268,17:35,"STEAL  by WINSTEAD,BRIDGET",,,,,,,"STEAL  by WINSTEAD,BRIDGET",2,steal,,Centre,,,1055
