,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,RCWBB12,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
201,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,201,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",1,defensive rebound,,Centre,chelsea benham,,
202,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,202,04:17,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",1,layup,missed,Centre,paige baechle,,257
203,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,203,--,"REBOUND DEF by HANDELMAN,AMY",,,,,,,"REBOUND DEF by HANDELMAN,AMY",1,defensive rebound,,rhodes,amy handelman,,
204,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,204,03:51,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",1,foul,,Centre,paige baechle,,231
205,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,205,03:51,"GOOD FT by HANDELMAN,AMY",17,,29 (+12),,RCWBB12 17-29 (+12),,"GOOD FT by HANDELMAN,AMY",1,free throw,good,rhodes,amy handelman,1,231
206,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,206,03:51,"GOOD FT by HANDELMAN,AMY",18,,29 (+11),,RCWBB12 18-29 (+11),,"GOOD FT by HANDELMAN,AMY",1,free throw,good,rhodes,amy handelman,1,231
207,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,207,03:51,"SUB IN by AVANT,LAUREN",,,,,,,"SUB IN by AVANT,LAUREN",1,subbing in,,rhodes,lauren avant,,231
208,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,208,03:51,"SUB IN by TODMAN,DY'NELLE",,,,,,,"SUB IN by TODMAN,DY'NELLE",1,subbing in,,rhodes,dy'nelle todman,,231
209,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,209,03:51,"SUB OUT by ECKERT,CATHERINE",,,,,,,"SUB OUT by ECKERT,CATHERINE",1,subbing out,,rhodes,catherine eckert,,231
210,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,210,03:51,"SUB OUT by HANDELMAN,AMY",,,,,,,"SUB OUT by HANDELMAN,AMY",1,subbing out,,rhodes,amy handelman,,231
211,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,211,03:51,,,,,"SUB IN by HUTER,LAUREN",,,"SUB IN by HUTER,LAUREN",1,subbing in,,Centre,lauren huter,,231
212,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,212,03:51,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",1,subbing in,,Centre,bridget winstead,,231
213,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,213,03:51,,,,,"SUB IN by BURKE,ALYSON",,,"SUB IN by BURKE,ALYSON",1,subbing in,,Centre,alyson burke,,231
214,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,214,03:51,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",1,subbing out,,Centre,paige baechle,,231
215,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,215,03:51,,,,,"SUB OUT by GOATLEY,JANE",,,"SUB OUT by GOATLEY,JANE",1,subbing out,,Centre,jane goatley,,231
216,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,216,03:51,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,231
217,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,217,03:38,,,,,"MISS LAYUP by BENHAM,CHELSEA",,,"MISS LAYUP by BENHAM,CHELSEA",1,layup,missed,Centre,chelsea benham,,218
218,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,218,--,,,,,"REBOUND OFF by BURKE,ALYSON",,,"REBOUND OFF by BURKE,ALYSON",1,offensive rebound,,Centre,alyson burke,,
219,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,219,03:30,,,,,"TURNOVER  by BURKE,ALYSON",,,"TURNOVER  by BURKE,ALYSON",1,turnover,,Centre,alyson burke,,210
220,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,220,03:28,"STEAL  by AVANT,LAUREN",,,,,,,"STEAL  by AVANT,LAUREN",1,steal,,rhodes,,,208
221,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,221,03:28,"TURNOVER  by AVANT,LAUREN",,,,,,,"TURNOVER  by AVANT,LAUREN",1,turnover,,rhodes,lauren avant,,208
222,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,222,03:07,,,,,"MISS LAYUP by PREWITT,MAGGIE",,,"MISS LAYUP by PREWITT,MAGGIE",1,layup,missed,Centre,maggie prewitt,,187
223,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,223,--,,,,,"REBOUND OFF by PREWITT,MAGGIE",,,"REBOUND OFF by PREWITT,MAGGIE",1,offensive rebound,,Centre,maggie prewitt,,
224,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,224,03:02,,18,,31 (+13),"GOOD LAYUP by PREWITT,MAGGIE(in the paint)",CENTRE_W 18-31 (+13),,"GOOD LAYUP by PREWITT,MAGGIE(in the paint)",1,layup,good,Centre,maggie prewitt,2,182
225,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,225,02:50,"SUB IN by GOODRUM,NATALIE",,,,,,,"SUB IN by GOODRUM,NATALIE",1,subbing in,,rhodes,natalie goodrum,,170
226,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,226,02:50,"SUB OUT by MAXEY,JAMIE",,,,,,,"SUB OUT by MAXEY,JAMIE",1,subbing out,,rhodes,jamie maxey,,170
227,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,227,02:45,"MISS JUMPER by TODMAN,DY'NELLE",,,,,,,"MISS JUMPER by TODMAN,DY'NELLE",1,jumper,missed,rhodes,dy'nelle todman,,165
228,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,228,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",1,defensive rebound,,Centre,maggie prewitt,,
229,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,229,02:17,,,,,"TURNOVER  by WINSTEAD,BRIDGET",,,"TURNOVER  by WINSTEAD,BRIDGET",1,turnover,,Centre,bridget winstead,,137
230,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,230,02:02,"MISS JUMPER by AVANT,LAUREN",,,,,,,"MISS JUMPER by AVANT,LAUREN",1,jumper,missed,rhodes,lauren avant,,122
231,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,231,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",1,defensive rebound,,Centre,chelsea benham,,
232,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,232,01:51,,,,,"TURNOVER  by PREWITT,MAGGIE",,,"TURNOVER  by PREWITT,MAGGIE",1,turnover,,Centre,maggie prewitt,,111
233,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,233,01:49,"STEAL  by TODMAN,DY'NELLE",,,,,,,"STEAL  by TODMAN,DY'NELLE",1,steal,,rhodes,,,109
234,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,234,01:36,"MISS 3PTR by WOMACK,SARAH",,,,,,,"MISS 3PTR by WOMACK,SARAH",1,three pointer,missed,rhodes,sarah womack,,96
235,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,235,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
236,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,236,01:30,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",1,foul,,Centre,chelsea benham,,90
237,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,237,01:30,"GOOD FT by BELL,SHARWIL",19,,31 (+12),,RCWBB12 19-31 (+12),,"GOOD FT by BELL,SHARWIL",1,free throw,good,rhodes,sharwil bell,1,90
238,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,238,01:30,"GOOD FT by BELL,SHARWIL",20,,31 (+11),,RCWBB12 20-31 (+11),,"GOOD FT by BELL,SHARWIL",1,free throw,good,rhodes,sharwil bell,1,90
239,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,239,01:30,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",1,subbing in,,Centre,paige baechle,,90
240,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,240,01:30,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",1,subbing out,,Centre,chelsea benham,,90
241,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,241,01:15,"FOUL  by WOMACK,SARAH",,,,,,,"FOUL  by WOMACK,SARAH",1,foul,,rhodes,sarah womack,,75
242,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,242,01:15,,20,,32 (+12),"GOOD FT by PREWITT,MAGGIE",CENTRE_W 20-32 (+12),,"GOOD FT by PREWITT,MAGGIE",1,free throw,good,Centre,maggie prewitt,1,75
243,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,243,01:15,,20,,33 (+13),"GOOD FT by PREWITT,MAGGIE",CENTRE_W 20-33 (+13),,"GOOD FT by PREWITT,MAGGIE",1,free throw,good,Centre,maggie prewitt,1,75
244,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,244,00:51,,,,,"FOUL  by BAECHLE,PAIGE",,,"FOUL  by BAECHLE,PAIGE",1,foul,,Centre,paige baechle,,51
245,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,245,00:51,"MISS FT by TODMAN,DY'NELLE",,,,,,,"MISS FT by TODMAN,DY'NELLE",1,free throw,missed,rhodes,dy'nelle todman,,51
246,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,246,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
247,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,247,00:51,"GOOD FT by TODMAN,DY'NELLE",21,,33 (+12),,RCWBB12 21-33 (+12),,"GOOD FT by TODMAN,DY'NELLE",1,free throw,good,rhodes,dy'nelle todman,1,51
248,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,248,00:51,"SUB IN by ECKERT,CATHERINE",,,,,,,"SUB IN by ECKERT,CATHERINE",1,subbing in,,rhodes,catherine eckert,,51
249,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,249,00:51,"SUB OUT by BELL,SHARWIL",,,,,,,"SUB OUT by BELL,SHARWIL",1,subbing out,,rhodes,sharwil bell,,51
250,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,250,00:27,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",1,three pointer,missed,Centre,bridget winstead,,27
251,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,251,--,,,,,"REBOUND OFF by HUTER,LAUREN",,,"REBOUND OFF by HUTER,LAUREN",1,offensive rebound,,Centre,lauren huter,,
252,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,252,00:22,,,,,"TURNOVER  by HUTER,LAUREN",,,"TURNOVER  by HUTER,LAUREN",1,turnover,,Centre,lauren huter,,22
253,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,253,00:00,"MISS 3PTR by AVANT,LAUREN",,,,,,,"MISS 3PTR by AVANT,LAUREN",1,three pointer,missed,rhodes,lauren avant,,0
254,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,254,--,,,,,"REBOUND DEF by BURKE,ALYSON",,,"REBOUND DEF by BURKE,ALYSON",1,defensive rebound,,Centre,alyson burke,,
255,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,255,Start Period 2,,,,,,,,,2,,,,,,
256,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,256,19:49,,,,,"MISS LAYUP by WINSTEAD,BRIDGET",,,"MISS LAYUP by WINSTEAD,BRIDGET",2,layup,missed,Centre,bridget winstead,,1189
257,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,257,19:49,"BLOCK  by HANDELMAN,AMY",,,,,,,"BLOCK  by HANDELMAN,AMY",2,block,,rhodes,amy handelman,,1189
258,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,258,--,,,,,"REBOUND OFF by WINSTEAD,BRIDGET",,,"REBOUND OFF by WINSTEAD,BRIDGET",2,offensive rebound,,Centre,bridget winstead,,
259,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,259,19:44,,21,,36 (+15),"GOOD 3PTR by BENHAM,CHELSEA",CENTRE_W 21-36 (+15),,"GOOD 3PTR by BENHAM,CHELSEA",2,three pointer,good,Centre,chelsea benham,3,1184
260,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,260,--,,,,,"ASSIST  by WINSTEAD,BRIDGET",,,"ASSIST  by WINSTEAD,BRIDGET",2,assist,,Centre,bridget winstead,,
261,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,261,19:15,"TURNOVER  by HANDELMAN,AMY",,,,,,,"TURNOVER  by HANDELMAN,AMY",2,turnover,,rhodes,amy handelman,,1155
262,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,262,19:12,,,,,"STEAL  by WINSTEAD,BRIDGET",,,"STEAL  by WINSTEAD,BRIDGET",2,steal,,Centre,,,1152
263,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,263,18:46,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,1126
264,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,264,--,,,,,"REBOUND OFF by HUTER,LAUREN",,,"REBOUND OFF by HUTER,LAUREN",2,offensive rebound,,Centre,lauren huter,,
265,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,265,18:43,"FOUL  by BELL,SHARWIL",,,,,,,"FOUL  by BELL,SHARWIL",2,foul,,rhodes,sharwil bell,,1123
266,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,266,18:43,,21,,37 (+16),"GOOD FT by HUTER,LAUREN",CENTRE_W 21-37 (+16),,"GOOD FT by HUTER,LAUREN",2,free throw,good,Centre,lauren huter,1,1123
267,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,267,18:43,,,,,"MISS FT by HUTER,LAUREN",,,"MISS FT by HUTER,LAUREN",2,free throw,missed,Centre,lauren huter,,1123
268,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,268,--,"REBOUND DEF by HANDELMAN,AMY",,,,,,,"REBOUND DEF by HANDELMAN,AMY",2,defensive rebound,,rhodes,amy handelman,,
269,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,269,18:29,"GOOD JUMPER by HANDELMAN,AMY",23,,37 (+14),,RCWBB12 23-37 (+14),,"GOOD JUMPER by HANDELMAN,AMY",2,jumper,good,rhodes,amy handelman,2,1109
270,24,rhodes,Rhodes,Centre College,56-58,56,58,"33, 23, 56","21, 37, 58",33,23,56,21,37,58,"21-3, 14-2 SCAC","17-7, 10-5 SCAC",02/19/12,Lose,543,No Location Recorded,1:00 p.m.,H,270,18:07,,,,,"TURNOVER  by PREWITT,MAGGIE",,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,1087
