,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BSC_W,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
269,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,269,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
270,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,270,11:52,,,,,"TURNOVER  by BAECHLE,PAIGE",,,"TURNOVER  by BAECHLE,PAIGE",2,turnover,,Centre,paige baechle,,712
271,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,271,11:50,"STEAL  by STANLEY,STEPHANIE",,,,,,,"STEAL  by STANLEY,STEPHANIE",2,steal,,birmingham southern,,,710
272,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,272,11:31,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",2,foul,,Centre,maggie hartlage,,691
273,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,273,11:31,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,691
274,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,274,11:31,,,,,"SUB IN by BURKE,ALYSON",,,"SUB IN by BURKE,ALYSON",2,subbing in,,Centre,alyson burke,,691
275,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,275,11:31,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,691
276,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,276,11:31,,,,,"SUB OUT by GOATLEY,JANE",,,"SUB OUT by GOATLEY,JANE",2,subbing out,,Centre,jane goatley,,691
277,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,277,11:28,"GOOD LAYUP by SPURGIN,ASHTON(in the paint)",35,,47 (+12),,BSC_W 35-47 (+12),,"GOOD LAYUP by SPURGIN,ASHTON(in the paint)",2,layup,good,birmingham southern,ashton spurgin,2,688
278,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,278,--,"ASSIST  by MOODY,KRISTIAN",,,,,,,"ASSIST  by MOODY,KRISTIAN",2,assist,,birmingham southern,kristian moody,,
279,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,279,11:08,,35,,49 (+14),"GOOD JUMPER by HUTER,LAUREN",CENTRE_W 35-49 (+14),,"GOOD JUMPER by HUTER,LAUREN",2,jumper,good,Centre,lauren huter,2,668
280,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,280,--,,,,,"ASSIST  by BURKE,ALYSON",,,"ASSIST  by BURKE,ALYSON",2,assist,,Centre,alyson burke,,
281,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,281,10:45,"MISS JUMPER by STANLEY,STEPHANIE",,,,,,,"MISS JUMPER by STANLEY,STEPHANIE",2,jumper,missed,birmingham southern,stephanie stanley,,645
282,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,282,--,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",,,"REBOUND DEF by WINSTEAD,BRIDGET",2,defensive rebound,,Centre,bridget winstead,,
283,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,283,10:33,,,,,"TURNOVER  by PREWITT,MAGGIE",,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,633
284,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,284,10:06,"MISS LAYUP by STANLEY,STEPHANIE",,,,,,,"MISS LAYUP by STANLEY,STEPHANIE",2,layup,missed,birmingham southern,stephanie stanley,,606
285,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,285,--,,,,,"REBOUND DEF by HUTER,LAUREN",,,"REBOUND DEF by HUTER,LAUREN",2,defensive rebound,,Centre,lauren huter,,
286,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,286,09:57,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",2,layup,missed,Centre,paige baechle,,597
287,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,287,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
288,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,288,09:51,,35,,51 (+16),"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTRE_W 35-51 (+16),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,591
289,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,289,09:51,"FOUL  by MOORE,ERIN",,,,,,,"FOUL  by MOORE,ERIN",2,foul,,birmingham southern,erin moore,,591
290,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,290,09:51,,35,,52 (+17),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 35-52 (+17),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,591
291,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,291,09:51,"SUB IN by KING,CAROLINE",,,,,,,"SUB IN by KING,CAROLINE",2,subbing in,,birmingham southern,caroline king,,591
292,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,292,09:51,"SUB IN by ADAMS,ALEX",,,,,,,"SUB IN by ADAMS,ALEX",2,subbing in,,birmingham southern,alex adams,,591
293,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,293,09:51,"SUB OUT by MOORE,ERIN",,,,,,,"SUB OUT by MOORE,ERIN",2,subbing out,,birmingham southern,erin moore,,591
294,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,294,09:51,"SUB OUT by STANLEY,STEPHANIE",,,,,,,"SUB OUT by STANLEY,STEPHANIE",2,subbing out,,birmingham southern,stephanie stanley,,591
295,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,295,09:33,,,,,"FOUL  by WINSTEAD,BRIDGET",,,"FOUL  by WINSTEAD,BRIDGET",2,foul,,Centre,bridget winstead,,573
296,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,296,09:33,"GOOD FT by ADAMS,ALEX",36,,52 (+16),,BSC_W 36-52 (+16),,"GOOD FT by ADAMS,ALEX",2,free throw,good,birmingham southern,alex adams,1,573
297,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,297,09:33,"MISS FT by ADAMS,ALEX",,,,,,,"MISS FT by ADAMS,ALEX",2,free throw,missed,birmingham southern,alex adams,,573
298,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,298,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
299,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,299,09:18,,,,,"TURNOVER  by PREWITT,MAGGIE",,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,558
300,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,300,09:18,,,,,"SUB IN by WEST,CAILYNN",,,"SUB IN by WEST,CAILYNN",2,subbing in,,Centre,cailynn west,,558
301,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,301,09:18,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,558
302,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,302,08:55,"GOOD LAYUP by ADAMS,ALEX(in the paint)",38,,52 (+14),,BSC_W 38-52 (+14),,"GOOD LAYUP by ADAMS,ALEX(in the paint)",2,layup,good,birmingham southern,alex adams,2,535
303,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,303,--,"ASSIST  by DAVIDSON,SAM",,,,,,,"ASSIST  by DAVIDSON,SAM",2,assist,,birmingham southern,sam davidson,,
304,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,304,08:38,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,518
305,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,305,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
306,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,306,08:14,"TURNOVER  by MOODY,KRISTIAN",,,,,,,"TURNOVER  by MOODY,KRISTIAN",2,turnover,,birmingham southern,kristian moody,,494
307,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,307,08:11,,,,,"STEAL  by WEST,CAILYNN",,,"STEAL  by WEST,CAILYNN",2,steal,,Centre,,,491
308,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,308,08:08,,38,,54 (+16),"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTRE_W 38-54 (+16),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",2,layup,good,Centre,paige baechle,2,488
309,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,309,--,,,,,"ASSIST  by PREWITT,MAGGIE",,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
310,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,310,07:49,"GOOD LAYUP by SPURGIN,ASHTON(in the paint)",40,,54 (+14),,BSC_W 40-54 (+14),,"GOOD LAYUP by SPURGIN,ASHTON(in the paint)",2,layup,good,birmingham southern,ashton spurgin,2,469
311,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,311,07:46,,,,,TURNOVER  by TEAM,,,TURNOVER  by TEAM,2,turnover,,Centre,,,466
312,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,312,07:46,,,,,"SUB IN by HUTER,LAUREN",,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,466
313,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,313,07:46,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,466
314,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,314,07:46,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,466
315,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,315,07:46,,,,,"SUB OUT by WEST,CAILYNN",,,"SUB OUT by WEST,CAILYNN",2,subbing out,,Centre,cailynn west,,466
316,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,316,07:46,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,466
317,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,317,07:46,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,466
318,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,318,07:28,"MISS JUMPER by DAVIDSON,SAM",,,,,,,"MISS JUMPER by DAVIDSON,SAM",2,jumper,missed,birmingham southern,sam davidson,,448
319,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,319,07:28,,,,,"BLOCK  by PREWITT,MAGGIE",,,"BLOCK  by PREWITT,MAGGIE",2,block,,Centre,maggie prewitt,,448
320,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,320,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
321,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,321,07:21,,,,,"MISS 3PTR by BURKE,ALYSON",,,"MISS 3PTR by BURKE,ALYSON",2,three pointer,missed,Centre,alyson burke,,441
322,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,322,--,,,,,"REBOUND OFF by MOORE,HILLARY",,,"REBOUND OFF by MOORE,HILLARY",2,offensive rebound,,Centre,hillary moore,,
323,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,323,07:16,"FOUL  by ADAMS,ALEX",,,,,,,"FOUL  by ADAMS,ALEX",2,foul,,birmingham southern,alex adams,,436
324,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,324,07:16,,,,,"MISS FT by MOORE,HILLARY",,,"MISS FT by MOORE,HILLARY",2,free throw,missed,Centre,hillary moore,,436
325,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,325,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
326,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,326,07:16,,40,,55 (+15),"GOOD FT by MOORE,HILLARY",CENTRE_W 40-55 (+15),,"GOOD FT by MOORE,HILLARY",2,free throw,good,Centre,hillary moore,1,436
327,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,327,07:16,"SUB IN by SHORT,MELANIE",,,,,,,"SUB IN by SHORT,MELANIE",2,subbing in,,birmingham southern,melanie short,,436
328,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,328,07:16,"SUB OUT by SPURGIN,ASHTON",,,,,,,"SUB OUT by SPURGIN,ASHTON",2,subbing out,,birmingham southern,ashton spurgin,,436
329,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,329,07:06,"MISS LAYUP by KING,CAROLINE",,,,,,,"MISS LAYUP by KING,CAROLINE",2,layup,missed,birmingham southern,caroline king,,426
330,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,330,--,"REBOUND OFF by KING,CAROLINE",,,,,,,"REBOUND OFF by KING,CAROLINE",2,offensive rebound,,birmingham southern,caroline king,,
331,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,331,07:03,"GOOD LAYUP by KING,CAROLINE(in the paint)",42,,55 (+13),,BSC_W 42-55 (+13),,"GOOD LAYUP by KING,CAROLINE(in the paint)",2,layup,good,birmingham southern,caroline king,2,423
332,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,332,06:40,,42,,58 (+16),"GOOD 3PTR by BURKE,ALYSON",CENTRE_W 42-58 (+16),,"GOOD 3PTR by BURKE,ALYSON",2,three pointer,good,Centre,alyson burke,3,400
333,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,333,--,,,,,"ASSIST  by MOORE,HILLARY",,,"ASSIST  by MOORE,HILLARY",2,assist,,Centre,hillary moore,,
334,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,334,06:23,"MISS 3PTR by DAVIDSON,SAM",,,,,,,"MISS 3PTR by DAVIDSON,SAM",2,three pointer,missed,birmingham southern,sam davidson,,383
335,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,335,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
336,8,birmingham-southern,Birmingham Southern,Centre College,64-50,64,50,"32, 32, 64","21, 29, 50",32,32,64,21,29,50,"7-1, 3-0 SCAC","4-4, 1-1 SCAC",12/16/11,Win,186,No Location Recorded,6:00 AM,H,336,06:16,"FOUL  by SHORT,MELANIE",,,,,,,"FOUL  by SHORT,MELANIE",2,foul,,birmingham southern,melanie short,,376
