,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTREW,Away Team Score,Play Team Indicator,Home Team Score,RIPONW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
385,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,385,05:44,,,,,"STEAL  by RAYMOND,KATIE",,,"STEAL  by RAYMOND,KATIE",2,steal,,ripon college,,,344
386,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,386,05:43,,,,,"TURNOVER  by RAYMOND,KATIE",,,"TURNOVER  by RAYMOND,KATIE",2,turnover,,ripon college,katie raymond,,343
387,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,387,05:43,,,,,"FOUL  by RAYMOND,KATIE",,,"FOUL  by RAYMOND,KATIE",2,foul,,ripon college,katie raymond,,343
388,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,388,05:43,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,343
389,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,389,05:43,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,343
390,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,390,05:23,"MISS JUMPER by HUTER,LAUREN",,,,,,,"MISS JUMPER by HUTER,LAUREN",2,jumper,missed,Centre,lauren huter,,323
391,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,391,--,"REBOUND OFF by HARTLAGE,MAGGIE",,,,,,,"REBOUND OFF by HARTLAGE,MAGGIE",2,offensive rebound,,Centre,maggie hartlage,,
392,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,392,05:20,"MISS LAYUP by HARTLAGE,MAGGIE",,,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",2,layup,missed,Centre,maggie hartlage,,320
393,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,393,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
394,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,394,05:08,,,,,"MISS 3PTR by CULLEN,KACIE",,,"MISS 3PTR by CULLEN,KACIE",2,three pointer,missed,ripon college,kacie cullen,,308
395,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,395,--,"REBOUND DEF by PREWITT,MAGGIE",,,,,,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
396,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,396,04:58,,,,,"FOUL  by CULLEN,KACIE",,,"FOUL  by CULLEN,KACIE",2,foul,,ripon college,kacie cullen,,298
397,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,397,04:58,"GOOD FT by BAECHLE,PAIGE",63 (+19),,44,,CENTREW 63-44 (+19),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,298
398,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,398,04:58,"GOOD FT by BAECHLE,PAIGE",64 (+20),,44,,CENTREW 64-44 (+20),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,298
399,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,399,04:58,,,,,"SUB IN by KORTEMEIER,HOLLY",,,"SUB IN by KORTEMEIER,HOLLY",2,subbing in,,ripon college,holly kortemeier,,298
400,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,400,04:58,,,,,"SUB OUT by CULLEN,KACIE",,,"SUB OUT by CULLEN,KACIE",2,subbing out,,ripon college,kacie cullen,,298
401,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,401,04:35,,,,,"MISS LAYUP by VAN EPEREN,JILL",,,"MISS LAYUP by VAN EPEREN,JILL",2,layup,missed,ripon college,jill van eperen,,275
402,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,402,--,"REBOUND DEF by GOATLEY,JANE",,,,,,,"REBOUND DEF by GOATLEY,JANE",2,defensive rebound,,Centre,jane goatley,,
403,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,403,04:30,,,,,"FOUL  by GONYO,SKYE",,,"FOUL  by GONYO,SKYE",2,foul,,ripon college,skye gonyo,,270
404,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,404,04:30,"GOOD FT by BAECHLE,PAIGE",65 (+21),,44,,CENTREW 65-44 (+21),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,270
405,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,405,04:30,"GOOD FT by BAECHLE,PAIGE",66 (+22),,44,,CENTREW 66-44 (+22),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,270
406,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,406,04:30,,,,,"SUB IN by AICHER,CHELSEA",,,"SUB IN by AICHER,CHELSEA",2,subbing in,,ripon college,chelsea aicher,,270
407,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,407,04:30,,,,,"SUB OUT by GONYO,SKYE",,,"SUB OUT by GONYO,SKYE",2,subbing out,,ripon college,skye gonyo,,270
408,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,408,04:04,,,,,"TURNOVER  by VAN EPEREN,JILL",,,"TURNOVER  by VAN EPEREN,JILL",2,turnover,,ripon college,jill van eperen,,244
409,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,409,04:01,"STEAL  by HARTLAGE,MAGGIE",,,,,,,"STEAL  by HARTLAGE,MAGGIE",2,steal,,Centre,,,241
410,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,410,03:53,"TURNOVER  by PREWITT,MAGGIE",,,,,,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,233
411,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,411,03:53,"SUB IN by WEST,CAILYNN",,,,,,,"SUB IN by WEST,CAILYNN",2,subbing in,,Centre,cailynn west,,233
412,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,412,03:53,"SUB IN by MIRE,JENNA",,,,,,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,233
413,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,413,03:53,"SUB IN by BENHAM,CHELSEA",,,,,,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,233
414,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,414,03:53,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,233
415,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,415,03:53,"SUB OUT by HUTER,LAUREN",,,,,,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,233
416,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,416,03:53,"SUB OUT by PREWITT,MAGGIE",,,,,,,"SUB OUT by PREWITT,MAGGIE",2,subbing out,,Centre,maggie prewitt,,233
417,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,417,03:34,,66 (+20),,46,"GOOD LAYUP by RAYMOND,KATIE(in the paint)",RIPONW 66-46 (+20),,"GOOD LAYUP by RAYMOND,KATIE(in the paint)",2,layup,good,ripon college,katie raymond,2,214
418,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,418,03:05,"MISS LAYUP by BENHAM,CHELSEA",,,,,,,"MISS LAYUP by BENHAM,CHELSEA",2,layup,missed,Centre,chelsea benham,,185
419,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,419,--,"REBOUND OFF by BENHAM,CHELSEA",,,,,,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
420,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,420,02:59,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,179
421,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,421,--,"REBOUND OFF by BENHAM,CHELSEA",,,,,,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
422,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,422,02:37,"MISS JUMPER by BENHAM,CHELSEA",,,,,,,"MISS JUMPER by BENHAM,CHELSEA",2,jumper,missed,Centre,chelsea benham,,157
423,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,423,--,"REBOUND OFF by BENHAM,CHELSEA",,,,,,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
424,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,424,02:37,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",68 (+22),,46,,CENTREW 68-46 (+22),,"GOOD LAYUP by BENHAM,CHELSEA(in the paint)",2,layup,good,Centre,chelsea benham,2,157
425,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,425,02:37,,,,,"FOUL  by AICHER,CHELSEA",,,"FOUL  by AICHER,CHELSEA",2,foul,,ripon college,chelsea aicher,,157
426,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,426,02:37,"MISS FT by BENHAM,CHELSEA",,,,,,,"MISS FT by BENHAM,CHELSEA",2,free throw,missed,Centre,chelsea benham,,157
427,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,427,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
428,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,428,02:37,,,,,"SUB IN by VAN BERKEL,KORIE",,,"SUB IN by VAN BERKEL,KORIE",2,subbing in,,ripon college,korie van berkel,,157
429,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,429,02:37,,,,,"SUB OUT by AICHER,CHELSEA",,,"SUB OUT by AICHER,CHELSEA",2,subbing out,,ripon college,chelsea aicher,,157
430,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,430,02:33,"SUB IN by STOUGH,MARY",,,,,,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,153
431,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,431,02:33,"SUB IN by MOORE,HILLARY",,,,,,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,153
432,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,432,02:33,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,153
433,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,433,02:33,"SUB OUT by GOATLEY,JANE",,,,,,,"SUB OUT by GOATLEY,JANE",2,subbing out,,Centre,jane goatley,,153
434,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,434,02:14,,68 (+19),,49,"GOOD 3PTR by GONYO,SIA",RIPONW 68-49 (+19),,"GOOD 3PTR by GONYO,SIA",2,three pointer,good,ripon college,sia gonyo,3,134
435,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,435,--,,,,,"ASSIST  by VAN EPEREN,JILL",,,"ASSIST  by VAN EPEREN,JILL",2,assist,,ripon college,jill van eperen,,
436,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,436,02:11,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,131
437,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,437,02:02,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,122
438,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,438,02:02,,,,,"SUB IN by MOLDENHAUER,CHELSEA",,,"SUB IN by MOLDENHAUER,CHELSEA",2,subbing in,,ripon college,chelsea moldenhauer,,122
439,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,439,02:02,,,,,"SUB OUT by KORTEMEIER,HOLLY",,,"SUB OUT by KORTEMEIER,HOLLY",2,subbing out,,ripon college,holly kortemeier,,122
440,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,440,01:51,"TURNOVER  by STOUGH,MARY",,,,,,,"TURNOVER  by STOUGH,MARY",2,turnover,,Centre,mary stough,,111
441,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,441,01:44,"FOUL  by WEST,CAILYNN",,,,,,,"FOUL  by WEST,CAILYNN",2,foul,,Centre,cailynn west,,104
442,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,442,01:39,,,,,"MISS LAYUP by VAN BERKEL,KORIE",,,"MISS LAYUP by VAN BERKEL,KORIE",2,layup,missed,ripon college,korie van berkel,,99
443,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,443,--,,,,,"REBOUND OFF by VAN EPEREN,JILL",,,"REBOUND OFF by VAN EPEREN,JILL",2,offensive rebound,,ripon college,jill van eperen,,
444,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,444,01:32,,,,,"MISS 3PTR by MOLDENHAUER,CHELSEA",,,"MISS 3PTR by MOLDENHAUER,CHELSEA",2,three pointer,missed,ripon college,chelsea moldenhauer,,92
445,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,445,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
446,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,446,01:24,,,,,"FOUL  by RAYMOND,KATIE",,,"FOUL  by RAYMOND,KATIE",2,foul,,ripon college,katie raymond,,84
447,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,447,01:24,"GOOD FT by HARTLAGE,MAGGIE",69 (+20),,49,,CENTREW 69-49 (+20),,"GOOD FT by HARTLAGE,MAGGIE",2,free throw,good,Centre,maggie hartlage,1,84
448,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,448,01:24,"MISS FT by HARTLAGE,MAGGIE",,,,,,,"MISS FT by HARTLAGE,MAGGIE",2,free throw,missed,Centre,maggie hartlage,,84
449,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,449,--,,,,,"REBOUND DEF by MOLDENHAUER,CHELSEA",,,"REBOUND DEF by MOLDENHAUER,CHELSEA",2,defensive rebound,,ripon college,chelsea moldenhauer,,
450,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,450,01:04,"FOUL  by MIRE,JENNA",,,,,,,"FOUL  by MIRE,JENNA",2,foul,,Centre,jenna mire,,64
451,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,451,01:04,,,,,"MISS FT by VAN EPEREN,JILL",,,"MISS FT by VAN EPEREN,JILL",2,free throw,missed,ripon college,jill van eperen,,64
452,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,452,--,,,,,"REBOUND OFF by VAN BERKEL,KORIE",,,"REBOUND OFF by VAN BERKEL,KORIE",2,offensive rebound,,ripon college,korie van berkel,,
453,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,453,01:04,"SUB IN by ANDERSON,ALEXIS",,,,,,,"SUB IN by ANDERSON,ALEXIS",2,subbing in,,Centre,alexis anderson,,64
454,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,454,01:04,"SUB OUT by STOUGH,MARY",,,,,,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,64
455,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,455,00:59,"FOUL  by ANDERSON,ALEXIS",,,,,,,"FOUL  by ANDERSON,ALEXIS",2,foul,,Centre,alexis anderson,,59
456,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,456,00:59,,69 (+19),,50,"GOOD FT by VAN EPEREN,JILL",RIPONW 69-50 (+19),,"GOOD FT by VAN EPEREN,JILL",2,free throw,good,ripon college,jill van eperen,1,59
457,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,457,00:59,,69 (+18),,51,"GOOD FT by VAN EPEREN,JILL",RIPONW 69-51 (+18),,"GOOD FT by VAN EPEREN,JILL",2,free throw,good,ripon college,jill van eperen,1,59
458,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,458,00:52,"TURNOVER  by MOORE,HILLARY",,,,,,,"TURNOVER  by MOORE,HILLARY",2,turnover,,Centre,hillary moore,,52
459,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,459,00:43,"FOUL  by ANDERSON,ALEXIS",,,,,,,"FOUL  by ANDERSON,ALEXIS",2,foul,,Centre,alexis anderson,,43
460,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,460,00:43,,69 (+17),,52,"GOOD FT by VAN EPEREN,JILL",RIPONW 69-52 (+17),,"GOOD FT by VAN EPEREN,JILL",2,free throw,good,ripon college,jill van eperen,1,43
461,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,461,00:43,,69 (+16),,53,"GOOD FT by VAN EPEREN,JILL",RIPONW 69-53 (+16),,"GOOD FT by VAN EPEREN,JILL",2,free throw,good,ripon college,jill van eperen,1,43
462,10,ripon,Centre College,RIPON COLLEGE,70-56,70,56,"27, 43, 70","34, 22, 56",27,43,70,34,22,56,9-1,2-6,12/29/11,Win,173,No Location Recorded,3 p.m.,A,462,00:27,"MISS LAYUP by HARTLAGE,MAGGIE",,,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",2,layup,missed,Centre,maggie hartlage,,27
