,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,opponentScorePeriod1,opponentScorePeriod2,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MC,Away Team Score,Play Team Indicator,Home Team Score,CENTRE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
233,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,233,17:49,"STEAL  by MORTON,SHANTE",,,,,,,"STEAL  by MORTON,SHANTE",2,steal,,millsaps,,,1069
234,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,234,17:41,"GOOD 3PTR by MORTON,SHANTE",31,,33 (+2),,MC 31-33 (+2),,"GOOD 3PTR by MORTON,SHANTE",2,three pointer,good,millsaps,shante morton,3,1061
235,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,235,--,"ASSIST  by OKEKE,JANICE",,,,,,,"ASSIST  by OKEKE,JANICE",2,assist,,millsaps,janice okeke,,
236,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,236,17:06,,,,,"TURNOVER  by PREWITT,MAGGIE",,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,1026
237,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,237,17:06,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,1026
238,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,238,16:56,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,1016
239,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,239,16:56,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",2,subbing out,,Centre,lauren huter,,1016
240,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,240,16:43,"TURNOVER  by WHITE,SHATOYA",,,,,,,"TURNOVER  by WHITE,SHATOYA",2,turnover,,millsaps,shatoya white,,1003
241,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,241,16:42,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,1002
242,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,242,16:28,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,988
243,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,243,--,"REBOUND DEF by OKEKE,JANICE",,,,,,,"REBOUND DEF by OKEKE,JANICE",2,defensive rebound,,millsaps,janice okeke,,
244,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,244,16:19,"MISS 3PTR by JOHNSON,VELVET",,,,,,,"MISS 3PTR by JOHNSON,VELVET",2,three pointer,missed,millsaps,velvet johnson,,979
245,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,245,--,"REBOUND OFF by LOVE,LOVIE",,,,,,,"REBOUND OFF by LOVE,LOVIE",2,offensive rebound,,millsaps,lovie love,,
246,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,246,16:16,,,,,"FOUL  by WINSTEAD,BRIDGET",,,"FOUL  by WINSTEAD,BRIDGET",2,foul,,Centre,bridget winstead,,976
247,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,247,16:16,"SUB IN by EARL,BRITTNEI",,,,,,,"SUB IN by EARL,BRITTNEI",2,subbing in,,millsaps,brittnei earl,,976
248,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,248,16:16,"SUB OUT by MORTON,SHANTE",,,,,,,"SUB OUT by MORTON,SHANTE",2,subbing out,,millsaps,shante morton,,976
249,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,249,16:16,,,,,"SUB IN by GOATLEY,JANE",,,"SUB IN by GOATLEY,JANE",2,subbing in,,Centre,jane goatley,,976
250,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,250,16:16,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,976
251,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,251,16:16,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,976
252,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,252,16:16,,,,,"SUB OUT by BURKE,ALYSON",,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,976
253,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,253,16:14,"MISS LAYUP by OKEKE,JANICE",,,,,,,"MISS LAYUP by OKEKE,JANICE",2,layup,missed,millsaps,janice okeke,,974
254,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,254,--,,,,,"REBOUND DEF by GOATLEY,JANE",,,"REBOUND DEF by GOATLEY,JANE",2,defensive rebound,,Centre,jane goatley,,
255,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,255,15:52,,31,,36 (+5),"GOOD 3PTR by GOATLEY,JANE",CENTRE 31-36 (+5),,"GOOD 3PTR by GOATLEY,JANE",2,three pointer,good,Centre,jane goatley,3,952
256,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,256,--,,,,,"ASSIST  by BAECHLE,PAIGE",,,"ASSIST  by BAECHLE,PAIGE",2,assist,,Centre,paige baechle,,
257,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,257,15:33,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,933
258,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,258,15:29,"GOOD JUMPER by JOHNSON,VELVET(in the paint)",33,,36 (+3),,MC 33-36 (+3),,"GOOD JUMPER by JOHNSON,VELVET(in the paint)",2,jumper,good,millsaps,velvet johnson,2,929
259,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,259,15:12,,33,,38 (+5),"GOOD JUMPER by BENHAM,CHELSEA(in the paint)",CENTRE 33-38 (+5),,"GOOD JUMPER by BENHAM,CHELSEA(in the paint)",2,jumper,good,Centre,chelsea benham,2,912
260,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,260,15:00,"SUB IN by PEREZ,SAMANTHA",,,,,,,"SUB IN by PEREZ,SAMANTHA",2,subbing in,,millsaps,samantha perez,,900
261,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,261,15:00,"SUB OUT by WHITE,SHATOYA",,,,,,,"SUB OUT by WHITE,SHATOYA",2,subbing out,,millsaps,shatoya white,,900
262,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,262,14:51,"MISS JUMPER by PEREZ,SAMANTHA",,,,,,,"MISS JUMPER by PEREZ,SAMANTHA",2,jumper,missed,millsaps,samantha perez,,891
263,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,263,--,"REBOUND OFF by OKEKE,JANICE",,,,,,,"REBOUND OFF by OKEKE,JANICE",2,offensive rebound,,millsaps,janice okeke,,
264,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,264,14:49,"GOOD JUMPER by OKEKE,JANICE(in the paint)",35,,38 (+3),,MC 35-38 (+3),,"GOOD JUMPER by OKEKE,JANICE(in the paint)",2,jumper,good,millsaps,janice okeke,2,889
265,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,265,14:49,,,,,"FOUL  by GOATLEY,JANE",,,"FOUL  by GOATLEY,JANE",2,foul,,Centre,jane goatley,,889
266,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,266,14:49,"GOOD FT by OKEKE,JANICE",36,,38 (+2),,MC 36-38 (+2),,"GOOD FT by OKEKE,JANICE",2,free throw,good,millsaps,janice okeke,1,889
267,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,267,14:32,,36,,41 (+5),"GOOD 3PTR by PREWITT,MAGGIE",CENTRE 36-41 (+5),,"GOOD 3PTR by PREWITT,MAGGIE",2,three pointer,good,Centre,maggie prewitt,3,872
268,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,268,--,,,,,"ASSIST  by HARTLAGE,MAGGIE",,,"ASSIST  by HARTLAGE,MAGGIE",2,assist,,Centre,maggie hartlage,,
269,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,269,14:01,"MISS LAYUP by OKEKE,JANICE",,,,,,,"MISS LAYUP by OKEKE,JANICE",2,layup,missed,millsaps,janice okeke,,841
270,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,270,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
271,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,271,13:58,"SUB IN by MORTON,SHANTE",,,,,,,"SUB IN by MORTON,SHANTE",2,subbing in,,millsaps,shante morton,,838
272,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,272,13:58,"SUB IN by WHITE,SHATOYA",,,,,,,"SUB IN by WHITE,SHATOYA",2,subbing in,,millsaps,shatoya white,,838
273,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,273,13:58,"SUB OUT by EARL,BRITTNEI",,,,,,,"SUB OUT by EARL,BRITTNEI",2,subbing out,,millsaps,brittnei earl,,838
274,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,274,13:58,"SUB OUT by PEREZ,SAMANTHA",,,,,,,"SUB OUT by PEREZ,SAMANTHA",2,subbing out,,millsaps,samantha perez,,838
275,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,275,13:41,,,,,"TURNOVER  by BENHAM,CHELSEA",,,"TURNOVER  by BENHAM,CHELSEA",2,turnover,,Centre,chelsea benham,,821
276,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,276,13:15,"GOOD 3PTR by MORTON,SHANTE",39,,41 (+2),,MC 39-41 (+2),,"GOOD 3PTR by MORTON,SHANTE",2,three pointer,good,millsaps,shante morton,3,795
277,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,277,--,"ASSIST  by OKEKE,JANICE",,,,,,,"ASSIST  by OKEKE,JANICE",2,assist,,millsaps,janice okeke,,
278,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,278,12:52,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,772
279,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,279,--,"REBOUND DEF by OKEKE,JANICE",,,,,,,"REBOUND DEF by OKEKE,JANICE",2,defensive rebound,,millsaps,janice okeke,,
280,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,280,12:25,"TURNOVER  by JOHNSON,VELVET",,,,,,,"TURNOVER  by JOHNSON,VELVET",2,turnover,,millsaps,velvet johnson,,745
281,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,281,12:25,,,,,"SUB IN by HUTER,LAUREN",,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,745
282,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,282,12:25,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,745
283,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,283,12:25,,,,,"SUB IN by BURKE,ALYSON",,,"SUB IN by BURKE,ALYSON",2,subbing in,,Centre,alyson burke,,745
284,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,284,12:25,,,,,"SUB OUT by GOATLEY,JANE",,,"SUB OUT by GOATLEY,JANE",2,subbing out,,Centre,jane goatley,,745
285,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,285,12:25,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,745
286,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,286,12:25,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,745
287,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,287,11:57,,,,,"MISS JUMPER by HUTER,LAUREN",,,"MISS JUMPER by HUTER,LAUREN",2,jumper,missed,Centre,lauren huter,,717
288,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,288,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
289,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,289,11:55,"FOUL  by OKEKE,JANICE",,,,,,,"FOUL  by OKEKE,JANICE",2,foul,,millsaps,janice okeke,,715
290,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,290,11:55,,39,,42 (+3),"GOOD FT by BAECHLE,PAIGE",CENTRE 39-42 (+3),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,715
291,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,291,11:55,,39,,43 (+4),"GOOD FT by BAECHLE,PAIGE",CENTRE 39-43 (+4),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,715
292,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,292,11:55,"SUB IN by MBENZA,NATASHA",,,,,,,"SUB IN by MBENZA,NATASHA",2,subbing in,,millsaps,natasha mbenza,,715
293,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,293,11:55,"SUB IN by PEREZ,SAMANTHA",,,,,,,"SUB IN by PEREZ,SAMANTHA",2,subbing in,,millsaps,samantha perez,,715
294,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,294,11:55,"SUB OUT by OKEKE,JANICE",,,,,,,"SUB OUT by OKEKE,JANICE",2,subbing out,,millsaps,janice okeke,,715
295,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,295,11:55,"SUB OUT by LOVE,LOVIE",,,,,,,"SUB OUT by LOVE,LOVIE",2,subbing out,,millsaps,lovie love,,715
296,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,296,11:43,"MISS LAYUP by JOHNSON,VELVET",,,,,,,"MISS LAYUP by JOHNSON,VELVET",2,layup,missed,millsaps,velvet johnson,,703
297,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,297,--,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",,,"REBOUND DEF by WINSTEAD,BRIDGET",2,defensive rebound,,Centre,bridget winstead,,
298,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,298,11:34,,39,,45 (+6),"GOOD LAYUP by HUTER,LAUREN(in the paint)",CENTRE 39-45 (+6),,"GOOD LAYUP by HUTER,LAUREN(in the paint)",2,layup,good,Centre,lauren huter,2,694
299,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,299,--,,,,,"ASSIST  by PREWITT,MAGGIE",,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
300,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,300,11:12,"MISS 3PTR by MORTON,SHANTE",,,,,,,"MISS 3PTR by MORTON,SHANTE",2,three pointer,missed,millsaps,shante morton,,672
301,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,301,--,"REBOUND OFF by PEREZ,SAMANTHA",,,,,,,"REBOUND OFF by PEREZ,SAMANTHA",2,offensive rebound,,millsaps,samantha perez,,
302,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,302,11:09,"SUB IN by OKEKE,JANICE",,,,,,,"SUB IN by OKEKE,JANICE",2,subbing in,,millsaps,janice okeke,,669
303,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,303,11:09,"SUB OUT by MBENZA,NATASHA",,,,,,,"SUB OUT by MBENZA,NATASHA",2,subbing out,,millsaps,natasha mbenza,,669
304,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,304,11:09,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,669
305,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,305,11:09,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,669
306,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,306,10:59,"FOUL  by OKEKE,JANICE",,,,,,,"FOUL  by OKEKE,JANICE",2,foul,,millsaps,janice okeke,,659
307,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,307,10:59,"TURNOVER  by OKEKE,JANICE",,,,,,,"TURNOVER  by OKEKE,JANICE",2,turnover,,millsaps,janice okeke,,659
308,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,308,10:59,"SUB IN by EARL,BRITTNEI",,,,,,,"SUB IN by EARL,BRITTNEI",2,subbing in,,millsaps,brittnei earl,,659
309,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,309,10:59,"SUB OUT by OKEKE,JANICE",,,,,,,"SUB OUT by OKEKE,JANICE",2,subbing out,,millsaps,janice okeke,,659
310,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,310,10:28,,,,,"MISS LAYUP by PREWITT,MAGGIE",,,"MISS LAYUP by PREWITT,MAGGIE",2,layup,missed,Centre,maggie prewitt,,628
311,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,311,--,"REBOUND DEF by MORTON,SHANTE",,,,,,,"REBOUND DEF by MORTON,SHANTE",2,defensive rebound,,millsaps,shante morton,,
312,27,millsaps,Millsaps,Centre College,60-48,60,48,"31, 29","23, 25",31,29,23,25,No record reported,No record reported,02/26/12,Win,No Attendence Recorded,No Location Recorded,2:30 PM,H,312,10:01,"MISS JUMPER by JOHNSON,VELVET",,,,,,,"MISS JUMPER by JOHNSON,VELVET",2,jumper,missed,millsaps,velvet johnson,,601
