,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,WASHUW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
283,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,283,13:36,"SUB OUT by MONAHAN,BRIANNE",,,,,,,"SUB OUT by MONAHAN,BRIANNE",2,subbing out,,washington univ.,brianne monahan,,816
284,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,284,13:36,"SUB OUT by MORRISON,BETHANY",,,,,,,"SUB OUT by MORRISON,BETHANY",2,subbing out,,washington univ.,bethany morrison,,816
285,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,285,13:36,,,,,"SUB IN by HUTER,LAUREN",,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,816
286,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,286,13:36,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,816
287,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,287,13:30,,39,,39,"GOOD 3PTR by GOATLEY,JANE",CENTRE_W 39-39 (0),,"GOOD 3PTR by GOATLEY,JANE",2,three pointer,good,Centre,jane goatley,3,810
288,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,288,13:07,"GOOD 3PTR by SCHEPPERS,MADDY",42 (+3),,39,,WASHUW 42-39 (-3),,"GOOD 3PTR by SCHEPPERS,MADDY",2,three pointer,good,washington univ.,maddy scheppers,3,787
289,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,289,--,"ASSIST  by KEANE,ALEXANDRA",,,,,,,"ASSIST  by KEANE,ALEXANDRA",2,assist,,washington univ.,alexandra keane,,
290,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,290,12:41,"FOUL  by RETTIG,JORDAN",,,,,,,"FOUL  by RETTIG,JORDAN",2,foul,,washington univ.,jordan rettig,,761
291,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,291,12:40,,42 (+1),,41,"GOOD LAYUP by HUTER,LAUREN(in the paint)",CENTRE_W 42-41 (-1),,"GOOD LAYUP by HUTER,LAUREN(in the paint)",2,layup,good,Centre,lauren huter,2,760
292,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,292,--,,,,,"ASSIST  by GOATLEY,JANE",,,"ASSIST  by GOATLEY,JANE",2,assist,,Centre,jane goatley,,
293,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,293,12:12,"MISS 3PTR by HOOVER,DANI",,,,,,,"MISS 3PTR by HOOVER,DANI",2,three pointer,missed,washington univ.,dani hoover,,732
294,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,294,--,,,,,"REBOUND DEF by GOATLEY,JANE",,,"REBOUND DEF by GOATLEY,JANE",2,defensive rebound,,Centre,jane goatley,,
295,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,295,11:41,,,,,"MISS JUMPER by PREWITT,MAGGIE",,,"MISS JUMPER by PREWITT,MAGGIE",2,jumper,missed,Centre,maggie prewitt,,701
296,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,296,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,washington univ.,,,
297,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,297,11:38,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,2,timeout,,Centre,,,698
298,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,298,11:38,"SUB IN by MONAHAN,BRIANNE",,,,,,,"SUB IN by MONAHAN,BRIANNE",2,subbing in,,washington univ.,brianne monahan,,698
299,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,299,11:38,"SUB IN by GILKEY,MELISSA",,,,,,,"SUB IN by GILKEY,MELISSA",2,subbing in,,washington univ.,melissa gilkey,,698
300,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,300,11:38,"SUB IN by SCHAEPERKOETTER,C",,,,,,,"SUB IN by SCHAEPERKOETTER,C",2,subbing in,,washington univ.,c schaeperkoetter,,698
301,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,301,11:38,"SUB IN by MORRISON,BETHANY",,,,,,,"SUB IN by MORRISON,BETHANY",2,subbing in,,washington univ.,bethany morrison,,698
302,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,302,11:38,"SUB OUT by SCHEPPERS,MADDY",,,,,,,"SUB OUT by SCHEPPERS,MADDY",2,subbing out,,washington univ.,maddy scheppers,,698
303,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,303,11:38,"SUB OUT by RETTIG,JORDAN",,,,,,,"SUB OUT by RETTIG,JORDAN",2,subbing out,,washington univ.,jordan rettig,,698
304,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,304,11:38,"SUB OUT by HOOVER,DANI",,,,,,,"SUB OUT by HOOVER,DANI",2,subbing out,,washington univ.,dani hoover,,698
305,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,305,11:38,"SUB OUT by KEANE,ALEXANDRA",,,,,,,"SUB OUT by KEANE,ALEXANDRA",2,subbing out,,washington univ.,alexandra keane,,698
306,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,306,11:38,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,698
307,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,307,11:38,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,698
308,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,308,11:38,,,,,"SUB IN by BURKE,ALYSON",,,"SUB IN by BURKE,ALYSON",2,subbing in,,Centre,alyson burke,,698
309,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,309,11:38,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,698
310,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,310,11:38,,,,,"SUB OUT by GOATLEY,JANE",,,"SUB OUT by GOATLEY,JANE",2,subbing out,,Centre,jane goatley,,698
311,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,311,11:38,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,698
312,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,312,11:16,"MISS JUMPER by JOHANSON,ALYSSA",,,,,,,"MISS JUMPER by JOHANSON,ALYSSA",2,jumper,missed,washington univ.,alyssa johanson,,676
313,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,313,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",2,defensive rebound,,Centre,maggie prewitt,,
314,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,314,11:08,,42,,44 (+2),"GOOD 3PTR by WINSTEAD,BRIDGET",CENTRE_W 42-44 (+2),,"GOOD 3PTR by WINSTEAD,BRIDGET",2,three pointer,good,Centre,bridget winstead,3,668
315,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,315,--,,,,,"ASSIST  by PREWITT,MAGGIE",,,"ASSIST  by PREWITT,MAGGIE",2,assist,,Centre,maggie prewitt,,
316,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,316,11:01,"MISS LAYUP by SCHAEPERKOETTER,C",,,,,,,"MISS LAYUP by SCHAEPERKOETTER,C",2,layup,missed,washington univ.,c schaeperkoetter,,661
317,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,317,--,,,,,"REBOUND DEF by WINSTEAD,BRIDGET",,,"REBOUND DEF by WINSTEAD,BRIDGET",2,defensive rebound,,Centre,bridget winstead,,
318,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,318,10:40,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,640
319,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,319,--,,,,,"REBOUND OFF by BENHAM,CHELSEA",,,"REBOUND OFF by BENHAM,CHELSEA",2,offensive rebound,,Centre,chelsea benham,,
320,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,320,10:18,,,,,"MISS JUMPER by HUTER,LAUREN",,,"MISS JUMPER by HUTER,LAUREN",2,jumper,missed,Centre,lauren huter,,618
321,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,321,--,"REBOUND DEF by GILKEY,MELISSA",,,,,,,"REBOUND DEF by GILKEY,MELISSA",2,defensive rebound,,washington univ.,melissa gilkey,,
322,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,322,09:51,"MISS JUMPER by JOHANSON,ALYSSA",,,,,,,"MISS JUMPER by JOHANSON,ALYSSA",2,jumper,missed,washington univ.,alyssa johanson,,591
323,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,323,--,"REBOUND OFF by MONAHAN,BRIANNE",,,,,,,"REBOUND OFF by MONAHAN,BRIANNE",2,offensive rebound,,washington univ.,brianne monahan,,
324,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,324,09:47,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,587
325,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,325,09:47,"MISS FT by MONAHAN,BRIANNE",,,,,,,"MISS FT by MONAHAN,BRIANNE",2,free throw,missed,washington univ.,brianne monahan,,587
326,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,326,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
327,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,327,09:47,"MISS FT by MONAHAN,BRIANNE",,,,,,,"MISS FT by MONAHAN,BRIANNE",2,free throw,missed,washington univ.,brianne monahan,,587
328,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,328,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
329,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,329,09:47,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",2,subbing in,,Centre,paige baechle,,587
330,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,330,09:47,,,,,"SUB OUT by BENHAM,CHELSEA",,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,587
331,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,331,09:24,,,,,"MISS 3PTR by BURKE,ALYSON",,,"MISS 3PTR by BURKE,ALYSON",2,three pointer,missed,Centre,alyson burke,,564
332,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,332,--,"REBOUND DEF by GILKEY,MELISSA",,,,,,,"REBOUND DEF by GILKEY,MELISSA",2,defensive rebound,,washington univ.,melissa gilkey,,
333,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,333,09:08,"TURNOVER  by MORRISON,BETHANY",,,,,,,"TURNOVER  by MORRISON,BETHANY",2,turnover,,washington univ.,bethany morrison,,548
334,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,334,09:07,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",2,steal,,Centre,,,547
335,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,335,09:03,,,,,"MISS JUMPER by PREWITT,MAGGIE",,,"MISS JUMPER by PREWITT,MAGGIE",2,jumper,missed,Centre,maggie prewitt,,543
336,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,336,--,,,,,"REBOUND OFF by BAECHLE,PAIGE",,,"REBOUND OFF by BAECHLE,PAIGE",2,offensive rebound,,Centre,paige baechle,,
337,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,337,08:57,,,,,"MISS TIPIN by BAECHLE,PAIGE",,,"MISS TIPIN by BAECHLE,PAIGE",2,,,,,,537
338,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,338,08:57,"BLOCK  by MONAHAN,BRIANNE",,,,,,,"BLOCK  by MONAHAN,BRIANNE",2,block,,washington univ.,brianne monahan,,537
339,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,339,--,"REBOUND DEF by GILKEY,MELISSA",,,,,,,"REBOUND DEF by GILKEY,MELISSA",2,defensive rebound,,washington univ.,melissa gilkey,,
340,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,340,08:46,"GOOD JUMPER by JOHANSON,ALYSSA",44,,44,,WASHUW 44-44 (0),,"GOOD JUMPER by JOHANSON,ALYSSA",2,jumper,good,washington univ.,alyssa johanson,2,526
341,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,341,08:14,,,,,"MISS JUMPER by HUTER,LAUREN",,,"MISS JUMPER by HUTER,LAUREN",2,jumper,missed,Centre,lauren huter,,494
342,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,342,--,,,,,"REBOUND OFF by HUTER,LAUREN",,,"REBOUND OFF by HUTER,LAUREN",2,offensive rebound,,Centre,lauren huter,,
343,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,343,08:08,"FOUL  by GILKEY,MELISSA",,,,,,,"FOUL  by GILKEY,MELISSA",2,foul,,washington univ.,melissa gilkey,,488
344,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,344,08:08,,44,,45 (+1),"GOOD FT by HUTER,LAUREN",CENTRE_W 44-45 (+1),,"GOOD FT by HUTER,LAUREN",2,free throw,good,Centre,lauren huter,1,488
345,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,345,08:08,,44,,46 (+2),"GOOD FT by HUTER,LAUREN",CENTRE_W 44-46 (+2),,"GOOD FT by HUTER,LAUREN",2,free throw,good,Centre,lauren huter,1,488
346,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,346,08:08,"SUB IN by HOOVER,DANI",,,,,,,"SUB IN by HOOVER,DANI",2,subbing in,,washington univ.,dani hoover,,488
347,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,347,08:08,"SUB OUT by SCHAEPERKOETTER,C",,,,,,,"SUB OUT by SCHAEPERKOETTER,C",2,subbing out,,washington univ.,c schaeperkoetter,,488
348,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,348,08:08,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,488
349,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,349,08:08,,,,,"SUB IN by GOATLEY,JANE",,,"SUB IN by GOATLEY,JANE",2,subbing in,,Centre,jane goatley,,488
350,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,350,08:08,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,488
351,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,351,08:08,,,,,"SUB OUT by BURKE,ALYSON",,,"SUB OUT by BURKE,ALYSON",2,subbing out,,Centre,alyson burke,,488
352,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,352,07:47,"MISS 3PTR by MONAHAN,BRIANNE",,,,,,,"MISS 3PTR by MONAHAN,BRIANNE",2,three pointer,missed,washington univ.,brianne monahan,,467
353,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,353,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",2,defensive rebound,,Centre,maggie hartlage,,
354,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,354,07:24,,,,,"TURNOVER  by HUTER,LAUREN",,,"TURNOVER  by HUTER,LAUREN",2,turnover,,Centre,lauren huter,,444
355,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,355,07:23,"STEAL  by GILKEY,MELISSA",,,,,,,"STEAL  by GILKEY,MELISSA",2,steal,,washington univ.,,,443
356,29,washington-mo-,Washington Univ.,Centre College,57-55,57,55,"20, 37, 57","32, 23, 55",20,37,57,32,23,55,26-3,21-6,03/03/12,Win,No Attendence Recorded,No Location Recorded,7:00 p.m.,H,356,07:02,"MISS 3PTR by HOOVER,DANI",,,,,,,"MISS 3PTR by HOOVER,DANI",2,three pointer,missed,washington univ.,dani hoover,,422
