,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,MSPS,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
273,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,273,15:48,"FOUL  by PREWITT,MAGGIE",,,,,,,"FOUL  by PREWITT,MAGGIE",2,foul,,Centre,maggie prewitt,,948
274,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,274,15:48,,,,,"MISS FT by WHITE,SHATOYA",,,"MISS FT by WHITE,SHATOYA",2,free throw,missed,millsaps,shatoya white,,948
275,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,275,15:48,,35,,39 (+4),"GOOD FT by WHITE,SHATOYA",MSPS 35-39 (-4),,"GOOD FT by WHITE,SHATOYA",2,free throw,good,millsaps,shatoya white,1,948
276,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,276,15:48,,,,,"SUB IN by SIGAFOOSE,ELIZABETH",,,"SUB IN by SIGAFOOSE,ELIZABETH",2,subbing in,,millsaps,elizabeth sigafoose,,948
277,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,277,15:48,,,,,"SUB IN by MBENZA,NATASHA",,,"SUB IN by MBENZA,NATASHA",2,subbing in,,millsaps,natasha mbenza,,948
278,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,278,15:48,,,,,"SUB OUT by MORTON,SHANTE",,,"SUB OUT by MORTON,SHANTE",2,subbing out,,millsaps,shante morton,,948
279,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,279,15:48,,,,,"SUB OUT by JOHNSON,VELVET",,,"SUB OUT by JOHNSON,VELVET",2,subbing out,,millsaps,velvet johnson,,948
280,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,280,15:33,"MISS LAYUP by HARTLAGE,MAGGIE",,,,,,,"MISS LAYUP by HARTLAGE,MAGGIE",2,layup,missed,Centre,maggie hartlage,,933
281,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,281,--,"REBOUND OFF by WEST,CAILYNN",,,,,,,"REBOUND OFF by WEST,CAILYNN",2,offensive rebound,,Centre,cailynn west,,
282,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,282,15:29,"MISS JUMPER by WEST,CAILYNN",,,,,,,"MISS JUMPER by WEST,CAILYNN",2,jumper,missed,Centre,cailynn west,,929
283,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,283,--,"REBOUND OFF by WEST,CAILYNN",,,,,,,"REBOUND OFF by WEST,CAILYNN",2,offensive rebound,,Centre,cailynn west,,
284,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,284,15:27,"GOOD LAYUP by WEST,CAILYNN(in the paint)",37,,39 (+2),,CENTRE_W 37-39 (-2),,"GOOD LAYUP by WEST,CAILYNN(in the paint)",2,layup,good,Centre,cailynn west,2,927
285,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,285,15:12,,,,,"MISS 3PTR by LOVE,LOVIE",,,"MISS 3PTR by LOVE,LOVIE",2,three pointer,missed,millsaps,lovie love,,912
286,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,286,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
287,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,287,15:07,,,,,"SUB IN by OKEKE,JANICE",,,"SUB IN by OKEKE,JANICE",2,subbing in,,millsaps,janice okeke,,907
288,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,288,15:07,,,,,"SUB OUT by MBENZA,NATASHA",,,"SUB OUT by MBENZA,NATASHA",2,subbing out,,millsaps,natasha mbenza,,907
289,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,289,14:50,,,,,"FOUL  by OKEKE,JANICE",,,"FOUL  by OKEKE,JANICE",2,foul,,millsaps,janice okeke,,890
290,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,290,14:50,"GOOD FT by BAECHLE,PAIGE",38,,39 (+1),,CENTRE_W 38-39 (-1),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,890
291,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,291,14:50,"GOOD FT by BAECHLE,PAIGE",39,,39,,CENTRE_W 39-39 (0),,"GOOD FT by BAECHLE,PAIGE",2,free throw,good,Centre,paige baechle,1,890
292,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,292,14:50,,,,,"SUB IN by ALLEN,ANISSA",,,"SUB IN by ALLEN,ANISSA",2,subbing in,,millsaps,anissa allen,,890
293,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,293,14:50,,,,,"SUB OUT by LOVE,LOVIE",,,"SUB OUT by LOVE,LOVIE",2,subbing out,,millsaps,lovie love,,890
294,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,294,14:21,,,,,"MISS JUMPER by WHITE,SHATOYA",,,"MISS JUMPER by WHITE,SHATOYA",2,jumper,missed,millsaps,shatoya white,,861
295,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,295,--,"REBOUND DEF by WEST,CAILYNN",,,,,,,"REBOUND DEF by WEST,CAILYNN",2,defensive rebound,,Centre,cailynn west,,
296,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,296,14:10,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",41 (+2),,39,,CENTRE_W 41-39 (+2),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",2,layup,good,Centre,maggie hartlage,2,850
297,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,297,14:02,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,842
298,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,298,13:50,,41,,41,"GOOD LAYUP by WHITE,SHATOYA(in the paint)",MSPS 41-41 (0),,"GOOD LAYUP by WHITE,SHATOYA(in the paint)",2,layup,good,millsaps,shatoya white,2,830
299,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,299,--,,,,,"ASSIST  by ALLEN,ANISSA",,,"ASSIST  by ALLEN,ANISSA",2,assist,,millsaps,anissa allen,,
300,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,300,13:29,"MISS JUMPER by WEST,CAILYNN",,,,,,,"MISS JUMPER by WEST,CAILYNN",2,jumper,missed,Centre,cailynn west,,809
301,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,301,--,,,,,"REBOUND DEF by SIGAFOOSE,ELIZABETH",,,"REBOUND DEF by SIGAFOOSE,ELIZABETH",2,defensive rebound,,millsaps,elizabeth sigafoose,,
302,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,302,13:06,,,,,"TURNOVER  by OKEKE,JANICE",,,"TURNOVER  by OKEKE,JANICE",2,turnover,,millsaps,janice okeke,,786
303,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,303,13:06,"SUB IN by MIRE,JENNA",,,,,,,"SUB IN by MIRE,JENNA",2,subbing in,,Centre,jenna mire,,786
304,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,304,13:06,"SUB IN by HUTER,LAUREN",,,,,,,"SUB IN by HUTER,LAUREN",2,subbing in,,Centre,lauren huter,,786
305,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,305,13:06,"SUB IN by BENHAM,CHELSEA",,,,,,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,786
306,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,306,13:06,"SUB IN by BURKE,ALYSON",,,,,,,"SUB IN by BURKE,ALYSON",2,subbing in,,Centre,alyson burke,,786
307,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,307,13:06,"SUB IN by WINSTEAD,BRIDGET",,,,,,,"SUB IN by WINSTEAD,BRIDGET",2,subbing in,,Centre,bridget winstead,,786
308,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,308,13:06,"SUB OUT by BAECHLE,PAIGE",,,,,,,"SUB OUT by BAECHLE,PAIGE",2,subbing out,,Centre,paige baechle,,786
309,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,309,13:06,"SUB OUT by MOORE,HILLARY",,,,,,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,786
310,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,310,13:06,"SUB OUT by WEST,CAILYNN",,,,,,,"SUB OUT by WEST,CAILYNN",2,subbing out,,Centre,cailynn west,,786
311,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,311,13:06,"SUB OUT by PREWITT,MAGGIE",,,,,,,"SUB OUT by PREWITT,MAGGIE",2,subbing out,,Centre,maggie prewitt,,786
312,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,312,13:06,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,786
313,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,313,13:06,,,,,"SUB IN by MBENZA,NATASHA",,,"SUB IN by MBENZA,NATASHA",2,subbing in,,millsaps,natasha mbenza,,786
314,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,314,13:06,,,,,"SUB IN by JOHNSON,VELVET",,,"SUB IN by JOHNSON,VELVET",2,subbing in,,millsaps,velvet johnson,,786
315,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,315,13:06,,,,,"SUB IN by MORTON,SHANTE",,,"SUB IN by MORTON,SHANTE",2,subbing in,,millsaps,shante morton,,786
316,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,316,13:06,,,,,"SUB IN by LOVE,LOVIE",,,"SUB IN by LOVE,LOVIE",2,subbing in,,millsaps,lovie love,,786
317,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,317,13:06,,,,,"SUB OUT by OKEKE,JANICE",,,"SUB OUT by OKEKE,JANICE",2,subbing out,,millsaps,janice okeke,,786
318,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,318,13:06,,,,,"SUB OUT by SIGAFOOSE,ELIZABETH",,,"SUB OUT by SIGAFOOSE,ELIZABETH",2,subbing out,,millsaps,elizabeth sigafoose,,786
319,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,319,13:06,,,,,"SUB OUT by EARL,BRITTNEI",,,"SUB OUT by EARL,BRITTNEI",2,subbing out,,millsaps,brittnei earl,,786
320,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,320,13:06,,,,,"SUB OUT by ALLEN,ANISSA",,,"SUB OUT by ALLEN,ANISSA",2,subbing out,,millsaps,anissa allen,,786
321,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,321,12:39,"GOOD JUMPER by BENHAM,CHELSEA",43 (+2),,41,,CENTRE_W 43-41 (+2),,"GOOD JUMPER by BENHAM,CHELSEA",2,jumper,good,Centre,chelsea benham,2,759
322,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,322,12:21,,,,,"MISS JUMPER by JOHNSON,VELVET",,,"MISS JUMPER by JOHNSON,VELVET",2,jumper,missed,millsaps,velvet johnson,,741
323,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,323,--,,,,,"REBOUND OFF by MORTON,SHANTE",,,"REBOUND OFF by MORTON,SHANTE",2,offensive rebound,,millsaps,shante morton,,
324,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,324,12:12,,,,,"SUB IN by EARL,BRITTNEI",,,"SUB IN by EARL,BRITTNEI",2,subbing in,,millsaps,brittnei earl,,732
325,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,325,12:12,,,,,"SUB OUT by MBENZA,NATASHA",,,"SUB OUT by MBENZA,NATASHA",2,subbing out,,millsaps,natasha mbenza,,732
326,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,326,12:10,,,,,"MISS JUMPER by JOHNSON,VELVET",,,"MISS JUMPER by JOHNSON,VELVET",2,jumper,missed,millsaps,velvet johnson,,730
327,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,327,--,,,,,"REBOUND OFF by ALLEN,ANISSA",,,"REBOUND OFF by ALLEN,ANISSA",2,offensive rebound,,millsaps,anissa allen,,
328,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,328,11:59,"TURNOVER  by WINSTEAD,BRIDGET",,,,,,,"TURNOVER  by WINSTEAD,BRIDGET",2,turnover,,Centre,bridget winstead,,719
329,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,329,11:57,,,,,"STEAL  by JOHNSON,VELVET",,,"STEAL  by JOHNSON,VELVET",2,steal,,millsaps,,,717
330,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,330,11:50,,43,,43,"GOOD JUMPER by LOVE,LOVIE",MSPS 43-43 (0),,"GOOD JUMPER by LOVE,LOVIE",2,jumper,good,millsaps,lovie love,2,710
331,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,331,11:28,"TURNOVER  by BENHAM,CHELSEA",,,,,,,"TURNOVER  by BENHAM,CHELSEA",2,turnover,,Centre,chelsea benham,,688
332,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,332,11:24,,,,,"STEAL  by MORTON,SHANTE",,,"STEAL  by MORTON,SHANTE",2,steal,,millsaps,,,684
333,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,333,11:23,"SUB IN by PREWITT,MAGGIE",,,,,,,"SUB IN by PREWITT,MAGGIE",2,subbing in,,Centre,maggie prewitt,,683
334,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,334,11:23,"SUB OUT by MIRE,JENNA",,,,,,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,683
335,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,335,11:07,,,,,"TURNOVER  by MORTON,SHANTE",,,"TURNOVER  by MORTON,SHANTE",2,turnover,,millsaps,shante morton,,667
336,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,336,10:44,"GOOD LAYUP by HUTER,LAUREN(in the paint)",45 (+2),,43,,CENTRE_W 45-43 (+2),,"GOOD LAYUP by HUTER,LAUREN(in the paint)",2,layup,good,Centre,lauren huter,2,644
337,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,337,10:17,,,,,"TURNOVER  by LOVE,LOVIE",,,"TURNOVER  by LOVE,LOVIE",2,turnover,,millsaps,lovie love,,617
338,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,338,10:14,"STEAL  by WINSTEAD,BRIDGET",,,,,,,"STEAL  by WINSTEAD,BRIDGET",2,steal,,Centre,,,614
339,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,339,10:13,"TURNOVER  by PREWITT,MAGGIE",,,,,,,"TURNOVER  by PREWITT,MAGGIE",2,turnover,,Centre,maggie prewitt,,613
340,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,340,10:13,,,,,"SUB IN by PEREZ,SAMANTHA",,,"SUB IN by PEREZ,SAMANTHA",2,subbing in,,millsaps,samantha perez,,613
341,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,341,10:13,,,,,"SUB IN by OKEKE,JANICE",,,"SUB IN by OKEKE,JANICE",2,subbing in,,millsaps,janice okeke,,613
342,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,342,10:13,,,,,"SUB OUT by EARL,BRITTNEI",,,"SUB OUT by EARL,BRITTNEI",2,subbing out,,millsaps,brittnei earl,,613
343,5,millsaps,Centre College,Millsaps,66-61,66,61,"28, 38, 66","28, 33, 61",28,38,66,28,33,61,4-1 (1-0 SCAC),3-2 (0-1 SCAC),12/02/11,Win,164,No Location Recorded,6:00 p.m.,A,343,10:13,,,,,"SUB OUT by WHITE,SHATOYA",,,"SUB OUT by WHITE,SHATOYA",2,subbing out,,millsaps,shatoya white,,613
