,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,PCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
276,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,276,05:14,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,314
277,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,277,05:14,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,314
278,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,278,05:14,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",3,subbing out,,Centre,alexis guy,,314
279,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,279,05:14,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,314
280,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,280,05:14,,,,,"SUB IN by BALL,SYMONE",,,"SUB IN by BALL,SYMONE",3,subbing in,,piedmont,symone ball,,314
281,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,281,05:14,,,,,"SUB IN by CLIFFORD,ERIN",,,"SUB IN by CLIFFORD,ERIN",3,subbing in,,piedmont,erin clifford,,314
282,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,282,05:14,,,,,"SUB OUT by RUSHTON,MARY KATE",,,"SUB OUT by RUSHTON,MARY KATE",3,subbing out,,piedmont,mary kate rushton,,314
283,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,283,05:14,,,,,"SUB OUT by SWOSZOWSKI,TAYLOR",,,"SUB OUT by SWOSZOWSKI,TAYLOR",3,subbing out,,piedmont,taylor swoszowski,,314
284,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,284,05:07,"TURNOVER  by JUDY,MICHELE",,,,,,,"TURNOVER  by JUDY,MICHELE",3,turnover,,Centre,michele judy,,307
285,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,285,05:00,,,,,"MISS LAYUP by JONES,LE'SHAUNDA",,,"MISS LAYUP by JONES,LE'SHAUNDA",3,layup,missed,piedmont,le'shaunda jones,,300
286,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,286,--,,,,,"REBOUND OFF by SULLENS,DAKOTA",,,"REBOUND OFF by SULLENS,DAKOTA",3,offensive rebound,,piedmont,dakota sullens,,
287,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,287,04:46,,29,,34 (+5),"GOOD 3PTR by BARRETT,BRIANNA",PCW 29-34 (-5),,"GOOD 3PTR by BARRETT,BRIANNA",3,three pointer,good,piedmont,brianna barrett,3,286
288,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,288,--,,,,,"ASSIST  by CLIFFORD,ERIN",,,"ASSIST  by CLIFFORD,ERIN",3,assist,,piedmont,erin clifford,,
289,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,289,04:35,"TURNOVER  by SCHAD,OLIVIA",,,,,,,"TURNOVER  by SCHAD,OLIVIA",3,turnover,,Centre,olivia schad,,275
290,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,290,04:33,,,,,"STEAL  by BALL,SYMONE",,,"STEAL  by BALL,SYMONE",3,steal,,piedmont,,,273
291,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,291,04:31,"FOUL  by MCKNIGHT,KAITLYN",,,,,,,"FOUL  by MCKNIGHT,KAITLYN",3,foul,,Centre,kaitlyn mcknight,,271
292,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,292,04:31,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,271
293,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,293,04:31,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,271
294,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,294,04:31,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",3,subbing out,,Centre,michele judy,,271
295,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,295,04:31,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",3,subbing out,,Centre,kaitlyn mcknight,,271
296,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,296,04:18,,,,,"MISS 3PTR by CLIFFORD,ERIN",,,"MISS 3PTR by CLIFFORD,ERIN",3,three pointer,missed,piedmont,erin clifford,,258
297,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,297,--,"REBOUND DEF by RHULE,BONNIE",,,,,,,"REBOUND DEF by RHULE,BONNIE",3,defensive rebound,,Centre,bonnie rhule,,
298,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,298,03:58,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",31,,34 (+3),,CENTRE-W 31-34 (-3),,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",3,jumper,good,Centre,abigail stewart,2,238
299,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,299,--,"ASSIST  by SCHAD,OLIVIA",,,,,,,"ASSIST  by SCHAD,OLIVIA",3,assist,,Centre,olivia schad,,
300,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,300,03:45,,31,,37 (+6),"GOOD 3PTR by CLIFFORD,ERIN",PCW 31-37 (-6),,"GOOD 3PTR by CLIFFORD,ERIN",3,three pointer,good,piedmont,erin clifford,3,225
301,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,301,--,,,,,"ASSIST  by BALL,SYMONE",,,"ASSIST  by BALL,SYMONE",3,assist,,piedmont,symone ball,,
302,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,302,03:41,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,3,timeout,,Centre,,,221
303,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,303,03:41,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",3,subbing in,,Centre,alexis guy,,221
304,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,304,03:41,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,221
305,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,305,03:41,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,221
306,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,306,03:41,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,221
307,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,307,03:41,,,,,"SUB IN by SALES,CARLY",,,"SUB IN by SALES,CARLY",3,subbing in,,piedmont,carly sales,,221
308,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,308,03:41,,,,,"SUB IN by BAILEY,JATASIA",,,"SUB IN by BAILEY,JATASIA",3,subbing in,,piedmont,jatasia bailey,,221
309,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,309,03:41,,,,,"SUB OUT by SULLENS,DAKOTA",,,"SUB OUT by SULLENS,DAKOTA",3,subbing out,,piedmont,dakota sullens,,221
310,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,310,03:41,,,,,"SUB OUT by JONES,LE'SHAUNDA",,,"SUB OUT by JONES,LE'SHAUNDA",3,subbing out,,piedmont,le'shaunda jones,,221
311,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,311,03:35,"TURNOVER  by RHULE,BONNIE",,,,,,,"TURNOVER  by RHULE,BONNIE",3,turnover,,Centre,bonnie rhule,,215
312,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,312,03:24,,,,,"MISS JUMPER by SALES,CARLY",,,"MISS JUMPER by SALES,CARLY",3,jumper,missed,piedmont,carly sales,,204
313,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,313,--,,,,,"REBOUND OFF by BARRETT,BRIANNA",,,"REBOUND OFF by BARRETT,BRIANNA",3,offensive rebound,,piedmont,brianna barrett,,
314,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,314,03:20,,31,,39 (+8),"GOOD LAYUP by BARRETT,BRIANNA(in the paint)",PCW 31-39 (-8),,"GOOD LAYUP by BARRETT,BRIANNA(in the paint)",3,layup,good,piedmont,brianna barrett,2,200
315,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,315,03:00,,,,,"FOUL  by CLIFFORD,ERIN",,,"FOUL  by CLIFFORD,ERIN",3,foul,,piedmont,erin clifford,,180
316,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,316,03:00,"GOOD FT by ANDREASSEN,CAROLINE",32,,39 (+7),,CENTRE-W 32-39 (-7),,"GOOD FT by ANDREASSEN,CAROLINE",3,free throw,good,Centre,caroline andreassen,1,180
317,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,317,03:00,"MISS FT by ANDREASSEN,CAROLINE",,,,,,,"MISS FT by ANDREASSEN,CAROLINE",3,free throw,missed,Centre,caroline andreassen,,180
318,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,318,--,,,,,"REBOUND DEF by SALES,CARLY",,,"REBOUND DEF by SALES,CARLY",3,defensive rebound,,piedmont,carly sales,,
319,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,319,03:00,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,180
320,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,320,03:00,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",3,subbing out,,Centre,bonnie rhule,,180
321,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,321,02:51,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,3,timeout,,Centre,,,171
322,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,322,02:36,,,,,"MISS JUMPER by BALL,SYMONE",,,"MISS JUMPER by BALL,SYMONE",3,jumper,missed,piedmont,symone ball,,156
323,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,323,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",3,defensive rebound,,Centre,alexis guy,,
324,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,324,02:19,"MISS JUMPER by GUY,ALEXIS",,,,,,,"MISS JUMPER by GUY,ALEXIS",3,jumper,missed,Centre,alexis guy,,139
325,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,325,--,"REBOUND OFF by GUY,ALEXIS",,,,,,,"REBOUND OFF by GUY,ALEXIS",3,offensive rebound,,Centre,alexis guy,,
326,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,326,02:13,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",3,turnover,,Centre,abigail stewart,,133
327,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,327,01:55,,,,,"MISS JUMPER by BALL,SYMONE",,,"MISS JUMPER by BALL,SYMONE",3,jumper,missed,piedmont,symone ball,,115
328,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,328,--,"REBOUND DEF by KELLAM,PAIGE",,,,,,,"REBOUND DEF by KELLAM,PAIGE",3,defensive rebound,,Centre,paige kellam,,
329,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,329,01:45,"TURNOVER  by SCHAD,OLIVIA",,,,,,,"TURNOVER  by SCHAD,OLIVIA",3,turnover,,Centre,olivia schad,,105
330,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,330,01:42,,,,,"STEAL  by BALL,SYMONE",,,"STEAL  by BALL,SYMONE",3,steal,,piedmont,,,102
331,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,331,01:38,,,,,"MISS 3PTR by CLIFFORD,ERIN",,,"MISS 3PTR by CLIFFORD,ERIN",3,three pointer,missed,piedmont,erin clifford,,98
332,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,332,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",3,defensive rebound,,Centre,abigail stewart,,
333,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,333,01:16,"MISS 3PTR by SCHAD,OLIVIA",,,,,,,"MISS 3PTR by SCHAD,OLIVIA",3,three pointer,missed,Centre,olivia schad,,76
334,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,334,--,,,,,"REBOUND DEF by BALL,SYMONE",,,"REBOUND DEF by BALL,SYMONE",3,defensive rebound,,piedmont,symone ball,,
335,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,335,01:01,,,,,"MISS 3PTR by BAILEY,JATASIA",,,"MISS 3PTR by BAILEY,JATASIA",3,three pointer,missed,piedmont,jatasia bailey,,61
336,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,336,--,"REBOUND DEF by SCHAD,OLIVIA",,,,,,,"REBOUND DEF by SCHAD,OLIVIA",3,defensive rebound,,Centre,olivia schad,,
337,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,337,00:49,,,,,"FOUL  by SALES,CARLY",,,"FOUL  by SALES,CARLY",3,foul,,piedmont,carly sales,,49
338,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,338,00:49,"GOOD FT by ANDREASSEN,CAROLINE",33,,39 (+6),,CENTRE-W 33-39 (-6),,"GOOD FT by ANDREASSEN,CAROLINE",3,free throw,good,Centre,caroline andreassen,1,49
339,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,339,00:49,"GOOD FT by ANDREASSEN,CAROLINE",34,,39 (+5),,CENTRE-W 34-39 (-5),,"GOOD FT by ANDREASSEN,CAROLINE",3,free throw,good,Centre,caroline andreassen,1,49
340,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,340,00:49,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",3,subbing in,,Centre,kaitlyn mcknight,,49
341,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,341,00:49,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",3,subbing in,,Centre,michele judy,,49
342,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,342,00:49,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",3,subbing in,,Centre,lakken miller,,49
343,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,343,00:49,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",3,subbing in,,Centre,bonnie rhule,,49
344,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,344,00:49,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",3,subbing out,,Centre,caroline andreassen,,49
345,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,345,00:49,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,49
346,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,346,00:49,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,49
347,10,piedmont,Centre,Piedmont,52-60,52,60,"16, 9, 11, 16, 52","12, 13, 14, 21, 60",16,9,11,16,52,12,13,14,21,60,1-9,6-4,12/29/15,Lose,492,No Location Recorded,7:00 PM,A,347,00:49,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,49
