,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,TMC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
201,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,201,05:04,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,304
202,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,202,05:04,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,304
203,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,203,04:53,,,,,"TURNOVER  by KIERNAN,NIKKI",,,"TURNOVER  by KIERNAN,NIKKI",2,turnover,,thomas more,nikki kiernan,,293
204,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,204,04:51,"STEAL  by KELLAM,PAIGE",,,,,,,"STEAL  by KELLAM,PAIGE",2,steal,,Centre,,,291
205,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,205,04:31,"GOOD JUMPER by ANDREASSEN,CAROLINE",16,,28 (+12),,CENTRE-W 16-28 (-12),,"GOOD JUMPER by ANDREASSEN,CAROLINE",2,jumper,good,Centre,caroline andreassen,2,271
206,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,206,04:21,,,,,"MISS 3PTR by TEMPLE,MADISON",,,"MISS 3PTR by TEMPLE,MADISON",2,three pointer,missed,thomas more,madison temple,,261
207,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,207,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
208,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,208,04:18,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,258
209,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,209,04:18,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",2,subbing in,,Centre,olivia schad,,258
210,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,210,04:18,"SUB IN by MOORE,LAUREN",,,,,,,"SUB IN by MOORE,LAUREN",2,subbing in,,Centre,lauren moore,,258
211,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,211,04:18,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",2,subbing in,,Centre,abigail stewart,,258
212,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,212,04:18,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",2,subbing out,,Centre,michele judy,,258
213,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,213,04:18,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,258
214,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,214,04:18,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,258
215,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,215,04:18,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",2,subbing out,,Centre,day vance,,258
216,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,216,03:51,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",2,jumper,missed,Centre,abigail stewart,,231
217,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,217,--,,,,,"REBOUND DEF by TEMPLE,MADISON",,,"REBOUND DEF by TEMPLE,MADISON",2,defensive rebound,,thomas more,madison temple,,
218,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,218,03:40,,,,,"MISS 3PTR by OWINGS,ABBY",,,"MISS 3PTR by OWINGS,ABBY",2,three pointer,missed,thomas more,abby owings,,220
219,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,219,--,,,,,"REBOUND OFF by MOSS,SYDNEY",,,"REBOUND OFF by MOSS,SYDNEY",2,offensive rebound,,thomas more,sydney moss,,
220,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,220,03:36,,16,,30 (+14),"GOOD LAYUP by MOSS,SYDNEY(in the paint)",TMC 16-30 (-14),,"GOOD LAYUP by MOSS,SYDNEY(in the paint)",2,layup,good,thomas more,sydney moss,2,216
221,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,221,03:16,,,,,"FOUL  by SANTAMARIA,ALEXA",,,"FOUL  by SANTAMARIA,ALEXA",2,foul,,thomas more,alexa santamaria,,196
222,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,222,03:10,"TURNOVER  by ANDREASSEN,CAROLINE",,,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,190
223,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,223,03:08,,,,,"STEAL  by KIERNAN,NIKKI",,,"STEAL  by KIERNAN,NIKKI",2,steal,,thomas more,,,188
224,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,224,03:06,,16,,32 (+16),"GOOD LAYUP by KIERNAN,NIKKI(fastbreak)(in the paint)",TMC 16-32 (-16),,"GOOD LAYUP by KIERNAN,NIKKI(fastbreak)(in the paint)",2,layup,good,thomas more,nikki(fastbreak) kiernan,2,186
225,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,225,02:41,"GOOD LAYUP by ANDREASSEN,CAROLINE(in the paint)",18,,32 (+14),,CENTRE-W 18-32 (-14),,"GOOD LAYUP by ANDREASSEN,CAROLINE(in the paint)",2,layup,good,Centre,caroline andreassen,2,161
226,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,226,02:30,,18,,34 (+16),"GOOD LAYUP by KIERNAN,NIKKI(in the paint)",TMC 18-34 (-16),,"GOOD LAYUP by KIERNAN,NIKKI(in the paint)",2,layup,good,thomas more,nikki kiernan,2,150
227,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,227,--,,,,,"ASSIST  by OWINGS,ABBY",,,"ASSIST  by OWINGS,ABBY",2,assist,,thomas more,abby owings,,
228,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,228,02:02,"TURNOVER  by SCHAD,OLIVIA",,,,,,,"TURNOVER  by SCHAD,OLIVIA",2,turnover,,Centre,olivia schad,,122
229,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,229,01:59,,,,,"STEAL  by KIERNAN,NIKKI",,,"STEAL  by KIERNAN,NIKKI",2,steal,,thomas more,,,119
230,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,230,01:56,,,,,"MISS LAYUP by MOSS,SYDNEY",,,"MISS LAYUP by MOSS,SYDNEY",2,layup,missed,thomas more,sydney moss,,116
231,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,231,--,,,,,"REBOUND OFF by TEMPLE,MADISON",,,"REBOUND OFF by TEMPLE,MADISON",2,offensive rebound,,thomas more,madison temple,,
232,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,232,01:56,"FOUL  by SCHAD,OLIVIA",,,,,,,"FOUL  by SCHAD,OLIVIA",2,foul,,Centre,olivia schad,,116
233,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,233,01:56,,18,,35 (+17),"GOOD FT by TEMPLE,MADISON",TMC 18-35 (-17),,"GOOD FT by TEMPLE,MADISON",2,free throw,good,thomas more,madison temple,1,116
234,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,234,01:56,,,,,"MISS FT by TEMPLE,MADISON",,,"MISS FT by TEMPLE,MADISON",2,free throw,missed,thomas more,madison temple,,116
235,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,235,--,"REBOUND DEF by VANCE,DAY",,,,,,,"REBOUND DEF by VANCE,DAY",2,defensive rebound,,Centre,day vance,,
236,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,236,01:56,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,116
237,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,237,01:56,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",2,subbing in,,Centre,day vance,,116
238,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,238,01:56,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,116
239,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,239,01:56,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,116
240,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,240,01:56,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,116
241,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,241,01:56,"SUB OUT by MOORE,LAUREN",,,,,,,"SUB OUT by MOORE,LAUREN",2,subbing out,,Centre,lauren moore,,116
242,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,242,01:45,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",2,turnover,,Centre,paige kellam,,105
243,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,243,01:42,,,,,"STEAL  by TEMPLE,MADISON",,,"STEAL  by TEMPLE,MADISON",2,steal,,thomas more,,,102
244,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,244,01:40,,,,,"MISS LAYUP by TEMPLE,MADISON",,,"MISS LAYUP by TEMPLE,MADISON",2,layup,missed,thomas more,madison temple,,100
245,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,245,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
246,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,246,01:33,"MISS 3PTR by RHULE,BONNIE",,,,,,,"MISS 3PTR by RHULE,BONNIE",2,three pointer,missed,Centre,bonnie rhule,,93
247,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,247,--,,,,,"REBOUND DEF by KIERNAN,NIKKI",,,"REBOUND DEF by KIERNAN,NIKKI",2,defensive rebound,,thomas more,nikki kiernan,,
248,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,248,01:22,,18,,37 (+19),"GOOD JUMPER by SANTAMARIA,ALEXA(in the paint)",TMC 18-37 (-19),,"GOOD JUMPER by SANTAMARIA,ALEXA(in the paint)",2,jumper,good,thomas more,alexa santamaria,2,82
249,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,249,01:18,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,78
250,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,250,01:18,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,78
251,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,251,01:18,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,78
252,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,252,01:18,,,,,"SUB IN by HUBER,OLIVIA",,,"SUB IN by HUBER,OLIVIA",2,subbing in,,thomas more,olivia huber,,78
253,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,253,01:18,,,,,"SUB OUT by OWINGS,ABBY",,,"SUB OUT by OWINGS,ABBY",2,subbing out,,thomas more,abby owings,,78
254,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,254,00:47,"MISS JUMPER by KELLAM,PAIGE",,,,,,,"MISS JUMPER by KELLAM,PAIGE",2,jumper,missed,Centre,paige kellam,,47
255,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,255,00:47,,,,,"BLOCK  by KIERNAN,NIKKI",,,"BLOCK  by KIERNAN,NIKKI",2,block,,thomas more,nikki kiernan,,47
256,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,256,--,,,,,"REBOUND DEF by MOSS,SYDNEY",,,"REBOUND DEF by MOSS,SYDNEY",2,defensive rebound,,thomas more,sydney moss,,
257,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,257,00:39,,18,,40 (+22),"GOOD 3PTR by MOSS,SYDNEY",TMC 18-40 (-22),,"GOOD 3PTR by MOSS,SYDNEY",2,three pointer,good,thomas more,sydney moss,3,39
258,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,258,--,,,,,"ASSIST  by TEMPLE,MADISON",,,"ASSIST  by TEMPLE,MADISON",2,assist,,thomas more,madison temple,,
259,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,259,Start Period 3,,,,,,,,,3,,,,,,
260,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,260,10:00,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,600
261,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,261,10:00,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,600
262,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,262,09:46,"MISS 3PTR by RHULE,BONNIE",,,,,,,"MISS 3PTR by RHULE,BONNIE",3,three pointer,missed,Centre,bonnie rhule,,586
263,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,263,--,,,,,"REBOUND DEF by MOSS,SYDNEY",,,"REBOUND DEF by MOSS,SYDNEY",3,defensive rebound,,thomas more,sydney moss,,
264,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,264,09:37,,,,,"MISS LAYUP by TEMPLE,MADISON",,,"MISS LAYUP by TEMPLE,MADISON",3,layup,missed,thomas more,madison temple,,577
265,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,265,09:37,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",3,block,,Centre,abigail stewart,,577
266,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,266,--,"REBOUND DEF by RHULE,BONNIE",,,,,,,"REBOUND DEF by RHULE,BONNIE",3,defensive rebound,,Centre,bonnie rhule,,
267,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,267,09:14,"GOOD JUMPER by STEWART,ABIGAIL",20,,40 (+20),,CENTRE-W 20-40 (-20),,"GOOD JUMPER by STEWART,ABIGAIL",3,jumper,good,Centre,abigail stewart,2,554
268,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,268,--,"ASSIST  by GUY,ALEXIS",,,,,,,"ASSIST  by GUY,ALEXIS",3,assist,,Centre,alexis guy,,
269,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,269,09:00,,,,,"MISS 3PTR by OWINGS,ABBY",,,"MISS 3PTR by OWINGS,ABBY",3,three pointer,missed,thomas more,abby owings,,540
270,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,270,--,"REBOUND DEF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",3,defensive rebound,,Centre,kaitlyn mcknight,,
271,8,thomas-more,Centre,Thomas More,37-75,37,75,"5, 13, 8, 11, 37","21, 19, 17, 18, 75",5,13,8,11,37,21,19,17,18,75,1-7,7-0,12/16/15,Lose,427,No Location Recorded,7 p.m.,A,271,08:51,,,,,"FOUL  by OWINGS,ABBY",,,"FOUL  by OWINGS,ABBY",3,foul,,thomas more,abby owings,,531
