,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTREW,Away Team Score,Play Team Indicator,Home Team Score,MILLWBB,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
278,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,278,04:04,,,,,"SUB OUT by JONES,BRAZIA",,,"SUB OUT by JONES,BRAZIA",3,subbing out,,millsaps,brazia jones,,244
279,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,279,04:01,"GOOD JUMPER by GUY,ALEXIS",27,,27,,CENTREW 27-27 (0),,"GOOD JUMPER by GUY,ALEXIS",3,jumper,good,Centre,alexis guy,2,241
280,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,280,03:27,,,,,"TURNOVER  by BROOKS,MIAH",,,"TURNOVER  by BROOKS,MIAH",3,turnover,,millsaps,miah brooks,,207
281,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,281,03:25,"STEAL  by KELLAM,PAIGE",,,,,,,"STEAL  by KELLAM,PAIGE",3,steal,,Centre,,,205
282,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,282,03:19,,,,,"FOUL  by BROOKS,MIAH",,,"FOUL  by BROOKS,MIAH",3,foul,,millsaps,miah brooks,,199
283,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,283,03:19,"GOOD FT by JUDY,MICHELE",28 (+1),,27,,CENTREW 28-27 (+1),,"GOOD FT by JUDY,MICHELE",3,free throw,good,Centre,michele judy,1,199
284,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,284,03:19,"GOOD FT by JUDY,MICHELE",29 (+2),,27,,CENTREW 29-27 (+2),,"GOOD FT by JUDY,MICHELE",3,free throw,good,Centre,michele judy,1,199
285,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,285,03:19,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",3,subbing in,,Centre,madison rice,,199
286,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,286,03:19,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",3,subbing out,,Centre,alexis guy,,199
287,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,287,03:19,,,,,"SUB IN by JONES,BRAZIA",,,"SUB IN by JONES,BRAZIA",3,subbing in,,millsaps,brazia jones,,199
288,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,288,03:19,,,,,"SUB OUT by THOMAS,BRAXTON",,,"SUB OUT by THOMAS,BRAXTON",3,subbing out,,millsaps,braxton thomas,,199
289,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,289,03:01,"FOUL  by JUDY,MICHELE",,,,,,,"FOUL  by JUDY,MICHELE",3,foul,,Centre,michele judy,,181
290,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,290,03:01,,29 (+1),,28,"GOOD FT by BROOKS,MIAH",MILLWBB 29-28 (+1),,"GOOD FT by BROOKS,MIAH",3,free throw,good,millsaps,miah brooks,1,181
291,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,291,03:01,,29,,29,"GOOD FT by BROOKS,MIAH",MILLWBB 29-29 (0),,"GOOD FT by BROOKS,MIAH",3,free throw,good,millsaps,miah brooks,1,181
292,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,292,03:01,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",3,subbing in,,Centre,bonnie rhule,,181
293,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,293,03:01,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",3,subbing in,,Centre,olivia schad,,181
294,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,294,03:01,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",3,subbing out,,Centre,caroline andreassen,,181
295,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,295,03:01,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",3,subbing out,,Centre,paige kellam,,181
296,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,296,03:01,,,,,"SUB IN by KLUNK,KIM",,,"SUB IN by KLUNK,KIM",3,subbing in,,millsaps,kim klunk,,181
297,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,297,03:01,,,,,"SUB OUT by JONES,BRAZIA",,,"SUB OUT by JONES,BRAZIA",3,subbing out,,millsaps,brazia jones,,181
298,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,298,02:38,"TURNOVER  by RICE,MADISON",,,,,,,"TURNOVER  by RICE,MADISON",3,turnover,,Centre,madison rice,,158
299,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,299,02:16,,,,,"MISS LAYUP by BROOKS,MIAH",,,"MISS LAYUP by BROOKS,MIAH",3,layup,missed,millsaps,miah brooks,,136
300,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,300,--,,,,,"REBOUND OFF by MATTHEWS,KASI",,,"REBOUND OFF by MATTHEWS,KASI",3,offensive rebound,,millsaps,kasi matthews,,
301,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,301,02:13,,,,,"MISS LAYUP by MATTHEWS,KASI",,,"MISS LAYUP by MATTHEWS,KASI",3,layup,missed,millsaps,kasi matthews,,133
302,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,302,--,"REBOUND DEF by JUDY,MICHELE",,,,,,,"REBOUND DEF by JUDY,MICHELE",3,defensive rebound,,Centre,michele judy,,
303,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,303,01:52,"MISS JUMPER by JUDY,MICHELE",,,,,,,"MISS JUMPER by JUDY,MICHELE",3,jumper,missed,Centre,michele judy,,112
304,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,304,--,,,,,"REBOUND DEF by HOLMES,BEVERLY",,,"REBOUND DEF by HOLMES,BEVERLY",3,defensive rebound,,millsaps,beverly holmes,,
305,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,305,01:34,"FOUL  by RICE,MADISON",,,,,,,"FOUL  by RICE,MADISON",3,foul,,Centre,madison rice,,94
306,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,306,01:34,,29,,30 (+1),"GOOD FT by KLUNK,KIM",MILLWBB 29-30 (-1),,"GOOD FT by KLUNK,KIM",3,free throw,good,millsaps,kim klunk,1,94
307,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,307,01:34,,,,,"MISS FT by KLUNK,KIM",,,"MISS FT by KLUNK,KIM",3,free throw,missed,millsaps,kim klunk,,94
308,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,308,--,"REBOUND DEF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",3,defensive rebound,,Centre,kaitlyn mcknight,,
309,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,309,01:34,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",3,subbing in,,Centre,abigail stewart,,94
310,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,310,01:34,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",3,subbing in,,Centre,alexis guy,,94
311,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,311,01:34,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",3,subbing in,,Centre,kaitlyn mcknight,,94
312,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,312,01:34,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",3,subbing out,,Centre,michele judy,,94
313,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,313,01:34,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",3,subbing out,,Centre,day vance,,94
314,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,314,01:34,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",3,subbing out,,Centre,madison rice,,94
315,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,315,01:34,,,,,"SUB IN by CONNOR,KATIE",,,"SUB IN by CONNOR,KATIE",3,subbing in,,millsaps,katie connor,,94
316,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,316,01:34,,,,,"SUB OUT by MATTHEWS,KASI",,,"SUB OUT by MATTHEWS,KASI",3,subbing out,,millsaps,kasi matthews,,94
317,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,317,01:25,"FOUL  by MCKNIGHT,KAITLYN",,,,,,,"FOUL  by MCKNIGHT,KAITLYN",3,foul,,Centre,kaitlyn mcknight,,85
318,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,318,01:02,,,,,"TURNOVER  by FREEMAN,KALA-JEWEL",,,"TURNOVER  by FREEMAN,KALA-JEWEL",3,turnover,,millsaps,kala-jewel freeman,,62
319,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,319,01:02,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,62
320,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,320,01:02,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,62
321,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,321,01:02,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",3,subbing out,,Centre,bonnie rhule,,62
322,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,322,01:02,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,62
323,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,323,01:02,,,,,"SUB IN by THOMAS,BRAXTON",,,"SUB IN by THOMAS,BRAXTON",3,subbing in,,millsaps,braxton thomas,,62
324,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,324,01:02,,,,,"SUB OUT by FREEMAN,KALA-JEWEL",,,"SUB OUT by FREEMAN,KALA-JEWEL",3,subbing out,,millsaps,kala-jewel freeman,,62
325,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,325,00:46,,,,,"FOUL  by BROOKS,MIAH",,,"FOUL  by BROOKS,MIAH",3,foul,,millsaps,miah brooks,,46
326,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,326,00:46,,,,,"SUB IN by FREEMAN,KALA-JEWEL",,,"SUB IN by FREEMAN,KALA-JEWEL",3,subbing in,,millsaps,kala-jewel freeman,,46
327,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,327,00:46,,,,,"SUB OUT by BROOKS,MIAH",,,"SUB OUT by BROOKS,MIAH",3,subbing out,,millsaps,miah brooks,,46
328,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,328,00:29,"MISS 3PTR by KELLAM,PAIGE",,,,,,,"MISS 3PTR by KELLAM,PAIGE",3,three pointer,missed,Centre,paige kellam,,29
329,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,329,--,,,,,"REBOUND DEF by FREEMAN,KALA-JEWEL",,,"REBOUND DEF by FREEMAN,KALA-JEWEL",3,defensive rebound,,millsaps,kala-jewel freeman,,
330,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,330,00:19,,,,,"TURNOVER  by CONNOR,KATIE",,,"TURNOVER  by CONNOR,KATIE",3,turnover,,millsaps,katie connor,,19
331,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,331,00:18,,,,,"SUB IN by MATTHEWS,KASI",,,"SUB IN by MATTHEWS,KASI",3,subbing in,,millsaps,kasi matthews,,18
332,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,332,00:18,,,,,"SUB OUT by CONNOR,KATIE",,,"SUB OUT by CONNOR,KATIE",3,subbing out,,millsaps,katie connor,,18
333,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,333,00:04,"MISS LAYUP by STEWART,ABIGAIL",,,,,,,"MISS LAYUP by STEWART,ABIGAIL",3,layup,missed,Centre,abigail stewart,,4
334,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,334,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,3,defensive rebound,,Centre,,,
335,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,335,Start Period 4,,,,,,,,,4,,,,,,
336,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,336,10:00,,,,,"SUB IN by HOLMES,BEVERLY",,,"SUB IN by HOLMES,BEVERLY",4,subbing in,,millsaps,beverly holmes,,600
337,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,337,10:00,,,,,"SUB OUT by THOMAS,BRAXTON",,,"SUB OUT by THOMAS,BRAXTON",4,subbing out,,millsaps,braxton thomas,,600
338,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,338,09:45,"FOUL  by KELLAM,PAIGE",,,,,,,"FOUL  by KELLAM,PAIGE",4,foul,,Centre,paige kellam,,585
339,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,339,09:45,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",4,subbing in,,Centre,day vance,,585
340,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,340,09:45,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,585
341,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,341,09:45,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",4,subbing out,,Centre,kaitlyn mcknight,,585
342,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,342,09:45,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,585
343,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,343,09:14,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",4,foul,,Centre,abigail stewart,,554
344,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,344,09:14,,,,,"SUB IN by THOMAS,BRAXTON",,,"SUB IN by THOMAS,BRAXTON",4,subbing in,,millsaps,braxton thomas,,554
345,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,345,09:14,,,,,"SUB OUT by CONNOR,KATIE",,,"SUB OUT by CONNOR,KATIE",4,subbing out,,millsaps,katie connor,,554
346,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,346,09:00,,,,,"TURNOVER  by KLUNK,KIM",,,"TURNOVER  by KLUNK,KIM",4,turnover,,millsaps,kim klunk,,540
347,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,347,09:00,,,,,"SUB IN by FREEMAN,KALA-JEWEL",,,"SUB IN by FREEMAN,KALA-JEWEL",4,subbing in,,millsaps,kala-jewel freeman,,540
348,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,348,09:00,,,,,"SUB IN by JONES,BRAZIA",,,"SUB IN by JONES,BRAZIA",4,subbing in,,millsaps,brazia jones,,540
349,17,millsaps,CENTREW,Millsaps,40-42,40,42,"7, 12, 10, 11, 40","11, 8, 11, 12, 42",7,12,10,11,40,11,8,11,12,42,4-13,10-7,01/24/16,Lose,147,No Location Recorded,12:00 PM,A,349,09:00,,,,,"SUB OUT by BROOKS,MIAH",,,"SUB OUT by BROOKS,MIAH",4,subbing out,,millsaps,miah brooks,,540
