,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CEN,Away Team Score,Play Team Indicator,Home Team Score,RHO,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
451,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,451,09:13,,,,,"SUB OUT by ORTH,HANNAH",,,"SUB OUT by ORTH,HANNAH",4,subbing out,,rhodes,hannah orth,,553
452,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,452,08:56,,37,,45 (+8),"GOOD JUMPER by DANIELS,SYMONE",RHO 37-45 (-8),,"GOOD JUMPER by DANIELS,SYMONE",4,jumper,good,rhodes,symone daniels,2,536
453,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,453,--,,,,,"ASSIST  by KRAMER,BAILEY",,,"ASSIST  by KRAMER,BAILEY",4,assist,,rhodes,bailey kramer,,
454,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,454,08:42,"MISS JUMPER by GUY,ALEXIS",,,,,,,"MISS JUMPER by GUY,ALEXIS",4,jumper,missed,Centre,alexis guy,,522
455,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,455,--,"REBOUND OFF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND OFF by MCKNIGHT,KAITLYN",4,offensive rebound,,Centre,kaitlyn mcknight,,
456,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,456,08:16,"GOOD 3PTR by RHULE,BONNIE",40,,45 (+5),,CEN 40-45 (-5),,"GOOD 3PTR by RHULE,BONNIE",4,three pointer,good,Centre,bonnie rhule,3,496
457,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,457,--,"ASSIST  by STEWART,ABIGAIL",,,,,,,"ASSIST  by STEWART,ABIGAIL",4,assist,,Centre,abigail stewart,,
458,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,458,07:53,,,,,"MISS JUMPER by DANIELS,SYMONE",,,"MISS JUMPER by DANIELS,SYMONE",4,jumper,missed,rhodes,symone daniels,,473
459,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,459,--,"REBOUND DEF by KELLAM,PAIGE",,,,,,,"REBOUND DEF by KELLAM,PAIGE",4,defensive rebound,,Centre,paige kellam,,
460,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,460,07:43,"GOOD 3PTR by RHULE,BONNIE",43,,45 (+2),,CEN 43-45 (-2),,"GOOD 3PTR by RHULE,BONNIE",4,three pointer,good,Centre,bonnie rhule,3,463
461,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,461,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",4,assist,,Centre,paige kellam,,
462,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,462,07:19,,,,,"MISS 3PTR by ECKERT,CATHERINE",,,"MISS 3PTR by ECKERT,CATHERINE",4,three pointer,missed,rhodes,catherine eckert,,439
463,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,463,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,4,defensive rebound,,Centre,,,
464,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,464,07:02,,,,,"FOUL  by DANIELS,SYMONE",,,"FOUL  by DANIELS,SYMONE",4,foul,,rhodes,symone daniels,,422
465,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,465,07:02,"TURNOVER  by RHULE,BONNIE",,,,,,,"TURNOVER  by RHULE,BONNIE",4,turnover,,Centre,bonnie rhule,,422
466,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,466,07:02,,,,,"SUB IN by SUMMERS,DANIELLE",,,"SUB IN by SUMMERS,DANIELLE",4,subbing in,,rhodes,danielle summers,,422
467,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,467,07:02,,,,,"SUB IN by USTICK,JESSIE",,,"SUB IN by USTICK,JESSIE",4,subbing in,,rhodes,jessie ustick,,422
468,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,468,07:02,,,,,"SUB OUT by DEERY,ERIN",,,"SUB OUT by DEERY,ERIN",4,subbing out,,rhodes,erin deery,,422
469,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,469,07:02,,,,,"SUB OUT by DANIELS,SYMONE",,,"SUB OUT by DANIELS,SYMONE",4,subbing out,,rhodes,symone daniels,,422
470,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,470,06:48,,,,,"MISS JUMPER by USTICK,JESSIE",,,"MISS JUMPER by USTICK,JESSIE",4,jumper,missed,rhodes,jessie ustick,,408
471,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,471,--,"REBOUND DEF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",4,defensive rebound,,Centre,kaitlyn mcknight,,
472,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,472,06:40,"MISS JUMPER by KELLAM,PAIGE",,,,,,,"MISS JUMPER by KELLAM,PAIGE",4,jumper,missed,Centre,paige kellam,,400
473,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,473,--,"REBOUND OFF by KELLAM,PAIGE",,,,,,,"REBOUND OFF by KELLAM,PAIGE",4,offensive rebound,,Centre,paige kellam,,
474,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,474,06:37,"MISS LAYUP by KELLAM,PAIGE",,,,,,,"MISS LAYUP by KELLAM,PAIGE",4,layup,missed,Centre,paige kellam,,397
475,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,475,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,4,offensive rebound,,Centre,,,
476,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,476,06:26,"GOOD 3PTR by KELLAM,PAIGE",46 (+1),,45,,CEN 46-45 (+1),,"GOOD 3PTR by KELLAM,PAIGE",4,three pointer,good,Centre,paige kellam,3,386
477,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,477,--,"ASSIST  by RHULE,BONNIE",,,,,,,"ASSIST  by RHULE,BONNIE",4,assist,,Centre,bonnie rhule,,
478,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,478,06:07,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",4,foul,,Centre,alexis guy,,367
479,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,479,06:07,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",4,subbing in,,Centre,michele judy,,367
480,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,480,06:07,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",4,subbing in,,Centre,alexis guy,,367
481,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,481,06:07,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",4,subbing in,,Centre,kaitlyn mcknight,,367
482,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,482,06:07,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",4,subbing in,,Centre,bonnie rhule,,367
483,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,483,06:07,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,367
484,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,484,06:07,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",4,subbing out,,Centre,lakken miller,,367
485,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,485,06:07,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,367
486,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,486,06:07,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",4,subbing out,,Centre,caroline andreassen,,367
487,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,487,06:07,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,367
488,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,488,06:07,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",4,subbing out,,Centre,day vance,,367
489,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,489,05:49,,46,,47 (+1),"GOOD JUMPER by USTICK,JESSIE",RHO 46-47 (-1),,"GOOD JUMPER by USTICK,JESSIE",4,jumper,good,rhodes,jessie ustick,2,349
490,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,490,--,,,,,"ASSIST  by SUMMERS,DANIELLE",,,"ASSIST  by SUMMERS,DANIELLE",4,assist,,rhodes,danielle summers,,
491,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,491,05:44,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,4,timeout,,Centre,,,344
492,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,492,05:29,"MISS JUMPER by GUY,ALEXIS",,,,,,,"MISS JUMPER by GUY,ALEXIS",4,jumper,missed,Centre,alexis guy,,329
493,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,493,--,,,,,"REBOUND DEF by USTICK,JESSIE",,,"REBOUND DEF by USTICK,JESSIE",4,defensive rebound,,rhodes,jessie ustick,,
494,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,494,05:09,,46,,50 (+4),"GOOD 3PTR by KRAMER,BAILEY",RHO 46-50 (-4),,"GOOD 3PTR by KRAMER,BAILEY",4,three pointer,good,rhodes,bailey kramer,3,309
495,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,495,04:50,"GOOD LAYUP by JUDY,MICHELE(in the paint)",48,,50 (+2),,CEN 48-50 (-2),,"GOOD LAYUP by JUDY,MICHELE(in the paint)",4,layup,good,Centre,michele judy,2,290
496,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,496,04:18,,,,,"TURNOVER  by SMITH,BLAIRE",,,"TURNOVER  by SMITH,BLAIRE",4,turnover,,rhodes,blaire smith,,258
497,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,497,04:18,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,258
498,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,498,04:18,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,258
499,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,499,04:18,,,,,"SUB IN by DEERY,ERIN",,,"SUB IN by DEERY,ERIN",4,subbing in,,rhodes,erin deery,,258
500,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,500,04:18,,,,,"SUB OUT by SMITH,BLAIRE",,,"SUB OUT by SMITH,BLAIRE",4,subbing out,,rhodes,blaire smith,,258
501,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,501,04:02,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",4,turnover,,Centre,alexis guy,,242
502,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,502,04:02,,,,,"SUB IN by DANIELS,SYMONE",,,"SUB IN by DANIELS,SYMONE",4,subbing in,,rhodes,symone daniels,,242
503,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,503,04:02,,,,,"SUB OUT by KRAMER,BAILEY",,,"SUB OUT by KRAMER,BAILEY",4,subbing out,,rhodes,bailey kramer,,242
504,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,504,03:35,,48,,52 (+4),"GOOD JUMPER by USTICK,JESSIE",RHO 48-52 (-4),,"GOOD JUMPER by USTICK,JESSIE",4,jumper,good,rhodes,jessie ustick,2,215
505,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,505,03:15,"MISS LAYUP by JUDY,MICHELE",,,,,,,"MISS LAYUP by JUDY,MICHELE",4,layup,missed,Centre,michele judy,,195
506,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,506,--,,,,,"REBOUND DEF by DANIELS,SYMONE",,,"REBOUND DEF by DANIELS,SYMONE",4,defensive rebound,,rhodes,symone daniels,,
507,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,507,02:54,,,,,"TURNOVER  by SUMMERS,DANIELLE",,,"TURNOVER  by SUMMERS,DANIELLE",4,turnover,,rhodes,danielle summers,,174
508,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,508,02:53,"STEAL  by MCKNIGHT,KAITLYN",,,,,,,"STEAL  by MCKNIGHT,KAITLYN",4,steal,,Centre,,,173
509,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,509,02:44,"MISS JUMPER by JUDY,MICHELE",,,,,,,"MISS JUMPER by JUDY,MICHELE",4,jumper,missed,Centre,michele judy,,164
510,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,510,--,,,,,"REBOUND DEF by DANIELS,SYMONE",,,"REBOUND DEF by DANIELS,SYMONE",4,defensive rebound,,rhodes,symone daniels,,
511,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,511,02:22,,48,,55 (+7),"GOOD 3PTR by ECKERT,CATHERINE",RHO 48-55 (-7),,"GOOD 3PTR by ECKERT,CATHERINE",4,three pointer,good,rhodes,catherine eckert,3,142
512,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,512,--,,,,,"ASSIST  by DEERY,ERIN",,,"ASSIST  by DEERY,ERIN",4,assist,,rhodes,erin deery,,
513,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,513,02:06,,,,,"FOUL  by SUMMERS,DANIELLE",,,"FOUL  by SUMMERS,DANIELLE",4,foul,,rhodes,danielle summers,,126
514,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,514,02:06,"GOOD FT by KELLAM,PAIGE",49,,55 (+6),,CEN 49-55 (-6),,"GOOD FT by KELLAM,PAIGE",4,free throw,good,Centre,paige kellam,1,126
515,22,rhodes,Centre College,Rhodes,56-65,56,65,"7, 12, 18, 19, 56","18, 12, 11, 24, 65",7,12,18,19,56,18,12,11,24,65,"5-17, 3-8 SAA","12-10, 6-5 SAA",02/12/16,Lose,321,No Location Recorded,6:00 PM,A,515,02:06,"GOOD FT by KELLAM,PAIGE",50,,55 (+5),,CEN 50-55 (-5),,"GOOD FT by KELLAM,PAIGE",4,free throw,good,Centre,paige kellam,1,126
