,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENW,Away Team Score,Play Team Indicator,Home Team Score,BCW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
475,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,475,04:40,"MISS JUMPER by KELLAM,PAIGE",,,,,,,"MISS JUMPER by KELLAM,PAIGE",4,jumper,missed,Centre,paige kellam,,280
476,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,476,--,"REBOUND OFF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND OFF by MCKNIGHT,KAITLYN",4,offensive rebound,,Centre,kaitlyn mcknight,,
477,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,477,04:37,"MISS JUMPER by GUY,ALEXIS",,,,,,,"MISS JUMPER by GUY,ALEXIS",4,jumper,missed,Centre,alexis guy,,277
478,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,478,--,,,,,"REBOUND DEF by KIERNAN,ALEX",,,"REBOUND DEF by KIERNAN,ALEX",4,defensive rebound,,berry college,alex kiernan,,
479,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,479,04:22,,,,,"MISS 3PTR by KIERNAN,ALEX",,,"MISS 3PTR by KIERNAN,ALEX",4,three pointer,missed,berry college,alex kiernan,,262
480,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,480,--,"REBOUND DEF by JUDY,MICHELE",,,,,,,"REBOUND DEF by JUDY,MICHELE",4,defensive rebound,,Centre,michele judy,,
481,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,481,04:09,"MISS 3PTR by RHULE,BONNIE",,,,,,,"MISS 3PTR by RHULE,BONNIE",4,three pointer,missed,Centre,bonnie rhule,,249
482,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,482,--,,,,,"REBOUND DEF by CASEY,MEGAN",,,"REBOUND DEF by CASEY,MEGAN",4,defensive rebound,,berry college,megan casey,,
483,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,483,03:52,,50 (+6),,44,"GOOD 3PTR by COOK,EMMA",BCW 50-44 (+6),,"GOOD 3PTR by COOK,EMMA",4,three pointer,good,berry college,emma cook,3,232
484,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,484,--,,,,,"ASSIST  by HOWELL,PEYTON",,,"ASSIST  by HOWELL,PEYTON",4,assist,,berry college,peyton howell,,
485,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,485,03:43,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,223
486,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,486,03:41,"GOOD JUMPER by GUY,ALEXIS",52 (+8),,44,,CENW 52-44 (+8),,"GOOD JUMPER by GUY,ALEXIS",4,jumper,good,Centre,alexis guy,2,221
487,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,487,03:41,,,,,"FOUL  by SMITH,IMANI",,,"FOUL  by SMITH,IMANI",4,foul,,berry college,imani smith,,221
488,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,488,03:41,"MISS FT by GUY,ALEXIS",,,,,,,"MISS FT by GUY,ALEXIS",4,free throw,missed,Centre,alexis guy,,221
489,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,489,--,"REBOUND OFF by SCHAD,OLIVIA",,,,,,,"REBOUND OFF by SCHAD,OLIVIA",4,offensive rebound,,Centre,olivia schad,,
490,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,490,03:41,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,221
491,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,491,03:41,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",4,subbing in,,Centre,madison rice,,221
492,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,492,03:41,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",4,subbing in,,Centre,caroline andreassen,,221
493,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,493,03:41,"SUB IN by STEWART,ABIGAIL",,,,,,,"SUB IN by STEWART,ABIGAIL",4,subbing in,,Centre,abigail stewart,,221
494,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,494,03:41,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,221
495,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,495,03:41,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",4,subbing out,,Centre,michele judy,,221
496,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,496,03:41,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",4,subbing out,,Centre,kaitlyn mcknight,,221
497,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,497,03:41,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",4,subbing out,,Centre,bonnie rhule,,221
498,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,498,03:41,,,,,"SUB IN by LYNCH,ROSIE",,,"SUB IN by LYNCH,ROSIE",4,subbing in,,berry college,rosie lynch,,221
499,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,499,03:41,,,,,"SUB IN by CEREZOLA,CHRISTINE",,,"SUB IN by CEREZOLA,CHRISTINE",4,subbing in,,berry college,christine cerezola,,221
500,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,500,03:41,,,,,"SUB OUT by SMITH,IMANI",,,"SUB OUT by SMITH,IMANI",4,subbing out,,berry college,imani smith,,221
501,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,501,03:41,,,,,"SUB OUT by HOWELL,PEYTON",,,"SUB OUT by HOWELL,PEYTON",4,subbing out,,berry college,peyton howell,,221
502,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,502,03:11,"FOUL  by RICE,MADISON",,,,,,,"FOUL  by RICE,MADISON",4,foul,,Centre,madison rice,,191
503,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,503,03:11,"TURNOVER  by RICE,MADISON",,,,,,,"TURNOVER  by RICE,MADISON",4,turnover,,Centre,madison rice,,191
504,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,504,02:56,,,,,"TURNOVER  by CASEY,MEGAN",,,"TURNOVER  by CASEY,MEGAN",4,turnover,,berry college,megan casey,,176
505,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,505,02:56,"STEAL  by GUY,ALEXIS",,,,,,,"STEAL  by GUY,ALEXIS",4,steal,,Centre,,,176
506,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,506,02:56,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",4,subbing in,,Centre,michele judy,,176
507,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,507,02:56,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,176
508,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,508,02:56,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",4,subbing out,,Centre,madison rice,,176
509,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,509,02:56,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,176
510,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,510,02:56,,,,,"SUB IN by CEREZOLA,CHRISTINE",,,"SUB IN by CEREZOLA,CHRISTINE",4,subbing in,,berry college,christine cerezola,,176
511,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,511,02:56,,,,,"SUB IN by MCLURE,VALERIE",,,"SUB IN by MCLURE,VALERIE",4,subbing in,,berry college,valerie mclure,,176
512,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,512,02:56,,,,,"SUB OUT by KIERNAN,ALEX",,,"SUB OUT by KIERNAN,ALEX",4,subbing out,,berry college,alex kiernan,,176
513,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,513,02:56,,,,,"SUB OUT by CEREZOLA,CHRISTINE",,,"SUB OUT by CEREZOLA,CHRISTINE",4,subbing out,,berry college,christine cerezola,,176
514,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,514,02:23,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",4,jumper,missed,Centre,abigail stewart,,143
515,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,515,--,"REBOUND OFF by KELLAM,PAIGE",,,,,,,"REBOUND OFF by KELLAM,PAIGE",4,offensive rebound,,Centre,paige kellam,,
516,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,516,02:09,"TURNOVER  by JUDY,MICHELE",,,,,,,"TURNOVER  by JUDY,MICHELE",4,turnover,,Centre,michele judy,,129
517,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,517,02:09,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,129
518,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,518,02:09,"SUB IN by SCHAD,OLIVIA",,,,,,,"SUB IN by SCHAD,OLIVIA",4,subbing in,,Centre,olivia schad,,129
519,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,519,02:09,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",4,subbing out,,Centre,paige kellam,,129
520,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,520,01:56,,52 (+6),,46,"GOOD JUMPER by MCLURE,VALERIE",BCW 52-46 (+6),,"GOOD JUMPER by MCLURE,VALERIE",4,jumper,good,berry college,valerie mclure,2,116
521,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,521,--,,,,,"ASSIST  by LYNCH,ROSIE",,,"ASSIST  by LYNCH,ROSIE",4,assist,,berry college,rosie lynch,,
522,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,522,01:49,,,,,"FOUL  by MCLURE,VALERIE",,,"FOUL  by MCLURE,VALERIE",4,foul,,berry college,valerie mclure,,109
523,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,523,01:49,"GOOD FT by GUY,ALEXIS",53 (+7),,46,,CENW 53-46 (+7),,"GOOD FT by GUY,ALEXIS",4,free throw,good,Centre,alexis guy,1,109
524,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,524,01:49,"MISS FT by GUY,ALEXIS",,,,,,,"MISS FT by GUY,ALEXIS",4,free throw,missed,Centre,alexis guy,,109
525,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,525,--,,,,,"REBOUND DEF by COOK,EMMA",,,"REBOUND DEF by COOK,EMMA",4,defensive rebound,,berry college,emma cook,,
526,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,526,01:49,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",4,subbing in,,Centre,paige kellam,,109
527,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,527,01:49,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",4,subbing out,,Centre,olivia schad,,109
528,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,528,01:41,,,,,"MISS 3PTR by CEREZOLA,CHRISTINE",,,"MISS 3PTR by CEREZOLA,CHRISTINE",4,three pointer,missed,berry college,christine cerezola,,101
529,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,529,--,,,,,"REBOUND OFF by MCLURE,VALERIE",,,"REBOUND OFF by MCLURE,VALERIE",4,offensive rebound,,berry college,valerie mclure,,
530,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,530,01:36,,,,,"FOUL  by LYNCH,ROSIE",,,"FOUL  by LYNCH,ROSIE",4,foul,,berry college,rosie lynch,,96
531,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,531,01:36,"MISS FT by GUY,ALEXIS",,,,,,,"MISS FT by GUY,ALEXIS",4,free throw,missed,Centre,alexis guy,,96
532,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,532,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,4,deadball rebound,,Centre,,,
533,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,533,01:35,"GOOD FT by GUY,ALEXIS",54 (+8),,46,,CENW 54-46 (+8),,"GOOD FT by GUY,ALEXIS",4,free throw,good,Centre,alexis guy,1,95
534,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,534,01:35,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,4,timeout,,Centre,,,95
535,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,535,01:35,"SUB IN by RHULE,BONNIE",,,,,,,"SUB IN by RHULE,BONNIE",4,subbing in,,Centre,bonnie rhule,,95
536,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,536,01:35,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",4,subbing out,,Centre,caroline andreassen,,95
537,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,537,01:35,,,,,"SUB IN by WEEMS,ALEX",,,"SUB IN by WEEMS,ALEX",4,subbing in,,berry college,alex weems,,95
538,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,538,01:35,,,,,"SUB OUT by MCLURE,VALERIE",,,"SUB OUT by MCLURE,VALERIE",4,subbing out,,berry college,valerie mclure,,95
539,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,539,01:22,,,,,"TURNOVER  by WEEMS,ALEX",,,"TURNOVER  by WEEMS,ALEX",4,turnover,,berry college,alex weems,,82
540,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,540,01:17,"TURNOVER  by KELLAM,PAIGE",,,,,,,"TURNOVER  by KELLAM,PAIGE",4,turnover,,Centre,paige kellam,,77
541,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,541,01:16,,,,,"STEAL  by WEEMS,ALEX",,,"STEAL  by WEEMS,ALEX",4,steal,,berry college,,,76
542,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,542,01:13,,54 (+5),,49,"GOOD 3PTR by COOK,EMMA",BCW 54-49 (+5),,"GOOD 3PTR by COOK,EMMA",4,three pointer,good,berry college,emma cook,3,73
543,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,543,--,,,,,"ASSIST  by LYNCH,ROSIE",,,"ASSIST  by LYNCH,ROSIE",4,assist,,berry college,rosie lynch,,
544,18,berry,Centre,Berry College,63-52,63,52,"9, 19, 18, 17, 63","14, 13, 12, 13, 52",9,19,18,17,63,14,13,12,13,52,"5-13, 3-4","7-11, 1-6",01/29/16,Win,300,No Location Recorded,6 p.m.,A,544,01:00,,,,,"FOUL  by LYNCH,ROSIE",,,"FOUL  by LYNCH,ROSIE",4,foul,,berry college,rosie lynch,,60
