,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTREW,Away Team Score,Play Team Indicator,Home Team Score,HC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
203,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,203,--,,,,,"REBOUND DEF by DYSLIN,SARA",,,"REBOUND DEF by DYSLIN,SARA",2,defensive rebound,,hendrix,sara dyslin,,
204,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,204,01:13,,,,,"MISS JUMPER by KRIESEL-BIGLER,CAIT",,,"MISS JUMPER by KRIESEL-BIGLER,CAIT",2,jumper,missed,hendrix,cait kriesel-bigler,,73
205,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,205,01:13,"BLOCK  by RICE,MADISON",,,,,,,"BLOCK  by RICE,MADISON",2,block,,Centre,madison rice,,73
206,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,206,--,,,,,"REBOUND OFF by KRIESEL-BIGLER,CAIT",,,"REBOUND OFF by KRIESEL-BIGLER,CAIT",2,offensive rebound,,hendrix,cait kriesel-bigler,,
207,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,207,01:08,"FOUL  by MCKNIGHT,KAITLYN",,,,,,,"FOUL  by MCKNIGHT,KAITLYN",2,foul,,Centre,kaitlyn mcknight,,68
208,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,208,01:08,,21,,22 (+1),"GOOD FT by PROWSE,HEATHER",HC 21-22 (-1),,"GOOD FT by PROWSE,HEATHER",2,free throw,good,hendrix,heather prowse,1,68
209,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,209,01:08,,21,,23 (+2),"GOOD FT by PROWSE,HEATHER",HC 21-23 (-2),,"GOOD FT by PROWSE,HEATHER",2,free throw,good,hendrix,heather prowse,1,68
210,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,210,01:08,,,,,"SUB IN by GALLIEN,KATY",,,"SUB IN by GALLIEN,KATY",2,subbing in,,hendrix,katy gallien,,68
211,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,211,01:08,,,,,"SUB OUT by BOEHL,LEAH",,,"SUB OUT by BOEHL,LEAH",2,subbing out,,hendrix,leah boehl,,68
212,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,212,00:47,"MISS JUMPER by MCKNIGHT,KAITLYN",,,,,,,"MISS JUMPER by MCKNIGHT,KAITLYN",2,jumper,missed,Centre,kaitlyn mcknight,,47
213,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,213,00:47,,,,,"BLOCK  by PROWSE,HEATHER",,,"BLOCK  by PROWSE,HEATHER",2,block,,hendrix,heather prowse,,47
214,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,214,--,"REBOUND OFF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND OFF by MCKNIGHT,KAITLYN",2,offensive rebound,,Centre,kaitlyn mcknight,,
215,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,215,00:42,"MISS JUMPER by MCKNIGHT,KAITLYN",,,,,,,"MISS JUMPER by MCKNIGHT,KAITLYN",2,jumper,missed,Centre,kaitlyn mcknight,,42
216,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,216,--,,,,,"REBOUND DEF by FLORES,ESTRELLA",,,"REBOUND DEF by FLORES,ESTRELLA",2,defensive rebound,,hendrix,estrella flores,,
217,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,217,00:32,,,,,"MISS JUMPER by DYSLIN,SARA",,,"MISS JUMPER by DYSLIN,SARA",2,jumper,missed,hendrix,sara dyslin,,32
218,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,218,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",2,defensive rebound,,Centre,madison rice,,
219,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,219,00:11,"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",23,,23,,CENTREW 23-23 (0),,"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",2,layup,good,Centre,kaitlyn mcknight,2,11
220,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,220,00:02,,,,,"MISS JUMPER by FLORES,ESTRELLA",,,"MISS JUMPER by FLORES,ESTRELLA",2,jumper,missed,hendrix,estrella flores,,2
221,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,221,--,"REBOUND DEF by RHULE,BONNIE",,,,,,,"REBOUND DEF by RHULE,BONNIE",2,defensive rebound,,Centre,bonnie rhule,,
222,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,222,Start Period 3,,,,,,,,,3,,,,,,
223,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,223,09:47,"MISS JUMPER by GUY,ALEXIS",,,,,,,"MISS JUMPER by GUY,ALEXIS",3,jumper,missed,Centre,alexis guy,,587
224,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,224,--,"REBOUND OFF by GUY,ALEXIS",,,,,,,"REBOUND OFF by GUY,ALEXIS",3,offensive rebound,,Centre,alexis guy,,
225,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,225,09:43,,,,,"FOUL  by DYSLIN,SARA",,,"FOUL  by DYSLIN,SARA",3,foul,,hendrix,sara dyslin,,583
226,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,226,09:31,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",3,jumper,missed,Centre,abigail stewart,,571
227,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,227,--,,,,,"REBOUND DEF by PROWSE,HEATHER",,,"REBOUND DEF by PROWSE,HEATHER",3,defensive rebound,,hendrix,heather prowse,,
228,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,228,09:14,,,,,"TURNOVER  by DYSLIN,SARA",,,"TURNOVER  by DYSLIN,SARA",3,turnover,,hendrix,sara dyslin,,554
229,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,229,09:12,"STEAL  by SCHAD,OLIVIA",,,,,,,"STEAL  by SCHAD,OLIVIA",3,steal,,Centre,,,552
230,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,230,09:05,"GOOD JUMPER by MCKNIGHT,KAITLYN(fastbreak)",25 (+2),,23,,CENTREW 25-23 (+2),,"GOOD JUMPER by MCKNIGHT,KAITLYN(fastbreak)",3,jumper,good,Centre,kaitlyn(fastbreak) mcknight,2,545
231,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,231,--,"ASSIST  by SCHAD,OLIVIA",,,,,,,"ASSIST  by SCHAD,OLIVIA",3,assist,,Centre,olivia schad,,
232,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,232,08:51,,,,,"MISS JUMPER by KRIESEL-BIGLER,CAIT",,,"MISS JUMPER by KRIESEL-BIGLER,CAIT",3,jumper,missed,hendrix,cait kriesel-bigler,,531
233,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,233,--,"REBOUND DEF by GUY,ALEXIS",,,,,,,"REBOUND DEF by GUY,ALEXIS",3,defensive rebound,,Centre,alexis guy,,
234,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,234,08:28,"TURNOVER  by MCKNIGHT,KAITLYN",,,,,,,"TURNOVER  by MCKNIGHT,KAITLYN",3,turnover,,Centre,kaitlyn mcknight,,508
235,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,235,08:27,,,,,"STEAL  by FLORES,ESTRELLA",,,"STEAL  by FLORES,ESTRELLA",3,steal,,hendrix,,,507
236,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,236,08:24,,25,,25,"GOOD LAYUP by GALLIEN,KATY(fastbreak)(in the paint)",HC 25-25 (0),,"GOOD LAYUP by GALLIEN,KATY(fastbreak)(in the paint)",3,layup,good,hendrix,katy(fastbreak) gallien,2,504
237,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,237,--,,,,,"ASSIST  by KRIESEL-BIGLER,CAIT",,,"ASSIST  by KRIESEL-BIGLER,CAIT",3,assist,,hendrix,cait kriesel-bigler,,
238,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,238,07:57,"MISS JUMPER by GUY,ALEXIS",,,,,,,"MISS JUMPER by GUY,ALEXIS",3,jumper,missed,Centre,alexis guy,,477
239,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,239,--,,,,,"REBOUND DEF by FLORES,ESTRELLA",,,"REBOUND DEF by FLORES,ESTRELLA",3,defensive rebound,,hendrix,estrella flores,,
240,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,240,07:41,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",3,foul,,Centre,abigail stewart,,461
241,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,241,07:41,,25,,26 (+1),"GOOD FT by DYSLIN,SARA",HC 25-26 (-1),,"GOOD FT by DYSLIN,SARA",3,free throw,good,hendrix,sara dyslin,1,461
242,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,242,07:41,,,,,"MISS FT by DYSLIN,SARA",,,"MISS FT by DYSLIN,SARA",3,free throw,missed,hendrix,sara dyslin,,461
243,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,243,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,3,offensive rebound,,Centre,,,
244,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,244,07:41,"SUB IN by JUDY,MICHELE",,,,,,,"SUB IN by JUDY,MICHELE",3,subbing in,,Centre,michele judy,,461
245,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,245,07:41,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",3,subbing in,,Centre,paige kellam,,461
246,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,246,07:41,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",3,subbing out,,Centre,abigail stewart,,461
247,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,247,07:41,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",3,subbing out,,Centre,olivia schad,,461
248,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,248,07:41,,,,,"SUB IN by MARTIN,MADISON",,,"SUB IN by MARTIN,MADISON",3,subbing in,,hendrix,madison martin,,461
249,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,249,07:41,,,,,"SUB OUT by DYSLIN,SARA",,,"SUB OUT by DYSLIN,SARA",3,subbing out,,hendrix,sara dyslin,,461
250,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,250,07:28,,25,,29 (+4),"GOOD 3PTR by FLORES,ESTRELLA",HC 25-29 (-4),,"GOOD 3PTR by FLORES,ESTRELLA",3,three pointer,good,hendrix,estrella flores,3,448
251,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,251,--,,,,,"ASSIST  by GALLIEN,KATY",,,"ASSIST  by GALLIEN,KATY",3,assist,,hendrix,katy gallien,,
252,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,252,07:07,"MISS JUMPER by JUDY,MICHELE",,,,,,,"MISS JUMPER by JUDY,MICHELE",3,jumper,missed,Centre,michele judy,,427
253,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,253,--,,,,,"REBOUND DEF by PROWSE,HEATHER",,,"REBOUND DEF by PROWSE,HEATHER",3,defensive rebound,,hendrix,heather prowse,,
254,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,254,06:59,,,,,"MISS JUMPER by GALLIEN,KATY",,,"MISS JUMPER by GALLIEN,KATY",3,jumper,missed,hendrix,katy gallien,,419
255,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,255,--,,,,,"REBOUND OFF by MARTIN,MADISON",,,"REBOUND OFF by MARTIN,MADISON",3,offensive rebound,,hendrix,madison martin,,
256,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,256,06:56,,,,,"TURNOVER  by MARTIN,MADISON",,,"TURNOVER  by MARTIN,MADISON",3,turnover,,hendrix,madison martin,,416
257,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,257,06:38,"GOOD LAYUP by GUY,ALEXIS(in the paint)",27,,29 (+2),,CENTREW 27-29 (-2),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",3,layup,good,Centre,alexis guy,2,398
258,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,258,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",3,assist,,Centre,paige kellam,,
259,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,259,06:20,,,,,"MISS LAYUP by KRIESEL-BIGLER,CAIT",,,"MISS LAYUP by KRIESEL-BIGLER,CAIT",3,layup,missed,hendrix,cait kriesel-bigler,,380
260,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,260,--,"REBOUND DEF by MCKNIGHT,KAITLYN",,,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",3,defensive rebound,,Centre,kaitlyn mcknight,,
261,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,261,06:13,"GOOD LAYUP by KELLAM,PAIGE(fastbreak)(in the paint)",29,,29,,CENTREW 29-29 (0),,"GOOD LAYUP by KELLAM,PAIGE(fastbreak)(in the paint)",3,layup,good,Centre,paige(fastbreak) kellam,2,373
262,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,262,--,,,,,"ASSIST  by FLORES,ESTRELLA",,,"ASSIST  by FLORES,ESTRELLA",3,assist,,hendrix,estrella flores,,
263,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,263,06:11,,,,,"FOUL  by FLORES,ESTRELLA",,,"FOUL  by FLORES,ESTRELLA",3,foul,,hendrix,estrella flores,,371
264,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,264,06:11,"GOOD FT by KELLAM,PAIGE",30 (+1),,29,,CENTREW 30-29 (+1),,"GOOD FT by KELLAM,PAIGE",3,free throw,good,Centre,paige kellam,1,371
265,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,265,06:11,"SUB IN by VANCE,DAY",,,,,,,"SUB IN by VANCE,DAY",3,subbing in,,Centre,day vance,,371
266,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,266,06:11,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",3,subbing in,,Centre,caroline andreassen,,371
267,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,267,06:11,"SUB OUT by MCKNIGHT,KAITLYN",,,,,,,"SUB OUT by MCKNIGHT,KAITLYN",3,subbing out,,Centre,kaitlyn mcknight,,371
268,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,268,06:11,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",3,subbing out,,Centre,bonnie rhule,,371
269,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,269,06:11,,,,,"SUB IN by BODE,HAILEY",,,"SUB IN by BODE,HAILEY",3,subbing in,,hendrix,hailey bode,,371
270,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,270,06:11,,,,,"SUB IN by BOEHL,LEAH",,,"SUB IN by BOEHL,LEAH",3,subbing in,,hendrix,leah boehl,,371
271,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,271,06:11,,,,,"SUB IN by KING,ANNA",,,"SUB IN by KING,ANNA",3,subbing in,,hendrix,anna king,,371
272,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,272,06:11,,,,,"SUB OUT by PROWSE,HEATHER",,,"SUB OUT by PROWSE,HEATHER",3,subbing out,,hendrix,heather prowse,,371
273,26,hendrix,Centre,Hendrix,56-54,56,54,"14, 9, 13, 20, 56","11, 12, 10, 21, 54",14,9,13,20,56,11,12,10,21,54,8-18,19-7,02/26/16,Win,232,No Location Recorded,6 p.m.,A,273,06:11,,,,,"SUB OUT by GALLIEN,KATY",,,"SUB OUT by GALLIEN,KATY",3,subbing out,,hendrix,katy gallien,,371
