,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE_W,Away Team Score,Play Team Indicator,Home Team Score,CALVINW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
232,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,232,19:19,,19,,36 (+17),"GOOD LAYUP by VERKAIK,CARISSA(in the paint)",CALVINW 19-36 (-17),,"GOOD LAYUP by VERKAIK,CARISSA(in the paint)",2,layup,good,calvin,carissa verkaik,2,1159
233,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,233,19:19,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",2,foul,,Centre,chelsea benham,,1159
234,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,234,19:19,,19,,37 (+18),"GOOD FT by VERKAIK,CARISSA",CALVINW 19-37 (-18),,"GOOD FT by VERKAIK,CARISSA",2,free throw,good,calvin,carissa verkaik,1,1159
235,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,235,19:19,"SUB IN by STOUGH,MARY",,,,,,,"SUB IN by STOUGH,MARY",2,subbing in,,Centre,mary stough,,1159
236,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,236,19:19,"SUB OUT by BENHAM,CHELSEA",,,,,,,"SUB OUT by BENHAM,CHELSEA",2,subbing out,,Centre,chelsea benham,,1159
237,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,237,19:06,"MISS 3PTR by WINSTEAD,BRIDGET",,,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",2,three pointer,missed,Centre,bridget winstead,,1146
238,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,238,--,,,,,"REBOUND DEF by ENGELHARD,KAYLA",,,"REBOUND DEF by ENGELHARD,KAYLA",2,defensive rebound,,calvin,kayla engelhard,,
239,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,239,18:53,,19,,40 (+21),"GOOD 3PTR by ENGELHARD,KAYLA",CALVINW 19-40 (-21),,"GOOD 3PTR by ENGELHARD,KAYLA",2,three pointer,good,calvin,kayla engelhard,3,1133
240,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,240,--,,,,,"ASSIST  by WOLFFIS,ALLY",,,"ASSIST  by WOLFFIS,ALLY",2,assist,,calvin,ally wolffis,,
241,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,241,18:30,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",2,three pointer,missed,Centre,maggie hartlage,,1110
242,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,242,--,,,,,"REBOUND DEF by WOLFFIS,ALLY",,,"REBOUND DEF by WOLFFIS,ALLY",2,defensive rebound,,calvin,ally wolffis,,
243,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,243,18:16,,19,,42 (+23),"GOOD LAYUP by ENGELHARD,KAYLA(in the paint)",CALVINW 19-42 (-23),,"GOOD LAYUP by ENGELHARD,KAYLA(in the paint)",2,layup,good,calvin,kayla engelhard,2,1096
244,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,244,--,,,,,"ASSIST  by VERKAIK,BREANNA",,,"ASSIST  by VERKAIK,BREANNA",2,assist,,calvin,breanna verkaik,,
245,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,245,17:51,"TURNOVER  by HARTLAGE,MAGGIE",,,,,,,"TURNOVER  by HARTLAGE,MAGGIE",2,turnover,,Centre,maggie hartlage,,1071
246,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,246,17:48,,,,,"STEAL  by VERKAIK,CARISSA",,,"STEAL  by VERKAIK,CARISSA",2,steal,,calvin,,,1068
247,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,247,17:43,,19,,44 (+25),"GOOD LAYUP by VERKAIK,CARISSA(in the paint)",CALVINW 19-44 (-25),,"GOOD LAYUP by VERKAIK,CARISSA(in the paint)",2,layup,good,calvin,carissa verkaik,2,1063
248,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,248,--,,,,,"ASSIST  by ENGELHARD,KAYLA",,,"ASSIST  by ENGELHARD,KAYLA",2,assist,,calvin,kayla engelhard,,
249,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,249,17:35,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,1055
250,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,250,17:35,"SUB IN by GUY,ALANNA",,,,,,,"SUB IN by GUY,ALANNA",2,subbing in,,Centre,alanna guy,,1055
251,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,251,17:35,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",2,subbing in,,Centre,alexis guy,,1055
252,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,252,17:35,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",2,subbing out,,Centre,maggie hartlage,,1055
253,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,253,17:35,"SUB OUT by MIRE,JENNA",,,,,,,"SUB OUT by MIRE,JENNA",2,subbing out,,Centre,jenna mire,,1055
254,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,254,17:15,"MISS LAYUP by STOUGH,MARY",,,,,,,"MISS LAYUP by STOUGH,MARY",2,layup,missed,Centre,mary stough,,1035
255,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,255,17:15,,,,,"BLOCK  by VERKAIK,CARISSA",,,"BLOCK  by VERKAIK,CARISSA",2,block,,calvin,carissa verkaik,,1035
256,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,256,--,"REBOUND OFF by GUY,ALEXIS",,,,,,,"REBOUND OFF by GUY,ALEXIS",2,offensive rebound,,Centre,alexis guy,,
257,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,257,17:13,,,,,"FOUL  by WOLFFIS,ALLY",,,"FOUL  by WOLFFIS,ALLY",2,foul,,calvin,ally wolffis,,1033
258,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,258,17:13,"GOOD FT by GUY,ALEXIS",20,,44 (+24),,CENTRE_W 20-44 (-24),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,1033
259,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,259,17:13,"GOOD FT by GUY,ALEXIS",21,,44 (+23),,CENTRE_W 21-44 (-23),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,1033
260,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,260,17:13,,,,,"SUB IN by HILBRANDS,JULIA",,,"SUB IN by HILBRANDS,JULIA",2,subbing in,,calvin,julia hilbrands,,1033
261,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,261,17:13,,,,,"SUB OUT by WOLFFIS,ALLY",,,"SUB OUT by WOLFFIS,ALLY",2,subbing out,,calvin,ally wolffis,,1033
262,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,262,16:54,,21,,46 (+25),"GOOD JUMPER by ENGELHARD,KAYLA",CALVINW 21-46 (-25),,"GOOD JUMPER by ENGELHARD,KAYLA",2,jumper,good,calvin,kayla engelhard,2,1014
263,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,263,--,,,,,"ASSIST  by VERKAIK,BREANNA",,,"ASSIST  by VERKAIK,BREANNA",2,assist,,calvin,breanna verkaik,,
264,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,264,16:27,,,,,"FOUL  by ENGELHARD,KAYLA",,,"FOUL  by ENGELHARD,KAYLA",2,foul,,calvin,kayla engelhard,,987
265,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,265,16:27,"GOOD FT by STOUGH,MARY",22,,46 (+24),,CENTRE_W 22-46 (-24),,"GOOD FT by STOUGH,MARY",2,free throw,good,Centre,mary stough,1,987
266,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,266,16:27,"GOOD FT by STOUGH,MARY",23,,46 (+23),,CENTRE_W 23-46 (-23),,"GOOD FT by STOUGH,MARY",2,free throw,good,Centre,mary stough,1,987
267,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,267,16:27,"SUB IN by MOORE,HILLARY",,,,,,,"SUB IN by MOORE,HILLARY",2,subbing in,,Centre,hillary moore,,987
268,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,268,16:27,"SUB OUT by WINSTEAD,BRIDGET",,,,,,,"SUB OUT by WINSTEAD,BRIDGET",2,subbing out,,Centre,bridget winstead,,987
269,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,269,16:09,,,,,"MISS 3PTR by VERKAIK,BREANNA",,,"MISS 3PTR by VERKAIK,BREANNA",2,three pointer,missed,calvin,breanna verkaik,,969
270,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,270,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",2,defensive rebound,,Centre,paige baechle,,
271,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,271,15:43,,,,,"FOUL  by HILBRANDS,JULIA",,,"FOUL  by HILBRANDS,JULIA",2,foul,,calvin,julia hilbrands,,943
272,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,272,15:43,"GOOD FT by STOUGH,MARY",24,,46 (+22),,CENTRE_W 24-46 (-22),,"GOOD FT by STOUGH,MARY",2,free throw,good,Centre,mary stough,1,943
273,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,273,15:43,"GOOD FT by STOUGH,MARY",25,,46 (+21),,CENTRE_W 25-46 (-21),,"GOOD FT by STOUGH,MARY",2,free throw,good,Centre,mary stough,1,943
274,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,274,15:43,,,,,"SUB IN by MARSH,LOGAN",,,"SUB IN by MARSH,LOGAN",2,subbing in,,calvin,logan marsh,,943
275,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,275,15:43,,,,,"SUB IN by IRWIN,KELSEY",,,"SUB IN by IRWIN,KELSEY",2,subbing in,,calvin,kelsey irwin,,943
276,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,276,15:43,,,,,"SUB OUT by TRIPP,KIRSTIN",,,"SUB OUT by TRIPP,KIRSTIN",2,subbing out,,calvin,kirstin tripp,,943
277,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,277,15:43,,,,,"SUB OUT by VERKAIK,BREANNA",,,"SUB OUT by VERKAIK,BREANNA",2,subbing out,,calvin,breanna verkaik,,943
278,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,278,15:25,,25,,48 (+23),"GOOD LAYUP by HILBRANDS,JULIA(in the paint)",CALVINW 25-48 (-23),,"GOOD LAYUP by HILBRANDS,JULIA(in the paint)",2,layup,good,calvin,julia hilbrands,2,925
279,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,279,--,,,,,"ASSIST  by IRWIN,KELSEY",,,"ASSIST  by IRWIN,KELSEY",2,assist,,calvin,kelsey irwin,,
280,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,280,14:59,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",2,jumper,missed,Centre,paige baechle,,899
281,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,281,14:59,,,,,"BLOCK  by VERKAIK,CARISSA",,,"BLOCK  by VERKAIK,CARISSA",2,block,,calvin,carissa verkaik,,899
282,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,282,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,calvin,,,
283,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,283,14:56,"SUB IN by BENHAM,CHELSEA",,,,,,,"SUB IN by BENHAM,CHELSEA",2,subbing in,,Centre,chelsea benham,,896
284,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,284,14:56,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",2,subbing in,,Centre,maggie hartlage,,896
285,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,285,14:56,"SUB IN by WINSTEAD,MARY",,,,,,,"SUB IN by WINSTEAD,MARY",2,subbing in,,Centre,mary winstead,,896
286,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,286,14:56,"SUB OUT by MOORE,HILLARY",,,,,,,"SUB OUT by MOORE,HILLARY",2,subbing out,,Centre,hillary moore,,896
287,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,287,14:56,"SUB OUT by STOUGH,MARY",,,,,,,"SUB OUT by STOUGH,MARY",2,subbing out,,Centre,mary stough,,896
288,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,288,14:56,"SUB OUT by GUY,ALEXIS",,,,,,,"SUB OUT by GUY,ALEXIS",2,subbing out,,Centre,alexis guy,,896
289,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,289,14:44,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",2,foul,,Centre,paige baechle,,884
290,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,290,14:41,,,,,"MISS JUMPER by VERKAIK,CARISSA",,,"MISS JUMPER by VERKAIK,CARISSA",2,jumper,missed,calvin,carissa verkaik,,881
291,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,291,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",2,defensive rebound,,Centre,chelsea benham,,
292,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,292,14:11,"GOOD JUMPER by BAECHLE,PAIGE",27,,48 (+21),,CENTRE_W 27-48 (-21),,"GOOD JUMPER by BAECHLE,PAIGE",2,jumper,good,Centre,paige baechle,2,851
293,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,293,--,"ASSIST  by BENHAM,CHELSEA",,,,,,,"ASSIST  by BENHAM,CHELSEA",2,assist,,Centre,chelsea benham,,
294,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,294,13:55,,,,,"MISS 3PTR by VERKAIK,CARISSA",,,"MISS 3PTR by VERKAIK,CARISSA",2,three pointer,missed,calvin,carissa verkaik,,835
295,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,295,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",2,defensive rebound,,Centre,alanna guy,,
296,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,296,13:30,"GOOD 3PTR by BAECHLE,PAIGE",30,,48 (+18),,CENTRE_W 30-48 (-18),,"GOOD 3PTR by BAECHLE,PAIGE",2,three pointer,good,Centre,paige baechle,3,810
297,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,297,--,"ASSIST  by GUY,ALANNA",,,,,,,"ASSIST  by GUY,ALANNA",2,assist,,Centre,alanna guy,,
298,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,298,13:18,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,798
299,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,299,13:18,,,,,"SUB IN by TRIPP,KIRSTIN",,,"SUB IN by TRIPP,KIRSTIN",2,subbing in,,calvin,kirstin tripp,,798
300,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,300,13:18,,,,,"SUB IN by WOLFFIS,ALLY",,,"SUB IN by WOLFFIS,ALLY",2,subbing in,,calvin,ally wolffis,,798
301,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,301,13:18,,,,,"SUB OUT by ENGELHARD,KAYLA",,,"SUB OUT by ENGELHARD,KAYLA",2,subbing out,,calvin,kayla engelhard,,798
302,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,302,13:18,,,,,"SUB OUT by VERKAIK,CARISSA",,,"SUB OUT by VERKAIK,CARISSA",2,subbing out,,calvin,carissa verkaik,,798
303,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,303,13:09,,,,,"TURNOVER  by WOLFFIS,ALLY",,,"TURNOVER  by WOLFFIS,ALLY",2,turnover,,calvin,ally wolffis,,789
304,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,304,13:06,"STEAL  by GUY,ALANNA",,,,,,,"STEAL  by GUY,ALANNA",2,steal,,Centre,,,786
305,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,305,13:04,,,,,"FOUL  by MARSH,LOGAN",,,"FOUL  by MARSH,LOGAN",2,foul,,calvin,logan marsh,,784
306,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,306,13:04,"GOOD FT by GUY,ALANNA",31,,48 (+17),,CENTRE_W 31-48 (-17),,"GOOD FT by GUY,ALANNA",2,free throw,good,Centre,alanna guy,1,784
307,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,307,13:04,"MISS FT by GUY,ALANNA",,,,,,,"MISS FT by GUY,ALANNA",2,free throw,missed,Centre,alanna guy,,784
308,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,308,--,,,,,"REBOUND DEF by WOLFFIS,ALLY",,,"REBOUND DEF by WOLFFIS,ALLY",2,defensive rebound,,calvin,ally wolffis,,
309,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,309,12:38,"FOUL  by WINSTEAD,MARY",,,,,,,"FOUL  by WINSTEAD,MARY",2,foul,,Centre,mary winstead,,758
310,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,310,12:38,,,,,"MISS FT by WOLFFIS,ALLY",,,"MISS FT by WOLFFIS,ALLY",2,free throw,missed,calvin,ally wolffis,,758
311,5,calvin,Centre,Calvin,48-76,48,76,"19, 29, 48","34, 42, 76",19,29,48,34,42,76,1-4,4-1,11/24/12,Lose,167,No Location Recorded,3 p.m.,A,311,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,2,deadball rebound,,calvin,,,
